chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.input,parameters.input.values,parameters.keep_sscs,parameters.min_reads,parameters.qual_format,parameters.qual_thres,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2016-06-20 20:45:18.293122,slurm_normal,1466455578.0,0,1.0,main_w2_handler1,2743471,13215419,False,,3979096,tabular,7400061.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50cbe2abaf3716e08'}]","""false""","""3""","""sanger""","""25""",32.0,,30952259.0,1466455574.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/duplex/0.3,0.3,,2016-06-20 20:46:21.774504,86313.0,4.0
,,2016-06-20 20:45:15.095997,slurm_normal,1466455550.0,0,1.0,main_w1_handler1,2743471,13215413,False,,2661424,tabular,7400051.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54fea90c2016907c3'}]","""false""","""3""","""sanger""","""25""",32.0,,30952259.0,1466455546.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/duplex/0.3,0.3,,2016-06-20 20:45:52.679564,86313.0,4.0
,,2016-06-20 20:45:03.127605,slurm_normal,1466455555.0,0,1.0,main_w2_handler0,2743471,13215391,False,,3994258,tabular,7400047.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ecb636ee9e436456'}]","""false""","""3""","""sanger""","""25""",32.0,,30952259.0,1466455530.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/duplex/0.3,0.3,,2016-06-20 20:45:59.119044,86313.0,25.0
,,2016-06-20 20:45:09.788233,slurm_normal,1466455583.0,0,1.0,main_w2_handler0,2743471,13215400,False,,4247070,tabular,7400062.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b02fa65809baf09d'}]","""false""","""3""","""sanger""","""25""",32.0,,30952259.0,1466455577.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/duplex/0.3,0.3,,2016-06-20 20:46:25.821993,86313.0,6.0
,,2016-06-20 20:45:19.462064,slurm_normal,1466455557.0,0,1.0,main_w1_handler0,2743471,13215422,False,,2741340,tabular,7400053.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b547402c68d2930198'}]","""false""","""3""","""sanger""","""25""",32.0,,30952259.0,1466455553.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/duplex/0.3,0.3,,2016-06-20 20:45:59.329795,86313.0,4.0
,,2016-06-20 20:45:04.995578,slurm_normal,1466455566.0,0,1.0,main_w2_handler0,2743471,13215393,False,,4042768,tabular,7400056.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d38f3ba27363d6f5'}]","""false""","""3""","""sanger""","""25""",32.0,,30952259.0,1466455562.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/duplex/0.3,0.3,,2016-06-20 20:46:09.264084,86313.0,4.0
,,2016-06-20 20:45:08.834578,slurm_normal,1466455574.0,0,1.0,main_w2_handler0,2743471,13215399,False,,2971692,tabular,7400060.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b557534b16b514eb79'}]","""false""","""3""","""sanger""","""25""",32.0,,30952259.0,1466455570.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/duplex/0.3,0.3,,2016-06-20 20:46:15.714993,86313.0,4.0
,,2016-06-20 20:45:11.991180,slurm_normal,1466455558.0,0,1.0,main_w2_handler1,2743471,13215407,False,,4059402,tabular,7400052.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e7c154e174cf9e7b'}]","""false""","""3""","""sanger""","""25""",32.0,,30952259.0,1466455552.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/duplex/0.3,0.3,,2016-06-20 20:46:00.593999,86313.0,6.0
,,2016-06-20 20:45:16.449757,slurm_normal,1466455562.0,0,1.0,main_w1_handler1,2743471,13215415,False,,2760728,tabular,7400054.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b0768f208f8fedb5'}]","""false""","""3""","""sanger""","""25""",32.0,,30952259.0,1466455559.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/duplex/0.3,0.3,,2016-06-20 20:46:03.592649,86313.0,3.0
,,2016-06-20 20:45:19.002572,slurm_normal,1466455569.0,0,1.0,main_w1_handler1,2743471,13215421,False,,2258612,tabular,7400057.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56c17ca6f176748c3'}]","""false""","""3""","""sanger""","""25""",32.0,,30952259.0,1466455565.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/duplex/0.3,0.3,,2016-06-20 20:46:14.856627,86313.0,4.0
