create_time,destination_id,end_epoch,exit_code,galaxy_slots,group,group_filetype,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,name,name_filetype,object_store_id,param_filename,parameters.chromInfo,parameters.dbkey,parameters.grouping.__current_case__,parameters.grouping.use,parameters.large,parameters.name.values,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2017-02-27 16:48:11.413367,slurm_normal,1488214102.0,0,1.0,,,main_w3_handler0,3011797,15156052,False,,9307843.roundup,slurm,,132112168.0,3632609,fasta,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1.0,false,"""false""","[{'src': 'hda', 'id': 28531051}]",32.0,,36307570,1488214096.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_count_seqs/1.21.0,1.21.0,,2017-02-27 16:48:25.760821,99424.0,6.0
2017-04-04 15:46:47.090212,slurm_normal,1491320876.0,0,1.0,,,main_w4_handler0,3058516,15484115,False,,9611518.roundup,slurm,,132112168.0,937397548,fastqsanger,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1.0,false,"""false""","[{'src': 'hda', 'id': 29059579}]",32.0,,37092648,1491320814.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_count_seqs/1.21.0,1.21.0,,2017-04-04 15:48:06.708892,103439.0,62.0
2017-04-04 16:08:10.397670,slurm_normal,1491322160.0,0,1.0,,,main_w3_handler1,3058516,15485616,False,,9611896.roundup,slurm,,132112168.0,12451020,fasta,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1.0,false,"""false""","[{'src': 'hda', 'id': 29060224}]",32.0,,37092648,1491322154.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_count_seqs/1.21.0,1.21.0,,2017-04-04 16:11:37.833040,103439.0,6.0
2017-03-01 18:02:57.313936,slurm_normal,1488391546.0,0,1.0,,,main_w3_handler0,3011797,15181097,False,,9331832.roundup,slurm,,132112168.0,28713,fasta,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1.0,false,"""false""","[{'src': 'hda', 'id': 28574774}]",32.0,,36366423,1488391450.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_count_seqs/1.21.0,1.21.0,,2017-03-01 18:06:53.677851,99424.0,96.0
2017-03-06 12:45:11.337363,slurm_normal,1488804324.0,0,1.0,,,main_w4_handler1,3020290,15219195,False,,9368104.roundup,slurm,,132112168.0,70984964,fastq,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1.0,false,"""false""","[{'src': 'hda', 'id': 28636834}]",32.0,,36457267,1488804316.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_count_seqs/1.21.0,1.21.0,,2017-03-06 12:45:27.259934,101447.0,8.0
2017-03-06 20:39:42.784686,slurm_normal,1488832792.0,0,1.0,,,main_w4_handler1,3009978,15223567,False,,9372120.roundup,slurm,,132112168.0,6046423,fasta,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1.0,false,"""false""","[{'src': 'hda', 'id': 28637204}]",32.0,,36465884,1488832787.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_count_seqs/1.21.0,1.21.0,,2017-03-06 20:39:56.522375,99424.0,5.0
2017-03-07 09:47:44.591264,slurm_normal,1488880072.0,0,1.0,,,main_w4_handler1,3020290,15227494,False,,9375832.roundup,slurm,,132112168.0,998601,tabular,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1.0,false,"""false""","[{'src': 'hda', 'id': 28650337}]",32.0,,36477176,1488880067.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_count_seqs/1.21.0,1.21.0,,2017-03-07 09:47:54.584889,101447.0,5.0
2017-04-10 11:19:11.833310,slurm_normal,1491823915.0,0,1.0,,,main_w4_handler1,3067204,15539982,False,,9665365.roundup,slurm,,132112168.0,9974418,fasta,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1.0,false,"""false""","[{'src': 'hda', 'id': 29148367}]",32.0,,37102438,1491823909.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_count_seqs/1.21.0,1.21.0,,2017-04-10 11:31:58.922795,102541.0,6.0
2017-04-11 23:12:43.014297,slurm_normal,1491952386.0,0,1.0,,,main_w4_handler1,3062390,15560438,False,,9684167.roundup,slurm,,132112168.0,2899759,fasta,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1.0,false,"""false""","[{'src': 'hda', 'id': 29106565}]",32.0,,37130883,1491952380.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_count_seqs/1.21.0,1.21.0,,2017-04-11 23:13:08.494105,103520.0,6.0
2017-04-16 19:00:16.310935,slurm_normal,1492369232.0,0,1.0,,,main_w3_handler1,3068942,15601370,False,,9721830.roundup,slurm,,132112168.0,65088607,fasta,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1.0,false,"""true""","[{'src': 'hda', 'id': 29240470}]",32.0,,37265510,1492369225.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_count_seqs/1.21.0,1.21.0,,2017-04-16 19:00:33.575409,103902.0,7.0
2017-04-16 19:00:10.283117,slurm_normal,1492369235.0,0,1.0,,,main_w3_handler0,3068942,15601369,False,,9721831.roundup,slurm,,132112168.0,65088607,fasta,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1.0,false,"""false""","[{'src': 'hda', 'id': 29240470}]",32.0,,37265510,1492369225.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_count_seqs/1.21.0,1.21.0,,2017-04-16 19:00:39.294649,103902.0,10.0
2017-04-18 07:34:58.104854,slurm_normal,1492500918.0,0,1.0,,,main_w4_handler0,3068942,15611915,False,,9730872.roundup,slurm,,132112168.0,55367867,fasta,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1.0,false,"""true""","[{'src': 'hda', 'id': 29255932}]",32.0,,37370514,1492500913.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_count_seqs/1.21.0,1.21.0,,2017-04-18 07:35:22.350421,103902.0,5.0
2017-04-18 07:35:55.696285,slurm_normal,1492500978.0,0,1.0,,,main_w3_handler0,3068942,15611924,False,,9730875.roundup,slurm,,132112168.0,55367867,fasta,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1.0,false,"""false""","[{'src': 'hda', 'id': 29255932}]",32.0,,37370514,1492500971.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_count_seqs/1.21.0,1.21.0,,2017-04-18 07:36:21.113258,103902.0,7.0
2017-04-18 08:27:26.908901,slurm_normal,1492504065.0,0,1.0,,,main_w3_handler0,3068942,15612170,False,,9731087.roundup,slurm,,132112168.0,47361861,tabular,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1.0,false,"""false""","[{'src': 'hda', 'id': 29256514}]",32.0,,37370514,1492504058.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_count_seqs/1.21.0,1.21.0,,2017-04-18 08:27:47.801353,103902.0,7.0
2017-04-18 08:50:20.049894,slurm_normal,1492505444.0,0,1.0,,,main_w3_handler0,3068942,15612316,False,,9731201.roundup,slurm,,132112168.0,45567117,txt,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1.0,false,"""false""","[{'src': 'hda', 'id': 29256796}]",32.0,,37370514,1492505436.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_count_seqs/1.21.0,1.21.0,,2017-04-18 08:50:46.452620,103902.0,8.0
2017-04-18 10:21:26.034644,slurm_normal,1492510918.0,0,1.0,,,main_w4_handler1,3077160,15612755,False,,9731634.roundup,slurm,,132112168.0,193316220,fasta,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1.0,false,"""false""","[{'src': 'hda', 'id': 29256692}]",32.0,,37330514,1492510910.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_count_seqs/1.21.0,1.21.0,,2017-04-18 10:22:01.946411,80831.0,8.0
2017-04-18 11:37:42.015906,slurm_normal,1492515491.0,0,1.0,,,main_w3_handler1,3077160,15613188,False,,9731957.roundup,slurm,,132112168.0,158207655,fasta,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1.0,false,"""false""","[{'src': 'hda', 'id': 29258001}]",32.0,,37330514,1492515475.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_count_seqs/1.21.0,1.21.0,,2017-04-18 11:38:14.203028,80831.0,16.0
2017-04-18 11:37:40.968223,slurm_normal,1492515481.0,0,1.0,,,main_w3_handler0,3077160,15613186,False,,9731956.roundup,slurm,,132112168.0,158117345,fasta,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1.0,false,"""false""","[{'src': 'hda', 'id': 29257995}]",32.0,,37330514,1492515473.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_count_seqs/1.21.0,1.21.0,,2017-04-18 11:38:03.820650,80831.0,8.0
2017-04-18 11:37:41.554153,slurm_normal,1492515496.0,0,1.0,,,main_w4_handler0,3077160,15613187,False,,9731960.roundup,slurm,,132112168.0,177963785,fasta,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1.0,false,"""false""","[{'src': 'hda', 'id': 29257998}]",32.0,,37330514,1492515487.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_count_seqs/1.21.0,1.21.0,,2017-04-18 11:38:21.554412,80831.0,9.0
2017-04-18 11:37:40.412021,slurm_normal,1492515486.0,0,1.0,,,main_w4_handler0,3077160,15613185,False,,9731958.roundup,slurm,,132112168.0,164928112,fasta,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1.0,false,"""false""","[{'src': 'hda', 'id': 29257992}]",32.0,,37330514,1492515476.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_count_seqs/1.21.0,1.21.0,,2017-04-18 11:38:11.030875,80831.0,10.0
2017-04-19 08:49:13.813679,slurm_normal,1492591894.0,0,1.0,,,main_w3_handler0,3075368,15622497,False,,9741412.roundup,slurm,,132112168.0,440169166,bed,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",1.0,false,"""false""","[{'src': 'hda', 'id': 29240425}]",32.0,,37399068,1492591774.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_count_seqs/1.21.0,1.21.0,,2017-04-19 08:51:59.816503,75605.0,120.0
2017-06-07 00:36:04.254006,slurm_normal,1496795808.0,0,1.0,0.0,groups,main_w4_handler0,3142617,16033869,False,,10124605.roundup,slurm,,132112168.0,0,names,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,,"""false""","[{'src': 'hda', 'id': 29922256}]",32.0,,38486693,1496795804.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_count_seqs/1.21.0,1.21.0,,2017-06-07 00:36:55.462165,107206.0,4.0
2017-06-07 00:36:03.519546,slurm_normal,1496795786.0,0,1.0,0.0,groups,main_w4_handler0,3142617,16033868,False,,10124597.roundup,slurm,,132112168.0,0,names,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,,"""false""","[{'src': 'hda', 'id': 29922253}]",32.0,,38486693,1496795782.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_count_seqs/1.21.0,1.21.0,,2017-06-07 00:36:28.344873,107206.0,4.0
2017-06-07 00:36:12.167994,slurm_normal,1496795796.0,0,1.0,0.0,groups,main_w3_handler1,3142617,16033883,False,,10124601.roundup,slurm,,132112168.0,0,names,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,,"""false""","[{'src': 'hda', 'id': 29922298}]",32.0,,38486693,1496795791.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_count_seqs/1.21.0,1.21.0,,2017-06-07 00:36:41.711223,107206.0,5.0
2017-06-07 00:36:09.606704,slurm_normal,1496795822.0,0,1.0,0.0,groups,main_w4_handler0,3142617,16033877,False,,10124607.roundup,slurm,,132112168.0,0,names,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,,"""false""","[{'src': 'hda', 'id': 29922280}]",32.0,,38486693,1496795817.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_count_seqs/1.21.0,1.21.0,,2017-06-07 00:37:05.097861,107206.0,5.0
2017-06-07 00:36:07.131011,slurm_normal,1496795787.0,0,1.0,0.0,groups,main_w3_handler0,3142617,16033873,False,,10124596.roundup,slurm,,132112168.0,0,names,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,,"""false""","[{'src': 'hda', 'id': 29922268}]",32.0,,38486693,1496795782.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_count_seqs/1.21.0,1.21.0,,2017-06-07 00:36:31.403649,107206.0,5.0
2017-06-07 00:36:12.575760,slurm_normal,1496795807.0,0,1.0,0.0,groups,main_w3_handler0,3142617,16033884,False,,10124604.roundup,slurm,,132112168.0,0,names,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,,"""false""","[{'src': 'hda', 'id': 29922301}]",32.0,,38486693,1496795803.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_count_seqs/1.21.0,1.21.0,,2017-06-07 00:36:51.026311,107206.0,4.0
2017-06-07 00:36:04.868199,slurm_normal,1496795788.0,0,1.0,0.0,groups,main_w3_handler1,3142617,16033870,False,,10124598.roundup,slurm,,132112168.0,0,names,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,,"""false""","[{'src': 'hda', 'id': 29922259}]",32.0,,38486693,1496795784.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_count_seqs/1.21.0,1.21.0,,2017-06-07 00:36:34.767814,107206.0,4.0
2017-06-07 00:36:09.106175,slurm_normal,1496795788.0,0,1.0,0.0,groups,main_w3_handler1,3142617,16033876,False,,10124599.roundup,slurm,,132112168.0,0,names,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,,"""false""","[{'src': 'hda', 'id': 29922277}]",32.0,,38486693,1496795784.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_count_seqs/1.21.0,1.21.0,,2017-06-07 00:36:35.123879,107206.0,4.0
2017-06-07 00:36:07.782964,slurm_normal,1496795803.0,0,1.0,0.0,groups,main_w4_handler1,3142617,16033874,False,,10124603.roundup,slurm,,132112168.0,0,names,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,,"""false""","[{'src': 'hda', 'id': 29922271}]",32.0,,38486693,1496795799.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_count_seqs/1.21.0,1.21.0,,2017-06-07 00:36:47.474046,107206.0,4.0
2017-04-24 21:28:18.421612,slurm_normal,1493069520.0,0,1.0,,,main_w4_handler0,625777,15666694,False,,9782637.roundup,slurm,,132112168.0,2439748295,fasta,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1.0,false,"""false""","[{'src': 'hda', 'id': 29343449}]",32.0,,37532990,1493069390.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_count_seqs/1.21.0,1.21.0,,2017-04-24 21:34:07.287843,13556.0,130.0
2017-06-07 18:46:57.290462,slurm_normal,1496861243.0,0,1.0,,,main_w4_handler1,3125824,16043941,False,,10133741.roundup,slurm,,132112168.0,68228577,fasta,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1.0,false,"""false""","[{'src': 'hda', 'id': 29933987}]",32.0,,38478240,1496861235.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_count_seqs/1.21.0,1.21.0,,2017-06-07 18:47:31.234666,106559.0,8.0
2017-06-07 18:46:57.806172,slurm_normal,1496861239.0,0,1.0,,,main_w3_handler0,3125824,16043943,False,,10133738.roundup,slurm,,132112168.0,84560622,fasta,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1.0,false,"""false""","[{'src': 'hda', 'id': 29934715}]",32.0,,38478240,1496861231.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_count_seqs/1.21.0,1.21.0,,2017-06-07 18:47:21.536216,106559.0,8.0
2017-06-07 19:04:06.136605,slurm_normal,1496862311.0,0,1.0,,,main_w4_handler1,3125824,16044054,False,,10133964.roundup,slurm,,132112168.0,1476534994,fastq,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1.0,false,"""false""","[{'src': 'hda', 'id': 29936941}]",32.0,,38478240,1496862257.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_count_seqs/1.21.0,1.21.0,,2017-06-07 19:05:21.841234,106559.0,54.0
2017-04-25 15:15:35.370625,slurm_normal,1493133355.0,0,1.0,,,main_w3_handler0,3079466,15673193,False,,9788550.roundup,slurm,,132112168.0,12026844,fasta,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1.0,false,"""false""","[{'src': 'hda', 'id': 29283548}]",32.0,,37130883,1493133349.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_count_seqs/1.21.0,1.21.0,,2017-04-25 15:15:58.595566,103520.0,6.0
2017-05-04 11:16:39.908812,slurm_normal,1493896965.0,0,1.0,,,main_w4_handler1,1009787,15746749,False,,9855463.roundup,slurm,,132112168.0,742339188,sam,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1.0,false,"""false""","[{'src': 'hda', 'id': 29469964}]",32.0,,37752590,1493896881.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_count_seqs/1.21.0,1.21.0,,2017-05-04 11:23:52.934047,23229.0,84.0
2017-06-09 12:12:18.936020,slurm_normal,1497010374.0,0,1.0,,,main_w4_handler0,2930054,16063882,False,,10152722.roundup,slurm,,132112168.0,44443527,names,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1.0,false,"""false""","[{'src': 'hda', 'id': 29967503}]",32.0,,36744934,1497010368.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_count_seqs/1.21.0,1.21.0,,2017-06-09 12:12:57.107041,84972.0,6.0
