create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.allele_col,parameters.allele_col.__class__,parameters.allele_col.value,parameters.base,parameters.chromInfo,parameters.chrom_col,parameters.chrom_col.__class__,parameters.chrom_col.value,parameters.comment_source.__current_case__,parameters.comment_source.comment_choice,parameters.comment_source.comment_col,parameters.comment_source.comment_col.__class__,parameters.comment_source.comment_col.value,parameters.dbkey,parameters.input,parameters.input.values,parameters.output_opts,parameters.pos_col,parameters.pos_col.__class__,parameters.pos_col.value,parameters.strand_source.__current_case__,parameters.strand_source.choice,parameters.strand_source.strand_choice,parameters.strand_source.strand_col,parameters.strand_source.strand_col.__class__,parameters.strand_source.strand_col.value,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2014-09-24 12:01:01.105295,roundup_single,1411560082.0,1.0,,1.0,main_w1_handler1,2063160,7849580,False,,8456762,tabular,1832697,slurm,,132112264.0,corral-repl,,,"""3""",,,"""1""","""/galaxy-repl/localdata/chrom/hg19.len""","""1""",,,0.0,no,-,,,"""hg19""",17004930,,"[""A"", ""B"", ""C"", ""D"", ""E"", ""J"", ""K"", ""L""]","""2""",,,0.0,,data_column,4,,,32.0,,17174340,1411560079.0,ok,1023992.0,hgv_sift,1.0.0,,2014-09-24 12:01:24.440387,51868.0,3.0
2014-09-24 12:04:57.058458,roundup_single,1411560312.0,1.0,,1.0,main_w2_handler0,2063160,7849608,False,,20436033,tabular,1832740,slurm,,132112264.0,corral-repl,,,"""3""",,,"""1""","""/galaxy-repl/localdata/chrom/hg19.len""","""1""",,,0.0,no,-,,,"""hg19""",17005097,,"[""A"", ""B"", ""C"", ""D"", ""E"", ""J"", ""K"", ""L""]","""2""",,,0.0,,data_column,4,,,32.0,,17174340,1411560309.0,ok,1023992.0,hgv_sift,1.0.0,,2014-09-24 12:05:13.897540,51868.0,3.0
2014-09-24 17:44:20.294739,roundup_single,1411581681.0,0.0,,1.0,main_w1_handler0,2054514,7853388,False,,1007266,interval,1835914,slurm,,132112264.0,corral-repl,,,"""12""",,,"""1""","""/galaxy-repl/localdata/chrom/hg19.len""","""6""",,,0.0,no,-,,,"""hg19""",17009772,,"[""A"", ""B"", ""C"", ""D"", ""E"", ""F"", ""G"", ""H"", ""I"", ""J"", ""K"", ""L""]","""7""",,,0.0,,data_column,11,,,32.0,,16752876,1411581584.0,ok,1023992.0,hgv_sift,1.0.0,,2014-09-24 18:01:23.545309,52467.0,97.0
2014-09-24 17:52:51.275058,roundup_single,1411585298.0,0.0,,1.0,main_w2_handler1,2054514,7853419,False,,38363542,interval,1835969,slurm,,132112264.0,corral-repl,,,"""12""",,,"""1""","""/galaxy-repl/localdata/chrom/hg19.len""","""6""",,,0.0,no,-,,,"""hg19""",17009775,,"[""A"", ""B"", ""C"", ""D"", ""E"", ""F"", ""G"", ""H"", ""I"", ""J"", ""K"", ""L""]","""7""",,,0.0,,data_column,11,,,32.0,,16752876,1411582082.0,ok,1023992.0,hgv_sift,1.0.0,,2014-09-24 19:01:40.608635,52467.0,3216.0
2014-12-03 09:14:46.749524,rodeo_normal,1417598100.0,1.0,,1.0,main_w2_handler0,1699154,8308677,False,,3338189,tabular,406506.rodeo,slurm,,16332532.0,corral-repl,,,"""5""",,,"""1""","""/galaxy-repl/localdata/chrom/hg19.len""","""1""",,,0.0,no,-,,,"""hg19""",17745293,,"[""A"", ""B"", ""F"", ""G"", ""K"", ""L""]","""2""",,,1.0,,all_pos,+,,,2.0,,19616966,1417598098.0,ok,0.0,hgv_sift,1.0.0,,2014-12-03 09:15:05.003468,19613.0,2.0
2014-09-25 15:20:44.063556,roundup_single,1411658459.0,1.0,,1.0,main_w1_handler0,2063160,7859375,False,,1209463,tabular,1841727,slurm,,132112264.0,corral-repl,,,"""3""",,,"""1""","""/galaxy-repl/localdata/chrom/hg19.len""","""1""",,,0.0,no,-,,,"""hg19""",17020572,,"[""A"", ""B"", ""C"", ""D"", ""E"", ""J"", ""K"", ""L""]","""2""",,,1.0,,all_pos,+,,,32.0,,17174340,1411658456.0,ok,1023992.0,hgv_sift,1.0.0,,2014-09-25 15:21:01.212983,51868.0,3.0
2014-09-25 15:36:14.765421,roundup_single,1411661708.0,0.0,,1.0,main_w1_handler0,2063160,7859464,False,,1209445,tabular,1841788,slurm,,132112264.0,corral-repl,,,"""3""",,,"""1""","""/galaxy-repl/localdata/chrom/hg19.len""","""1""",,,0.0,no,-,,,"""hg19""",17021300,,"[""A"", ""B"", ""C"", ""D"", ""E"", ""J"", ""K"", ""L""]","""2""",,,1.0,,all_pos,+,,,32.0,,17174340,1411659391.0,ok,1023992.0,hgv_sift,1.0.0,,2014-09-25 16:15:09.732661,51868.0,2317.0
2015-01-08 11:54:54.259172,rodeo_normal,1420719192.0,0.0,,1.0,main_w2_handler0,2148247,8515269,False,,3055055,tabular,2435311.roundup,slurm,,132112264.0,corral-repl,,,"""5""",,,"""0""","""/galaxy-repl/localdata/chrom/hg19.len""","""1""",,,1.0,yes,4,,,"""hg19""",18157937,,"[""B"", ""J"", ""K"", ""L""]","""2""",,,1.0,,all_pos,+,,,32.0,,20392427,1420718114.0,ok,1023992.0,hgv_sift,1.0.0,,2015-01-08 12:13:14.272033,56940.0,1078.0
2014-10-31 15:16:11.873475,rodeo_normal,1414768590.0,1.0,,1.0,main_w2_handler0,2102346,8078721,False,,721654,vcf,105132.rodeo,slurm,,16332532.0,corral-repl,,,"""4""",,,"""1""","""/galaxy-repl/localdata/chrom/hg19.len""","""1""",,,0.0,no,-,,,"""hg19""",17390078,,"[""A"", ""B"", ""C"", ""J""]","""2""",,,1.0,,all_pos,+,,,2.0,,17499805,1414768585.0,ok,0.0,hgv_sift,1.0.0,,2014-10-31 15:16:33.184332,41631.0,5.0
2014-10-31 15:24:32.909384,rodeo_normal,1414769086.0,1.0,,1.0,main_w1_handler0,2102346,8078782,False,,721654,vcf,105178.rodeo,slurm,,16332532.0,corral-repl,,,"""4""",,,"""1""","""/galaxy-repl/localdata/chrom/hg19.len""","""1""",,,0.0,no,-,,,"""hg19""",17390078,,"""A""","""2""",,,1.0,,all_pos,+,,,2.0,,17499805,1414769084.0,ok,0.0,hgv_sift,1.0.0,,2014-10-31 15:24:50.060735,41631.0,2.0
2014-10-13 09:06:49.719041,rodeo_normal,1413196539.0,0.0,,1.0,main_w2_handler1,2081481,7970656,False,,4487146,tabular,13374.rodeo,slurm,,8059880.0,corral-repl,,,"""3""",,,"""1""","""/galaxy-repl/localdata/chrom/hg19.len""","""1""",,,0.0,no,-,,,"""hg19""",17208309,,"[""A"", ""B"", ""C"", ""D"", ""E"", ""J"", ""K"", ""L""]","""2""",,,1.0,,all_pos,+,,,1.0,,17505085,1413191220.0,ok,835576.0,hgv_sift,1.0.0,,2014-10-13 10:35:41.520773,51868.0,5319.0
2014-12-05 08:24:03.208900,rodeo_normal,1417768279.0,0.0,,1.0,main_w1_handler0,2124041,8331641,False,,659772,interval,432517.rodeo,slurm,,8059880.0,corral-repl,,,"""7""",,,"""1""","""/galaxy-repl/localdata/chrom/hg19.len""","""1""",,,1.0,yes,8,,,"""hg19""",17806382,,,"""3""",,,0.0,,data_column,6,,,1.0,,19616120,1417767862.0,ok,835576.0,hgv_sift,1.0.0,,2014-12-05 08:31:22.066564,25065.0,417.0
2014-10-22 10:30:11.579088,rodeo_normal,1413978180.0,0.0,,1.0,main_w1_handler1,2081327,8022555,False,,1765906,tabular,57812.rodeo,slurm,,16332532.0,corral-repl,,,"""3""",,,"""1""","""/galaxy-repl/localdata/chrom/hg19.len""","""1""",,,0.0,no,-,,,"""hg19""",17301363,,"[""A"", ""B"", ""C"", ""D"", ""E"", ""F"", ""J"", ""K"", ""L""]","""2""",,,1.0,,all_pos,+,,,2.0,,17770765,1413973824.0,ok,0.0,hgv_sift,1.0.0,,2014-10-22 11:43:04.695545,51868.0,4356.0
2014-11-13 12:37:38.910897,rodeo_normal,1415882271.0,0.0,,1.0,main_w1_handler0,2063854,8158416,False,,122,vcf,198037.rodeo,slurm,,8059880.0,corral-repl,,,"""4""",,,"""1""","""/galaxy-repl/localdata/chrom/hg19.len""","""1""",,,0.0,no,-,,,"""hg19""",17525261,,"[""A"", ""B"", ""C""]","""2""",,,0.0,,data_column,3,,,1.0,,17301757,1415882266.0,ok,835576.0,hgv_sift,1.0.0,,2014-11-13 12:37:54.607284,36442.0,5.0
2014-10-23 02:15:10.416552,rodeo_normal,1414030527.0,1.0,,1.0,main_w2_handler0,2094609,8028594,False,,247689,tabular,62756.rodeo,slurm,,16332532.0,corral-repl,,,"""3""",,,"""1""","""/galaxy-repl/localdata/chrom/hg19.len""","""1""",,,0.0,no,-,,,"""hg19""",17310351,,"[""A"", ""B"", ""C"", ""F"", ""H"", ""J""]","""2""",,,1.0,,all_pos,+,,,2.0,,17499805,1414030524.0,ok,0.0,hgv_sift,1.0.0,,2014-10-23 02:15:31.894354,41631.0,3.0
2014-10-24 12:43:49.227231,rodeo_normal,1414154643.0,1.0,,1.0,main_w2_handler0,2095168,8037470,False,,5443,interval,70545.rodeo,slurm,,16332532.0,corral-repl,,,"""8""",,,"""1""","""/galaxy-repl/localdata/chrom/hg18.len""","""1""",,,0.0,no,-,,,"""hg18""",17323606,,,"""7""",,,1.0,,all_pos,+,,,2.0,,17906444,1414154641.0,ok,0.0,hgv_sift,1.0.0,,2014-10-24 12:44:05.853569,54777.0,2.0
2014-10-24 12:38:27.435797,rodeo_normal,1414154324.0,1.0,,1.0,main_w2_handler0,2096225,8037407,False,,4006,interval,70499.rodeo,slurm,,16332532.0,corral-repl,,,"""26""",,,"""1""","""/galaxy-repl/localdata/chrom/hg18.len""","""1""",,,0.0,no,-,,,"""hg18""",17323595,,"[""A"", ""B"", ""C""]","""2""",,,1.0,,all_pos,+,,,2.0,,17906435,1414154321.0,ok,0.0,hgv_sift,1.0.0,,2014-10-24 12:38:47.948671,54880.0,3.0
2014-10-24 12:39:35.378172,rodeo_normal,1414154387.0,1.0,,1.0,main_w2_handler0,2096225,8037419,False,,4006,interval,70508.rodeo,slurm,,16332532.0,corral-repl,,,"""25""",,,"""1""","""/galaxy-repl/localdata/chrom/hg18.len""","""1""",,,0.0,no,-,,,"""hg18""",17323595,,"[""A"", ""B"", ""C""]","""2""",,,1.0,,all_pos,+,,,2.0,,17906435,1414154385.0,ok,0.0,hgv_sift,1.0.0,,2014-10-24 12:39:57.615523,54880.0,2.0
2014-10-24 12:45:10.677797,rodeo_normal,1414154726.0,0.0,,1.0,main_w2_handler0,2095168,8037479,False,,5443,interval,70552.rodeo,slurm,,16332532.0,corral-repl,,,"""4""",,,"""1""","""/galaxy-repl/localdata/chrom/hg18.len""","""1""",,,0.0,no,-,,,"""hg18""",17323606,,,"""7""",,,1.0,,all_pos,+,,,2.0,,17906444,1414154723.0,ok,0.0,hgv_sift,1.0.0,,2014-10-24 12:45:31.749598,54777.0,3.0
2014-10-24 12:46:35.136009,rodeo_normal,1414154809.0,0.0,,1.0,main_w2_handler0,2095168,8037495,False,,5443,interval,70566.rodeo,slurm,,16332532.0,corral-repl,,,"""4""",,,"""1""","""/galaxy-repl/localdata/chrom/hg18.len""","""1""",,,0.0,no,-,,,"""hg18""",17323606,,"[""A"", ""B"", ""C"", ""D"", ""E"", ""F"", ""G"", ""H"", ""I"", ""J"", ""K"", ""L""]","""7""",,,1.0,,all_pos,+,,,2.0,,17906444,1414154807.0,ok,0.0,hgv_sift,1.0.0,,2014-10-24 12:46:54.634512,54777.0,2.0
2014-10-24 12:52:15.329114,rodeo_normal,1414155146.0,1.0,,1.0,main_w2_handler0,2096225,8037550,False,,4006,interval,70610.rodeo,slurm,,16332532.0,corral-repl,,,"""25""",,,"""1""","""/galaxy-repl/localdata/chrom/hg18.len""","""1""",,,0.0,no,-,,,"""hg18""",17323595,,"[""A"", ""B"", ""C""]","""27""",,,1.0,,all_pos,+,,,2.0,,17906435,1414155143.0,ok,0.0,hgv_sift,1.0.0,,2014-10-24 12:52:29.948942,54880.0,3.0
2014-10-24 12:40:14.979886,rodeo_normal,1414160520.0,1.0,,1.0,main_w1_handler1,2096225,8037424,False,,4006,interval,70991.rodeo,slurm,,16332532.0,corral-repl,,,"""25""",,,"""0""","""/galaxy-repl/localdata/chrom/hg18.len""","""1""",,,0.0,no,-,,,"""hg18""",17323595,,"[""A"", ""B"", ""C""]","""2""",,,1.0,,all_pos,+,,,2.0,,17906435,1414160516.0,ok,0.0,hgv_sift,1.0.0,,2014-10-24 14:22:29.339401,54880.0,4.0
2014-11-20 07:48:03.622000,rodeo_normal,1416469696.0,1.0,,1.0,main_w2_handler1,2124041,8208713,False,,1035,bed,2063463.roundup,slurm,,132112264.0,corral-repl,,,"""5""",,,"""1""","""/galaxy-repl/localdata/chrom/hg19.len""","""1""",,,0.0,no,-,,,"""hg19""",17615861,,,"""2""",,,0.0,,data_column,4,,,32.0,,19616120,1416469694.0,ok,1023992.0,hgv_sift,1.0.0,,2014-11-20 07:48:17.476245,25065.0,2.0
2014-11-20 08:07:02.274802,rodeo_normal,1416470839.0,0.0,,1.0,main_w1_handler1,2124041,8208815,False,,1020,tabular,267987.rodeo,slurm,,16332532.0,corral-repl,,,"""4""",,,"""1""","""/galaxy-repl/localdata/chrom/hg19.len""","""1""",,,0.0,no,-,,,"""hg19""",17616031,,,"""2""",,,0.0,,data_column,3,,,2.0,,19616120,1416470829.0,ok,0.0,hgv_sift,1.0.0,,2014-11-20 08:07:22.575343,25065.0,10.0
2014-11-24 09:17:15.669457,rodeo_normal,1416824028.0,0.0,,1.0,main_w2_handler1,2120630,8236174,False,,1467250,vcf,308151.rodeo,slurm,,8059880.0,corral-repl,,,"""3""",,,"""1""","""/galaxy-repl/localdata/chrom/hg19.len""","""1""",,,0.0,no,-,,,"""hg19""",17661367,,"[""A"", ""B"", ""C"", ""D"", ""E"", ""F"", ""J"", ""K"", ""L""]","""2""",,,1.0,,all_pos,+,,,1.0,,18494411,1416820650.0,ok,835576.0,hgv_sift,1.0.0,,2014-11-24 10:13:50.860389,51868.0,3378.0
2014-11-25 09:22:34.598601,rodeo_normal,1416907382.0,0.0,,1.0,main_w2_handler0,2120630,8244696,False,,303,tabular,2108516.roundup,slurm,,132112068.0,corral-repl,,,"""3""",,,"""1""","""/galaxy-repl/localdata/chrom/hg19.len""","""1""",,,0.0,no,-,,,"""hg19""",17672777,,"[""A"", ""B"", ""C"", ""D"", ""E"", ""F"", ""J"", ""K"", ""L""]","""2""",,,1.0,,all_pos,+,,,32.0,,18494411,1416907373.0,ok,1023996.0,hgv_sift,1.0.0,,2014-11-25 09:23:05.657852,51868.0,9.0
2014-11-29 13:17:52.769223,rodeo_normal,1417267101.0,0.0,,1.0,main_w1_handler1,2130359,8268377,False,,3561,interval,2136778.roundup,slurm,,132112068.0,corral-repl,,,"""4""",,,"""1""","""/galaxy-repl/localdata/chrom/hg18.len""","""1""",,,0.0,no,-,,,"""hg18""",17708147,,"""B""","""2""",,,1.0,,all_pos,+,,,32.0,,19814546,1417267088.0,ok,1023996.0,hgv_sift,1.0.0,,2014-11-29 13:18:22.277396,56493.0,13.0
2014-12-03 11:58:17.860302,rodeo_normal,1417607915.0,1.0,,1.0,main_w1_handler0,1699154,8309692,False,,7114159,tabular,408094.rodeo,slurm,,16332532.0,corral-repl,,,"""4""",,,"""1""","""/galaxy-repl/localdata/chrom/hg19.len""","""1""",,,0.0,no,-,,,"""hg19""",17769315,,"[""A"", ""B"", ""C"", ""D"", ""E"", ""F"", ""G"", ""H"", ""I"", ""J"", ""K"", ""L""]","""2""",,,1.0,,all_pos,+,,,2.0,,19616966,1417607912.0,ok,0.0,hgv_sift,1.0.0,,2014-12-03 11:58:39.854873,19613.0,3.0
2014-12-05 08:21:12.874233,rodeo_normal,1417768568.0,0.0,,1.0,main_w1_handler1,2124041,8331633,False,,1286367,interval,432450.rodeo,slurm,,16332532.0,corral-repl,,,"""7""",,,"""1""","""/galaxy-repl/localdata/chrom/hg19.len""","""1""",,,1.0,yes,8,,,"""hg19""",17806373,,,"""3""",,,0.0,,data_column,6,,,2.0,,19616120,1417767684.0,ok,0.0,hgv_sift,1.0.0,,2014-12-05 08:36:13.608427,25065.0,884.0
2015-02-03 16:36:15.445442,rodeo_normal,1422981400.0,1.0,,1.0,main_w2_handler1,2193467,8657262,False,,9247,tabular,2631854.roundup,slurm,,132112168.0,corral-repl,,,"""23""",,,"""0""","""/galaxy-repl/localdata/chrom/hg19.len""","""2""",,,0.0,no,-,,,"""hg19""",18396716,,"[""H"", ""I"", ""J"", ""K"", ""L""]","""3""",,,0.0,,data_column,7,,,32.0,,20953238,1422981397.0,ok,1023996.0,hgv_sift,1.0.0,,2015-02-03 16:36:42.032592,,3.0
2015-02-03 16:45:49.781702,rodeo_normal,1422981978.0,1.0,,1.0,main_w1_handler0,2193467,8657363,False,,41997,tabular,2632036.roundup,slurm,,132112168.0,corral-repl,,,"""23""",,,"""0""","""/galaxy-repl/localdata/chrom/hg19.len""","""2""",,,0.0,no,-,,,"""hg19""",18398390,,"[""E"", ""H"", ""I"", ""J"", ""K"", ""L""]","""3""",,,0.0,,data_column,7,,,32.0,,20953238,1422981976.0,ok,1023996.0,hgv_sift,1.0.0,,2015-02-03 16:46:19.291021,,2.0
2014-12-08 16:55:38.509198,rodeo_normal,1418057749.0,1.0,,1.0,main_w2_handler1,2141827,8373323,False,,8382,interval,502002.rodeo,slurm,,16332532.0,corral-repl,,,"""4""",,,"""1""","""/galaxy-repl/localdata/chrom/hg18.len""","""1""",,,0.0,no,-,,,"""hg18""",17869661,,"[""A"", ""B"", ""C""]","""2""",,,0.0,,data_column,9,,,2.0,,19957340,1418057745.0,ok,0.0,hgv_sift,1.0.0,,2014-12-08 16:55:56.771903,,4.0
2014-12-16 15:04:34.768483,rodeo_normal,1418742287.0,1.0,,1.0,main_w2_handler0,2143335,8425053,False,,990603,interval,574437.rodeo,slurm,,16332532.0,corral-repl,,,"""20""",,,"""0""","""/galaxy-repl/localdata/chrom/hg18.len""","""7""",,,0.0,no,-,,,"""hg18""",17888340,,"[""B"", ""C""]","""8""",,,0.0,,data_column,6,,,2.0,,19788376,1418742283.0,ok,0.0,hgv_sift,1.0.0,,2014-12-16 15:04:50.825574,56492.0,4.0
2015-02-19 01:50:50.391449,rodeo_normal,1424312613.0,0.0,,1.0,main_w2_handler1,2211417,8761941,False,,8258574,tabular,2823357.roundup,slurm,,132112168.0,corral-repl,,,"""5""",,,"""0""","""/galaxy-repl/localdata/chrom/hg19.len""","""1""",,,1.0,yes,4,,,"""hg19""",18566055,,"[""A"", ""B"", ""C"", ""D"", ""E"", ""F"", ""G"", ""H"", ""I"", ""J"", ""K"", ""L""]","""2""",,,1.0,,all_pos,+,,,32.0,,20735647,1424310656.0,ok,1023996.0,hgv_sift,1.0.0,,2015-02-19 02:23:36.576268,58898.0,1957.0
2015-02-19 01:07:08.704261,rodeo_normal,1424308041.0,1.0,,1.0,main_w2_handler1,2211417,8761847,False,,13024067,tabular,2823082.roundup,slurm,,132112168.0,corral-repl,,,"""5""",,,"""1""","""/galaxy-repl/localdata/chrom/hg19.len""","""1""",,,0.0,no,-,,,"""hg19""",18565925,,"[""A"", ""B"", ""C"", ""D"", ""E"", ""F"", ""G"", ""H"", ""I"", ""J"", ""K"", ""L""]","""2""",,,1.0,,all_pos,+,,,32.0,,20735647,1424308038.0,ok,1023996.0,hgv_sift,1.0.0,,2015-02-19 01:07:23.128524,58898.0,3.0
2015-02-19 01:03:52.710979,rodeo_normal,1424307844.0,1.0,,1.0,main_w2_handler1,2211417,8761838,False,,11878776,vcf,2823067.roundup,slurm,,132112168.0,corral-repl,,,"""5""",,,"""1""","""/galaxy-repl/localdata/chrom/hg19.len""","""1""",,,0.0,no,-,,,"""hg19""",18565820,,"[""A"", ""B"", ""C"", ""D"", ""E"", ""J"", ""K""]","""2""",,,1.0,,all_pos,+,,,32.0,,20735647,1424307841.0,ok,1023996.0,hgv_sift,1.0.0,,2015-02-19 01:04:06.043407,58898.0,3.0
2015-02-19 01:34:05.473326,rodeo_normal,1424309656.0,1.0,,1.0,main_w2_handler0,2211417,8761912,False,,9450788,interval,2823268.roundup,slurm,,132112168.0,corral-repl,,,"""4""",,,"""1""","""/galaxy-repl/localdata/chrom/hg19.len""","""1""",,,0.0,no,-,,,"""hg19""",18566006,,"[""A"", ""B"", ""C"", ""D"", ""E"", ""F"", ""G"", ""H"", ""I"", ""J"", ""K"", ""L""]","""3""",,,1.0,,all_pos,+,,,32.0,,20735647,1424309654.0,ok,1023996.0,hgv_sift,1.0.0,,2015-02-19 01:34:19.473809,58898.0,2.0
2015-02-19 01:34:28.500258,rodeo_normal,1424309681.0,1.0,,1.0,main_w1_handler1,2211417,8761913,False,,9450788,interval,2823270.roundup,slurm,,132112168.0,corral-repl,,,"""4""",,,"""0""","""/galaxy-repl/localdata/chrom/hg19.len""","""1""",,,0.0,no,-,,,"""hg19""",18566006,,"[""A"", ""B"", ""C"", ""D"", ""E"", ""F"", ""G"", ""H"", ""I"", ""J"", ""K"", ""L""]","""3""",,,1.0,,all_pos,+,,,32.0,,20735647,1424309679.0,ok,1023996.0,hgv_sift,1.0.0,,2015-02-19 01:34:46.309498,58898.0,2.0
