bamfiles,bamfiles1,bamfiles10,bamfiles10_filetype,bamfiles11,bamfiles11_filetype,bamfiles12,bamfiles12_filetype,bamfiles13,bamfiles13_filetype,bamfiles14,bamfiles14_filetype,bamfiles15,bamfiles15_filetype,bamfiles16,bamfiles16_filetype,bamfiles17,bamfiles17_filetype,bamfiles18,bamfiles18_filetype,bamfiles19,bamfiles19_filetype,bamfiles1_filetype,bamfiles2,bamfiles20,bamfiles20_filetype,bamfiles2_filetype,bamfiles3,bamfiles3_filetype,bamfiles4,bamfiles4_filetype,bamfiles5,bamfiles5_filetype,bamfiles6,bamfiles6_filetype,bamfiles7,bamfiles7_filetype,bamfiles8,bamfiles8_filetype,bamfiles9,bamfiles9_filetype,bamfiles_filetype,blackListFileName,blackListFileName1,blackListFileName1_filetype,blackListFileName_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,multibam_conditional|multibam_repeats_0|bamfiles,multibam_conditional|multibam_repeats_0|bamfiles_filetype,multibam_conditional|multibam_repeats_1|bamfiles,multibam_conditional|multibam_repeats_1|bamfiles_filetype,multibam_conditional|multibam_repeats_2|bamfiles,multibam_conditional|multibam_repeats_2|bamfiles_filetype,multibam_conditional|multibam_repeats_3|bamfiles,multibam_conditional|multibam_repeats_3|bamfiles_filetype,object_store_id,param_filename,parameters.__job_resource.__current_case__,parameters.__job_resource.__job_resource__select,parameters.__job_resource.tacc_compute_resource,parameters.__workflow_invocation_uuid__,parameters.advancedOpt.__current_case__,parameters.advancedOpt.binSize,parameters.advancedOpt.blackListFileName.values,parameters.advancedOpt.distanceBetweenBins,parameters.advancedOpt.logScale,parameters.advancedOpt.maxFragmentLength,parameters.advancedOpt.showAdvancedOpt,parameters.chromInfo,parameters.dbkey,parameters.histogram,parameters.multibam_conditional.__current_case__,parameters.multibam_conditional.bamfiles.values,parameters.multibam_conditional.multibam_repeats,parameters.multibam_conditional.orderMatters,parameters.plotTitle,parameters.samplesLabel,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
13061243404.0,13061243404.0,,,,,,,,,,,,,,,,,,,,,bam,13041947815.0,,,bam,,,,,,,,,,,,,,,bam,,,,,2017-05-23 01:06:39.528631,slurm_multi,1495501629.0,0,,6.0,main_w4_handler2,3122575,15911325,False,,10009316,slurm,,132112168.0,,,,,,,,,corral-repl,,0,no,,,0.0,,,,,,no,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""true""",0,"[{'src': 'hda', 'id': 29723272}, {'src': 'hda', 'id': 29723676}]",,No,"""""","""""",32.0,,38131878.0,1495501616.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_pe_fragmentsize/deeptools_bam_pe_fragmentsize/2.5.0.0,2.5.0.0,,2017-05-23 01:07:12.272524,50184,13.0
1293662387.0,1293662387.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,bam,,,,,2017-06-17 15:12:37.553943,slurm_multi,1497713664.0,0,,6.0,main_w3_handler2,3132943,16122158,False,Job output deleted by user before job completed.,10203624,slurm,,132112168.0,,,,,,,,,corral-repl,,0,no,,,0.0,,,,,,no,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""",0,"[{'src': 'hda', 'id': 30048543}]",,No,"""""","""""",32.0,,38579089.0,1497713628.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_pe_fragmentsize/deeptools_bam_pe_fragmentsize/2.5.0.0,2.5.0.0,,2017-06-17 15:34:25.479819,106208,36.0
3418673273.0,3418673273.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,bam,,,,,2017-05-25 08:44:31.265004,slurm_multi,1495702065.0,0,,6.0,main_w3_handler2,3123065,15934921,False,,10033391,slurm,,132111800.0,,,,,,,,,corral-repl,,0,no,,,0.0,,,,,,no,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""true""",0,"[{'src': 'hda', 'id': 29749395}]",,No,"""""","""254 Coast Samples""",32.0,,38154576.0,1495701884.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_pe_fragmentsize/deeptools_bam_pe_fragmentsize/2.5.0.0,2.5.0.0,,2017-05-25 08:47:47.583858,106443,181.0
4877088587.0,4877088587.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,bam,,,,,2017-05-26 08:37:18.515181,slurm_multi,1495787926.0,0,,6.0,main_w3_handler2,3122043,15944609,False,,10043328,slurm,,132112168.0,,,,,,,,,corral-repl,,0,no,,,0.0,,,,,,no,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""true""",0,"[{'src': 'hda', 'id': 29754676}]",,No,"""cDNA fragment length""","""1A_S7""",32.0,,38229519.0,1495787850.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_pe_fragmentsize/deeptools_bam_pe_fragmentsize/2.5.0.0,2.5.0.0,,2017-05-26 08:38:48.721529,82468,76.0
625489076.0,625489076.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,bam,,,,,2017-06-22 14:25:25.634422,slurm_multi,1498142680.0,0,,6.0,main_w4_handler2,2990943,16165144,False,,10242708,slurm,,132111800.0,,,,,,,,,corral-repl,,0,no,,,0.0,,,,,,no,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""",0,"[{'src': 'hda', 'id': 28362510}]",,No,"""""","""""",32.0,,38857720.0,1498142675.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_pe_fragmentsize/deeptools_bam_pe_fragmentsize/2.5.0.0,2.5.0.0,,2017-06-22 14:44:50.645056,99889,5.0
1091484430.0,1091484430.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,bam,,,,,2017-06-27 12:50:00.616461,slurm_multi,1498567826.0,0,,6.0,main_w4_handler2,3173208,16199207,False,,10275402,slurm,,132112168.0,,,,,,,,,corral-repl,,0,no,,,0.0,,,,,,no,"""/galaxy-repl/localdata/chrom/sacCer2.len""","""sacCer2""","""true""",0,"[{'src': 'hda', 'id': 30176646}]",,No,"""""","""""",32.0,,38943237.0,1498567810.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_pe_fragmentsize/deeptools_bam_pe_fragmentsize/2.5.0.0,2.5.0.0,,2017-06-27 12:50:28.341644,21697,16.0
24582937632.0,24582937632.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,bam,,,,,2017-06-27 14:36:34.112167,slurm_multi,1498574435.0,0,,6.0,main_w3_handler2,3168841,16200407,False,,10276518,slurm,,132111800.0,,,,,,,,,corral-repl,,0,no,,,0.0,,,,,,no,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""true""",0,"[{'src': 'hda', 'id': 30136238}]",,No,"""""","""""",32.0,,38837274.0,1498574213.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_pe_fragmentsize/deeptools_bam_pe_fragmentsize/2.5.0.0,2.5.0.0,,2017-06-27 14:40:38.225493,38813,222.0
1368515248.0,1368515248.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,bam,,,,,2017-07-06 06:34:14.156455,slurm_multi,1499323140.0,0,,6.0,main_w3_handler2,3169615,16268538,False,,10339545,slurm,,132112168.0,,,,,,,,,corral-repl,,0,no,,,,,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""true""",0,"[{'src': 'hda', 'id': 30196046}]",,No,"""""","""""",32.0,,38915014.0,1499323086.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_pe_fragmentsize/deeptools_bam_pe_fragmentsize/2.5.0.0,2.5.0.0,,2017-07-06 06:39:01.854970,107574,54.0
1368515248.0,1368515248.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,bam,,,,,2017-07-06 06:44:05.467925,slurm_multi,1499323634.0,0,,6.0,main_w3_handler2,3169615,16268569,False,,10339581,slurm,,132112168.0,,,,,,,,,corral-repl,,0,no,,,0.0,,,,,,no,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""true""",0,"[{'src': 'hda', 'id': 30196046}]",,No,"""""","""""",32.0,,38915014.0,1499323617.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_pe_fragmentsize/deeptools_bam_pe_fragmentsize/2.5.0.0,2.5.0.0,,2017-07-06 06:47:16.072800,107574,17.0
1351654357.0,1351654357.0,,,,,,,,,,,,,,,,,,,,,bam,1169631052.0,,,bam,1364251539.0,bam,,,,,,,,,,,,,bam,,,,,2017-07-06 06:55:22.578576,slurm_multi,1499324457.0,0,,6.0,main_w3_handler2,3169615,16268636,False,,10339632,slurm,,132111800.0,,,,,,,,,corral-repl,,0,no,,,,,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""true""",0,"[{'src': 'hda', 'id': 30196220}, {'src': 'hda', 'id': 30196466}, {'src': 'hda', 'id': 30196851}]",,No,"""""","""""",32.0,,38915014.0,1499324320.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_pe_fragmentsize/deeptools_bam_pe_fragmentsize/2.5.0.0,2.5.0.0,,2017-07-06 07:00:59.345398,107574,137.0
1368515248.0,1368515248.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,bam,,,,,2017-07-07 07:30:34.835201,slurm_multi,1499412709.0,0,,6.0,main_w3_handler2,3169615,16279827,False,,10350252,slurm,,132112168.0,,,,,,,,,corral-repl,,0,no,,,,,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""true""",0,"[{'src': 'hda', 'id': 30196046}]",,No,"""""","""""",32.0,,38915014.0,1499412653.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_pe_fragmentsize/deeptools_bam_pe_fragmentsize/2.5.0.0,2.5.0.0,,2017-07-07 07:31:50.634995,107574,56.0
13023882064.0,13023882064.0,,,,,,,,,,,,,,,,,,,,,bam,6808542118.0,,,bam,,,,,,,,,,,,,,,bam,,,,,2017-08-06 09:36:45.425754,slurm_multi,1502014181.0,0,,6.0,main_w4_handler2,2393221,16514209,False,,10583902,slurm,,132111800.0,,,,,,,,,corral-repl,,0,no,,,,,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""true""",0,"[{'src': 'hda', 'id': 30709057}, {'src': 'hda', 'id': 30709063}]",,No,"""""","""""",32.0,,39597665.0,1502014007.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_pe_fragmentsize/deeptools_bam_pe_fragmentsize/2.5.0.0,2.5.0.0,,2017-08-06 10:09:44.337986,67238,174.0
4911692103.0,4911692103.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,bam,,,,,2017-08-09 09:54:53.675150,slurm_multi,1502272561.0,0,,6.0,main_w4_handler2,3202018,16537461,False,,10608217,slurm,,132112168.0,,,,,,,,,corral-repl,,0,no,,,0.0,,,,,,no,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""false""",0,"[{'src': 'hda', 'id': 30798262}]",,No,"""""","""""",32.0,,39767490.0,1502272501.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_pe_fragmentsize/deeptools_bam_pe_fragmentsize/2.5.0.0,2.5.0.0,,2017-08-09 09:56:03.932417,109358,60.0
4911692103.0,4911692103.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,bam,,,,,2017-08-09 10:28:50.049904,slurm_multi,1502274662.0,0,,6.0,main_w4_handler2,3202018,16537767,False,,10608428,slurm,,132112168.0,,,,,,,,,corral-repl,,0,no,,,,,,,,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""true""",0,"[{'src': 'hda', 'id': 30798262}]",,No,"""""","""""",32.0,,39767490.0,1502274536.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_pe_fragmentsize/deeptools_bam_pe_fragmentsize/2.5.0.0,2.5.0.0,,2017-08-09 10:31:04.512913,109358,126.0
5986404543.0,5986404543.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,bam,,,,,2017-08-09 10:54:17.633848,slurm_multi,1502276126.0,0,,6.0,main_w4_handler2,3202018,16537937,False,,10608598,slurm,,132112168.0,,,,,,,,,corral-repl,,0,no,,,0.0,,,,,,no,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""true""",0,"[{'src': 'hda', 'id': 30808405}]",,No,"""""","""""",32.0,,39767490.0,1502276065.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_pe_fragmentsize/deeptools_bam_pe_fragmentsize/2.5.0.0,2.5.0.0,,2017-08-09 10:55:28.239617,109358,61.0
1125868907.0,1125868907.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,bam,,,,,2017-08-09 11:22:53.813226,slurm_multi,1502277893.0,0,,6.0,main_w4_handler2,3202018,16538276,False,,10608901,slurm,,132112168.0,,,,,,,,,corral-repl,,0,no,,,0.0,,,,,,no,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""true""",0,"[{'src': 'hda', 'id': 30809093}]",,No,"""""","""""",32.0,,39767490.0,1502277784.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_pe_fragmentsize/deeptools_bam_pe_fragmentsize/2.5.0.0,2.5.0.0,,2017-08-09 11:24:54.558626,109358,109.0
1189023099.0,1189023099.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,bam,,,,,2017-08-09 11:30:08.781893,slurm_multi,1502278272.0,0,,6.0,main_w4_handler2,3202018,16538363,False,,10608985,slurm,,132112168.0,,,,,,,,,corral-repl,,0,no,,,0.0,,,,,,no,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""true""",0,"[{'src': 'hda', 'id': 30809499}]",,No,"""""","""""",32.0,,39767490.0,1502278216.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_pe_fragmentsize/deeptools_bam_pe_fragmentsize/2.5.0.0,2.5.0.0,,2017-08-09 11:31:14.072470,109358,56.0
424942709.0,424942709.0,516540838.0,bam,423713230.0,bam,404797155.0,bam,1519673641.0,bam,,,,,,,,,,,,,bam,440551231.0,,,bam,402492716.0,bam,563898905.0,bam,545789705.0,bam,459343195.0,bam,458080064.0,bam,470543188.0,bam,482076913.0,bam,bam,,,,,2017-08-11 11:31:54.857741,slurm_multi,1502452193.0,0,,6.0,main_w4_handler2,3212086,16557749,False,,10628970,slurm,,132112168.0,,,,,,,,,corral-repl,,0,no,,,0.0,,,,,,no,"""/galaxy-repl/localdata/chrom/pseuAeru.len""","""pseuAeru""","""true""",0,"[{'src': 'hda', 'id': 30750903}, {'src': 'hda', 'id': 30750905}, {'src': 'hda', 'id': 30750907}, {'src': 'hda', 'id': 30750909}, {'src': 'hda', 'id': 30750911}, {'src': 'hda', 'id': 30750914}, {'src': 'hda', 'id': 30750916}, {'src': 'hda', 'id': 30750918}, {'src': 'hda', 'id': 30750920}, {'src': 'hda', 'id': 30750922}, {'src': 'hda', 'id': 30750924}, {'src': 'hda', 'id': 30750926}, {'src': 'hda', 'id': 30750928}]",,No,"""""","""""",32.0,,39820754.0,1502452178.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_pe_fragmentsize/deeptools_bam_pe_fragmentsize/2.5.0.0,2.5.0.0,,2017-08-11 11:49:55.298509,102197,15.0
2669556147.0,2669556147.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,bam,,,,,2017-08-11 13:12:55.702854,slurm_multi,1502457293.0,0,,6.0,main_w4_handler2,3218803,16558664,False,,10629864,slurm,,132111800.0,,,,,,,,,corral-repl,,0,no,,,0.0,,,,,,no,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""false""",0,"[{'src': 'hda', 'id': 30838058}]",,No,"""""","""""",32.0,,39818513.0,1502457184.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_pe_fragmentsize/deeptools_bam_pe_fragmentsize/2.5.0.0,2.5.0.0,,2017-08-11 13:14:54.565169,99299,109.0
1091362448.0,1091362448.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,bam,,,,,2017-08-14 10:56:38.780167,slurm_multi,1502708233.0,0,,6.0,main_w4_handler2,3219246,16574543,False,,10645494,slurm,,132111800.0,,,,,,,,,corral-repl,,0,no,,,,,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""true""",0,"[{'src': 'hda', 'id': 30863354}]",,No,"""""","""""",32.0,,39128503.0,1502708210.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_pe_fragmentsize/deeptools_bam_pe_fragmentsize/2.5.0.0,2.5.0.0,,2017-08-14 10:57:14.778713,96567,23.0
