create_time,ctrl,ctrl_filetype,destination_id,exit_code,expt,expt_filetype,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,object_store_id,param_filename,parameters.advanced_options_cond.__current_case__,parameters.advanced_options_cond.advanced_options,parameters.chromInfo,parameters.ctrl.values,parameters.dbkey,parameters.expt.values,runner_name,session_id,state,tool_id,tool_version,traceback,update_time,user_id,runtime
2017-04-02 16:11:14.540232,1063325531,bed,slurm_normal,,1071859120,bed,main_w3_handler1,3003715,15462468,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",9592784.roundup,slurm,,corral-repl,,1.0,hide,"""/galaxy-repl/localdata/chrom/hg19.len""","[{'src': 'hda', 'id': 29027065}]","""hg19""","[{'src': 'hda', 'id': 29027064}]",,37050632,error,toolshed.g2.bx.psu.edu/repos/iuc/multigps/multigps/0.73.0,0.73.0,,2017-04-03 06:01:27.637886,100565,49813.097654000005
2017-05-24 18:47:58.508014,1944631417,bam,slurm_normal,,1470769464,bam,main_w4_handler1,2714516,15930705,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",10028637.roundup,slurm,,corral-repl,,,,"""/galaxy-repl/localdata/chrom/mm10.len""","[{'src': 'hda', 'id': 26518622}]","""mm10""","[{'src': 'hda', 'id': 26518627}]",,38195798,error,toolshed.g2.bx.psu.edu/repos/iuc/multigps/multigps/0.73.0,0.73.0,,2017-05-24 19:08:58.547642,84889,1260.039628
2017-06-01 19:25:40.054892,3692985646,bam,slurm_normal,,4194816602,bam,main_w3_handler0,3102514,15992087,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",10086596.roundup,slurm,,corral-repl,,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","[{'src': 'hda', 'id': 29839309}]","""Homo_sapiens_nuHg19_mtrCRS""","[{'src': 'hda', 'id': 29839282}]",,38343189,error,toolshed.g2.bx.psu.edu/repos/iuc/multigps/multigps/0.73.0,0.73.0,,2017-06-02 02:27:04.675858,105389,25284.620966000002
2017-06-01 08:40:40.192985,1530642494,bam,slurm_normal,,1372042921,bam,main_w4_handler1,3131485,15987116,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",10082190.roundup,slurm,,corral-repl,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","[{'src': 'hda', 'id': 29807494}]","""hg19""","[{'src': 'hda', 'id': 29807493}]",,38196891,error,toolshed.g2.bx.psu.edu/repos/iuc/multigps/multigps/0.73.0,0.73.0,,2017-06-02 01:57:26.387191,39888,62206.19420600001
2017-06-27 18:39:28.513416,9446160324,bam,slurm_normal,,11116171088,bam,main_w3_handler0,1323885,16203313,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",10279619.roundup,slurm,,corral-repl,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","[{'src': 'hda', 'id': 30002971}]","""mm9""","[{'src': 'hda', 'id': 30002973}]",,38100451,error,toolshed.g2.bx.psu.edu/repos/iuc/multigps/multigps/0.73.0,0.73.0,,2017-06-27 18:51:04.528323,31552,696.014907
2017-06-01 19:25:38.929361,2789868416,bam,slurm_normal,,3779081202,bam,main_w4_handler0,3102514,15992086,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",10086595.roundup,slurm,,corral-repl,,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","[{'src': 'hda', 'id': 29735537}]","""Homo_sapiens_nuHg19_mtrCRS""","[{'src': 'hda', 'id': 29775294}]",,38343189,error,toolshed.g2.bx.psu.edu/repos/iuc/multigps/multigps/0.73.0,0.73.0,,2017-06-02 02:53:34.809324,105389,26875.879963000003
2017-06-27 18:21:39.914831,9446160324,bam,slurm_normal,,11116171088,bam,main_w3_handler0,1323885,16203183,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",10279479.roundup,slurm,,corral-repl,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","[{'src': 'hda', 'id': 30002971}]","""mm9""","[{'src': 'hda', 'id': 30002973}]",,38100451,error,toolshed.g2.bx.psu.edu/repos/iuc/multigps/multigps/0.73.0,0.73.0,,2017-06-27 18:32:44.801778,31552,664.8869470000001
2017-06-02 05:08:49.583302,1530642494,bam,slurm_normal,,1372042921,bam,main_w3_handler0,3131485,15995558,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",10090089.roundup,slurm,,corral-repl,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","[{'src': 'hda', 'id': 29807494}]","""hg19""","[{'src': 'hda', 'id': 29807493}]",,38196891,error,toolshed.g2.bx.psu.edu/repos/iuc/multigps/multigps/0.73.0,0.73.0,,2017-06-03 02:26:08.457456,39888,76638.874154
2017-09-01 19:02:01.337645,565495442,bam,slurm_normal,,582614032,bam,main_w3_handler1,3231547,16713342,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",10785715.roundup,slurm,,corral-repl,,1.0,hide,"""/galaxy-repl/localdata/chrom/hg19.len""","[{'src': 'hda', 'id': 31076587}]","""hg19""","[{'src': 'hda', 'id': 31076593}]",,39261442,error,toolshed.g2.bx.psu.edu/repos/iuc/multigps/multigps/0.73.0,0.73.0,,2017-09-02 11:44:37.205165,108873,60155.86752000001
