create_time,destination_id,exit_code,first_input,first_input_filetype,handler,history_id,id,imported,info,input_files_0|additional_input,input_files_0|additional_input_filetype,input_files_1|additional_input,input_files_1|additional_input_filetype,input_files_2|additional_input,input_files_2|additional_input_filetype,job_runner_external_id,job_runner_name,library_folder_id,object_store_id,param_filename,parameters.annotation.__current_case__,parameters.annotation.ignore_nonoverlapping_reference,parameters.annotation.reference_annotation,parameters.annotation.use_ref_annotation,parameters.chromInfo,parameters.dbkey,parameters.first_input,parameters.input_files,parameters.seq_data.__current_case__,parameters.seq_data.seq_source.__current_case__,parameters.seq_data.seq_source.index_source,parameters.seq_data.use_seq_data,reference_annotation,reference_annotation_filetype,runner_name,session_id,state,tool_id,tool_version,traceback,update_time,user_id,runtime
2015-01-19 02:16:43.423088,rodeo_normal,,2050458319,gtf,main_w2_handler0,979392,8565919,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",2049709073,gtf,,,,,2499277.roundup,slurm,,corral-repl,,0,False,18236998.0,Yes,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",18237030,"[{""__index__"": 0, ""additional_input"": 18237026}]",1,0.0,cached,Yes,531976551.0,gtf,,20537047,error,toolshed.g2.bx.psu.edu/repos/devteam/cuffcompare/cuffcompare/0.0.5,0.0.5,,2015-01-19 02:20:34.900884,9202,231.477796
2015-01-18 21:15:48.845179,rodeo_normal,,2050458319,gtf,main_w1_handler1,979392,8565066,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",2049709073,gtf,,,,,2497633.roundup,slurm,,corral-repl,,0,False,18236998.0,Yes,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",18237030,"[{""__index__"": 0, ""additional_input"": 18237026}]",1,0.0,cached,Yes,531976551.0,gtf,,20537047,error,toolshed.g2.bx.psu.edu/repos/devteam/cuffcompare/cuffcompare/0.0.5,0.0.5,,2015-01-18 21:19:44.749448,9202,235.90426900000003
2015-01-18 16:34:13.717588,rodeo_normal,,2049709073,gtf,main_w1_handler0,979392,8564480,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",2050458319,gtf,,,,,2497125.roundup,slurm,,corral-repl,,0,False,18236998.0,Yes,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",18237026,"[{""__index__"": 0, ""additional_input"": 18237030}]",1,0.0,cached,Yes,531976551.0,gtf,,20537047,error,toolshed.g2.bx.psu.edu/repos/devteam/cuffcompare/cuffcompare/0.0.5,0.0.5,,2015-01-18 19:31:33.443177,9202,10639.725589000001
2015-01-18 19:35:00.475257,rodeo_normal,,2049709073,gtf,main_w2_handler0,979392,8564837,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",2050458319,gtf,,,,,2497173.roundup,slurm,,corral-repl,,0,False,18236998.0,Yes,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",18237026,"[{""__index__"": 0, ""additional_input"": 18237030}]",1,0.0,cached,Yes,531976551.0,gtf,,20537047,error,toolshed.g2.bx.psu.edu/repos/devteam/cuffcompare/cuffcompare/0.0.5,0.0.5,,2015-01-18 19:39:03.071616,9202,242.596359
2015-01-18 19:43:36.120785,rodeo_normal,,2050458319,gtf,main_w2_handler0,979392,8564859,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",2049709073,gtf,,,,,2497226.roundup,slurm,,corral-repl,,1,,,No,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",18237030,"[{""__index__"": 0, ""additional_input"": 18237026}]",1,0.0,cached,Yes,,,,20537047,error,toolshed.g2.bx.psu.edu/repos/devteam/cuffcompare/cuffcompare/0.0.5,0.0.5,,2015-01-18 19:45:17.579387,9202,101.45860200000001
2015-01-18 19:43:03.842711,rodeo_normal,,2050458319,gtf,main_w1_handler0,979392,8564857,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",2049709073,gtf,,,,,2497218.roundup,slurm,,corral-repl,,0,False,18236998.0,Yes,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",18237030,"[{""__index__"": 0, ""additional_input"": 18237026}]",1,0.0,cached,Yes,531976551.0,gtf,,20537047,error,toolshed.g2.bx.psu.edu/repos/devteam/cuffcompare/cuffcompare/0.0.5,0.0.5,,2015-01-18 19:46:51.919282,9202,228.076571
2015-06-22 17:16:44.625879,slurm_normal,,396461073,gtf,main_w1_handler0,2297225,9709101,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",510768724,gtf,674882968.0,gtf,765590409.0,gtf,4016236.roundup,slurm,,corral-repl,,1,,,No,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20094207,"[{""__index__"": 0, ""additional_input"": 20094262}, {""__index__"": 1, ""additional_input"": 20094657}, {""__index__"": 2, ""additional_input"": 20094975}]",0,,,No,,,,22804196,error,toolshed.g2.bx.psu.edu/repos/devteam/cuffcompare/cuffcompare/0.0.5,0.0.5,,2015-06-22 17:19:39.719396,62553,175.09351700000002
