create_time,destination_id,exit_code,handler,history_id,id,imported,info,input1,input1_filetype,job_runner_external_id,job_runner_name,library_folder_id,object_store_id,param_filename,parameters.chromInfo,parameters.dbkey,parameters.input1.values,runner_name,session_id,state,tool_id,tool_version,traceback,update_time,user_id,runtime
2016-04-25 14:30:36.652752,slurm_normal,,main_w1_handler2,2683297,12606673,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",223123862,fasta,6806964.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5b4a66ac5c5680942'}]",,29539513,error,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: geecee41/5.0.0,5.0.0,,2016-04-25 14:31:50.849140,76422,74.196388
2016-04-25 14:26:54.606388,slurm_normal,,main_w1_handler0,2683297,12606639,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",223123862,fasta,6806840.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5b4a66ac5c5680942'}]",,29539513,error,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: geecee41/5.0.0,5.0.0,,2016-04-25 14:28:09.687642,76422,75.081254
2016-11-05 22:56:01.492584,slurm_normal,,main_w4_handler0,2871876,14261454,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",887352523,gd_genotype,8470022.roundup,slurm,,corral-repl,,"""/galaxy-repl/main/files/017/709/dataset_17709438.dat""","""GlycineMax_v2""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5848e7781c9f005e7'}]",,33947225,error,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: geecee41/5.0.0,5.0.0,,2016-11-05 22:57:21.009998,74690,79.517414
2016-04-25 14:33:26.919528,slurm_normal,,main_w1_handler1,2683297,12606692,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",223123862,fasta,6807025.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5b4a66ac5c5680942'}]",,29539513,error,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: geecee41/5.0.0,5.0.0,,2016-04-25 14:34:59.060404,76422,92.140876
