create_time,design,design_filetype,destination_id,exit_code,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,object_store_id,otu,otu_filetype,param_filename,parameters.as_datasets,parameters.chromInfo,parameters.dbkey,parameters.design.values,parameters.iters,parameters.otu.values,parameters.threshold,runner_name,session_id,state,tool_id,tool_version,traceback,update_time,user_id,runtime
2017-03-23 23:48:39.997644,2132280,tabular,slurm_normal,,main_w4_handler0,2974735,15381189,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",9518638.roundup,slurm,,corral-repl,3991748,fastq,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28901987}]","""1000""","[{'src': 'hda', 'id': 28901935}]","""0.05""",,35688572,error,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_metastats/1.21.0,1.21.0,,2017-03-23 23:49:24.896036,,44.898392
2017-03-13 04:27:56.218597,46946544,tabular,slurm_normal,,main_w4_handler0,3026235,15277502,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",9422103.roundup,slurm,,corral-repl,49095168,tabular,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28704676}]","""1000""","[{'src': 'hda', 'id': 28704220}]","""0.05""",,36515206,error,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_metastats/1.21.0,1.21.0,,2017-03-13 04:33:39.949149,101672.0,343.73055200000005
2017-03-27 20:11:03.328836,1358204,mothur.ref.taxonomy,slurm_normal,,main_w3_handler1,3042010,15409429,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",9541387.roundup,slurm,,corral-repl,3427635,fasta,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28917666}]","""1000""","[{'src': 'hda', 'id': 28915872}]","""0.05""",,36762747,error,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_metastats/1.21.0,1.21.0,,2017-03-27 20:14:30.850801,82349.0,207.52196500000002
2017-03-23 23:53:03.799160,2132280,tabular,slurm_normal,,main_w3_handler0,2974735,15381238,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",9518661.roundup,slurm,,corral-repl,3991748,fastq,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28901987}]","""1000""","[{'src': 'hda', 'id': 28901935}]","""0.05""",,35688572,error,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_metastats/1.21.0,1.21.0,,2017-03-23 23:58:05.443587,,301.644427
2017-03-13 04:18:54.904491,46946544,tabular,slurm_normal,,main_w3_handler1,3026235,15277494,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",9422088.roundup,slurm,,corral-repl,49095168,tabular,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28704676}]","""1000""","[{'src': 'hda', 'id': 28704220}]","""0.05""",,36515206,error,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_metastats/1.21.0,1.21.0,,2017-03-13 04:22:16.796027,101672.0,201.891536
