chromInfo,chromInfo_filetype,create_time,destination_id,exit_code,gene_annotation_model,gene_annotation_model_filetype,handler,history_id,id,imported,info,input1,input1_filetype,input2,input2_filetype,job_runner_external_id,job_runner_name,library_folder_id,object_store_id,ownFile,ownFile_filetype,param_filename,parameters.__job_resource.__current_case__,parameters.__job_resource.__job_resource__select,parameters.__job_resource.tacc_compute_resource,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.params.__current_case__,parameters.params.anchor_length,parameters.params.bowtie2_settings.__current_case__,parameters.params.bowtie2_settings.b2_settings,parameters.params.bowtie2_settings.preset.__current_case__,parameters.params.bowtie2_settings.preset.b2_preset,parameters.params.bowtie2_settings.preset.b2_preset_select,parameters.params.bowtie_n,parameters.params.coverage_search.__current_case__,parameters.params.coverage_search.max_coverage_intron,parameters.params.coverage_search.min_coverage_intron,parameters.params.coverage_search.use_search,parameters.params.fusion_search.__current_case__,parameters.params.fusion_search.anchor_len,parameters.params.fusion_search.do_search,parameters.params.fusion_search.ignore_chromosomes,parameters.params.fusion_search.min_dist,parameters.params.fusion_search.multipairs,parameters.params.fusion_search.multireads,parameters.params.fusion_search.read_mismatches,parameters.params.indel_search.__current_case__,parameters.params.indel_search.allow_indel_search,parameters.params.indel_search.max_deletion_length,parameters.params.indel_search.max_insertion_length,parameters.params.library_type,parameters.params.max_intron_length,parameters.params.max_multihits,parameters.params.max_segment_intron,parameters.params.microexon_search,parameters.params.min_intron_length,parameters.params.min_segment_intron,parameters.params.output_unmapped,parameters.params.own_junctions.__current_case__,parameters.params.own_junctions.gene_model_ann.__current_case__,parameters.params.own_junctions.gene_model_ann.gene_annotation_model,parameters.params.own_junctions.gene_model_ann.use_annotations,parameters.params.own_junctions.no_novel_juncs,parameters.params.own_junctions.raw_juncs.__current_case__,parameters.params.own_junctions.raw_juncs.use_juncs,parameters.params.own_junctions.use_junctions,parameters.params.read_edit_dist,parameters.params.read_mismatches,parameters.params.read_realign_edit_dist,parameters.params.seg_length,parameters.params.seg_mismatches,parameters.params.settingsType,parameters.params.splice_mismatches,parameters.readGroup.__current_case__,parameters.readGroup.specReadGroup,parameters.refGenomeSource.__current_case__,parameters.refGenomeSource.genomeSource,parameters.refGenomeSource.index,parameters.refGenomeSource.ownFile,parameters.singlePaired.__current_case__,parameters.singlePaired.input1,parameters.singlePaired.input1.values,parameters.singlePaired.input2,parameters.singlePaired.input2.values,parameters.singlePaired.mate_inner_distance,parameters.singlePaired.mate_std_dev,parameters.singlePaired.report_discordant_pairs,parameters.singlePaired.sPaired,runner_name,session_id,state,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2015-09-22 18:39:33.014299,slurm_multi_dynamic_walltime,,,,main_w2_handler2,2348043,10384429,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",18097964944,fastqsanger,18097964944.0,fastqsanger,4665372,slurm,,corral-repl,,,,0,no,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,preSet,,1,no,0,indexed,hg19,,1,21161556.0,,21161557.0,,225,100,Yes,paired,,25248597,error,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/0.9,0.9,,2015-09-23 06:03:39.254398,61766,41046.240099
,,2015-07-21 16:23:50.531948,slurm_multi_dynamic_walltime,,,,main_w2_handler2,2372242,9928736,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",8500247030,fastqsanger,8007026407.0,fastqsanger,4216022,slurm,,corral-repl,,,,0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,8,0.0,No,,,,No,1.0,,,No,1.0,20,Yes,,10000000,2,2,2,0.0,No,,,fr-unstranded,500000,20,500000,No,70,50,False,1.0,,,,,,,No,2,2,1000,25,2,full,0,1,no,0,indexed,hg19,,1,20441498.0,,20441334.0,,300,20,Yes,paired,,23615699,error,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/0.9,0.9,,2015-07-21 23:07:11.299050,56038,24200.767102
,,2015-09-19 14:34:59.958626,slurm_multi_dynamic_walltime,,,,main_w2_handler2,2348043,10360094,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",18097964944,fastqsanger,18097964944.0,fastqsanger,4642249,slurm,,corral-repl,,,,0,no,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,preSet,,1,no,0,indexed,hg19,,1,21161556.0,,21161557.0,,225,100,Yes,paired,,25280017,error,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/0.9,0.9,,2015-09-20 00:41:36.100104,61766,36396.141478000005
,,2015-12-21 14:56:16.157048,slurm_multi_dynamic_walltime,,,,main_w2_handler2,2540658,11284923,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1607604510,fastqsanger,,,5569264,slurm,,corral-repl,3437193678.0,fasta,,0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,preSet,,1,no,1,history,,22596210.0,0,22517426.0,,,,,,,single,,26845513,error,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/0.9,0.9,,2015-12-21 21:41:05.311201,74899,24289.154153000003
,,2016-01-28 14:29:11.072393,slurm_multi_dynamic_walltime,,,,main_w2_handler2,2581161,11623320,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",3960329612,fastqsanger,3960329612.0,fastqsanger,5887564,slurm,,corral-repl,2308289964.0,fasta,,0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,preSet,,1,no,1,history,,23068708.0,1,23068400.0,,23068402.0,,300,20,Yes,paired,,26296060,error,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/0.9,0.9,,2016-01-28 19:02:11.953501,73542,16380.881108000001
,,2015-07-07 18:15:12.858625,slurm_multi_dynamic_walltime,,,,main_w2_handler2,2366509,9806166,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",14723562928,fastqsanger,,,4106667,slurm,,corral-repl,14019272194.0,fasta,,0,no,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,preSet,,1,no,1,history,,20249648.0,0,20243522.0,,,,,,,single,,23319806,error,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/0.9,0.9,,2015-07-07 18:24:02.303801,51666,529.4451760000001
,,2015-07-07 17:54:25.133717,slurm_multi_dynamic_walltime,,,,main_w2_handler2,2366509,9806051,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",14723562928,fastqsanger,,,4106540,slurm,,corral-repl,14019272194.0,fasta,,0,no,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,preSet,,1,no,1,history,,20249648.0,0,20243522.0,,,,,,,single,,23319806,error,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/0.9,0.9,,2015-07-07 18:07:05.018410,51666,759.8846930000001
,,2016-01-13 16:32:30.354953,slurm_multi_dynamic_walltime,,,,main_w2_handler2,2556653,11492865,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",10969552185,fastqsanger,10969552185.0,fastqsanger,5758708,slurm,,corral-repl,72911235.0,fasta,,1,yes,pulsar_stampede_normal,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,6,1.0,Yes,0.0,Yes,fast,Yes,0.0,20000,50,Yes,0.0,,No,,,,,,1.0,Yes,3,3,fr-unstranded,500000,20,500000,No,60,50,False,1.0,,,,,,,No,3,3,1000,25,2,full,0,1,no,1,history,,22773500.0,1,22773507.0,,22773513.0,,250,20,Yes,paired,,27351971,error,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/0.9,0.9,,2016-01-14 00:21:47.875276,73563,28157.520323
,,2015-09-09 17:14:59.858922,slurm_multi_dynamic_walltime,,,,main_w2_handler2,1123287,10288177,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",12645331197,fastqsanger,12645331197.0,fastqsanger,4573532,slurm,,corral-repl,1421.0,fasta,,0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,20,1.0,Yes,0.0,Yes,fast,No,0.0,2000,50,Yes,0.0,,No,,,,,,0.0,No,,,fr-unstranded,50000,20,50000,No,100,100,False,1.0,,,,,,,No,2,2,10,30,2,full,0,1,no,1,history,,21002277.0,1,20805685.0,,20779606.0,,150,20,Yes,paired,,25088651,error,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/0.9,0.9,,2015-09-09 20:13:53.641752,25577,10733.78283
,,2016-04-06 21:17:31.243343,slurm_multi_dynamic_walltime,,,,main_w2_handler2,2649159,12356735,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",3396737708,fastqsanger,3402331260.0,fastqsanger,6561283,slurm,,corral-repl,,,,1,yes,slurm_multi,,"""/galaxy-repl/localdata/chrom/cavPor3.len""","""cavPor3""",1,5,1.0,Yes,0.0,Yes,very-sensitive,No,0.0,20000,50,Yes,1.0,20,Yes,,10000000,2,2,2,1.0,Yes,5,5,fr-firststrand,500000,500,500000,Yes,70,50,True,1.0,,,,,,,No,5,5,0,25,2,full,0,1,no,0,indexed,cavPor3,,1,24170748.0,,24170749.0,,310,20,Yes,paired,,29450957,error,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/0.9,0.9,,2016-04-07 10:45:40.801518,76160,48489.558175000006
,,2015-09-03 02:46:05.463173,slurm_multi_dynamic_walltime,,,,main_w2_handler2,2419453,10248824,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",335602279,fastqsanger,,,4535562,slurm,,corral-repl,2357817311.0,fasta,,0,no,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",1,8,0.0,No,,,,No,1.0,,,No,0.0,,No,,,,,,1.0,Yes,3,3,fr-unstranded,500000,20,500000,No,70,50,True,1.0,,,,,,,No,2,0,1000,25,2,full,0,1,no,1,history,,20979783.0,0,20983512.0,,,,,,,single,,24994049,error,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/0.9,0.9,,2015-09-03 03:43:06.677002,68199,3421.2138290000003
,,2015-11-04 05:14:16.112952,slurm_multi_dynamic_walltime,,,,main_w2_handler2,2459205,10813130,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",3974323768,fastqsanger,,,5068697,slurm,,corral-repl,,,,0,no,,,"""/galaxy-repl/localdata/chrom/rn5.len""","""rn5""",1,8,0.0,No,,,,No,1.0,,,No,1.0,18,Yes,,10000000,2,2,2,1.0,Yes,3,3,fr-unstranded,500000,20,500000,No,70,50,False,1.0,,,,,,,No,2,2,1000,18,2,full,0,1,no,0,indexed,rn5,,0,21379403.0,,,,,,,single,,26086529,error,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/0.9,0.9,,2015-11-04 07:05:04.798893,14091,6648.685941000001
,,2015-11-17 16:02:26.033492,slurm_multi_dynamic_walltime,,,,main_w2_handler2,2495777,10924044,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",5972695592,fastqsanger,,,5179385,slurm,,corral-repl,,,,0,no,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",1,5,0.0,No,,,,No,0.0,20000,30,Yes,1.0,20,Yes,,10000000,2,2,3,1.0,Yes,3,3,fr-unstranded,500000,20,500000,No,30,50,True,1.0,,,,,,,No,3,3,0,25,3,full,1,1,no,0,indexed,mm9,,0,22034965.0,,,,,,,single,,26186187,error,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/0.9,0.9,,2015-11-17 20:18:24.358009,70444,15358.324517000001
,,2015-07-07 14:03:36.985042,slurm_multi_dynamic_walltime,,,,main_w2_handler2,2366509,9803999,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",14723562928,fastqsanger,,,4104625,slurm,,corral-repl,14019272194.0,fasta,,0,no,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,8,0.0,No,,,,No,1.0,,,No,0.0,,No,,,,,,1.0,Yes,3,3,fr-unstranded,500000,20,500000,No,70,50,True,1.0,,,,,,,No,2,2,1000,25,2,full,0,1,no,1,history,,20249648.0,0,20243522.0,,,,,,,single,,23319806,error,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/0.9,0.9,,2015-07-07 14:14:49.234861,51666,672.249819
,,2015-12-21 14:55:39.985027,slurm_multi_dynamic_walltime,,,,main_w2_handler2,2540658,11284903,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1576194901,fastqsanger,,,5563752,slurm,,corral-repl,3437193678.0,fasta,,0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,preSet,,1,no,1,history,,22596210.0,0,22517420.0,,,,,,,single,,26845513,error,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/0.9,0.9,,2015-12-21 18:14:24.640575,74899,11924.655548
,,2015-12-22 11:30:50.253289,slurm_multi_dynamic_walltime,,151467494.0,gtf,main_w2_handler2,2512451,11306308,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",27382237003,fastqsanger,27382237003.0,fastqsanger,5583753,slurm,,corral-repl,,,,0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,8,1.0,Yes,0.0,Yes,very-sensitive,No,0.0,20000,50,Yes,1.0,20,Yes,,10000000,2,2,2,1.0,Yes,3,3,fr-firststrand,500000,20,500000,No,70,50,True,0.0,1.0,22087047.0,Yes,No,0.0,No,Yes,2,2,1000,25,2,full,0,1,no,0,indexed,hg38canon,,1,22583683.0,,22583684.0,,30,20,Yes,paired,,25368750,error,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/0.9,0.9,,2015-12-23 12:04:32.323030,46197,88422.069741
,,2015-09-21 14:20:36.505363,slurm_multi_dynamic_walltime,,,,main_w2_handler2,2445179,10373310,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",23075011385,fastqsanger,23075011385.0,fastqsanger,4654410,slurm,,corral-repl,,,,0,no,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,preSet,,1,no,0,indexed,hg19,,1,21190872.0,,21190873.0,,225,100,Yes,paired,,25248597,error,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/0.9,0.9,,2015-09-22 03:43:03.199783,61766,48146.69442
,,2015-11-04 05:44:01.174002,slurm_multi_dynamic_walltime,,,,main_w2_handler2,2459205,10813240,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",3974323768,fastqsanger,,,5068793,slurm,,corral-repl,,,,0,no,,,"""/galaxy-repl/localdata/chrom/rn5.len""","""rn5""",1,8,0.0,No,,,,No,1.0,,,No,1.0,18,Yes,,10000000,2,2,2,1.0,Yes,3,3,fr-unstranded,500000,20,500000,No,70,50,False,1.0,,,,,,,No,2,2,1000,18,2,full,0,1,no,0,indexed,rn5,,0,21379403.0,,,,,,,single,,26087848,error,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/0.9,0.9,,2015-11-04 07:26:42.543953,14091,6161.369951000001
,,2016-02-19 17:57:25.374174,slurm_multi_dynamic_walltime,,116963244.0,gtf,main_w2_handler2,2541247,11879334,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",24470929083,fastqsanger,24470929083.0,fastqsanger,6119230,slurm,,corral-repl,,,,1,yes,slurm_multi,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,8,1.0,Yes,0.0,Yes,sensitive,No,1.0,,,No,1.0,20,Yes,,10000000,2,2,2,1.0,Yes,3,3,fr-unstranded,500000,20,500000,No,70,50,False,0.0,1.0,22497843.0,Yes,No,0.0,No,Yes,2,2,0,25,2,full,0,1,no,0,indexed,hg19,,1,22492576.0,,22492577.0,,50,20,Yes,paired,,28401100,error,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/0.9,0.9,,2016-02-20 20:13:55.258376,64170,94589.884202
2323288.0,len,2015-08-27 10:45:53.342308,slurm_multi_dynamic_walltime,,,,main_w2_handler2,2413497,10209585,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11286872882,fastqsanger,11286872882.0,fastqsanger,4479475,slurm,,corral-repl,74446956.0,fasta,,0,no,,,"""/galaxy-repl/main/files/012/221/dataset_12221620.dat""","""?""",1,8,0.0,No,,,,No,0.0,3000,30,Yes,0.0,,No,,,,,,1.0,Yes,3,3,fr-firststrand,3000,4,3000,No,30,20,True,1.0,,,,,,,No,2,2,1000,25,2,full,0,1,no,1,history,,20833292.0,1,20899221.0,,20899222.0,,186,20,Yes,paired,,24339161,error,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/0.9,0.9,,2015-08-27 13:37:13.745771,67002,10280.403463
,,2015-09-20 14:02:28.255540,slurm_multi_dynamic_walltime,,,,main_w2_handler2,2348043,10364923,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",18097964944,fastqsanger,18097964944.0,fastqsanger,4646843,slurm,,corral-repl,,,,0,no,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,preSet,,1,no,0,indexed,hg19,,1,21161556.0,,21161557.0,,225,100,Yes,paired,,25248597,error,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/0.9,0.9,,2015-09-21 00:15:46.531697,61766,36798.276157
,,2015-12-11 16:50:26.800133,slurm_multi_dynamic_walltime,,,,main_w2_handler2,2535052,11158976,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",6826648,fastqsanger,,,5424423,slurm,,corral-repl,,,,0,no,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,preSet,,1,no,0,indexed,hg19,,0,22419743.0,,,,,,,single,,26666422,error,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/0.9,0.9,,2015-12-11 16:55:26.971121,75013,300.170988
,,2016-01-12 09:52:36.138444,slurm_multi_dynamic_walltime,,,,main_w2_handler2,2556653,11470063,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",10969552185,fastqsanger,10969552185.0,fastqsanger,5737091,slurm,,corral-repl,72911235.0,fasta,,1,yes,pulsar_stampede_normal,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,6,1.0,Yes,0.0,Yes,fast,Yes,0.0,20000,50,Yes,0.0,,No,,,,,,1.0,Yes,3,3,fr-unstranded,500000,20,500000,No,50,50,False,1.0,,,,,,,No,3,3,1000,25,2,full,0,1,no,1,history,,22773500.0,1,22773507.0,,22773513.0,,200,20,Yes,paired,,27351971,error,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/0.9,0.9,,2016-01-12 14:08:16.605570,73563,15340.467126000001
,,2015-08-11 21:25:28.662217,slurm_multi_dynamic_walltime,,,,main_w2_handler2,2404736,10095599,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",5820137073,fastqsanger,5820137073.0,fastqsanger,4370659,slurm,,corral-repl,,,,0,no,,,"""/galaxy-repl/localdata/chrom/bosTau7.len""","""bosTau7""",1,8,1.0,Yes,0.0,Yes,sensitive,No,0.0,20000,50,Yes,1.0,20,Yes,,10000000,2,2,2,1.0,Yes,5,5,fr-firststrand,500000,20,500000,Yes,70,50,True,1.0,,,,,,,No,2,2,0,25,2,full,0,1,no,0,indexed,bosTau7,,1,20727045.0,,20727050.0,,100,20,Yes,paired,,24636225,error,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/0.9,0.9,,2015-08-12 08:30:43.891418,67320,39915.229201
,,2015-12-21 14:56:25.550042,slurm_multi_dynamic_walltime,,,,main_w2_handler2,2540658,11284930,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1537769452,fastqsanger,,,5572182,slurm,,corral-repl,3437193678.0,fasta,,0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,preSet,,1,no,1,history,,22596210.0,0,22517428.0,,,,,,,single,,26845513,error,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/0.9,0.9,,2015-12-22 00:22:47.193239,74899,33981.643197000005
,,2016-01-08 09:15:39.658638,slurm_multi_dynamic_walltime,,,,main_w2_handler2,2556653,11413218,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",10969552185,fastqsanger,10969552185.0,fastqsanger,5680722,slurm,,corral-repl,72911235.0,fasta,,1,yes,slurm_multi,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,5,1.0,Yes,0.0,Yes,very-sensitive,Yes,0.0,20000,50,Yes,0.0,,No,,,,,,1.0,Yes,3,3,fr-unstranded,500000,20,500000,Yes,50,50,False,1.0,,,,,,,No,3,3,1000,25,2,full,1,1,no,1,history,,22773500.0,1,22773507.0,,22773513.0,,200,20,Yes,paired,,27233424,error,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/0.9,0.9,,2016-01-08 13:30:04.447350,73563,15264.788712000001
2323288.0,len,2015-09-04 19:04:36.172110,slurm_multi_dynamic_walltime,,,,main_w2_handler2,2413497,10261470,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",18742421592,fastqsanger,18742421592.0,fastqsanger,4548595,slurm,,corral-repl,74446956.0,fasta,,0,no,,,"""/galaxy-repl/main/files/012/221/dataset_12221620.dat""","""?""",1,8,0.0,No,,,,No,0.0,3000,30,Yes,0.0,,No,,,,,,1.0,Yes,3,3,fr-firststrand,3000,4,3000,No,30,30,False,1.0,,,,,,,No,2,2,1000,25,2,full,0,1,no,1,history,,20833292.0,1,20997551.0,,20997552.0,,199,20,Yes,paired,,24394724,error,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/0.9,0.9,,2015-09-04 23:58:15.378792,67002,17619.206682
,,2015-11-17 10:48:07.054686,slurm_multi_dynamic_walltime,,,,main_w2_handler2,2509249,10921557,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",8616148202,fastqsanger,8616148202.0,fastqsanger,5177374,slurm,,corral-repl,,,,0,no,,"""aa0ceba88d1811e5bbf7005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",1,8,0.0,No,,,,No,1.0,,,No,1.0,20,Yes,,10000000,2,2,2,1.0,Yes,3,3,fr-unstranded,500000,20,500000,No,70,50,True,1.0,,,,,,,No,2,1,1000,20,2,full,0,1,no,0,indexed,hg19,,1,22030955.0,,22030956.0,,300,20,Yes,paired,,25832838,error,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/0.9,0.9,,2015-11-17 15:30:41.694026,35825,16954.63934
,,2015-12-21 14:55:35.526969,slurm_multi_dynamic_walltime,,,,main_w2_handler2,2540658,11284900,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1585191699,fastqsanger,,,5563748,slurm,,corral-repl,3437193678.0,fasta,,0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,preSet,,1,no,1,history,,22596210.0,0,22517419.0,,,,,,,single,,26845513,error,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/0.9,0.9,,2015-12-21 17:50:06.212437,74899,10470.685468000001
,,2015-08-09 23:26:21.699744,slurm_multi_dynamic_walltime,,,,main_w2_handler2,2404736,10088117,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",6477631696,fastqsanger,6477631696.0,fastqsanger,4364401,slurm,,corral-repl,,,,0,no,,,"""/galaxy-repl/localdata/chrom/bosTau7.len""","""bosTau7""",1,8,1.0,Yes,0.0,Yes,sensitive,No,0.0,20000,50,Yes,1.0,20,Yes,,10000000,2,2,2,1.0,Yes,5,5,fr-firststrand,500000,20,500000,Yes,70,50,True,1.0,,,,,,,No,2,2,0,25,2,full,0,1,no,0,indexed,bosTau7,,1,20727065.0,,20727067.0,,100,20,Yes,paired,,24602332,error,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/0.9,0.9,,2015-08-10 13:00:03.769149,67320,48822.069405
,,2015-08-09 23:26:13.687663,slurm_multi_dynamic_walltime,,,,main_w2_handler2,2404736,10088115,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",5820137073,fastqsanger,5820137073.0,fastqsanger,4364169,slurm,,corral-repl,,,,0,no,,,"""/galaxy-repl/localdata/chrom/bosTau7.len""","""bosTau7""",1,8,1.0,Yes,0.0,Yes,sensitive,No,0.0,20000,50,Yes,1.0,20,Yes,,10000000,2,2,2,1.0,Yes,5,5,fr-firststrand,500000,20,500000,Yes,70,50,True,1.0,,,,,,,No,2,2,0,25,2,full,0,1,no,0,indexed,bosTau7,,1,20727045.0,,20727050.0,,100,20,Yes,paired,,24602332,error,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/0.9,0.9,,2015-08-10 11:06:28.252020,67320,42014.564357
,,2015-12-21 09:56:33.824591,slurm_multi_dynamic_walltime,,151467494.0,gtf,main_w2_handler2,2512451,11273266,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",27382237003,fastqsanger,27382237003.0,fastqsanger,5553551,slurm,,corral-repl,,,,0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,8,1.0,Yes,0.0,Yes,very-sensitive,No,0.0,20000,50,Yes,1.0,20,Yes,,10000000,2,2,2,1.0,Yes,3,3,fr-firststrand,500000,20,500000,Yes,70,50,True,0.0,1.0,22087047.0,Yes,No,0.0,No,Yes,2,2,1000,25,2,full,0,1,no,0,indexed,hg38canon,,1,22583683.0,,22583684.0,,30,20,Yes,paired,,25368750,error,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/0.9,0.9,,2015-12-22 10:22:54.013804,46197,87980.189213
