create_time,destination_id,exit_code,handler,history_id,id,imported,info,input1,input1_filetype,job_runner_external_id,job_runner_name,library_folder_id,object_store_id,param_filename,parameters.chromInfo,parameters.dbkey,parameters.source.__current_case__,parameters.source.index_source,parameters.source.input1.values,parameters.source.ref_file.values,ref_file,ref_file_filetype,runner_name,session_id,state,tool_id,tool_version,traceback,update_time,user_id,runtime
2016-12-09 18:33:31.876638,slurm_normal,,main_w4_handler1,2922572,14533515,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",12687761702,sam,8716259.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,history,"[{'src': 'hda', 'id': 27537252}]","[{'src': 'hda', 'id': 27534175}]",5832885633,fasta,,34732638,error,toolshed.g2.bx.psu.edu/repos/devteam/sam_to_bam/sam_to_bam/2.1,2.1,,2016-12-09 18:37:51.013315,96535,259.136677
2016-06-09 06:38:38.328291,slurm_normal,,main_w1_handler1,2723986,13116573,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",492221274,sam,7301389.roundup,slurm,,corral-repl,,"""/galaxy-repl/main/files/016/077/dataset_16077489.dat""","""M1""",1,history,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c5388cfcf33bd52a'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b57c5f059444f4073c'}]",1384869849,fasta,,30743603,error,toolshed.g2.bx.psu.edu/repos/devteam/sam_to_bam/sam_to_bam/2.1,2.1,,2016-06-09 06:40:56.711171,85101,138.38288
2016-06-09 06:27:21.181563,slurm_normal,,main_w1_handler0,2723986,13116530,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",492221274,sam,7301359.roundup,slurm,,corral-repl,,"""/galaxy-repl/main/files/016/077/dataset_16077489.dat""","""M1""",1,history,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c5388cfcf33bd52a'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b57c5f059444f4073c'}]",1384869849,fasta,,30743603,error,toolshed.g2.bx.psu.edu/repos/devteam/sam_to_bam/sam_to_bam/2.1,2.1,,2016-06-09 06:31:18.581627,85101,237.40006400000001
