count,count_filetype,create_time,destination_id,dist,dist_filetype,exit_code,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,name,name_filetype,object_store_id,param_filename,parameters.chromInfo,parameters.count.values,parameters.cutoff,parameters.dbkey,parameters.hard,parameters.matrix.__current_case__,parameters.matrix.dist.values,parameters.matrix.format,parameters.matrix.name.values,parameters.method,parameters.precision,parameters.sim,runner_name,session_id,state,tool_id,tool_version,traceback,update_time,user_id,runtime
3038828.0,mothur.count_table,2017-10-18 07:31:07.817815,slurm_normal,48756344755,mothur.pair.dist,,main_w3_handler0,3269217,17126977,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11183776,slurm,,,,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 31701361}]","""0.0""","""?""","""true""",,,,,"""average""","""100""","""false""",,40906309,error,toolshed.g2.bx.psu.edu/repos/iuc/mothur_cluster/mothur_cluster/1.36.1.0,1.36.1.0,,2017-10-18 07:37:46.560808,20086,398.742993
3038828.0,mothur.count_table,2017-10-16 10:47:55.580215,slurm_normal,48756344755,mothur.pair.dist,,main_w3_handler0,3269217,17111081,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11170495.roundup,slurm,,,,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 31701361}]","""0.0""","""?""","""true""",,,,,"""average""","""100""","""false""",,40906309,error,toolshed.g2.bx.psu.edu/repos/iuc/mothur_cluster/mothur_cluster/1.36.1.0,1.36.1.0,,2017-10-16 14:48:26.517961,20086,14430.937746000001
,,2018-01-09 13:12:03.194114,slurm_normal,64588650555,mothur.pair.dist,,main_w3_handler0,3384439,17981060,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",12057789,slurm,,8102950.0,mothur.names,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",,"""0.0""","""?""","""true""",0.0,"[{'src': 'hda', 'id': 33217254}]",column,"[{'src': 'hda', 'id': 33216514}]","""average""","""100""","""false""",,42153845,error,toolshed.g2.bx.psu.edu/repos/iuc/mothur_cluster/mothur_cluster/1.36.1.0,1.36.1.0,,2018-01-09 13:22:42.253999,116275,639.059885
3038828.0,mothur.count_table,2017-10-16 15:20:10.703046,slurm_normal,48756344755,mothur.pair.dist,,main_w3_handler0,3269217,17113864,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11170924.roundup,slurm,,,,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 31701361}]","""0.0""","""?""","""true""",,,,,"""average""","""100""","""false""",,40906309,error,toolshed.g2.bx.psu.edu/repos/iuc/mothur_cluster/mothur_cluster/1.36.1.0,1.36.1.0,,2017-10-16 15:27:04.648303,20086,413.945257
8271374.0,mothur.count_table,2018-03-08 03:51:40.283799,slurm_normal,157398584019,mothur.pair.dist,,main_w4_handler1,3454832,18651062,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",12753054,slurm,,,,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 34284450}]","""0.0""","""?""","""true""",,,,,"""average""","""100""","""false""",,44402750,error,toolshed.g2.bx.psu.edu/repos/iuc/mothur_cluster/mothur_cluster/1.36.1.0,1.36.1.0,,2018-03-08 13:34:18.152164,123524,34957.868365
