chromInfo,chromInfo_filetype,create_time,destination_id,exit_code,handler,history_id,id,imported,info,inputFile,inputFile_filetype,job_runner_external_id,job_runner_name,library_folder_id,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.assume_sorted,parameters.chromInfo,parameters.comments,parameters.dbkey,parameters.duplicate_scoring_strategy,parameters.inputFile,parameters.inputFile.values,parameters.inputFile|__identifier__,parameters.optical_duplicate_pixel_distance,parameters.read_name_regex,parameters.remove_duplicates,parameters.validation_stringency,runner_name,session_id,state,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2015-04-13 04:13:17.615207,slurm_normal_16gb,,main_w1_handler1,2268116,9211883,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",580544554,bam,3494872.roundup,slurm,,corral-repl,,"""658fbcace19311e4b0b3005056a52a46""","""True""","""/galaxy-repl/localdata/chrom/hg19.len""",[],"""hg19""","""SUM_OF_BASE_QUALITIES""",19257031,,,"""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""True""","""LENIENT""",,22295940,error,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicates/1.126.0,1.126.0,,2015-04-13 05:55:14.573878,61972.0,6116.958671
,,2015-08-23 13:46:52.138374,slurm_normal_16gb,,main_w1_handler0,2416276,10178891,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1066485656,bam,4450473.roundup,slurm,,corral-repl,,"""5f7a0dc8499d11e59701005056a51846""","""True""","""/galaxy-repl/main/files/012/203/dataset_12203125.dat""",[],"""dm6_iso_all""","""SUM_OF_BASE_QUALITIES""",20873386,,,"""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""False""","""LENIENT""",,24737192,error,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicates/1.126.0,1.126.0,,2015-08-23 17:54:32.333768,58185.0,14860.195394
,,2015-08-23 13:46:26.972697,slurm_normal_16gb,,main_w2_handler1,2416276,10178865,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",984490699,bam,4448992.roundup,slurm,,corral-repl,,"""4efdcca0499d11e59701005056a51846""","""True""","""/galaxy-repl/main/files/012/203/dataset_12203125.dat""",[],"""dm6_iso_all""","""SUM_OF_BASE_QUALITIES""",20873357,,,"""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""False""","""LENIENT""",,24737192,error,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicates/1.126.0,1.126.0,,2015-08-23 14:47:35.234147,58185.0,3668.2614500000004
,,2015-12-06 07:28:12.495170,slurm_normal_16gb,,main_w1_handler0,2529890,11102210,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",253344148,bam,5363426.roundup,slurm,,corral-repl,,"""bb6398269bea11e594e9005056a52a46""","""True""","""/galaxy-repl/localdata/chrom/mm9.len""","[{""comment"": ""SNP Output 2.3"", ""__index__"": 0}]","""mm9""","""SUM_OF_BASE_QUALITIES""",22325985,,,"""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""True""","""LENIENT""",,26611606,error,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicates/1.126.0,1.126.0,,2015-12-06 12:21:55.718869,74340.0,17623.223699000002
,,2016-07-08 17:06:49.411981,slurm_normal_16gb,,main_w1_handler1,2760738,13363296,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",2957318987,bam,7573142.roundup,slurm,,corral-repl,,,"""true""","""/galaxy-repl/localdata/chrom/hg19.len""",[],"""hg19""","""SUM_OF_BASE_QUALITIES""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57641301990fea799'}]",,"""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""false""","""LENIENT""",,31342926,error,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicates/1.126.0,1.126.0,,2016-07-08 17:13:28.389719,64236.0,398.97773800000004
,,2015-12-10 20:03:59.368097,slurm_normal_16gb,,main_w1_handler1,2532596,11144663,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",587412065,bam,5414149.roundup,slurm,,corral-repl,,,"""True""","""/galaxy-repl/localdata/chrom/mm9.len""",[],"""mm9""","""SUM_OF_BASE_QUALITIES""",22375728,,,"""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""True""","""LENIENT""",,26669533,error,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicates/1.126.0,1.126.0,,2015-12-10 21:10:37.649021,61539.0,3998.280924
,,2016-02-05 05:53:13.053243,slurm_normal_16gb,,main_w2_handler1,2588232,11715571,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1963619039,bam,5973355.roundup,slurm,,corral-repl,,,"""True""","""/galaxy-repl/localdata/chrom/hg38.len""","[{""comment"": """", ""__index__"": 0}]","""hg38""","""SUM_OF_BASE_QUALITIES""",23192839,,,"""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""True""","""LENIENT""",,28091241,error,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicates/1.126.0,1.126.0,,2016-02-05 06:00:07.535219,71249.0,414.48197600000003
,,2015-10-26 19:15:54.374830,slurm_normal_16gb,,main_w1_handler1,2480157,10739312,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",5983621290,bam,4999141.roundup,slurm,,corral-repl,,,"""True""","""/galaxy-repl/localdata/chrom/mm9.len""",[],"""mm9""","""SUM_OF_BASE_QUALITIES""",21722049,,,"""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""True""","""LENIENT""",,25863467,error,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicates/1.126.0,1.126.0,,2015-10-26 19:23:06.072467,71883.0,431.69763700000004
,,2015-09-07 16:07:47.163507,slurm_normal_16gb,,main_w1_handler1,2421467,10271802,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1122821988,bam,4558078.roundup,slurm,,corral-repl,,,"""True""","""/galaxy-repl/localdata/chrom/hg19.len""",[],"""hg19""","""SUM_OF_BASE_QUALITIES""",21012299,,,"""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""True""","""LENIENT""",,24879779,error,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicates/1.126.0,1.126.0,,2015-09-07 16:28:03.894532,68270.0,1216.731025
,,2016-02-03 17:33:33.579125,slurm_normal_16gb,,main_w1_handler1,2421265,11703419,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1110955526,bam,5958795.roundup,slurm,,corral-repl,,,"""True""","""/galaxy-repl/localdata/chrom/hg19.len""",[],"""hg19""","""SUM_OF_BASE_QUALITIES""",23170770,,,"""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""True""","""LENIENT""",,27353395,error,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicates/1.126.0,1.126.0,,2016-02-03 17:40:31.947161,68004.0,418.368036
,,2016-02-10 10:33:55.784723,slurm_normal_16gb,,main_w1_handler1,2423592,11772235,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",3720631508,bam,6026847.roundup,slurm,,corral-repl,,,"""True""","""/galaxy-repl/localdata/chrom/?.len""",[],"""?""","""SUM_OF_BASE_QUALITIES""",23208486,,,"""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""False""","""STRICT""",,28082911,error,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicates/1.126.0,1.126.0,,2016-02-10 10:41:20.897054,31545.0,445.11233100000004
,,2015-04-15 07:12:02.372170,slurm_normal_16gb,,main_w1_handler1,2269575,9234627,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1283932309,bam,3516074.roundup,slurm,,corral-repl,,,"""True""","""/galaxy-repl/localdata/chrom/?.len""",[],"""?""","""TOTAL_MAPPED_REFERENCE_LENGTH""",19293429,,,"""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""False""","""STRICT""",,22261336,error,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicates/1.126.0,1.126.0,,2015-04-15 08:13:25.170803,49123.0,3682.7986330000003
,,2015-04-25 02:05:10.384525,slurm_normal_16gb,,main_w1_handler0,1877336,9327788,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1324571440,bam,3668759.roundup,slurm,,corral-repl,,,"""True""","""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""",[],"""Arabidopsis_thaliana_TAIR10""","""SUM_OF_BASE_QUALITIES""",19459403,,,"""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""False""","""LENIENT""",,22702630,error,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicates/1.126.0,1.126.0,,2015-04-25 02:12:06.364220,12636.0,415.97969500000005
,,2015-06-11 13:04:49.842955,slurm_normal_16gb,,main_w2_handler0,2337766,9633304,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",2026728111,bam,3944360,slurm,,corral-repl,,,"""True""","""/galaxy-repl/localdata/chrom/hg38.len""",[],"""hg38""","""SUM_OF_BASE_QUALITIES""",19973717,,,"""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""True""","""LENIENT""",,22805404,error,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicates/1.126.0,1.126.0,,2015-06-11 13:12:32.407133,30210.0,462.564178
,,2015-12-12 14:54:12.117660,slurm_normal_16gb,,main_w2_handler1,2532105,11163883,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",572689821,bam,5433599.roundup,slurm,,corral-repl,,,"""True""","""/galaxy-repl/localdata/chrom/dm3.len""",[],"""dm3""","""SUM_OF_BASE_QUALITIES""",22427635,,,"""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""True""","""SILENT""",,26770469,error,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicates/1.126.0,1.126.0,,2015-12-12 15:02:46.242821,74984.0,514.125161
,,2015-07-06 14:13:41.267377,slurm_normal_16gb,,main_w2_handler1,2365085,9796130,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1224403144,bam,4098045.roundup,slurm,,corral-repl,,,"""True""","""/galaxy-repl/localdata/chrom/mm9.len""","[{""comment"": """", ""__index__"": 0}]","""mm9""","""SUM_OF_BASE_QUALITIES""",20231871,,,"""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""True""","""LENIENT""",,23972472,error,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicates/1.126.0,1.126.0,,2015-07-06 14:18:23.734545,65590.0,282.467168
,,2016-01-25 14:36:45.279470,slurm_normal_16gb,,main_w1_handler2,2575011,11596863,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1001706200,bam,5862011.roundup,slurm,,corral-repl,,"""0e5e8ba0c37111e58482005056a52a46""","""True""","""/galaxy-repl/localdata/chrom/mm10.len""",[],"""mm10""","""SUM_OF_BASE_QUALITIES""",23012968,,,"""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""False""","""LENIENT""",,27663453,error,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicates/1.126.0,1.126.0,,2016-01-25 14:42:45.972015,37946.0,360.692545
,,2015-07-20 08:41:30.929355,slurm_normal_16gb,,main_w2_handler0,2320766,9913403,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",3649803071,bam,4201427.roundup,slurm,,corral-repl,,,"""True""","""/galaxy-repl/localdata/chrom/hg38.len""",[],"""hg38""","""SUM_OF_BASE_QUALITIES""",20428642,,,"""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""False""","""LENIENT""",,23295097,error,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicates/1.126.0,1.126.0,,2015-07-20 08:47:09.369182,64160.0,338.43982700000004
,,2015-08-12 18:20:11.367211,slurm_normal_16gb,,main_w1_handler2,2404736,10104108,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",2541259196,bam,4378254.roundup,slurm,,corral-repl,,,"""True""","""/galaxy-repl/localdata/chrom/bosTau7.len""",[],"""bosTau7""","""SUM_OF_BASE_QUALITIES""",20741288,,,"""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""False""","""SILENT""",,24575432,error,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicates/1.126.0,1.126.0,,2015-08-12 19:02:36.021774,67320.0,2544.654563
,,2015-06-08 16:12:45.486937,slurm_normal_16gb,,main_w1_handler2,2241221,9613781,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",3108455514,bam,3925530.roundup,slurm,,corral-repl,,,"""True""","""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""",[],"""hg_g1k_v37""","""SUM_OF_BASE_QUALITIES""",19936699,,,"""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""False""","""LENIENT""",,21870305,error,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicates/1.126.0,1.126.0,,2015-06-08 16:21:12.158865,61044.0,506.67192800000004
,,2015-11-05 02:11:40.075310,slurm_normal_16gb,,main_w1_handler2,2478121,10822618,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",2955411057,bam,5078185.roundup,slurm,,corral-repl,,,"""True""","""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""",[],"""Homo_sapiens_nuHg19_mtrCRS""","""TOTAL_MAPPED_REFERENCE_LENGTH""",21882947,,,"""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""True""","""LENIENT""",,25617209,error,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicates/1.126.0,1.126.0,,2015-11-05 02:15:42.212774,29828.0,242.13746400000002
,,2015-09-15 15:56:53.315869,slurm_normal_16gb,,main_w2_handler0,2407998,10324916,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1014639342,bam,4608699.roundup,slurm,,corral-repl,,,"""True""","""/galaxy-repl/localdata/chrom/18797.len""",[],"""18797""","""SUM_OF_BASE_QUALITIES""",21118535,,,"""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""True""","""LENIENT""",,25149096,error,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicates/1.126.0,1.126.0,,2015-09-15 16:00:45.038448,60028.0,231.72257900000002
,,2015-12-25 04:46:38.143663,slurm_normal_16gb,,main_w1_handler0,2547899,11324532,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",623786064,bam,5602037.roundup,slurm,,corral-repl,,,"""True""","""/galaxy-repl/localdata/chrom/?.len""",[],"""?""","""SUM_OF_BASE_QUALITIES""",22648901,,,"""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""False""","""LENIENT""",,25644535,error,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicates/1.126.0,1.126.0,,2015-12-25 04:51:24.543281,71025.0,286.39961800000003
,,2015-03-03 15:08:04.368580,rodeo_normal,,main_w1_handler0,2225212,8851479,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",474956038,bam,2988449.roundup,slurm,,corral-repl,,,"""True""","""/galaxy-repl/localdata/chrom/mm9.len""",[],"""mm9""","""SUM_OF_BASE_QUALITIES""",18710321,,,"""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""False""","""LENIENT""",,21076497,error,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicates/1.126.0,1.126.0,,2015-03-03 15:11:31.431057,46451.0,207.062477
,,2016-01-27 21:14:53.788562,slurm_normal_16gb,,main_w1_handler1,2496087,11617530,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1667803754,bam,5882104.roundup,slurm,,corral-repl,,,"""True""","""/galaxy-repl/main/files/013/094/dataset_13094744.dat""",[],"""dm6""","""SUM_OF_BASE_QUALITIES""",22085085,,,"""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""False""","""LENIENT""",,27837559,error,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicates/1.126.0,1.126.0,,2016-01-27 21:22:11.157565,57524.0,437.369003
22.0,len,2015-11-05 17:33:40.530178,slurm_normal_16gb,,main_w2_handler1,2474749,10829091,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",509770004,bam,5084352.roundup,slurm,,corral-repl,,,"""True""","""/galaxy-repl/main/files/013/081/dataset_13081190.dat""",[],"""?""","""SUM_OF_BASE_QUALITIES""",21891993,,,"""0""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""False""","""LENIENT""",,25732781,error,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicates/1.126.0,1.126.0,,2015-11-05 17:38:43.204289,71497.0,302.67411100000004
,,2015-08-08 16:24:03.443198,slurm_normal_16gb,,main_w1_handler0,2403193,10083507,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",939320869,bam,4360428.roundup,slurm,,corral-repl,,,"""True""","""/galaxy-repl/localdata/chrom/hg19.len""",[],"""hg19""","""SUM_OF_BASE_QUALITIES""",20720703,,,"""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""False""","""LENIENT""",,24585770,error,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicates/1.126.0,1.126.0,,2015-08-08 16:38:03.814472,67510.0,840.3712740000001
,,2015-09-01 02:22:06.869702,slurm_normal_16gb,,main_w1_handler0,2210340,10233961,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",35114184469,bam,4512271.roundup,slurm,,corral-repl,,,"""True""","""/galaxy-repl/localdata/chrom/?.len""",[],"""?""","""SUM_OF_BASE_QUALITIES""",20967542,,,"""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""False""","""LENIENT""",,24942940,error,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicates/1.126.0,1.126.0,,2015-09-01 02:28:33.752876,59804.0,386.883174
,,2015-11-12 01:38:13.019305,slurm_normal_16gb,,main_w1_handler2,1238087,10880954,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",401947208,bam,5134566.roundup,slurm,,corral-repl,,,"""True""","""/galaxy-repl/localdata/chrom/mm9.len""",[],"""mm9""","""TOTAL_MAPPED_REFERENCE_LENGTH""",21951231,,,"""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""True""","""LENIENT""",,26206614,error,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicates/1.126.0,1.126.0,,2015-11-12 01:42:03.967740,29303.0,230.94843500000002
,,2015-10-17 10:00:32.043068,slurm_normal_16gb,,main_w2_handler0,2474777,10612751,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1407712531,bam,4880377.roundup,slurm,,corral-repl,,,"""True""","""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""",[],"""hg_g1k_v37""","""SUM_OF_BASE_QUALITIES""",21575324,,,"""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""False""","""SILENT""",,25673007,error,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicates/1.126.0,1.126.0,,2015-10-17 10:05:56.721914,71160.0,324.678846
,,2015-05-28 15:54:07.129199,slurm_normal_16gb,,main_w2_handler0,1971585,9554636,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",447328873,bam,3868416.roundup,slurm,,corral-repl,,,"""True""","""/galaxy-repl/localdata/chrom/sacCer3.len""",[],"""sacCer3""","""SUM_OF_BASE_QUALITIES""",19818172,,,"""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""True""","""LENIENT""",,23225712,error,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicates/1.126.0,1.126.0,,2015-05-28 15:58:38.767975,51000.0,271.638776
,,2015-02-27 21:13:41.798425,rodeo_normal,,main_w2_handler1,2222365,8831092,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",2838358307,bam,2949884.roundup,slurm,,corral-repl,,"""781b5430bec511e4b435005056a51846""","""True""","""/galaxy-repl/localdata/chrom/?.len""",[],"""?""","""SUM_OF_BASE_QUALITIES""",18658344,,,"""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""False""","""LENIENT""",,20604233,error,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicates/1.126.0,1.126.0,,2015-02-27 21:18:27.254975,58475.0,285.45655
,,2015-04-15 07:10:39.585932,slurm_normal_16gb,,main_w2_handler1,2269575,9234602,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1620241265,bam,3515922.roundup,slurm,,corral-repl,,,"""True""","""/galaxy-repl/localdata/chrom/?.len""",[],"""?""","""TOTAL_MAPPED_REFERENCE_LENGTH""",19293392,,,"""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""False""","""STRICT""",,22261336,error,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicates/1.126.0,1.126.0,,2015-04-15 07:35:11.906397,49123.0,1472.320465
,,2015-12-12 16:25:57.301102,slurm_normal_16gb,,main_w2_handler1,2532105,11164019,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",642848175,bam,5433742.roundup,slurm,,corral-repl,,,"""True""","""/galaxy-repl/localdata/chrom/dm3.len""",[],"""dm3""","""SUM_OF_BASE_QUALITIES""",22427651,,,"""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""True""","""SILENT""",,26770469,error,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicates/1.126.0,1.126.0,,2015-12-12 16:39:27.429786,74984.0,810.128684
,,2015-06-24 01:25:33.112255,slurm_normal_16gb,,main_w1_handler0,2219126,9721176,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1192751478,bam,4027908,slurm,,corral-repl,,,"""True""","""/galaxy-repl/localdata/chrom/chlamyv50.len""",[],"""chlamyv50""","""SUM_OF_BASE_QUALITIES""",20111179,,,"""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""True""","""LENIENT""",,23777044,error,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicates/1.126.0,1.126.0,,2015-06-24 01:46:52.705631,58898.0,1279.593376
,,2015-12-08 23:33:33.801376,slurm_normal_16gb,,main_w1_handler1,2531432,11122879,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1398373583,bam,5388677.roundup,slurm,,corral-repl,,,"""True""","""/galaxy-repl/localdata/chrom/hg19.len""",[],"""hg19""","""SUM_OF_BASE_QUALITIES""",22357826,,,"""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""False""","""LENIENT""",,26638041,error,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicates/1.126.0,1.126.0,,2015-12-08 23:40:40.551703,50986.0,426.750327
,,2015-09-23 17:56:04.795865,slurm_normal_16gb,,main_w1_handler2,2445969,10398590,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",499858439,bam,4677741.roundup,slurm,,corral-repl,,,"""True""","""/galaxy-repl/localdata/chrom/?.len""",[],"""?""","""SUM_OF_BASE_QUALITIES""",21230955,,,"""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""True""","""LENIENT""",,24854599,error,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicates/1.126.0,1.126.0,,2015-09-23 18:01:12.437918,64111.0,307.64205300000003
,,2015-06-20 06:50:39.004282,slurm_normal_16gb,,main_w2_handler1,2219126,9698004,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",972784578,bam,4006773.roundup,slurm,,corral-repl,,,"""True""","""/galaxy-repl/localdata/chrom/chlamyv50.len""",[],"""chlamyv50""","""SUM_OF_BASE_QUALITIES""",20076089,,,"""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""True""","""LENIENT""",,23731210,error,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicates/1.126.0,1.126.0,,2015-06-20 06:55:36.111420,58898.0,297.107138
,,2015-03-30 21:16:09.053775,slurm_normal_single_16gb,,main_w1_handler0,2254301,9093835,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",83628801,bam,3378233.roundup,slurm,,corral-repl,,,"""True""","""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""",[],"""hg_g1k_v37""","""SUM_OF_BASE_QUALITIES""",19072403,,,"""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""True""","""LENIENT""",,22122841,error,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicates/1.126.0,1.126.0,,2015-03-30 21:18:55.089490,61709.0,166.035715
,,2015-08-12 18:20:05.523197,slurm_normal_16gb,,main_w1_handler1,2404736,10104104,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",2878907688,bam,4378191.roundup,slurm,,corral-repl,,,"""True""","""/galaxy-repl/localdata/chrom/bosTau7.len""",[],"""bosTau7""","""SUM_OF_BASE_QUALITIES""",20741270,,,"""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""False""","""SILENT""",,24575432,error,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicates/1.126.0,1.126.0,,2015-08-12 18:50:51.121649,67320.0,1845.5984520000002
