chromInfo,chromInfo_filetype,create_time,destination_id,exit_code,handler,history_id,id,imported,info,inputA,inputA_filetype,inputB,inputB1,inputB1_filetype,inputB2,inputB2_filetype,inputB3,inputB3_filetype,inputB4,inputB4_filetype,inputB5,inputB5_filetype,inputB_filetype,job_runner_external_id,job_runner_name,library_folder_id,object_store_id,param_filename,parameters.chromInfo,parameters.count,parameters.dbkey,parameters.fraction,parameters.header,parameters.inputA,parameters.inputA.values,parameters.inputB,parameters.inputB.values,parameters.invert,parameters.once,parameters.overlap_mode,parameters.reciprocal,parameters.split,parameters.strand,runner_name,session_id,state,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2016-04-06 17:07:02.847371,slurm_normal,,main_w1_handler2,2658720,12355126,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",26270226601,vcf,4716297456,4716297456,bed,,,,,,,,,bed,6560053.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""False""","""hg19""","""""","""False""",24168544,,"""24170281""",,"""False""","""False""","[""-wa""]","""False""","""False""","""""",,29444958,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.22.0,2.22.0,,2016-04-06 18:00:53.122699,30491,3230.275328
,,2016-03-07 15:18:37.269016,slurm_normal,,main_w2_handler1,1372215,12056452,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",6752,bed,2814273221,2814273221,bam,,,,,,,,,bam,6279572.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/panTro4.len""","""False""","""panTro4""","""0.5""","""False""",23713907,,"""23709122""",,"""False""","""False""","[""-wa""]","""False""","""False""","""""",,27460700,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.22.0,2.22.0,,2016-03-07 15:20:01.170957,32813,83.90194100000001
,,2016-05-25 11:45:04.878433,slurm_normal,,main_w1_handler1,2499337,12983074,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",73654890,bed,10128761418,10128761418,bed,,,,,,,,,bed,7169815.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""true""","""hg19""","""""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5cb9cfed2e888be02'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b519e04118a07aef74'}]","""false""","""false""","[""-wa""]","""false""","""false""","""""",,30416932,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.22.0,2.22.0,,2016-05-25 11:46:28.773122,50472,83.894689
,,2016-03-30 07:55:08.131266,slurm_normal,,main_w1_handler1,1372215,12281957,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",61308,bed,723602572,723602572,bam,,,,,,,,,bam,6491403.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""False""","""hg19""","""0.5""","""False""",24058016,,"""24057742""",,"""False""","""False""","[""-wa""]","""False""","""False""","""""",,27460700,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.22.0,2.22.0,,2016-03-30 07:55:55.177296,32813,47.04603
,,2016-05-25 12:07:38.574426,slurm_normal,,main_w1_handler0,2499337,12983187,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",73654890,bed,10128761418,10128761418,bed,,,,,,,,,bed,7169921.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""true""","""hg19""","""""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5cb9cfed2e888be02'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b519e04118a07aef74'}]","""false""","""false""","[""-wa""]","""false""","""false""","""""",,30416932,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.22.0,2.22.0,,2016-05-25 12:08:48.839603,50472,70.26517700000001
,,2016-05-16 06:29:48.396947,slurm_normal,,main_w2_handler0,2658961,12905777,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",229923,gtf,979494967,979494967,bam,,,,,,,,,bam,7100444.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""","""0.25""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5404908cf1ed76d58'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58c15bd65cd1b1524'}]","""false""","""false""","[""-wa""]","""false""","""false""","""""",,30210765,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.22.0,2.22.0,,2016-05-16 06:31:13.193261,82030,84.79631400000001
,,2016-03-07 21:37:41.649863,slurm_normal,,main_w2_handler0,1372215,12061790,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",6752,bed,2814273221,2814273221,bam,,,,,,,,,bam,6284016.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/panTro4.len""","""False""","""panTro4""","""""","""False""",23713907,,"""23709122""",,"""False""","""False""","[""-wa""]","""False""","""False""","""""",,28361080,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.22.0,2.22.0,,2016-03-07 21:47:52.981306,32813,611.331443
,,2016-06-09 19:24:15.284296,slurm_normal,,main_w1_handler0,2733171,13125965,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7743,bed,1224708060,1224708060,bed,,,,,,,,,bed,7310514.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""false""","""?""","""""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51fbf33f0e023e9d5'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5232cee014ffc9d5e'}]","""false""","""false""","[""-wa""]","""false""","""false""","""""",,30589103,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.22.0,2.22.0,,2016-06-09 19:37:55.597061,15920,820.312765
,,2016-04-30 03:39:56.909317,slurm_normal,,main_w2_handler1,2679206,12695365,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",4551129,bed,508848382,508848382,bed,212211139.0,bed,212211139.0,bed,466164526.0,bed,588297426.0,bed,bed,6899553.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""","""""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50b9f585e07e0e990'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b583e591c634a84a7a'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5c618ed9e66efd64e'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5dfa754753ec41c7c'}, {'src': 'hda', 'id': 'bbd44e69cb8906b574244e931aeda3cf'}, {'src': 'hda', 'id': 'bbd44e69cb8906b56b93ad2afd5b664e'}]","""false""","""false""","[""-wa""]","""false""","""false""","""""",,29183917,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.22.0,2.22.0,,2016-04-30 03:41:35.814914,81363,98.905597
,,2016-04-22 15:57:05.988363,slurm_normal,,main_w1_handler1,2677438,12569837,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7295,bed,5344174107,5344174107,bam,,,,,,,,,bam,6755111.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""true""","""hg19""","""0.52""","""true""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b529f4c62018248aad'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58dc30365ae8bf2e3'}]","""false""","""true""","[""-wb""]","""true""","""false""","""""",,29539513,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.22.0,2.22.0,,2016-04-22 15:57:52.957985,76422,46.969622
,,2016-05-13 14:01:01.819997,slurm_normal,,main_w1_handler0,2567862,12884625,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",651137,bed,2359675986,2359675986,bed,,,,,,,,,bed,7083626.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""true""","""mm9""","""""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59bb2e6b86dce0bce'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55703dd454ce3af05'}]","""false""","""false""","[""-wa""]","""false""","""false""","""""",,30216989,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.22.0,2.22.0,,2016-05-13 14:02:04.439963,32837,62.619966000000005
,,2016-04-13 05:53:53.402410,slurm_normal,,main_w1_handler1,2606845,12437022,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",51665666,bed,25250779929,25250779929,bed,,,,,,,,,bed,6636522.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg38.len""","""false""","""hg38""",""".005""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55ebd9fbe3e46bac0'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f290dca40f7be3a2'}]","""false""","""false""","[""-wa""]","""false""","""false""","""-s""",,28578749,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.22.0,2.22.0,,2016-04-13 05:54:48.853458,73750,55.451048
,,2016-06-06 17:55:53.616131,slurm_normal,,main_w1_handler1,2652603,13088056,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",203377587,bed,749660474,749660474,bam,,,,,,,,,bam,7272244.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg38.len""","""false""","""hg38""","""0.5""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a949d5a190532365'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5be7d84431a07410a'}]","""false""","""true""","[""-wb""]","""false""","""false""","""""",,30574998,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.22.0,2.22.0,,2016-06-06 17:57:31.547354,64006,97.931223
,,2016-02-02 23:48:43.377108,slurm_normal,,main_w2_handler1,2573240,11689192,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",5977647,bed,1565717873,1565717873,bed,,,,,,,,,bed,5944727.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg38.len""","""True""","""hg38""","""0.50""","""False""",23146264,,"""23154072""",,"""False""","""True""","[""-wa""]","""False""","""False""","""""",,27179682,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.22.0,2.22.0,,2016-02-02 23:51:05.198534,14117,141.821426
,,2016-04-22 16:02:05.545521,slurm_normal,,main_w1_handler0,2677438,12570617,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",9198,bed,5344174107,5344174107,bam,,,,,,,,,bam,6755160.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""false""","""hg_g1k_v37""","""0.52""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b506048f89f892b169'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58dc30365ae8bf2e3'}]","""false""","""true""","[""-wb""]","""true""","""false""","""""",,29539513,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.22.0,2.22.0,,2016-04-22 16:02:46.893970,76422,41.348449
,,2016-06-07 16:50:33.555983,slurm_normal,,main_w1_handler1,2652603,13098919,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7885712,bed,1234918095,1234918095,bed,,,,,,,,,bed,7282859.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg38.len""","""false""","""hg38""","""0.5""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5647866cc01389b80'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59b746e81cc88a74a'}]","""false""","""false""","[""-wa""]","""false""","""false""","""""",,30574998,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.22.0,2.22.0,,2016-06-07 16:52:10.207703,64006,96.65172000000001
,,2016-06-07 16:52:19.391165,slurm_normal,,main_w1_handler0,2652603,13098937,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7885712,bed,1145453498,1145453498,bed,,,,,,,,,bed,7282890.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg38.len""","""false""","""hg38""","""0.5""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5647866cc01389b80'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52c962effd9cd4cb7'}]","""false""","""false""","[""-wa""]","""false""","""false""","""""",,30574998,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.22.0,2.22.0,,2016-06-07 16:54:02.780379,64006,103.38921400000001
,,2016-06-09 13:04:33.989527,slurm_normal,,main_w2_handler0,2480912,13120701,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1008787,bed,259889478,259889478,gff3,,,,,,,,,gff3,7304771.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""false""","""?""","""""","""true""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a5cd0039507aeaf1'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f7e8d56d8baffa83'}]","""false""","""false""","[""-wao""]","""false""","""false""","""""",,30471634,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.22.0,2.22.0,,2016-06-09 13:05:53.098651,71005,79.10912400000001
,,2016-03-10 14:11:33.043080,slurm_normal,,main_w1_handler2,1372215,12095863,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",6752,bed,3540385183,3540385183,bam,,,,,,,,,bam,6320234.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/panTro4.len""","""False""","""panTro4""","""0.5""","""False""",23713907,,"""23778092""",,"""False""","""False""","[""-wa""]","""False""","""False""","""""",,27460700,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.22.0,2.22.0,,2016-03-10 14:12:25.409475,32813,52.366395000000004
,,2016-04-06 15:35:51.911790,slurm_normal,,main_w1_handler1,2658720,12354553,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7974928204,bed,26270226601,26270226601,vcf,,,,,,,,,vcf,6559735.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""False""","""hg19""","""""","""False""",24169123,,"""24168544""",,"""False""","""False""","[""-wa""]","""False""","""False""","""""",,29444958,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.22.0,2.22.0,,2016-04-06 17:13:25.851156,30491,5853.9393660000005
1017559.0,len,2016-01-15 20:58:45.914175,slurm_normal,,main_w2_handler0,2562409,11522143,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",134909,bed,1296367780,1296367780,bam,,,,,,,,,bam,5787869.roundup,slurm,,corral-repl,,"""/galaxy-repl/main/files/013/901/dataset_13901724.dat""","""False""","""dm6""","""0.5""","""False""",22920054,,"""22848604""",,"""False""","""False""","[""-wa""]","""False""","""False""","""""",,27377425,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.22.0,2.22.0,,2016-01-15 20:59:58.404972,59928,72.490797
,,2016-04-22 16:03:43.155608,slurm_normal,,main_w2_handler0,2677438,12570980,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",9198,bed,5344174107,5344174107,bam,,,,,,,,,bam,6755177.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""false""","""hg_g1k_v37""","""0.52""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b506048f89f892b169'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58dc30365ae8bf2e3'}]","""false""","""false""","[""-wb""]","""true""","""false""","""""",,29539513,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.22.0,2.22.0,,2016-04-22 16:04:39.599931,76422,56.444323000000004
