create_time,destination_id,exit_code,handler,history_id,id,imported,info,input_sequences,input_sequences_filetype,job_runner_external_id,job_runner_name,library_folder_id,object_store_id,param_filename,parameters.chromInfo,parameters.dbkey,parameters.input_sequences.values,parameters.kraken_database,parameters.only_classified_output,parameters.quick_operation.__current_case__,parameters.quick_operation.quick,parameters.split_reads,runner_name,session_id,state,tool_id,tool_version,traceback,update_time,user_id,runtime
2016-12-13 19:26:19.393878,slurm_normal,,main_w3_handler0,1135103,14568038,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1175880641,fasta,8747074.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 27618324}]","""bacteria""","""true""",1,no,"""false""",,34829302,error,toolshed.g2.bx.psu.edu/repos/devteam/kraken/kraken/1.1.0,1.1.0,,2016-12-13 20:22:11.250395,8720,3351.856517
2016-12-21 15:13:53.504806,slurm_normal,,main_w3_handler1,2934489,14625514,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",171054063,fastqsanger,8802134.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 27709743}]","""bacteria""","""false""",1,no,"""false""",,34934269,error,toolshed.g2.bx.psu.edu/repos/devteam/kraken/kraken/1.1.0,1.1.0,,2016-12-21 18:48:44.627513,88083,12891.122707
2016-12-01 08:12:09.212537,slurm_normal,,main_w3_handler0,2908234,14458990,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",468951910,fasta,8653224.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 27449714}]","""bacteria""","""false""",1,no,"""false""",,34551556,error,toolshed.g2.bx.psu.edu/repos/devteam/kraken/kraken/1.1.0,1.1.0,,2016-12-01 11:45:46.900897,95752,12817.68836
2016-12-13 20:35:33.599867,slurm_normal,,main_w4_handler1,1135103,14568377,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1175880641,fasta,8747440.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 27618324}]","""bacteria""","""true""",1,no,"""false""",,34829302,error,toolshed.g2.bx.psu.edu/repos/devteam/kraken/kraken/1.1.0,1.1.0,,2016-12-13 23:19:38.758650,8720,9845.158783
