create_time,destination_id,exit_code,fastq_input1,fastq_input1_filetype,fastq_input2,fastq_input2_filetype,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,object_store_id,param_filename,parameters.chromInfo,parameters.dbkey,parameters.description_length,parameters.fastq_input.__current_case__,parameters.fastq_input.fastq_input1,parameters.fastq_input.fastq_input1.values,parameters.fastq_input.fastq_input2,parameters.fastq_input.fastq_input2.values,parameters.fastq_input.fastq_input_selector,parameters.fastq_input.filter_chimeras.__current_case__,parameters.fastq_input.filter_chimeras.abundance_cutoff,parameters.fastq_input.filter_chimeras.abundance_ratio,parameters.fastq_input.filter_chimeras.dissimilarity_control,parameters.fastq_input.filter_chimeras.filter_chimeras_selector,parameters.fastq_input.filter_chimeras.min_chimeric_length,parameters.match_length,parameters.mismatches_allowed,parameters.prefix_length,runner_name,session_id,state,tool_id,tool_version,traceback,update_time,user_id,runtime
2017-02-17 03:03:17.577685,slurm_normal,,10649461481,fasta,,,main_w4_handler1,2997589,15063344,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",9218801.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""0""",1,,"[{'src': 'hda', 'id': 28392684}]",,,single,1.0,,,,false,,"""true""","""""","""0""",,36074625,error,toolshed.g2.bx.psu.edu/repos/devteam/cd_hit_dup/cd_hit_dup/0.0.1,0.0.1,,2017-02-17 03:04:39.460157,100275.0,81.882472
2018-02-06 10:57:36.631772,slurm_normal,,106459821,fasta,,,main_w4_handler0,3319449,18268833,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",12350595,slurm,,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""0""",1,,"[{'src': 'hda', 'id': 33117789}]",,,single,0.0,1,1,1,true,30,"""true""","""""","""0""",,43705994,error,toolshed.g2.bx.psu.edu/repos/devteam/cd_hit_dup/cd_hit_dup/0.0.1,0.0.1,,2018-02-06 10:58:03.683586,88606.0,27.051814
2018-02-08 21:38:04.171507,slurm_normal,,6210679374,fastqsanger,5813986684.0,fastqsanger,main_w3_handler1,3422641,18321397,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",12405270,slurm,,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""0""",0,,"[{'src': 'hda', 'id': 33761187}]",,"[{'src': 'hda', 'id': 33761188}]",paired,,,,,,,"""true""","""0.5""","""0""",,43791349,error,toolshed.g2.bx.psu.edu/repos/devteam/cd_hit_dup/cd_hit_dup/0.0.1,0.0.1,,2018-02-08 21:39:00.327339,121564.0,56.155832000000004
2016-07-25 00:58:36.978547,slurm_normal,,510750325,fasta,,,main_w1_handler0,2769555,13481469,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7697375.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""0""",1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5851dd792d6945735'}]",,,single,0.0,1,1,1,true,30,"""false""","""0.05""","""0""",,31559762,error,toolshed.g2.bx.psu.edu/repos/devteam/cd_hit_dup/cd_hit_dup/0.0.1,0.0.1,,2016-07-25 01:29:57.309909,87521.0,1880.3313620000001
2017-05-30 17:43:11.748375,slurm_normal,,147435351,fasta,,,main_w3_handler0,2789917,15971096,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",10067714.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""0""",1,,"[{'src': 'hda', 'id': 29820810}]",,,single,0.0,1,1,1,true,30,"""true""","""""","""0""",,38301457,error,toolshed.g2.bx.psu.edu/repos/devteam/cd_hit_dup/cd_hit_dup/0.0.1,0.0.1,,2017-05-30 17:45:07.516438,87650.0,115.76806300000001
2016-02-08 17:01:26.347661,slurm_normal,,25611065275,fastqsanger,25611065275.0,fastqsanger,main_w1_handler0,2581199,11751206,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",6005772.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""0""",0,23211893.0,,23211893.0,,paired,,,,,,,"""True""","""""","""0""",,27863331,error,toolshed.g2.bx.psu.edu/repos/devteam/cd_hit_dup/cd_hit_dup/0.0.1,0.0.1,,2016-02-08 17:04:06.058925,77693.0,159.711264
2016-07-25 06:55:16.359884,slurm_normal,,433548908,fasta,,,main_w1_handler1,2769555,13482272,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7698188.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""0""",1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51ee0466d2481e8eb'}]",,,single,0.0,1,1,1,true,30,"""false""","""0.05""","""0""",,31559762,error,toolshed.g2.bx.psu.edu/repos/devteam/cd_hit_dup/cd_hit_dup/0.0.1,0.0.1,,2016-07-25 07:32:41.201907,87521.0,2244.842023
2017-07-11 05:36:39.811998,slurm_normal,,773537446,fasta,,,main_w4_handler0,2898290,16305483,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",10373350.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""0""",1,,"[{'src': 'hda', 'id': 28935000}]",,,single,1.0,,,,false,,"""true""","""""","""0""",,39198561,error,toolshed.g2.bx.psu.edu/repos/devteam/cd_hit_dup/cd_hit_dup/0.0.1,0.0.1,,2017-07-11 05:37:26.025032,95127.0,46.213034
2018-02-06 23:34:51.352362,slurm_normal,,14551425625,fastqsanger,,,main_w3_handler0,3419269,18280824,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",12363461,slurm,,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""0""",1,,"[{'src': 'hda', 'id': 33703878}]",,,single,1.0,,,,false,,"""true""","""""","""0""",,42807010,error,toolshed.g2.bx.psu.edu/repos/devteam/cd_hit_dup/cd_hit_dup/0.0.1,0.0.1,,2018-02-06 23:36:15.341749,118979.0,83.98938700000001
2017-02-17 16:17:26.928791,slurm_normal,,10649461481,fasta,10649461481.0,fasta,main_w3_handler1,2997589,15068562,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",9223764.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""0""",0,,"[{'src': 'hda', 'id': 28392683}]",,"[{'src': 'hda', 'id': 28392684}]",paired,,,,,,,"""true""","""""","""0""",,36074625,error,toolshed.g2.bx.psu.edu/repos/devteam/cd_hit_dup/cd_hit_dup/0.0.1,0.0.1,,2017-02-17 16:26:02.834952,100275.0,515.906161
2017-02-17 02:55:20.760154,slurm_normal,,10649461481,fasta,10649461481.0,fasta,main_w3_handler1,2997589,15063320,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",9218775.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""0""",0,,"[{'src': 'hda', 'id': 28392683}]",,"[{'src': 'hda', 'id': 28392684}]",paired,,,,,,,"""true""","""""","""0""",,36074625,error,toolshed.g2.bx.psu.edu/repos/devteam/cd_hit_dup/cd_hit_dup/0.0.1,0.0.1,,2017-02-17 02:56:14.022021,100275.0,53.261867
2016-02-04 04:52:34.338541,slurm_normal,,14883753887,fasta,,,main_w1_handler2,2581199,11707689,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",5965162.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""0""",1,23177553.0,,,,single,1.0,,,,false,,"""False""","""""","""0""",,28060568,error,toolshed.g2.bx.psu.edu/repos/devteam/cd_hit_dup/cd_hit_dup/0.0.1,0.0.1,,2016-02-04 04:54:12.474719,77693.0,98.136178
2016-11-23 13:35:41.708634,slurm_normal,,7276245578,fastqsanger,,,main_w4_handler1,2905438,14414619,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",8619378.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""0""",1,,"[{'src': 'hda', 'id': 27382428}]",,,single,1.0,,,,false,,"""true""","""""","""0""",,34276861,error,toolshed.g2.bx.psu.edu/repos/devteam/cd_hit_dup/cd_hit_dup/0.0.1,0.0.1,,2016-11-23 13:41:13.393542,91188.0,331.684908
2016-01-20 15:01:09.504831,slurm_normal,,312884400,fasta,,,main_w2_handler1,2570702,11562115,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",5827166.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""0""",1,22962269.0,,,,single,0.0,1,1,1,true,30,"""True""","""""","""0""",,27553497,error,toolshed.g2.bx.psu.edu/repos/devteam/cd_hit_dup/cd_hit_dup/0.0.1,0.0.1,,2016-01-20 15:03:39.592937,77100.0,150.088106
2016-11-24 17:30:27.725057,slurm_normal,,1086002681,fasta,,,main_w3_handler0,2905438,14426357,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",8628826.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""0""",1,,"[{'src': 'hda', 'id': 27402551}]",,,single,1.0,,,,false,,"""true""","""""","""0""",,34276861,error,toolshed.g2.bx.psu.edu/repos/devteam/cd_hit_dup/cd_hit_dup/0.0.1,0.0.1,,2016-11-24 17:31:32.883677,91188.0,65.15862
2017-07-06 12:17:52.532853,slurm_normal,,3504945629,fastqsanger,,,main_w4_handler0,3181845,16271291,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",10342115.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""0""",1,,"[{'src': 'hda', 'id': 30329678}]",,,single,0.0,1,1,1,true,30,"""true""","""""","""0""",,39103196,error,toolshed.g2.bx.psu.edu/repos/devteam/cd_hit_dup/cd_hit_dup/0.0.1,0.0.1,,2017-07-06 12:19:49.540763,108467.0,117.00791000000001
2018-02-11 19:38:49.942520,slurm_normal,,30344181920,fastqsanger,30428535194.0,fastqsanger,main_w4_handler0,3107233,18343732,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",12428040,slurm,,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""0""",0,,"[{'src': 'hda', 'id': 33793868}]",,"[{'src': 'hda', 'id': 33793869}]",paired,,,,,,,"""true""","""""","""0""",,43841379,error,toolshed.g2.bx.psu.edu/repos/devteam/cd_hit_dup/cd_hit_dup/0.0.1,0.0.1,,2018-02-11 19:39:45.260997,105633.0,55.318477
2018-02-06 22:57:49.920113,slurm_normal,,13954054599,fastqsanger,,,main_w3_handler0,3419269,18280559,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",12363165,slurm,,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""0""",1,,"[{'src': 'hda', 'id': 33703880}]",,,single,1.0,,,,false,,"""true""","""0.0""","""0""",,42807010,error,toolshed.g2.bx.psu.edu/repos/devteam/cd_hit_dup/cd_hit_dup/0.0.1,0.0.1,,2018-02-06 22:59:08.784238,118979.0,78.864125
2016-11-27 06:33:47.363429,slurm_normal,,8032433192,fastqsanger,,,main_w3_handler1,2908707,14438197,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",8636555.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""0""",1,,"[{'src': 'hda', 'id': 27415984}]",,,single,1.0,,,,false,,"""true""","""""","""0""",,34488092,error,toolshed.g2.bx.psu.edu/repos/devteam/cd_hit_dup/cd_hit_dup/0.0.1,0.0.1,,2016-11-27 06:34:39.815525,87348.0,52.452096000000004
2016-11-27 06:31:49.724086,slurm_normal,,8032433192,fastqsanger,,,main_w3_handler0,2908707,14438195,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",8636554.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""0""",1,,"[{'src': 'hda', 'id': 27415984}]",,,single,1.0,,,,false,,"""true""","""""","""0""",,34488092,error,toolshed.g2.bx.psu.edu/repos/devteam/cd_hit_dup/cd_hit_dup/0.0.1,0.0.1,,2016-11-27 06:32:56.576007,87348.0,66.851921
2016-01-20 14:52:22.399378,slurm_normal,,312884400,fasta,,,main_w1_handler0,2570702,11562008,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",5827031.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""0""",1,22962269.0,,,,single,0.0,1,1,1,true,30,"""True""","""""","""0""",,27553497,error,toolshed.g2.bx.psu.edu/repos/devteam/cd_hit_dup/cd_hit_dup/0.0.1,0.0.1,,2016-01-20 14:55:33.872444,77100.0,191.47306600000002
2017-11-10 15:02:24.453979,slurm_normal,,13696206192,fasta,,,main_w4_handler1,3141234,17410879,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11472724,slurm,,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""0""",1,,"[{'src': 'hda', 'id': 32231086}]",,,single,1.0,,,,false,,"""false""","""""","""0""",,41623083,error,toolshed.g2.bx.psu.edu/repos/devteam/cd_hit_dup/cd_hit_dup/0.0.1,0.0.1,,2017-11-10 15:03:48.741373,107146.0,84.287394
2017-01-07 17:09:57.034891,slurm_normal,,9441299,fastqsanger,11102391732.0,fastqsanger,main_w4_handler0,2836876,14709332,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",8878692.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""0""",0,,"[{'src': 'hda', 'id': 27842028}]",,"[{'src': 'hda', 'id': 27842023}]",paired,,,,,,,"""true""","""""","""0""",,33837364,error,toolshed.g2.bx.psu.edu/repos/devteam/cd_hit_dup/cd_hit_dup/0.0.1,0.0.1,,2017-01-07 17:10:58.146700,77693.0,61.111809
2018-02-12 00:54:36.630117,slurm_normal,,5548697105,fastqsanger,5517786161.0,fastqsanger,main_w3_handler0,3422641,18345224,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",12429665,slurm,,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""0""",0,,"[{'src': 'hda', 'id': 33800839}]",,"[{'src': 'hda', 'id': 33800847}]",paired,,,,,,,"""true""","""0.01""","""0""",,43814370,error,toolshed.g2.bx.psu.edu/repos/devteam/cd_hit_dup/cd_hit_dup/0.0.1,0.0.1,,2018-02-12 00:55:36.372467,121564.0,59.74235
2016-07-21 07:10:22.440245,slurm_normal,,502416515,fasta,,,main_w1_handler0,2769555,13459324,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7673594.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""0""",1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5110ff8fb648daf86'}]",,,single,0.0,1,1,1,true,30,"""false""","""0.05""","""0""",,31559762,error,toolshed.g2.bx.psu.edu/repos/devteam/cd_hit_dup/cd_hit_dup/0.0.1,0.0.1,,2016-07-21 07:13:39.842249,87521.0,197.402004
2017-05-23 08:24:59.862666,slurm_normal,,175949078,fasta,,,main_w4_handler0,2980929,15914586,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",10012434.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""0""",1,,"[{'src': 'hda', 'id': 29728564}]",,,single,0.0,1,1,1,true,30,"""true""","""""","""0""",,38155862,error,toolshed.g2.bx.psu.edu/repos/devteam/cd_hit_dup/cd_hit_dup/0.0.1,0.0.1,,2017-05-23 08:27:44.689436,74240.0,164.82677
2016-07-21 08:34:40.644235,slurm_normal,,351237125,fasta,,,main_w2_handler1,2769555,13459773,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7674165.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""0""",1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5cd17fbc2dc760437'}]",,,single,0.0,1,1,1,true,30,"""true""","""0.95""","""0""",,31559762,error,toolshed.g2.bx.psu.edu/repos/devteam/cd_hit_dup/cd_hit_dup/0.0.1,0.0.1,,2016-07-21 08:38:03.592652,87521.0,202.948417
2016-01-20 14:32:50.786119,slurm_normal,,312884400,fasta,,,main_w1_handler2,2570702,11561765,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",5826704.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""0""",1,22962269.0,,,,single,0.0,1,1,1,true,30,"""True""","""""","""0""",,27553497,error,toolshed.g2.bx.psu.edu/repos/devteam/cd_hit_dup/cd_hit_dup/0.0.1,0.0.1,,2016-01-20 14:35:25.516851,77100.0,154.73073200000002
2016-07-11 19:42:48.205468,slurm_normal,,8088654952,fastqsanger,,,main_w2_handler0,2742245,13377546,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7588631.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""","""0""",1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55c847f6d1e40bd9f'}]",,,single,1.0,,,,false,,"""true""","""""","""0""",,30312897,error,toolshed.g2.bx.psu.edu/repos/devteam/cd_hit_dup/cd_hit_dup/0.0.1,0.0.1,,2016-07-11 19:44:34.318919,44999.0,106.11345100000001
2016-07-25 07:44:56.328142,slurm_normal,,343500384,fasta,,,main_w1_handler1,2769555,13482420,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7698330.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""0""",1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5eb0643455642815e'}]",,,single,0.0,1,1,1,true,30,"""false""","""0.05""","""0""",,31559762,error,toolshed.g2.bx.psu.edu/repos/devteam/cd_hit_dup/cd_hit_dup/0.0.1,0.0.1,,2016-07-25 08:15:58.843182,87521.0,1862.5150400000002
2016-10-14 09:09:33.697012,slurm_normal,,4525544189,fastqsanger,4449141237.0,fastqsanger,main_w4_handler0,2853501,14080461,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",8296939.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""0""",0,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a4ec818629c12836'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a7efcbc0b989472e'}]",paired,,,,,,,"""false""","""""","""0""",,33675859,error,toolshed.g2.bx.psu.edu/repos/devteam/cd_hit_dup/cd_hit_dup/0.0.1,0.0.1,,2016-10-14 09:11:15.620259,92153.0,101.923247
2016-07-21 07:36:16.724035,slurm_normal,,399075640,fasta,,,main_w1_handler1,2769555,13459533,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7673886.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""0""",1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b562f389baf22ee1d2'}]",,,single,0.0,1,1,1,true,30,"""false""","""0.05""","""0""",,31559762,error,toolshed.g2.bx.psu.edu/repos/devteam/cd_hit_dup/cd_hit_dup/0.0.1,0.0.1,,2016-07-21 07:39:54.850444,87521.0,218.12640900000002
2016-07-22 08:20:57.375406,slurm_normal,,345939972,fasta,,,main_w1_handler1,2769555,13468088,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7682938.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""0""",1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59035f80d06794f4f'}]",,,single,0.0,1,1,1,true,30,"""false""","""0.05""","""0""",,31559762,error,toolshed.g2.bx.psu.edu/repos/devteam/cd_hit_dup/cd_hit_dup/0.0.1,0.0.1,,2016-07-22 08:52:00.581781,87521.0,1863.2063750000002
2017-07-06 12:22:39.702702,slurm_normal,,3504945629,fastqsanger,,,main_w3_handler1,3181845,16271364,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",10342147.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""0""",1,,"[{'src': 'hda', 'id': 30329678}]",,,single,1.0,,,,false,,"""true""","""""","""0""",,39103196,error,toolshed.g2.bx.psu.edu/repos/devteam/cd_hit_dup/cd_hit_dup/0.0.1,0.0.1,,2017-07-06 12:24:15.923478,108467.0,96.220776
2018-02-06 22:57:48.825533,slurm_normal,,14551425625,fastqsanger,,,main_w3_handler0,3419269,18280557,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",12363164,slurm,,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""0""",1,,"[{'src': 'hda', 'id': 33703878}]",,,single,1.0,,,,false,,"""true""","""0.0""","""0""",,42807010,error,toolshed.g2.bx.psu.edu/repos/devteam/cd_hit_dup/cd_hit_dup/0.0.1,0.0.1,,2018-02-06 22:59:04.603737,118979.0,75.778204
2017-04-04 13:28:46.650100,slurm_normal,,7047719169,fasta,,,main_w4_handler0,2790109,15482042,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",9610800.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""0""",1,,"[{'src': 'hda', 'id': 29047995}]",,,single,1.0,,,,false,,"""true""","""0.0""","""0""",,37073313,error,toolshed.g2.bx.psu.edu/repos/devteam/cd_hit_dup/cd_hit_dup/0.0.1,0.0.1,,2017-04-04 15:05:44.554784,87903.0,5817.904684
2017-06-15 19:37:35.028190,slurm_normal,,34046651599,fastqsanger,34002180026.0,fastqsanger,main_w4_handler1,3107233,16111870,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",10194742.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""0""",0,,"[{'src': 'hda', 'id': 29825747}]",,"[{'src': 'hda', 'id': 29825753}]",paired,,,,,,,"""true""","""""","""0""",,38355925,error,toolshed.g2.bx.psu.edu/repos/devteam/cd_hit_dup/cd_hit_dup/0.0.1,0.0.1,,2017-06-15 19:38:57.140890,105633.0,82.1127
2017-01-23 10:59:22.966450,slurm_normal,,372877189,fasta,,,main_w3_handler0,2962252,14845366,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",9005463.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""0""",1,,"[{'src': 'hda', 'id': 28045628}]",,,single,0.0,1,1,1,true,30,"""true""","""""","""0""",,35209543,error,toolshed.g2.bx.psu.edu/repos/devteam/cd_hit_dup/cd_hit_dup/0.0.1,0.0.1,,2017-01-23 11:00:44.316895,,81.35044500000001
2018-02-06 22:57:49.395684,slurm_normal,,15235600510,fastqsanger,,,main_w4_handler1,3419269,18280558,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",12363162,slurm,,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""0""",1,,"[{'src': 'hda', 'id': 33703879}]",,,single,1.0,,,,false,,"""true""","""0.0""","""0""",,42807010,error,toolshed.g2.bx.psu.edu/repos/devteam/cd_hit_dup/cd_hit_dup/0.0.1,0.0.1,,2018-02-06 22:59:19.691551,118979.0,90.295867
2016-07-22 06:55:08.918405,slurm_normal,,510750325,fasta,,,main_w2_handler1,2769555,13467796,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7682684.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""0""",1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5851dd792d6945735'}]",,,single,0.0,1,1,1,true,30,"""false""","""0.05""","""0""",,31559762,error,toolshed.g2.bx.psu.edu/repos/devteam/cd_hit_dup/cd_hit_dup/0.0.1,0.0.1,,2016-07-22 07:29:37.328761,87521.0,2068.4103560000003
2017-01-06 20:17:06.411099,slurm_normal,,41476609771,fasta,,,main_w4_handler0,2946462,14705771,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",8875484.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""0""",1,,"[{'src': 'hda', 'id': 27836317}]",,,single,0.0,1,1,1,true,30,"""true""","""""","""0""",,35190799,error,toolshed.g2.bx.psu.edu/repos/devteam/cd_hit_dup/cd_hit_dup/0.0.1,0.0.1,,2017-01-06 20:18:20.652220,97643.0,74.241121
2017-09-07 14:46:10.453295,slurm_normal,,2380151384,fastqsanger,2380151384.0,fastqsanger,main_w3_handler1,2795552,16763163,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",10829998.roundup,slurm,,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/turTru1.len""","""turTru1""","""0""",0,,"[{'src': 'hda', 'id': 30833578}]",,"[{'src': 'hda', 'id': 30833578}]",paired,,,,,,,"""true""","""""","""0""",,39790043,error,toolshed.g2.bx.psu.edu/repos/devteam/cd_hit_dup/cd_hit_dup/0.0.1,0.0.1,,2017-09-07 14:54:18.575231,88676.0,488.121936
2018-01-17 11:05:16.626806,slurm_normal,,3860820060,fastqsanger,,,main_w4_handler1,3369321,18058638,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",12136554,slurm,,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""0""",1,,"[{'src': 'hda', 'id': 33347528}]",,,single,1.0,,,,false,,"""true""","""""","""0""",,42608276,error,toolshed.g2.bx.psu.edu/repos/devteam/cd_hit_dup/cd_hit_dup/0.0.1,0.0.1,,2018-01-17 11:28:36.490035,91188.0,1399.863229
2017-05-23 08:42:14.089968,slurm_normal,,175949078,fasta,,,main_w4_handler0,2980929,15914707,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",10012547.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""0""",1,,"[{'src': 'hda', 'id': 29728564}]",,,single,0.0,1,1,1,true,30,"""true""","""1.0""","""0""",,38155862,error,toolshed.g2.bx.psu.edu/repos/devteam/cd_hit_dup/cd_hit_dup/0.0.1,0.0.1,,2017-05-23 08:45:12.420663,74240.0,178.33069500000002
