create_time,destination_id,exit_code,forward_input,forward_input_filetype,handler,history_id,id,imported,info,input_sequences,input_sequences_filetype,job_runner_external_id,job_runner_name,library_folder_id,object_store_id,param_filename,parameters.__job_resource.__current_case__,parameters.__job_resource.__job_resource__select,parameters.__job_resource.tacc_compute_resource,parameters.chromInfo,parameters.dbkey,parameters.input_sequences|__identifier__,parameters.kraken_database,parameters.only_classified_output,parameters.quick_operation.__current_case__,parameters.quick_operation.min_hits,parameters.quick_operation.quick,parameters.single_paired.__current_case__,parameters.single_paired.check_names,parameters.single_paired.forward_input.values,parameters.single_paired.input_sequences.values,parameters.single_paired.reverse_input.values,parameters.single_paired.single_paired_selector,parameters.split_reads,reverse_input,reverse_input_filetype,runner_name,session_id,state,tool_id,tool_version,traceback,update_time,user_id,runtime
2017-01-20 02:20:43.112257,slurm_normal,,,,main_w4_handler0,2776915,14826057,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",795024595.0,fasta,8987025.roundup,slurm,,corral-repl,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"""bacteria""","""false""",1,,no,2,,,"[{'src': 'hda', 'id': 28012687}]",,no,"""false""",,,,34055359,error,toolshed.g2.bx.psu.edu/repos/devteam/kraken/kraken/1.2.1,1.2.1,,2017-01-20 03:15:17.677070,65128,3274.5648130000004
2017-03-01 23:01:17.630000,slurm_multi,,334811969.0,fasta,main_w3_handler2,3009812,15183332,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,9334151,slurm,,corral-repl,,0.0,no,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"""bacteria""","""false""",1,,no,1,false,"[{'src': 'hda', 'id': 28578222}]",,"[{'src': 'hda', 'id': 28578223}]",yes,"""false""",243852921.0,fasta,,36267880,error,toolshed.g2.bx.psu.edu/repos/devteam/kraken/kraken/1.2.1,1.2.1,,2017-03-02 03:28:36.101688,99644,16038.471688000001
2017-03-12 13:38:51.644856,slurm_multi,,153871812.0,fastq,main_w3_handler2,3020447,15274079,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,9419115,slurm,,corral-repl,,0.0,no,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"""bacteria""","""false""",1,,no,1,false,"[{'src': 'hda', 'id': 28724535}]",,"[{'src': 'hda', 'id': 28724537}]",yes,"""false""",147982512.0,fastq,,36576111,error,toolshed.g2.bx.psu.edu/repos/devteam/kraken/kraken/1.2.1,1.2.1,,2017-03-12 14:41:27.384497,101458,3755.739641
2017-01-27 09:28:26.747213,slurm_normal,,,,main_w3_handler0,2928515,14886700,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",3787900236.0,fastq,9046029.roundup,slurm,,corral-repl,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"""bacteria""","""false""",0,1,yes,2,,,"[{'src': 'hda', 'id': 27616438}]",,no,"""true""",,,,35622682,error,toolshed.g2.bx.psu.edu/repos/devteam/kraken/kraken/1.2.1,1.2.1,,2017-01-27 18:17:34.503088,96811,31747.755875000003
2017-03-16 14:18:27.487917,slurm_multi,,127167735.0,fastq,main_w4_handler2,3028418,15313599,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,9455541,slurm,,corral-repl,,0.0,no,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"""bacteria""","""false""",1,,no,1,false,"[{'src': 'hda', 'id': 28786852}]",,"[{'src': 'hda', 'id': 28786922}]",yes,"""false""",126439135.0,fastq,,36661640,error,toolshed.g2.bx.psu.edu/repos/devteam/kraken/kraken/1.2.1,1.2.1,,2017-03-16 16:55:07.816233,101458,9400.328316000001
2017-02-01 17:47:22.705533,slurm_multi,,1694553941.0,fastq,main_w3_handler2,2977997,14926054,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,9082048,slurm,,corral-repl,,0.0,no,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"""bacteria""","""true""",1,,no,1,false,"[{'src': 'hda', 'id': 28169154}]",,"[{'src': 'hda', 'id': 28169169}]",yes,"""false""",1738594085.0,fastq,,35744757,error,toolshed.g2.bx.psu.edu/repos/devteam/kraken/kraken/1.2.1,1.2.1,,2017-02-02 00:58:11.377022,2393,25848.671489
2017-05-06 16:35:59.816316,slurm_multi,,,,main_w4_handler2,2967199,15767602,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7710166181.0,fastq,9875142,slurm,,corral-repl,,0.0,no,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"""bacteria""","""false""",1,,no,2,,,"[{'src': 'hda', 'id': 29499002}]",,no,"""false""",,,,36713686,error,toolshed.g2.bx.psu.edu/repos/devteam/kraken/kraken/1.2.1,1.2.1,,2017-05-07 00:29:20.532398,98693,28400.716082000003
2017-01-27 22:05:47.723344,reserved,,,,main_w3_handler0,2971901,14893831,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",3787900236.0,fastq,9052893.roundup,slurm,,corral-repl,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"""bacteria""","""true""",0,1,yes,2,,,"[{'src': 'hda', 'id': 28117801}]",,no,"""false""",,,,34652796,error,toolshed.g2.bx.psu.edu/repos/devteam/kraken/kraken/1.2.1,1.2.1,,2017-01-27 23:36:08.835586,5254,5421.112242
2017-03-02 22:02:36.287058,slurm_multi,,10978330710.0,fastq,main_w4_handler2,2688601,15193552,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,9344344,slurm,,corral-repl,,0.0,no,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"""bacteria""","""false""",1,,no,1,true,"[{'src': 'hda', 'id': 28593853}]",,"[{'src': 'hda', 'id': 28593854}]",yes,"""true""",10478180364.0,fastq,,35199466,error,toolshed.g2.bx.psu.edu/repos/devteam/kraken/kraken/1.2.1,1.2.1,,2017-03-03 00:59:43.762815,14772,10627.475757
2017-03-22 17:07:25.167753,slurm_multi,,212907627.0,fasta,main_w3_handler2,3041177,15368355,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,9507040,slurm,,corral-repl,,0.0,no,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"""bacteria""","""false""",1,,no,1,false,"[{'src': 'hda', 'id': 28880539}]",,"[{'src': 'hda', 'id': 28880541}]",yes,"""false""",212907627.0,fasta,,36773698,error,toolshed.g2.bx.psu.edu/repos/devteam/kraken/kraken/1.2.1,1.2.1,,2017-03-22 19:31:20.132931,102567,8634.965178
