create_time,destination_id,exit_code,handler,history_id,id,imported,info,inputFile,inputFile_filetype,job_runner_external_id,job_runner_name,library_folder_id,object_store_id,param_filename,parameters.allowContigLenDiscord,parameters.allowIncDictConcord,parameters.chromInfo,parameters.dbkey,parameters.inputFile,parameters.outputFormat,parameters.source.__current_case__,parameters.source.buildName,parameters.source.indexSource,parameters.source.ref,parameters.source.refFile,parameters.source.speciesName,parameters.source.truncateSeqNames,refFile,refFile_filetype,runner_name,session_id,state,tool_id,tool_version,traceback,update_time,user_id,runtime
2015-08-27 02:42:18.675924,slurm_normal_16gb,,main_w2_handler1,2418553,10207990,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",12257844760,sam,4477790.roundup,slurm,,corral-repl,,"""False""","""False""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20920924,"""True""",0,,built-in,hg19,,,,,,,24865217,error,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReorderSam/1.56.0,1.56.0,,2015-08-27 03:31:53.121322,68170,2974.4453980000003
2015-04-20 14:55:28.867634,slurm_normal_16gb,,main_w1_handler0,2217144,9279049,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",13031118764,sam,3579965.roundup,slurm,,corral-repl,,"""False""","""False""","""/galaxy-repl/localdata/chrom/galGal4.len""","""galGal4""",19381138,"""False""",0,,built-in,galGal3,,,,,,,22590828,error,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReorderSam/1.56.0,1.56.0,,2015-04-20 15:23:33.618950,59767,1684.751316
2014-12-15 08:04:47.351796,rodeo_normal,,main_w2_handler1,2125408,8415822,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",50863919510,sam,2315372.roundup,slurm,,corral-repl,,"""False""","""False""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",17943705,"""True""",0,,built-in,hg19,,,,,,,19658242,error,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReorderSam/1.56.0,1.56.0,,2014-12-15 09:32:29.383418,42029,5262.031622
2014-12-15 08:04:22.867218,rodeo_normal,,main_w1_handler0,2125408,8415819,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",44609853163,sam,560658.rodeo,slurm,,corral-repl,,"""False""","""False""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",17943704,"""True""",0,,built-in,hg19,,,,,,,19658242,error,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReorderSam/1.56.0,1.56.0,,2014-12-15 09:42:03.733760,42029,5860.866542000001
2014-12-19 16:54:44.973257,rodeo_normal,,main_w1_handler1,2125408,8445977,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",44609853163,sam,604712.rodeo,slurm,,corral-repl,,"""False""","""False""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",17943704,"""True""",0,,built-in,hg19,,,,,,,19658242,error,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReorderSam/1.56.0,1.56.0,,2014-12-19 18:28:42.210791,42029,5637.237534000001
2015-01-07 16:23:58.769106,rodeo_normal,,main_w1_handler0,2111125,8510493,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",10407638388,sam,710126.rodeo,slurm,,corral-repl,,"""False""","""False""","""/galaxy-repl/localdata/chrom/?.len""","""?""",18144047,"""True""",1,,history,,17593568.0,,False,15463.0,fasta,,18451554,error,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReorderSam/1.56.0,1.56.0,,2015-01-07 16:46:47.778375,51856,1369.0092690000001
