bamfile,bamfile_filetype,chromInfo,chromInfo_filetype,create_time,destination_id,exit_code,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,object_store_id,param_filename,parameters.bamfile,parameters.bamfile.values,parameters.chromInfo,parameters.dbkey,parameters.params.__current_case__,parameters.params.allAlleles,parameters.params.bestAlleles,parameters.params.diffusionPriorScalar,parameters.params.duplicateReads,parameters.params.haploidReference,parameters.params.ignoreRefAllele,parameters.params.indelExclusionWindow,parameters.params.indels,parameters.params.minAltCount,parameters.params.minAltFraction,parameters.params.minAltTotal,parameters.params.minBaseQuality,parameters.params.minCoverage,parameters.params.minMapQuality,parameters.params.mnps,parameters.params.noFilters,parameters.params.nosnps,parameters.params.ploidy,parameters.params.pooled,parameters.params.postIntegBanddepth,parameters.params.postIntegBandwidth,parameters.params.refBaseQuality,parameters.params.refMapQuality,parameters.params.showRefRepeats,parameters.params.source_select,parameters.params.theta,parameters.reference,parameters.reference.values,reference,reference_filetype,runner_name,session_id,state,tool_id,tool_version,traceback,update_time,user_id,runtime
5842558,bam,,,2017-04-20 18:06:41.936699,slurm_normal,,main_w4_handler0,3080813,15638095,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",9756061.roundup,slurm,,corral-repl,,,"[{'src': 'hda', 'id': 29297497}]","""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,,,,,,,,,,,,,,,,,,,,,,,,pre_set,,,"[{'src': 'hda', 'id': 29297274}]",369,fasta,,37408231,error,toolshed.g2.bx.psu.edu/repos/devteam/freebayes_wrapper/freebayes_wrapper/0.5.0,0.5.0,,2017-04-20 18:51:11.667440,49970,2669.7307410000003
2263854176,bam,,,2015-12-08 05:04:38.012351,slurm_normal,,main_w2_handler0,2469080,11116262,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",5382468.roundup,slurm,,corral-repl,,22297381,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,,,,,,,,,,,,,,,,,,,,,,,,pre_set,,22297380,,117145521,fasta,,26584940,error,toolshed.g2.bx.psu.edu/repos/devteam/freebayes_wrapper/freebayes_wrapper/0.5.0,0.5.0,,2015-12-08 05:31:47.277173,42483,1629.264822
37525802,bam,,,2015-11-16 21:37:13.134641,slurm_normal,,main_w1_handler0,2508805,10918130,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",5171617.roundup,slurm,,corral-repl,,22025481,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,,,,,,,,,,,,,,,,,,,,,,,,pre_set,,22025446,,4694,fasta,,26305831,error,toolshed.g2.bx.psu.edu/repos/devteam/freebayes_wrapper/freebayes_wrapper/0.5.0,0.5.0,,2015-11-17 03:40:33.560707,64695,21800.426066
1906286,bam,,,2018-01-30 11:25:49.228328,slurm_normal,,main_w4_handler1,3366090,18199196,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",12280094,slurm,,corral-repl,,,"[{'src': 'hda', 'id': 33568544}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,,,,,,,,,,,,,,,,,,,,,,,,,pre_set,,,"[{'src': 'hda', 'id': 33568486}]",387,fasta,,42792837,error,toolshed.g2.bx.psu.edu/repos/devteam/freebayes_wrapper/freebayes_wrapper/0.5.0,0.5.0,,2018-01-30 11:26:31.331314,118664,42.102986
614426420,bam,35.0,len,2016-05-16 18:44:22.800996,slurm_normal,,main_w1_handler0,2687035,12910639,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7104786.roundup,slurm,,corral-repl,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c306ea25dbbb43bf'}]","""/galaxy-repl/main/files/015/692/dataset_15692934.dat""","""?""",0,,,,,,,,,,,,,,,,,,,,,,,,,pre_set,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52731bca041d80491'}]",27998,fasta,,30263301,error,toolshed.g2.bx.psu.edu/repos/devteam/freebayes_wrapper/freebayes_wrapper/0.5.0,0.5.0,,2016-05-16 19:15:49.932779,83512,1887.131783
1792,bam,,,2018-01-25 15:17:56.116916,slurm_normal,,main_w3_handler0,3343642,18155052,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",12236299,slurm,,corral-repl,,,"[{'src': 'hda', 'id': 33481319}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",0,,,,,,,,,,,,,,,,,,,,,,,,,pre_set,,,"[{'src': 'hda', 'id': 33481949}]",26777445761,fasta,,43439637,error,toolshed.g2.bx.psu.edu/repos/devteam/freebayes_wrapper/freebayes_wrapper/0.5.0,0.5.0,,2018-01-25 15:20:41.539018,117489,165.42210200000002
6351946,bam,,,2017-04-20 18:12:56.227357,slurm_normal,,main_w4_handler1,3080813,15638137,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",9756099.roundup,slurm,,corral-repl,,,"[{'src': 'hda', 'id': 29297295}]","""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,,,,,,,,,,,,,,,,,,,,,,,,pre_set,,,"[{'src': 'hda', 'id': 29297274}]",369,fasta,,37408231,error,toolshed.g2.bx.psu.edu/repos/devteam/freebayes_wrapper/freebayes_wrapper/0.5.0,0.5.0,,2017-04-20 18:49:58.180044,49970,2221.952687
7533955268,bam,,,2016-09-09 21:17:30.494078,slurm_normal,,main_w3_handler1,2054409,13818723,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",8040276.roundup,slurm,,corral-repl,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b501fd34a312932ef5'}]","""/galaxy-repl/localdata/chrom/?.len""","""?""",1,,3,1.0,,,,0,,20,0,20,5,0,20,,,,2,,2,2,60,100,,full,0.001,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50c4a9aa71733f3fb'}]",154423297,fasta,,31727674,error,toolshed.g2.bx.psu.edu/repos/devteam/freebayes_wrapper/freebayes_wrapper/0.5.0,0.5.0,,2016-09-09 22:02:16.234554,53107,2685.740476
