create_time,destination_id,exit_code,handler,history_id,id,imported,info,input_bam,input_bam_filetype,job_runner_external_id,job_runner_name,library_folder_id,object_store_id,param_filename,parameters.chromInfo,parameters.dbkey,parameters.input_bam.values,parameters.max_insert_size,parameters.min_insert_size,parameters.read,parameters.require_proper_mate_pairing,runner_name,session_id,state,tool_id,tool_version,traceback,update_time,user_id,runtime
2016-09-27 18:24:53.902558,slurm_normal,,main_w4_handler0,2835073,13959829,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",2000842433,bam,8178935.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5b6c928fd8a083837'}]","""""","""""","""0""","""1""",,33263771,error,toolshed.g2.bx.psu.edu/repos/iuc/bam_to_scidx/bam_to_scidx/1.0.0,1.0.0,,2016-09-27 18:29:14.054861,,260.152303
2016-05-04 00:39:58.821275,slurm_normal,,main_w1_handler0,2693530,12763245,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",3076826899,bam,6963492.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5e1642499295e8882'}]","""""","""""","""2""","""1""",,30026614,error,toolshed.g2.bx.psu.edu/repos/iuc/bam_to_scidx/bam_to_scidx/1.0.0,1.0.0,,2016-05-04 00:42:47.582983,18674.0,168.761708
2016-05-04 17:52:32.024012,slurm_normal,,main_w2_handler1,2693530,12772946,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",2104103734,bam,6976044.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5291dc3d8151f74f6'}]","""""","""""","""0""","""1""",,30026614,error,toolshed.g2.bx.psu.edu/repos/iuc/bam_to_scidx/bam_to_scidx/1.0.0,1.0.0,,2016-05-04 17:54:47.459752,18674.0,135.43574
2016-05-04 17:11:09.842123,slurm_normal,,main_w1_handler0,2693530,12771664,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",2104103734,bam,6975638.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5291dc3d8151f74f6'}]","""""","""""","""0""","""1""",,30026614,error,toolshed.g2.bx.psu.edu/repos/iuc/bam_to_scidx/bam_to_scidx/1.0.0,1.0.0,,2016-05-04 17:14:11.832836,18674.0,181.990713
2016-05-10 16:42:51.795512,slurm_normal,,main_w1_handler0,2699763,12845888,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",978091234,bam,7045564.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5728711a934fb89fe'}]","""""","""""","""0""","""0""",,30139217,error,toolshed.g2.bx.psu.edu/repos/iuc/bam_to_scidx/bam_to_scidx/1.0.0,1.0.0,,2016-05-10 16:58:53.728442,18674.0,961.93293
