create_time,destination_id,exit_code,handler,history_id,id,imported,info,input_bams_0|input_bam,input_bams_0|input_bam_filetype,job_runner_external_id,job_runner_name,library_folder_id,object_store_id,param_filename,parameters.advanced_options.__current_case__,parameters.advanced_options.advanced_options_selector,parameters.advanced_options.coefficient_for_downgrading,parameters.advanced_options.disable_probabilistic_realignment,parameters.advanced_options.exclude_read_group.__current_case__,parameters.advanced_options.exclude_read_group.exclude_read_groups,parameters.advanced_options.extended_BAQ_computation,parameters.advanced_options.filter_by_flags.__current_case__,parameters.advanced_options.filter_by_flags.filter_flags,parameters.advanced_options.ignore_overlaps,parameters.advanced_options.limit_by_region.__current_case__,parameters.advanced_options.limit_by_region.limit_by_regions,parameters.advanced_options.max_reads_per_bam,parameters.advanced_options.minimum_base_quality,parameters.advanced_options.minimum_mapping_quality,parameters.advanced_options.region_string,parameters.advanced_options.skip_anomalous_read_pairs,parameters.chromInfo,parameters.dbkey,parameters.reference_source.__current_case__,parameters.reference_source.input_bams,parameters.reference_source.ref_file,parameters.reference_source.reference_source_selector,ref_file,ref_file_filetype,runner_name,session_id,state,tool_id,tool_version,traceback,update_time,user_id,runtime
2015-09-21 22:11:10.303068,slurm_normal,,main_w1_handler1,2430026,10377156,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",397124148,bam,4658189.roundup,slurm,,corral-repl,,0,advanced,0,False,2.0,no_limit,False,1.0,nofilter,False,2.0,no_limit,1024,13,0,,False,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,"[{'__index__': 0, 'input_bam': 21199233}]",21200391,history,11557,fasta,,25033179,error,toolshed.g2.bx.psu.edu/repos/devteam/samtools_mpileup/samtools_mpileup/2.0,2.0,,2015-09-21 22:16:24.306391,53774,314.003323
2015-09-09 17:10:09.034259,slurm_normal,,main_w1_handler2,2432420,10288122,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",6807111,bam,4573510.roundup,slurm,,corral-repl,,1,basic,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/64.len""","""64""",1,"[{'__index__': 0, 'input_bam': 21049749}]",21049509,history,2653990,fasta,,25075638,error,toolshed.g2.bx.psu.edu/repos/devteam/samtools_mpileup/samtools_mpileup/2.0,2.0,,2015-09-09 17:12:21.109714,64518,132.075455
2015-07-17 10:19:55.722872,slurm_normal,,main_w1_handler2,2379571,9890917,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1266557,bam,4180329.roundup,slurm,,corral-repl,,1,basic,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/78.len""","""78""",1,"[{'__index__': 0, 'input_bam': 20392306}]",20392153,history,4105637,fasta,,24185312,error,toolshed.g2.bx.psu.edu/repos/devteam/samtools_mpileup/samtools_mpileup/2.0,2.0,,2015-07-17 10:26:55.295339,66355,419.572467
2015-07-17 10:04:34.417522,slurm_normal,,main_w1_handler0,2379571,9890880,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1266557,bam,4180285.roundup,slurm,,corral-repl,,1,basic,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/78.len""","""78""",1,"[{'__index__': 0, 'input_bam': 20392222}]",20392153,history,4105637,fasta,,24185312,error,toolshed.g2.bx.psu.edu/repos/devteam/samtools_mpileup/samtools_mpileup/2.0,2.0,,2015-07-17 10:11:27.114972,66355,412.69745
2015-09-07 23:45:59.839988,slurm_normal,,main_w1_handler2,2430026,10274308,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",395350340,bam,4560479.roundup,slurm,,corral-repl,,0,advanced,50,False,2.0,no_limit,False,1.0,nofilter,False,2.0,no_limit,1024,13,0,,False,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,"[{'__index__': 0, 'input_bam': 21034257}]",21034228,history,11557,fasta,,25033179,error,toolshed.g2.bx.psu.edu/repos/devteam/samtools_mpileup/samtools_mpileup/2.0,2.0,,2015-09-07 23:53:08.816866,53774,428.976878
2015-09-07 23:06:48.434050,slurm_normal,,main_w1_handler0,2430026,10274248,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",395350340,bam,4560420.roundup,slurm,,corral-repl,,0,advanced,50,False,2.0,no_limit,False,1.0,nofilter,False,2.0,no_limit,1024,13,0,,False,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,"[{'__index__': 0, 'input_bam': 21034257}]",21034228,history,11557,fasta,,25033179,error,toolshed.g2.bx.psu.edu/repos/devteam/samtools_mpileup/samtools_mpileup/2.0,2.0,,2015-09-07 23:13:51.507799,53774,423.073749
2015-09-21 22:23:32.668158,slurm_normal,,main_w1_handler1,2430026,10377243,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",397124148,bam,4658322.roundup,slurm,,corral-repl,,0,advanced,0,False,2.0,no_limit,False,1.0,nofilter,False,2.0,no_limit,1024,13,0,,False,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,"[{'__index__': 0, 'input_bam': 21199233}]",21200391,history,11557,fasta,,25033179,error,toolshed.g2.bx.psu.edu/repos/devteam/samtools_mpileup/samtools_mpileup/2.0,2.0,,2015-09-21 22:29:14.784689,53774,342.116531
