create_time,destination_id,exit_code,handler,history_id,id,imported,info,input_database,input_database_filetype,input_motifs,input_motifs_filetype,job_runner_external_id,job_runner_name,library_folder_id,object_store_id,param_filename,parameters.chromInfo,parameters.dbkey,parameters.fasta_type.__current_case__,parameters.fasta_type.fasta_type_selector,parameters.fasta_type.input_database,parameters.fasta_type.input_database.values,parameters.input_motifs.values,parameters.non_commercial_use,parameters.options_type.__current_case__,parameters.options_type.options_type_selector,runner_name,session_id,state,tool_id,tool_version,traceback,update_time,user_id,runtime
2017-12-18 03:01:13.564036,slurm_normal,,main_w3_handler0,3169615,17833647,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1288873.0,fasta,311545,memexml,11907128,slurm,,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",1,history,,"[{'src': 'hda', 'id': 32977915}]","[{'src': 'hda', 'id': 32930375}]","""true""",0,basic,,42636940,error,toolshed.g2.bx.psu.edu/repos/iuc/meme_fimo/meme_fimo/4.11.1.0,4.11.1.0,,2017-12-18 03:02:56.573381,107574.0,103.00934500000001
2017-12-19 02:26:35.448398,slurm_normal,,main_w3_handler1,3169615,17843091,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",760382.0,fasta,311545,memexml,11917458,slurm,,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",1,history,,"[{'src': 'hda', 'id': 32930373}]","[{'src': 'hda', 'id': 32930375}]","""true""",0,basic,,42636940,error,toolshed.g2.bx.psu.edu/repos/iuc/meme_fimo/meme_fimo/4.11.1.0,4.11.1.0,,2017-12-19 02:28:32.835601,107574.0,117.38720300000001
2017-12-18 12:52:42.675593,slurm_normal,,main_w3_handler1,3169615,17837139,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",22350676.0,fasta,217283,memexml,11911086,slurm,,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",1,history,,"[{'src': 'hda', 'id': 32931305}]","[{'src': 'hda', 'id': 32904875}]","""true""",0,basic,,42636940,error,toolshed.g2.bx.psu.edu/repos/iuc/meme_fimo/meme_fimo/4.11.1.0,4.11.1.0,,2017-12-18 13:16:30.121949,107574.0,1427.4463560000002
2017-12-14 14:05:40.270148,slurm_normal,,main_w4_handler0,3169615,17806942,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",19684330.0,fasta,311545,memexml,11876648,slurm,,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",1,history,,"[{'src': 'hda', 'id': 32931331}]","[{'src': 'hda', 'id': 32930375}]","""true""",0,basic,,42636940,error,toolshed.g2.bx.psu.edu/repos/iuc/meme_fimo/meme_fimo/4.11.1.0,4.11.1.0,,2017-12-14 14:41:15.495762,107574.0,2135.225614
2017-12-14 07:12:02.977224,slurm_normal,,main_w3_handler0,3169615,17804056,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1398460.0,fasta,309589,memexml,11873758,slurm,,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",1,history,,"[{'src': 'hda', 'id': 32902784}]","[{'src': 'hda', 'id': 32904872}]","""true""",0,basic,,42636940,error,toolshed.g2.bx.psu.edu/repos/iuc/meme_fimo/meme_fimo/4.11.1.0,4.11.1.0,,2017-12-14 07:13:54.688906,107574.0,111.71168200000001
2017-12-14 13:01:33.064929,slurm_normal,,main_w3_handler0,3169615,17806551,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1398460.0,fasta,311545,memexml,11876218,slurm,,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",1,history,,"[{'src': 'hda', 'id': 32902784}]","[{'src': 'hda', 'id': 32930375}]","""true""",0,basic,,42636940,error,toolshed.g2.bx.psu.edu/repos/iuc/meme_fimo/meme_fimo/4.11.1.0,4.11.1.0,,2017-12-14 13:03:36.943278,107574.0,123.87834900000001
2017-12-19 02:43:09.542303,slurm_normal,,main_w4_handler1,3169615,17843144,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",22350676.0,fasta,217283,memexml,11917518,slurm,,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",1,history,,"[{'src': 'hda', 'id': 32931305}]","[{'src': 'hda', 'id': 32904875}]","""true""",0,basic,,42636940,error,toolshed.g2.bx.psu.edu/repos/iuc/meme_fimo/meme_fimo/4.11.1.0,4.11.1.0,,2017-12-19 03:06:41.628218,107574.0,1412.085915
2017-12-14 04:30:24.989232,slurm_normal,,main_w3_handler0,3169615,17803364,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",2782724.0,fasta,130150,memexml,11873022,slurm,,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",1,history,,"[{'src': 'hda', 'id': 32904895}]","[{'src': 'hda', 'id': 32904869}]","""true""",0,basic,,42636940,error,toolshed.g2.bx.psu.edu/repos/iuc/meme_fimo/meme_fimo/4.11.1.0,4.11.1.0,,2017-12-14 04:31:51.894873,107574.0,86.905641
2017-12-18 01:29:10.880187,slurm_normal,,main_w3_handler0,3169615,17833250,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1398460.0,fasta,311545,memexml,11906658,slurm,,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",1,history,,"[{'src': 'hda', 'id': 32902784}]","[{'src': 'hda', 'id': 32930375}]","""true""",0,basic,,42636940,error,toolshed.g2.bx.psu.edu/repos/iuc/meme_fimo/meme_fimo/4.11.1.0,4.11.1.0,,2017-12-18 01:30:54.206641,107574.0,103.32645400000001
2017-12-18 03:21:54.464384,slurm_normal,,main_w3_handler1,3169615,17833697,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1288873.0,fasta,311545,memexml,11907213,slurm,,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",1,history,,"[{'src': 'hda', 'id': 32977915}]","[{'src': 'hda', 'id': 32930375}]","""true""",0,basic,,42636940,error,toolshed.g2.bx.psu.edu/repos/iuc/meme_fimo/meme_fimo/4.11.1.0,4.11.1.0,,2017-12-18 03:23:40.945193,107574.0,106.48080900000001
