create_time,destination_id,exit_code,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,matrixFile,matrixFile_filetype,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.advancedOpt.__current_case__,parameters.advancedOpt.alpha,parameters.advancedOpt.averageTypeSummaryPlot,parameters.advancedOpt.colorList,parameters.advancedOpt.colorMap,parameters.advancedOpt.endLabel,parameters.advancedOpt.heatmapHeight,parameters.advancedOpt.heatmapWidth,parameters.advancedOpt.missingDataColor,parameters.advancedOpt.perGroup,parameters.advancedOpt.plotTitle,parameters.advancedOpt.referencePointLabel,parameters.advancedOpt.regionsLabel,parameters.advancedOpt.samplesLabel,parameters.advancedOpt.showAdvancedOpt,parameters.advancedOpt.sortRegions,parameters.advancedOpt.sortUsing,parameters.advancedOpt.startLabel,parameters.advancedOpt.used_multiple_regions.__current_case__,parameters.advancedOpt.used_multiple_regions.clustering.__current_case__,parameters.advancedOpt.used_multiple_regions.clustering.clustering_options,parameters.advancedOpt.used_multiple_regions.clustering.k_kmeans,parameters.advancedOpt.used_multiple_regions.clustering.n_hclust,parameters.advancedOpt.used_multiple_regions.used_multiple_regions_options,parameters.advancedOpt.whatToShow,parameters.advancedOpt.xAxisLabel,parameters.advancedOpt.yAxisLabel,parameters.advancedOpt.yMax,parameters.advancedOpt.yMin,parameters.advancedOpt.zMax,parameters.advancedOpt.zMin,parameters.chromInfo,parameters.dbkey,parameters.matrixFile.values,parameters.output.__current_case__,parameters.output.dpi,parameters.output.outFileFormat,parameters.output.saveMatrix,parameters.output.saveSortedRegions,parameters.output.showOutputSettings,runner_name,session_id,state,tool_id,tool_version,traceback,update_time,user_id,runtime
2016-11-11 09:00:58.514556,slurm_normal,,main_w4_handler1,2883328,14314091,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",8522250.roundup,slurm,,75233422,deeptools_compute_matrix_archive,corral-repl,,,0,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","[{'src': 'hda', 'id': 'bbd44e69cb8906b512c87cff29341530'}]",0,,,,,no,,34180827.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.6.0,2.3.6.0,,2016-11-11 09:06:46.361069,86398,347.846513
2016-12-01 16:32:03.020218,slurm_normal,,main_w4_handler1,2844828,14463928,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",8658095.roundup,slurm,,161314295,deeptools_compute_matrix_archive,corral-repl,,,0,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 27460929}]",0,,,,,no,,32957331.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.6.0,2.3.6.0,,2016-12-01 16:51:08.606571,58109,1145.5863530000001
2017-02-25 20:05:59.281142,slurm_normal,,main_w3_handler1,3004974,15143699,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",9296504.roundup,slurm,,56246988,deeptools_compute_matrix_archive,corral-repl,,,1,1.0,mean,,['BuPu'],,25.0,7.5,white,false,,TSS,,,yes,descend,mean,TSS,1.0,,,,,yes,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","[{'src': 'hda', 'id': 28516887}]",0,,,,,no,,36276583.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.6.0,2.3.6.0,,2017-02-25 20:11:20.052041,99431,320.77089900000004
2017-01-07 13:32:12.080032,slurm_normal,,main_w4_handler1,2762924,14708708,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",8878190.roundup,slurm,,14939448,deeptools_compute_matrix_archive,corral-repl,,,1,1.0,mean,,['Blues'],TES,25.0,7.5,1,false,,TSS,,,yes,descend,mean,TSS,0.0,1.0,hclust,,2,no,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","[{'src': 'hda', 'id': 27841232}]",0,,,,,no,,34276193.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.6.0,2.3.6.0,,2017-01-07 13:44:42.662106,87213,750.582074
2017-03-17 16:03:54.041949,slurm_normal,,main_w3_handler1,2761047,15325762,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",9466603.roundup,slurm,,144419707,deeptools_compute_matrix_archive,corral-repl,,,1,1.0,mean,,['RdYlBu_r'],2,25.0,7.5,black,true,,,,"""WT"" ""MUT""",yes,descend,mean,-2,0.0,2.0,none,,,no,heatmap and colorbar,,genes,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","[{'src': 'hda', 'id': 28803471}]",0,,,,,no,,36683934.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.6.0,2.3.6.0,,2017-03-17 16:09:29.520698,87138,335.478749
2017-01-03 08:19:49.286905,slurm_normal,,main_w4_handler0,2860547,14679171,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",8849671.roundup,slurm,,40632282,deeptools_compute_matrix_archive,corral-repl,,"""62acb1b6d18d11e6ad4c005056a52a46""",0,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 27797085}]",0,,,,,no,,,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.6.0,2.3.6.0,,2017-01-03 09:21:45.649705,92519,3716.3628000000003
2017-03-24 01:29:36.726433,slurm_normal,,main_w3_handler0,3009836,15381753,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",9521582.roundup,slurm,,2704179954,deeptools_compute_matrix_archive,corral-repl,,,0,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 28902677}]",0,,,,,no,,36179457.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.6.0,2.3.6.0,,2017-03-24 11:37:25.786021,57609,36469.059588000004
2017-03-16 20:58:04.177987,slurm_normal,,main_w3_handler0,3032362,15317330,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",9458577.roundup,slurm,,168491668,deeptools_compute_matrix_archive,corral-repl,,,1,1.0,mean,,['RdYlBu'],TES,25.0,7.5,black,false,,TSS,,,yes,descend,mean,TSS,1.0,,,,,yes,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","[{'src': 'hda', 'id': 28791072}]",1,200,png,false,false,yes,,35594303.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.6.0,2.3.6.0,,2017-03-16 21:12:23.838253,97395,859.6602660000001
2017-01-03 12:15:08.724235,slurm_normal,,main_w4_handler1,2860547,14680277,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",8850520.roundup,slurm,,28140096,deeptools_compute_matrix_archive,corral-repl,,"""440f1818d1ae11e687fb005056a51846""",0,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 27798143}]",0,,,,,no,,,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.6.0,2.3.6.0,,2017-01-03 12:20:03.924554,92519,295.20031900000004
2017-02-25 01:10:01.486145,slurm_normal,,main_w3_handler0,3004974,15139263,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",9292488.roundup,slurm,,35184367,deeptools_compute_matrix_archive,corral-repl,,,1,1.0,mean,,['RdYlBu'],,25.0,7.5,white,false,,TSS,,,yes,descend,mean,TSS,1.0,,,,,yes,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","[{'src': 'hda', 'id': 28501163}]",0,,,,,no,,35908780.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.6.0,2.3.6.0,,2017-02-25 01:13:54.503444,99431,233.017299
2017-03-11 02:10:43.648263,slurm_normal,,main_w3_handler1,3023341,15268206,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",9414061.roundup,slurm,,100781364,deeptools_compute_matrix_archive,corral-repl,,,1,1.0,mean,,['RdYlBu'],TES,25.0,7.5,white,false,,TSS,,,yes,descend,mean,TSS,0.0,0.0,kmeans,3,,no,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28704451}]",1,300,pdf,false,false,yes,,36503736.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.6.0,2.3.6.0,,2017-03-11 02:29:56.729564,101618,1153.0813010000002
2016-12-01 15:10:48.730580,slurm_normal,,main_w3_handler1,605821,14463002,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",8657184.roundup,slurm,,29859881,deeptools_compute_matrix_archive,corral-repl,,,0,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 27456977}]",0,,,,,no,,34508217.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.6.0,2.3.6.0,,2016-12-01 15:17:43.181695,12956,414.451115
2017-01-07 13:32:12.436774,slurm_normal,,main_w4_handler0,2762924,14708709,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",8878191.roundup,slurm,,13848683,deeptools_compute_matrix_archive,corral-repl,,,1,1.0,mean,,['Blues'],TES,25.0,7.5,1,false,,TSS,,,yes,descend,mean,TSS,0.0,1.0,hclust,,2,no,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","[{'src': 'hda', 'id': 27841234}]",0,,,,,no,,34276193.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.6.0,2.3.6.0,,2017-01-07 13:44:43.126047,87213,750.6892730000001
2017-01-19 00:57:43.563107,slurm_normal,,main_w3_handler1,2959569,14805899,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",8969272.roundup,slurm,,218275143,deeptools_compute_matrix_archive,corral-repl,,,1,1.0,mean,,['RdYlBu'],TES,25.0,7.5,1,false,,TSS,,,yes,no,mean,TSS,0.0,1.0,hclust,,0,no,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","[{'src': 'hda', 'id': 27986565}]",0,,,,,no,,35204845.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.6.0,2.3.6.0,,2017-01-19 01:06:11.273483,3720,507.71037600000005
2017-03-11 02:31:05.995179,slurm_normal,,main_w3_handler0,3023341,15268247,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",9414101.roundup,slurm,,100781364,deeptools_compute_matrix_archive,corral-repl,,,1,1.0,mean,,['RdYlBu'],TES,25.0,7.5,black,false,,TSS,,,yes,descend,mean,TSS,1.0,,,,,yes,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28704451}]",1,200,png,false,false,yes,,36503736.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.6.0,2.3.6.0,,2017-03-11 02:35:23.554987,101618,257.55980800000003
2017-02-06 16:26:54.209862,slurm_normal,,main_w3_handler1,605821,14962009,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",9119619.roundup,slurm,,356635307,deeptools_compute_matrix_archive,corral-repl,,,1,1.0,mean,,['RdYlBu'],TES,25.0,7.5,black,true,,TSS,,,yes,descend,mean,TSS,0.0,0.0,kmeans,8,,no,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 27684263}]",0,,,,,no,,34508217.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.6.0,2.3.6.0,,2017-02-06 16:42:37.103700,12956,942.8938380000001
2017-02-20 10:25:33.803151,slurm_normal,,main_w4_handler1,605821,15084947,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",9248238.roundup,slurm,,142762988,deeptools_compute_matrix_archive,corral-repl,,,1,1.0,mean,,['RdYlBu'],TES,25.0,7.5,black,true,,TSS,,,yes,descend,mean,TSS,0.0,0.0,kmeans,8,,no,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 28426862}]",1,200,pdf,false,true,yes,,34508217.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.6.0,2.3.6.0,,2017-02-21 08:25:03.596117,12956,79169.79296600001
2017-02-26 11:58:25.693877,slurm_normal,,main_w4_handler0,2448228,15146399,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",9298891.roundup,slurm,,9845393,deeptools_compute_matrix_archive,corral-repl,,,1,1.0,mean,,['RdYlBu'],TES,25.0,7.5,black,false,,TSS,,,yes,descend,mean,TSS,1.0,,,,,yes,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","[{'src': 'hda', 'id': 28521211}]",1,400,pdf,false,false,yes,,36288706.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.6.0,2.3.6.0,,2017-02-26 12:02:08.262950,28645,222.569073
2017-01-10 17:01:03.692463,slurm_normal,,main_w3_handler1,2860547,14731337,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",8898321.roundup,slurm,,37997635,deeptools_compute_matrix_archive,corral-repl,,"""d3d02f78d27111e6b3bf005056a52a46""",0,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 27878345}]",0,,,,,no,,,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.6.0,2.3.6.0,,2017-01-10 21:37:41.473249,92519,16597.780786
2017-02-06 16:20:11.061971,slurm_normal,,main_w4_handler1,605821,14961923,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",9119551.roundup,slurm,,356635307,deeptools_compute_matrix_archive,corral-repl,,,1,1.0,mean,,['RdYlBu'],TES,25.0,7.5,black,true,,TSS,,,yes,descend,mean,TSS,0.0,0.0,kmeans,12,,no,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 27684263}]",0,,,,,no,,34508217.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.6.0,2.3.6.0,,2017-02-06 16:25:50.873473,12956,339.811502
2017-01-19 00:58:30.813257,slurm_normal,,main_w4_handler1,2959569,14805902,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",8969321.roundup,slurm,,218275143,deeptools_compute_matrix_archive,corral-repl,,,1,1.0,mean,,['RdYlBu'],TES,25.0,7.5,1,false,,TSS,,,yes,descend,mean,TSS,0.0,2.0,none,,,no,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","[{'src': 'hda', 'id': 27986565}]",0,,,,,no,,35204845.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.6.0,2.3.6.0,,2017-01-19 01:11:46.240462,3720,795.4272050000001
2017-03-11 02:21:11.400757,slurm_normal,,main_w3_handler1,3023341,15268230,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",9414080.roundup,slurm,,100781364,deeptools_compute_matrix_archive,corral-repl,,,1,1.0,mean,,['RdYlBu'],TES,25.0,7.5,white,false,,TSS,,,yes,descend,mean,TSS,0.0,1.0,hclust,,3,no,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28704451}]",1,300,pdf,false,false,yes,,36503736.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.6.0,2.3.6.0,,2017-03-11 02:26:00.776791,101618,289.376034
2017-02-14 07:37:03.310968,slurm_normal,,main_w4_handler0,605821,15030365,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",9186787.roundup,slurm,,187608709,deeptools_compute_matrix_archive,corral-repl,,,1,1.0,mean,,['RdYlBu'],TES,25.0,7.5,black,true,,TSS,,,yes,descend,mean,TSS,0.0,0.0,kmeans,6,,no,"plot, heatmap and colorbar",distance from TSS (bp),genes,50.0,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 28327948}]",1,200,png,false,false,yes,,34508217.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.6.0,2.3.6.0,,2017-02-14 07:50:59.659774,12956,836.3488060000001
