create_time,destination_id,exit_code,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,object_store_id,param_filename,parameters.chromInfo,parameters.dbkey,parameters.format,parameters.pdf,parameters.samples,runner_name,samples_0|bamcontrol,samples_0|bamcontrol_filetype,samples_0|bamreads,samples_0|bamreads_filetype,samples_0|peaks,samples_0|peaks_filetype,samples_1|bamcontrol,samples_1|bamcontrol_filetype,samples_1|bamreads,samples_1|bamreads_filetype,samples_1|peaks,samples_1|peaks_filetype,samples_2|bamcontrol,samples_2|bamcontrol_filetype,samples_2|bamreads,samples_2|bamreads_filetype,samples_2|peaks,samples_2|peaks_filetype,samples_3|bamcontrol,samples_3|bamcontrol_filetype,samples_3|bamreads,samples_3|bamreads_filetype,samples_3|peaks,samples_3|peaks_filetype,samples_4|bamcontrol,samples_4|bamcontrol_filetype,samples_4|bamreads,samples_4|bamreads_filetype,samples_4|peaks,samples_4|peaks_filetype,samples_5|bamcontrol,samples_5|bamcontrol_filetype,samples_5|bamreads,samples_5|bamreads_filetype,samples_5|peaks,samples_5|peaks_filetype,session_id,state,tool_id,tool_version,traceback,update_time,user_id,runtime
2017-09-15 19:43:16.981638,slurm_normal,,main_w3_handler0,3232237,16839109,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",10905220.roundup,slurm,,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""bed""","""true""","[{""bamcontrol"": {""values"": [{""src"": ""hda"", ""id"": 31082506}]}, ""peaks"": {""values"": [{""src"": ""hda"", ""id"": 31267768}]}, ""sample_id"": ""DT24_rep_1"", ""tissue"": ""Tissue"", ""replicate"": ""1"", ""factor"": ""Factor Name"", ""__index__"": 0, ""condition"": ""Condition"", ""bamreads"": {""values"": [{""src"": ""hda"", ""id"": 31086525}]}}, {""bamcontrol"": {""values"": [{""src"": ""hda"", ""id"": 31082506}]}, ""peaks"": {""values"": [{""src"": ""hda"", ""id"": 31267770}]}, ""sample_id"": ""Anti_IgG_DT24_rep_1"", ""tissue"": ""Tissue"", ""replicate"": ""1"", ""factor"": ""Factor Name"", ""__index__"": 1, ""condition"": ""Condition"", ""bamreads"": {""values"": [{""src"": ""hda"", ""id"": 31086884}]}}]",,1234140259.0,bam,915865843,bam,2311255335,bed,1234140259.0,bam,1213456272,bam,1814731444,bed,,,,,,,,,,,,,,,,,,,,,,,,,40115743,error,toolshed.g2.bx.psu.edu/repos/bgruening/diffbind/diffbind/2.2.1,2.2.1,,2017-09-15 20:17:15.915482,100040,2038.9338440000001
2017-10-29 03:18:31.299241,slurm_normal,,main_w4_handler0,3273029,17252395,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11312716,slurm,,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""bed""","""true""","[{""bamcontrol"": {""values"": [{""src"": ""hda"", ""id"": 31824710}]}, ""peaks"": {""values"": [{""src"": ""hda"", ""id"": 31942489}]}, ""sample_id"": ""LIN9"", ""tissue"": ""MCF10A"", ""replicate"": ""1"", ""factor"": ""LIN9"", ""__index__"": 0, ""condition"": ""minus_doxy"", ""bamreads"": {""values"": [{""src"": ""hda"", ""id"": 31824666}]}}, {""bamcontrol"": {""values"": [{""src"": ""hda"", ""id"": 31824710}]}, ""peaks"": {""values"": [{""src"": ""hda"", ""id"": 31942490}]}, ""sample_id"": ""YAP"", ""tissue"": ""MCF10A"", ""replicate"": ""1"", ""factor"": ""YAP"", ""__index__"": 1, ""condition"": ""plus_doxy"", ""bamreads"": {""values"": [{""src"": ""hda"", ""id"": 31824657}]}}, {""bamcontrol"": {""values"": [{""src"": ""hda"", ""id"": 31824710}]}, ""peaks"": {""values"": [{""src"": ""hda"", ""id"": 31942491}]}, ""sample_id"": ""H3K4me1"", ""tissue"": ""MCF10A"", ""replicate"": ""1"", ""factor"": ""H3K4me1"", ""__index__"": 2, ""condition"": ""plus_doxy"", ""bamreads"": {""values"": [{""src"": ""hda"", ""id"": 31824677}]}}]",,2860675683.0,bam,1590732698,bam,2214677888,bed,2860675683.0,bam,1777918406,bam,2205223987,bed,2860675683.0,bam,1430994786.0,bam,1898298924.0,bed,,,,,,,,,,,,,,,,,,,41003797,error,toolshed.g2.bx.psu.edu/repos/bgruening/diffbind/diffbind/2.2.1,2.2.1,,2017-10-29 03:59:52.159364,8352,2480.860123
2017-08-19 13:26:47.723623,slurm_normal,,main_w4_handler1,3225258,16614218,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",10686026.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""","""bed""","""true""",,,,,3953283953,bam,540938,bed,,,4334618066,bam,1592398826,bed,,,,,,,,,,,,,,,,,,,,,,,,,38196891,error,toolshed.g2.bx.psu.edu/repos/bgruening/diffbind/diffbind/2.2.1,2.2.1,,2017-08-19 13:35:59.728882,39888,552.005259
2017-05-27 13:35:34.983470,slurm_normal,,main_w3_handler0,3129500,15951696,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",10050072.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""bed""","""true""","[{""bamcontrol"": {""values"": [{""src"": ""hda"", ""id"": 29791602}]}, ""peaks"": {""values"": [{""src"": ""hda"", ""id"": 29792336}]}, ""sample_id"": ""DP"", ""tissue"": ""DP"", ""replicate"": ""1"", ""factor"": ""Ring1B"", ""__index__"": 0, ""condition"": ""Ring1B"", ""bamreads"": {""values"": [{""src"": ""hda"", ""id"": 29791603}]}}, {""bamcontrol"": {""values"": [{""src"": ""hda"", ""id"": 29791600}]}, ""peaks"": {""values"": [{""src"": ""hda"", ""id"": 29792337}]}, ""sample_id"": ""BM"", ""tissue"": ""BM"", ""replicate"": ""1"", ""factor"": ""Ring1B"", ""__index__"": 1, ""condition"": ""Ring1B"", ""bamreads"": {""values"": [{""src"": ""hda"", ""id"": 29791601}]}}]",,2460456401.0,bam,6361758952,bam,2487082168,bed,7167211917.0,bam,8455830964,bam,3904467612,bed,,,,,,,,,,,,,,,,,,,,,,,,,37671471,error,toolshed.g2.bx.psu.edu/repos/bgruening/diffbind/diffbind/2.2.1,2.2.1,,2017-05-27 15:17:07.431576,57381,6092.448106000001
2018-01-13 02:50:12.901884,slurm_normal,,main_w3_handler0,3389140,18024786,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",12102256,slurm,,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","""bed""","""true""",,,,,5367717602,bam,2824547655,bed,,,4410013358,bam,2446971938,bed,,,,,,,,,,,,,,,,,,,,,,,,,42991500,error,toolshed.g2.bx.psu.edu/repos/bgruening/diffbind/diffbind/2.2.1,2.2.1,,2018-01-13 03:27:27.543879,108909,2234.641995
2017-11-06 21:31:26.422675,slurm_normal,,main_w3_handler0,3313765,17350912,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11414270,slurm,,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""wig""","""true""",,,,,1431677130,bam,1638680744,bed,,,1411444184,bam,1700044880,bed,,,,,,,,,,,,,,,,,,,,,,,,,41794932,error,toolshed.g2.bx.psu.edu/repos/bgruening/diffbind/diffbind/2.2.1,2.2.1,,2017-11-06 22:06:22.518838,4197,2096.096163
2017-05-24 22:53:55.559528,slurm_normal,,main_w3_handler1,3125084,15932455,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",10030790.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""","""bed""","""true""",,,,,491780973,bam,162183403,bed,,,502408599,bam,335988365,bed,,,,,,,,,,,,,,,,,,,,,,,,,38196891,error,toolshed.g2.bx.psu.edu/repos/bgruening/diffbind/diffbind/2.2.1,2.2.1,,2017-05-24 23:06:15.716037,39888,740.156509
2017-11-16 00:08:39.164098,slurm_normal,,main_w4_handler0,3324146,17476293,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11533465,slurm,,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg_g1k_v37.len""","""hg_g1k_v37""","""bed""","""true""","[{""bamcontrol"": {""values"": [{""src"": ""hda"", ""id"": 32333242}]}, ""peaks"": {""values"": [{""src"": ""hda"", ""id"": 32345217}]}, ""sample_id"": ""MBDr3"", ""tissue"": ""blood"", ""replicate"": ""3"", ""factor"": ""Pediatrics"", ""__index__"": 0, ""condition"": ""PFAPA"", ""bamreads"": {""values"": [{""src"": ""hda"", ""id"": 32333244}]}}, {""bamcontrol"": {""values"": [{""src"": ""hda"", ""id"": 32333238}]}, ""peaks"": {""values"": [{""src"": ""hda"", ""id"": 32345217}]}, ""sample_id"": ""MBDr2"", ""tissue"": ""blood"", ""replicate"": ""3"", ""factor"": ""Pediatrics"", ""__index__"": 1, ""condition"": ""PFAPA"", ""bamreads"": {""values"": [{""src"": ""hda"", ""id"": 32333240}]}}, {""bamcontrol"": {""values"": [{""src"": ""hda"", ""id"": 32333234}]}, ""peaks"": {""values"": [{""src"": ""hda"", ""id"": 32345044}]}, ""sample_id"": ""MBDr1"", ""tissue"": ""blood"", ""replicate"": ""3"", ""factor"": ""Pediatrics"", ""__index__"": 2, ""condition"": ""PFAPA"", ""bamreads"": {""values"": [{""src"": ""hda"", ""id"": 32333236}]}}, {""bamcontrol"": {""values"": [{""src"": ""hda"", ""id"": 32333241}]}, ""peaks"": {""values"": [{""src"": ""hda"", ""id"": 32345217}]}, ""sample_id"": ""MeDIPr3"", ""tissue"": ""blood"", ""replicate"": ""3"", ""factor"": ""Pediatrics"", ""__index__"": 3, ""condition"": ""PFAPA"", ""bamreads"": {""values"": [{""src"": ""hda"", ""id"": 32333243}]}}, {""bamcontrol"": {""values"": [{""src"": ""hda"", ""id"": 32333237}]}, ""peaks"": {""values"": [{""src"": ""hda"", ""id"": 32336272}]}, ""sample_id"": ""MeDIPr2"", ""tissue"": ""blood"", ""replicate"": ""3"", ""factor"": ""Pediatrics"", ""__index__"": 4, ""condition"": ""PFAPA"", ""bamreads"": {""values"": [{""src"": ""hda"", ""id"": 32333239}]}}, {""bamcontrol"": {""values"": [{""src"": ""hda"", ""id"": 32333233}]}, ""peaks"": {""values"": [{""src"": ""hda"", ""id"": 32345217}]}, ""sample_id"": ""MeDIPr1"", ""tissue"": ""blood"", ""replicate"": ""3"", ""factor"": ""Pediatrics"", ""__index__"": 5, ""condition"": ""PFAPA"", ""bamreads"": {""values"": [{""src"": ""hda"", ""id"": 32333235}]}}]",,2029652560.0,bam,2090220185,bam,262750,bed,2110507645.0,bam,2206242125,bam,262750,bed,1385392091.0,bam,1767961693.0,bam,6352.0,bed,1363259412.0,bam,1341977983.0,bam,262750.0,bed,1241073424.0,bam,1113458879.0,bam,3487868035.0,bed,2110425872.0,bam,1509570832.0,bam,262750.0,bed,40238625,error,toolshed.g2.bx.psu.edu/repos/bgruening/diffbind/diffbind/2.2.1,2.2.1,,2017-11-16 00:17:11.391615,39888,512.227517
2018-01-13 03:59:42.723511,slurm_normal,,main_w4_handler0,3389140,18024864,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",12102382,slurm,,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","""bed""","""true""",,,,,5367717602,bam,2924305939,bed,,,4410013358,bam,4563150465,bed,,,,,,,,,,,,,,,,,,,,,,,,,42991500,error,toolshed.g2.bx.psu.edu/repos/bgruening/diffbind/diffbind/2.2.1,2.2.1,,2018-01-13 04:51:09.667942,108909,3086.9444310000003
2017-12-17 13:29:07.848502,slurm_normal,,main_w3_handler0,3363643,17829894,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11903212,slurm,,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""bed""","""true""",,,,,1660629877,bam,562409257,bed,,,1906711963,bam,663290296,bed,,,,,,,,,,,,,,,,,,,,,,,,,42626837,error,toolshed.g2.bx.psu.edu/repos/bgruening/diffbind/diffbind/2.2.1,2.2.1,,2017-12-17 13:57:37.861689,118537,1710.013187
