chromInfo,chromInfo_filetype,create_time,destination_id,exit_code,handler,history_id,id,imported,info,inputA,inputA_filetype,inputB,inputB1,inputB10,inputB10_filetype,inputB11,inputB11_filetype,inputB12,inputB12_filetype,inputB13,inputB13_filetype,inputB14,inputB14_filetype,inputB15,inputB15_filetype,inputB16,inputB16_filetype,inputB17,inputB17_filetype,inputB18,inputB18_filetype,inputB19,inputB19_filetype,inputB1_filetype,inputB2,inputB20,inputB20_filetype,inputB21,inputB21_filetype,inputB2_filetype,inputB3,inputB3_filetype,inputB4,inputB4_filetype,inputB5,inputB5_filetype,inputB6,inputB6_filetype,inputB7,inputB7_filetype,inputB8,inputB8_filetype,inputB9,inputB9_filetype,inputB_filetype,job_runner_external_id,job_runner_name,library_folder_id,object_store_id,param_filename,parameters.chromInfo,parameters.d,parameters.dbkey,parameters.hist,parameters.inputA.values,parameters.inputB.values,parameters.split,parameters.strandedness,runner_name,session_id,state,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2017-03-22 02:43:13.668740,slurm_normal,,main_w3_handler1,2917373,15360612,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",79409,bed,512105675,512105675,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,bam,9499766.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""","""false""","[{'src': 'hda', 'id': 28869124}]","[{'src': 'hda', 'id': 28691573}]","""false""","""false""",,36481463,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.24.1,2.24.1,,2017-03-22 02:43:49.666805,81867.0,35.998065000000004
,,2017-03-24 04:46:20.579104,slurm_normal,,main_w4_handler0,3042047,15382672,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",2055021279,bam,2017908984,2017908984,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,bam,9520069.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""false""","""?""","""false""","[{'src': 'hda', 'id': 28902358}]","[{'src': 'hda', 'id': 28902365}]","""false""","""false""",,36540680,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.24.1,2.24.1,,2017-03-24 04:47:48.613251,97878.0,88.034147
,,2017-01-17 17:23:37.746071,reserved,,main_w3_handler1,2959011,14790792,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",9441155,bed,3870348660,3870348660,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,bam,8953591.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""","""false""","[{'src': 'hda', 'id': 27964602}]","[{'src': 'hda', 'id': 27964684}]","""false""","""false""",,34652796,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.24.1,2.24.1,,2017-01-17 17:41:33.801333,5254.0,1076.055262
,,2017-01-26 11:11:32.621652,slurm_normal,,main_w4_handler0,2920199,14876447,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",124055,bed,1361588152,1361588152,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,bam,9036092.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""true""","""mm9""","""false""","[{'src': 'hda', 'id': 27853182}]","[{'src': 'hda', 'id': 27545953}]","""false""","""false""",,35052767,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.24.1,2.24.1,,2017-01-26 11:12:07.778189,92028.0,35.156537
,,2017-03-01 00:09:52.202322,slurm_normal,,main_w3_handler1,3007080,15173066,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",356076,bed,1343281096,1343281096,,,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,,,,,bed,9323737.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/mm10.len""","""false""","""mm10""","""false""","[{'src': 'hda', 'id': 28562634}]","[{'src': 'hda', 'id': 28487393}]","""false""","""false""",,36343306,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.24.1,2.24.1,,2017-03-01 00:10:28.794789,57579.0,36.592467
,,2017-03-23 18:41:56.987481,slurm_normal,,main_w4_handler1,2951117,15379038,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",222386,bed,906586943,906586943,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,bam,9516658.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/dm3.len""","""true""","""dm3""","""false""","[{'src': 'hda', 'id': 28898729}]","[{'src': 'hda', 'id': 28096415}]","""false""","""false""",,35280771,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.24.1,2.24.1,,2017-03-23 18:42:32.787297,44999.0,35.799816
,,2017-03-05 10:01:18.511878,slurm_normal,,main_w3_handler1,2917373,15210805,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",332408,bed,344035532,344035532,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,bam,9360206.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""","""false""","[{'src': 'hda', 'id': 28622712}]","[{'src': 'hda', 'id': 28520316}]","""false""","""false""",,34822209,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.24.1,2.24.1,,2017-03-05 10:02:03.873064,81867.0,45.361186000000004
,,2016-10-04 10:44:38.671328,slurm_normal,,main_w3_handler1,2827663,14003476,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",3555749,bed,735409915,735409915,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,bam,8222262.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""","""true""","[{'src': 'hda', 'id': 'bbd44e69cb8906b57ba6afbf5f553625'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b555e0623eb08011a2'}]","""false""","""false""",,33445106,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.24.1,2.24.1,,2016-10-04 10:48:00.640301,42091.0,201.968973
,,2016-10-07 12:36:08.883832,slurm_normal,,main_w3_handler0,2827588,14028404,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",29347,bed,563724414,563724414,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,bam,8246165.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""true""","""hg19""","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b57bfe2b4d75f777a0'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b55dd45347005da535'}]","""false""","""false""",,33445106,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.24.1,2.24.1,,2016-10-07 12:37:54.595885,42091.0,105.71205300000001
,,2017-02-14 00:01:58.919945,slurm_normal,,main_w4_handler0,2991567,15027970,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",28106857,bed,5480531405,5480531405,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,bam,9184249.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""","""false""","[{'src': 'hda', 'id': 28332544}]","[{'src': 'hda', 'id': 28329593}]","""false""","""false""",,35944196,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.24.1,2.24.1,,2017-02-14 00:02:35.005254,99814.0,36.085309
,,2017-01-26 11:11:44.815439,slurm_normal,,main_w4_handler0,2920199,14876449,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",124055,bed,1361588152,1361588152,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,bam,9036094.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""false""","""mm9""","""true""","[{'src': 'hda', 'id': 27853182}]","[{'src': 'hda', 'id': 27545953}]","""false""","""false""",,35052767,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.24.1,2.24.1,,2017-01-26 11:12:21.809030,92028.0,36.993591
,,2016-11-09 19:43:32.080094,slurm_normal,,main_w3_handler1,2887906,14299075,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",9222728,gff,677491539,677491539,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,bam,8506848.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""false""","""?""","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b57299598038555772'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5965ffdf47748d961'}]","""false""","""false""",,34171348,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.24.1,2.24.1,,2016-11-09 19:44:07.706793,94419.0,35.626699
,,2017-03-22 13:36:40.066837,slurm_normal,,main_w4_handler1,846502,15366118,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",5390278045,bam,5124157450,5124157450,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,bam,9504798.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/oryza_sativa_japonica_nipponbare_IRGSP4.0.len""","""false""","""oryza_sativa_japonica_nipponbare_IRGSP4.0""","""true""","[{'src': 'hda', 'id': 28819880}]","[{'src': 'hda', 'id': 28874131}]","""false""","""false""",,36771315,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.24.1,2.24.1,,2017-03-22 13:39:26.075965,19619.0,166.009128
,,2017-03-01 00:00:04.571581,slurm_normal,,main_w4_handler0,3007080,15172805,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",6484990,bed,1343281096,1343281096,,,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,,,,,bed,9323607.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/mm10.len""","""false""","""mm10""","""false""","[{'src': 'hda', 'id': 28562598}]","[{'src': 'hda', 'id': 28487393}]","""false""","""false""",,36343306,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.24.1,2.24.1,,2017-03-01 00:00:41.201338,57579.0,36.629757000000005
,,2016-10-26 08:36:09.903302,slurm_normal,,main_w4_handler1,2770891,14177295,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",42248276,bed,3899903220,3899903220,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,bam,8389708.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""false""","""?""","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5e9351a631a67d122'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b506e561f0f2f8352d'}]","""false""","""false""",,33911680,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.24.1,2.24.1,,2016-10-26 08:36:47.318447,85409.0,37.415145
,,2017-01-17 11:28:17.357749,slurm_normal,,main_w3_handler0,2954941,14787266,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",9441155,bed,3870348660,3870348660,,,,,,,,,,,,,,,,,,,,,bam,3062104294.0,,,,,bam,3959746310.0,bam,3932954083.0,bam,3308606642.0,bam,3702230586.0,bam,3051178221.0,bam,3475833281.0,bam,3914706474.0,bam,bam,8949800.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""","""false""","[{'src': 'hda', 'id': 27959371}]","[{'src': 'hda', 'id': 27955532}, {'src': 'hda', 'id': 27955534}, {'src': 'hda', 'id': 27955537}, {'src': 'hda', 'id': 27955545}, {'src': 'hda', 'id': 27955548}, {'src': 'hda', 'id': 27955551}, {'src': 'hda', 'id': 27957856}, {'src': 'hda', 'id': 27957887}, {'src': 'hda', 'id': 27957902}]","""false""","""false""",,35406219,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.24.1,2.24.1,,2017-01-17 11:28:53.906114,98094.0,36.548365000000004
,,2016-10-04 13:46:47.221226,slurm_normal,,main_w3_handler1,2827663,14004675,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",9012,bed,735409915,735409915,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,bam,8223366.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b50f8070ce596512cf'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b555e0623eb08011a2'}]","""false""","""false""",,33445106,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.24.1,2.24.1,,2016-10-04 13:49:48.306202,42091.0,181.084976
,,2016-07-07 10:58:39.413631,slurm_normal,,main_w2_handler1,2759899,13351886,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1188061800,gff3,3433551282,3433551282,,,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,,,,,bed,7561459.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""","""true""","[{'src': 'hda', 'id': 'bbd44e69cb8906b54f71f9bcd528893f'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5e6176732d1d3f2b7'}]","""false""","""false""",,31322691,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.24.1,2.24.1,,2016-07-07 11:00:11.010923,62089.0,91.59729200000001
,,2016-10-26 09:08:20.301925,slurm_normal,,main_w3_handler0,2770891,14177773,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",42248276,bed,3899903220,3899903220,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,bam,8390204.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""false""","""?""","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5e9351a631a67d122'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b506e561f0f2f8352d'}]","""false""","""false""",,33911680,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.24.1,2.24.1,,2016-10-26 09:09:11.379873,85409.0,51.077948000000006
,,2016-10-04 17:19:22.980755,reserved,,main_w4_handler1,2842736,14006048,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",9012,bed,735320686,735320686,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,bam,8224771.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5661e63b33eef999e'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b56c7c1ea8239472c5'}]","""false""","""false""",,32443707,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.24.1,2.24.1,,2016-10-04 17:38:48.166344,5254.0,1165.1855890000002
,,2016-10-05 08:16:34.186462,slurm_normal,,main_w3_handler0,2824697,14010785,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",4462,bed,500271903,500271903,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,bam,8229222.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b51b17b73c18b55e05'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b56a5e17ad4caa8f20'}]","""false""","""false""",,33445106,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.24.1,2.24.1,,2016-10-05 08:18:30.850899,42091.0,116.664437
,,2017-01-16 23:39:26.260072,slurm_normal,,main_w4_handler1,2923365,14783295,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",753864,bed,648723885,648723885,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,bam,8945940.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""false""","""mm9""","""false""","[{'src': 'hda', 'id': 27952479}]","[{'src': 'hda', 'id': 27824430}]","""false""","""false""",,35419942,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.24.1,2.24.1,,2017-01-16 23:40:01.118187,40637.0,34.858115000000005
,,2017-02-09 21:10:39.020977,slurm_normal,,main_w4_handler1,2751453,14998490,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",29304,bed,14218287117,14218287117,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,bam,9155324.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg38.len""","""false""","""hg38""","""false""","[{'src': 'hda', 'id': 28285834}]","[{'src': 'hda', 'id': 28286001}]","""true""","""false""",,35924160,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.24.1,2.24.1,,2017-02-09 22:30:43.160274,37197.0,4804.139297000001
,,2016-10-12 14:04:16.167096,slurm_normal,,main_w4_handler1,2851861,14063857,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",116634,bed,1284512140,1284512140,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,bam,8280746.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""true""","""hg19""","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b53a9abf0fca9f895e'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b56962de78a9607509'}]","""false""","""false""",,33445106,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.24.1,2.24.1,,2016-10-12 14:05:19.837710,42091.0,63.670614
,,2017-03-31 07:52:38.048424,slurm_normal,,main_w3_handler0,3047281,15442736,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",95087,bed,1437274076,1437274076,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,bam,9574135.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""","""false""","[{'src': 'hda', 'id': 28938337}]","[{'src': 'hda', 'id': 28938282}]","""false""","""false""",,36902511,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.24.1,2.24.1,,2017-03-31 07:53:11.986677,102944.0,33.938253
