chromInfo,chromInfo_filetype,create_time,destination_id,exit_code,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.cmd,parameters.dbkey,parameters.input,parameters.min_avg_qual,parameters.min_coverage,parameters.min_freq_for_hom,parameters.min_supporting_reads,parameters.min_var_freq,parameters.p_value,parameters.sample_names,parameters.strand_filter,runner_name,session_id,state,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2014-12-12 02:16:42.969269,rodeo_normal,,main_w1_handler0,2132910,8402899,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",98585918109,pileup,2300820.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""mpileup2snp""","""hg19""",17903187,"""15""","""8""","""0.75""","""2""","""0.01""","""0.99""","""AR36-4""","""no""",,20020641,error,toolshed.g2.bx.psu.edu/repos/devteam/varscan_version_2/varscan/0.1,0.1,,2014-12-12 02:17:51.322830,56643.0,68.353561
,,2015-04-02 14:42:16.149299,slurm_normal,,main_w2_handler0,2256395,9124745,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",4627565238,pileup,3409684.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""mpileup2snp""","""hg19""",19121235,"""5""","""5""","""0.75""","""2""","""0.01""","""0.99""","""""","""no""",,22174252,error,toolshed.g2.bx.psu.edu/repos/devteam/varscan_version_2/varscan/0.1,0.1,,2015-04-02 14:44:18.950696,30788.0,122.80139700000001
,,2015-02-24 15:58:57.957364,rodeo_normal,,main_w2_handler0,2213915,8803925,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1342414878,pileup,2898945.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""mpileup2snp""","""hg19""",18628996,"""15""","""8""","""0.75""","""2""","""0.01""","""0.99""","""259""","""no""",,20424153,error,toolshed.g2.bx.psu.edu/repos/devteam/varscan_version_2/varscan/0.1,0.1,,2015-02-24 16:00:46.300326,17286.0,108.342962
,,2015-02-27 15:27:21.714612,rodeo_normal,,main_w1_handler0,2212387,8829059,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",180527013,pileup,2946046.roundup,slurm,,corral-repl,,,"""/galaxy-repl/main/files/010/398/dataset_10398909.dat""","""mpileup2snp""","""wolbachia""",18614695,"""15""","""8""","""0.75""","""2""","""0.01""","""0.99""","""""","""no""",,20396310,error,toolshed.g2.bx.psu.edu/repos/devteam/varscan_version_2/varscan/0.1,0.1,,2015-02-27 15:31:27.315880,55105.0,245.601268
,,2015-04-14 08:48:18.610140,slurm_normal,,main_w1_handler0,2269430,9225723,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",771955052,pileup,3506871.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""mpileup2snp""","""hg19""",19280868,"""15""","""8""","""0.75""","""2""","""0.01""","""0.99""","""""","""no""",,22288150,error,toolshed.g2.bx.psu.edu/repos/devteam/varscan_version_2/varscan/0.1,0.1,,2015-04-14 08:50:52.501039,62017.0,153.89089900000002
,,2015-04-20 15:37:46.121293,slurm_normal,,main_w1_handler0,2248643,9279602,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1103722114,pileup,3581283.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""mpileup2snp""","""hg19""",19200322,"""25""","""200""","""0.75""","""6""","""0.005""","""0.005""","""""","""yes""",,22593943,error,toolshed.g2.bx.psu.edu/repos/devteam/varscan_version_2/varscan/0.1,0.1,,2015-04-20 15:40:49.844722,26979.0,183.723429
,,2015-04-08 18:01:06.826277,slurm_normal,,main_w2_handler1,2258218,9173450,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",8396567493,pileup,3453032.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""mpileup2snp""","""hg19""",19163636,"""15""","""10""","""0.0""","""2""","""0.01""","""0.99""","""""","""no""",,22324664,error,toolshed.g2.bx.psu.edu/repos/devteam/varscan_version_2/varscan/0.1,0.1,,2015-04-08 18:03:05.591754,24355.0,118.765477
,,2015-01-26 12:36:30.562035,rodeo_normal,,main_w1_handler1,2158903,8606550,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",5688255398,pileup,2566704.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""mpileup2snp""","""hg19""",18300216,"""20""","""10""","""0.75""","""4""","""0.3""","""0.99""","""""","""no""",,20653404,error,toolshed.g2.bx.psu.edu/repos/devteam/varscan_version_2/varscan/0.1,0.1,,2015-01-26 12:38:19.809892,57703.0,109.24785700000001
,,2015-03-22 16:52:03.069674,rodeo_normal,,main_w1_handler0,2110952,9007005,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",39992880288,pileup,3276773.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""mpileup2snp""","""hg19""",18799421,"""15""","""10""","""0.8""","""2""","""0.01""","""0.99""","""""","""no""",,21826403,error,toolshed.g2.bx.psu.edu/repos/devteam/varscan_version_2/varscan/0.1,0.1,,2015-03-22 16:55:04.976514,55611.0,181.90684000000002
,,2015-03-10 19:19:45.124584,rodeo_normal,,main_w2_handler1,2146214,8910992,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1218839568,pileup,3096909.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/synePCC6.len""","""mpileup2indel""","""synePCC6""",18740946,"""10""","""60""","""0.75""","""60""","""0.01""","""0.99""","""""","""no""",,20017281,error,toolshed.g2.bx.psu.edu/repos/devteam/varscan_version_2/varscan/0.1,0.1,,2015-03-10 19:22:13.800893,57365.0,148.676309
