create_time,destination_id,exit_code,handler,history_id,id,imported,info,input1,input1_filetype,job_runner_external_id,job_runner_name,library_folder_id,object_store_id,ownFile,ownFile_filetype,param_filename,parameters.c.__current_case__,parameters.c.consensus,parameters.c.fraction,parameters.c.hapNum,parameters.c.phredProb,parameters.c.theta,parameters.chromInfo,parameters.dbkey,parameters.indels,parameters.lastCol,parameters.mapCap,parameters.refOrHistory.__current_case__,parameters.refOrHistory.input1.values,parameters.refOrHistory.ownFile.values,parameters.refOrHistory.reference,runner_name,session_id,state,tool_id,tool_version,traceback,update_time,user_id,runtime
2017-08-17 14:11:44.862118,slurm_normal,,main_w3_handler0,3043843,16601163,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",87794871,bam,10673222.roundup,slurm,,corral-repl,4476487,fasta,,1,yes,0.001,2,40,0.85,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""no""","""no""","""60""",1,"[{'src': 'hda', 'id': 30901248}]","[{'src': 'hda', 'id': 30850402}]",history,,39837502,error,toolshed.g2.bx.psu.edu/repos/devteam/sam_pileup/sam_pileup/1.1.2,1.1.2,,2017-08-17 15:16:33.089741,102704,3888.227623
2017-09-15 10:07:18.489042,slurm_normal,,main_w4_handler0,3043843,16829520,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",98679692,bam,10899032.roundup,slurm,,corral-repl,4476487,fasta,,1,yes,0.001,2,40,0.6,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""no""","""no""","""60""",1,"[{'src': 'hda', 'id': 31211132}]","[{'src': 'hda', 'id': 30850402}]",history,,39837502,error,toolshed.g2.bx.psu.edu/repos/devteam/sam_pileup/sam_pileup/1.1.2,1.1.2,,2017-09-15 11:12:15.733290,102704,3897.2442480000004
2017-08-30 10:00:33.797195,slurm_normal,,main_w3_handler0,3043843,16691607,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",98675413,bam,10763704.roundup,slurm,,corral-repl,4476487,fasta,,1,yes,0.001,5,10,0.85,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""no""","""no""","""60""",1,"[{'src': 'hda', 'id': 30878158}]","[{'src': 'hda', 'id': 30850402}]",history,,39837502,error,toolshed.g2.bx.psu.edu/repos/devteam/sam_pileup/sam_pileup/1.1.2,1.1.2,,2017-08-30 11:05:48.778447,102704,3914.981252
2017-09-15 07:34:50.585723,slurm_normal,,main_w3_handler0,3043843,16828888,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",98679692,bam,10898407.roundup,slurm,,corral-repl,4476487,fasta,,1,yes,0.001,5,10,0.85,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""no""","""no""","""60""",1,"[{'src': 'hda', 'id': 31211132}]","[{'src': 'hda', 'id': 30850402}]",history,,39837502,error,toolshed.g2.bx.psu.edu/repos/devteam/sam_pileup/sam_pileup/1.1.2,1.1.2,,2017-09-15 08:38:31.152215,102704,3820.5664920000004
