create_time,destination_id,exit_code,handler,history_id,id,imported,info,input1,input1_filetype,job_runner_external_id,job_runner_name,library_folder_id,object_store_id,param_filename,parameters.chromInfo,parameters.dbkey,parameters.distance,parameters.input1,parameters.input1.values,parameters.minregions,parameters.returntype,runner_name,session_id,state,tool_id,tool_version,traceback,update_time,user_id,runtime
2015-10-04 17:47:45.932627,slurm_normal,,main_w2_handler1,2454170,10498953,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",6783681566,bed,4774884.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""100""",21379508,,"""2""","""2""",,25376382,error,toolshed.g2.bx.psu.edu/repos/devteam/cluster/gops_cluster_1/1.0.0,1.0.0,,2015-10-04 18:29:22.100459,69793,2496.167832
2015-02-02 09:45:36.104428,rodeo_normal,,main_w1_handler0,2190955,8649850,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",6974779780,interval,2618919.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""1""",18380761,,"""2""","""1""",,20821295,error,toolshed.g2.bx.psu.edu/repos/devteam/cluster/gops_cluster_1/1.0.0,1.0.0,,2015-02-02 13:38:08.401786,58759,13952.297358000002
2016-11-25 13:08:45.222690,slurm_normal,,main_w4_handler1,2869718,14430759,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",19291092924,bed,8632110.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""1""",,"[{'src': 'hda', 'id': 27004520}]","""1""","""1""",,33452524,error,toolshed.g2.bx.psu.edu/repos/devteam/cluster/gops_cluster_1/1.0.0,1.0.0,,2016-11-25 14:47:51.246308,12752,5946.023618
2015-02-01 19:07:44.166963,rodeo_normal,,main_w1_handler1,2190955,8646600,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",6974779780,interval,2612817.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""1""",18372045,,"""2""","""1""",,20821295,error,toolshed.g2.bx.psu.edu/repos/devteam/cluster/gops_cluster_1/1.0.0,1.0.0,,2015-02-01 23:01:56.950207,58759,14052.783244
2015-10-04 17:48:52.558581,slurm_normal,,main_w1_handler2,2454170,10498956,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",6783681566,bed,4774887.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""200""",21379508,,"""2""","""2""",,25376382,error,toolshed.g2.bx.psu.edu/repos/devteam/cluster/gops_cluster_1/1.0.0,1.0.0,,2015-10-04 18:30:02.747729,69793,2470.189148
2015-10-04 17:47:44.894338,slurm_normal,,main_w1_handler1,2454170,10498952,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7589941995,bed,4774885.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""100""",21379507,,"""2""","""2""",,25376382,error,toolshed.g2.bx.psu.edu/repos/devteam/cluster/gops_cluster_1/1.0.0,1.0.0,,2015-10-04 18:34:22.882649,69793,2797.988311
2016-03-24 11:11:09.038860,slurm_normal,,main_w2_handler0,2638750,12242327,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",5977802640,bed,6454968.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""0""",23980328,,"""1""","""1""",,29062646,error,toolshed.g2.bx.psu.edu/repos/devteam/cluster/gops_cluster_1/1.0.0,1.0.0,,2016-03-24 11:53:22.550430,12752,2533.51157
