create_time,destination_id,exit_code,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,object_store_id,param_filename,parameters.chromInfo,parameters.dbkey,parameters.expert_curated_only,parameters.gene_name_col,parameters.input.values,parameters.print_all,runner_name,session_id,state,tool_id,tool_version,traceback,update_time,user_id,runtime
2016-10-20 18:05:46.914800,slurm_normal,,main_w4_handler0,2860995,14133621,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",3493329401,bedgraph,8347876.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""","""false""","""1""","[{'src': 'hda', 'id': 'bbd44e69cb8906b51b41059309cb4c91'}]","""false""",,33294469,error,toolshed.g2.bx.psu.edu/repos/devteam/dgidb_annotator/dgidb_annotate/0.1,0.1,,2016-10-20 18:07:38.035701,91117,111.120901
2016-09-28 11:59:08.903688,slurm_normal,,main_w3_handler0,2730573,13964589,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",142312837014,vcf,8183919.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""1""","[{'src': 'hda', 'id': 'bbd44e69cb8906b50e954f4145f9096c'}]","""false""",,33098708,error,toolshed.g2.bx.psu.edu/repos/devteam/dgidb_annotator/dgidb_annotate/0.1,0.1,,2016-09-28 12:13:53.924596,85635,885.0209080000001
2016-10-20 18:06:31.457276,slurm_normal,,main_w4_handler0,2860995,14133628,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",2891694338,bedgraph,8347883.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""","""false""","""1""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5eec84f11b723ec27'}]","""false""",,33294469,error,toolshed.g2.bx.psu.edu/repos/devteam/dgidb_annotator/dgidb_annotate/0.1,0.1,,2016-10-20 18:08:24.379052,91117,112.92177600000001
2016-10-24 16:48:45.263653,slurm_normal,,main_w3_handler0,2860995,14159823,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",2858898405,bedgraph,8371429.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""","""false""","""1""","[{'src': 'hda', 'id': 'bbd44e69cb8906b599086f68f5b15ec5'}]","""true""",,33294469,error,toolshed.g2.bx.psu.edu/repos/devteam/dgidb_annotator/dgidb_annotate/0.1,0.1,,2016-10-24 16:50:50.993522,91117,125.72986900000001
2016-09-14 07:27:34.944369,slurm_normal,,main_w3_handler0,2818638,13847062,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",17950476286,vcf,8070141.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""1""","[{'src': 'hda', 'id': 'bbd44e69cb8906b575ad2ceed5eb6c6e'}]","""false""",,32950954,error,toolshed.g2.bx.psu.edu/repos/devteam/dgidb_annotator/dgidb_annotate/0.1,0.1,,2016-09-14 07:31:20.421885,42102,225.477516
2016-10-20 18:06:11.494765,slurm_normal,,main_w3_handler1,2860995,14133625,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",2891695379,bedgraph,8347880.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""","""false""","""1""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5b4cc2227f1f4ed96'}]","""false""",,33294469,error,toolshed.g2.bx.psu.edu/repos/devteam/dgidb_annotator/dgidb_annotate/0.1,0.1,,2016-10-20 18:09:47.060288,91117,215.565523
