create_time,destination_id,exit_code,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,object_store_id,param_filename,parameters.adv_options.__current_case__,parameters.adv_options.adv_options_input,parameters.adv_options.adv_options_selector,parameters.chromInfo,parameters.dbkey,parameters.invert,parameters.isect_union,parameters.loci,parameters.reference_source.__current_case__,parameters.reference_source.ref_file,parameters.reference_source.reference_source_selector,parameters.vcf_input1,parameters.vcf_input2,parameters.window_size,ref_file,ref_file_filetype,runner_name,session_id,state,tool_id,tool_version,traceback,update_time,user_id,vcf_input1,vcf_input1_filetype,vcf_input2,vcf_input2_filetype,runtime
2015-12-16 02:35:05.169668,slurm_normal,,main_w2_handler1,2527273,11193452,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",5462953.roundup,slurm,,corral-repl,,1,,False,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""False""","""-i""","""False""",0,hg19,cached,22308485,22472220,"""30""",,,,26796033,error,toolshed.g2.bx.psu.edu/repos/devteam/vcfvcfintersect/vcfvcfintersect/0.0.3,0.0.3,,2015-12-16 02:36:38.478323,68101.0,7842941125,vcf,325121,vcf,93.308655
2016-04-10 00:37:03.799079,slurm_normal,,main_w1_handler0,2663738,12404821,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",6605003.roundup,slurm,,corral-repl,,1,,False,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""","""False""","""-i""","""False""",0,hg_g1k_v37,cached,24236245,24236067,"""30""",,,,29523666,error,toolshed.g2.bx.psu.edu/repos/devteam/vcfvcfintersect/vcfvcfintersect/0.0.3,0.0.3,,2016-04-10 00:38:28.962597,82208.0,1436348156,vcf,1364711,vcf,85.16351800000001
2015-09-22 04:26:52.299636,slurm_normal,,main_w1_handler2,2435501,10379289,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",4660442.roundup,slurm,,corral-repl,,1,,False,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""False""","""-i""","""False""",0,Araly1,cached,21203728,21203719,"""30""",,,,25119434,error,toolshed.g2.bx.psu.edu/repos/devteam/vcfvcfintersect/vcfvcfintersect/0.0.3,0.0.3,,2015-09-22 04:28:13.581221,66250.0,7572857398,vcf,4389,vcf,81.281585
2016-04-08 22:30:57.856672,slurm_normal,,main_w2_handler0,2662971,12396738,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",6593920.roundup,slurm,,corral-repl,,1,,False,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""","""False""","""-i""","""False""",0,hg_g1k_v37,cached,24223706,24223736,"""30""",,,,29505692,error,toolshed.g2.bx.psu.edu/repos/devteam/vcfvcfintersect/vcfvcfintersect/0.0.3,0.0.3,,2016-04-08 22:32:06.877437,82175.0,1436348156,vcf,1364711,vcf,69.020765
2015-10-15 02:36:41.360686,slurm_normal,,main_w2_handler1,2285263,10577013,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",4847965.roundup,slurm,,corral-repl,,1,,False,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""False""","""-i""","""False""",0,hg19,cached,21524615,21524873,"""30""",,,,25521060,error,toolshed.g2.bx.psu.edu/repos/devteam/vcfvcfintersect/vcfvcfintersect/0.0.3,0.0.3,,2015-10-15 02:38:09.581886,37542.0,845819583,vcf,1070117,vcf,88.22120000000001
2016-04-09 01:25:30.418263,slurm_normal,,main_w1_handler0,2663001,12397313,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",6595422.roundup,slurm,,corral-repl,,1,,False,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""","""False""","""-i""","""False""",0,hg_g1k_v37,cached,24224775,24224732,"""30""",,,,29510985,error,toolshed.g2.bx.psu.edu/repos/devteam/vcfvcfintersect/vcfvcfintersect/0.0.3,0.0.3,,2016-04-09 01:26:38.148535,82178.0,1436348156,vcf,1364711,vcf,67.730272
2015-05-04 01:19:25.733218,slurm_normal,,main_w2_handler1,434537,9384791,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",3718724.roundup,slurm,,corral-repl,,1,,False,"""/galaxy-repl/localdata/chrom/hg19Patch10.len""","""hg19Patch10""","""True""","""-i""","""False""",0,hg_g1k_v37,cached,19551624,19551624,"""30""",,,,22831131,error,toolshed.g2.bx.psu.edu/repos/devteam/vcfvcfintersect/vcfvcfintersect/0.0.3,0.0.3,,2015-05-04 01:20:46.219707,6928.0,833315052,vcf,833315052,vcf,80.486489
2015-05-04 01:00:47.519895,slurm_normal,,main_w1_handler0,434537,9384730,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",3718637.roundup,slurm,,corral-repl,,0,"-t ""vcfvcf-intersect-result""",True,"""/galaxy-repl/localdata/chrom/hg19Patch10.len""","""hg19Patch10""","""True""","""-i""","""False""",0,hg_g1k_v37,cached,19551586,19551624,"""30""",,,,22831131,error,toolshed.g2.bx.psu.edu/repos/devteam/vcfvcfintersect/vcfvcfintersect/0.0.3,0.0.3,,2015-05-04 01:02:15.758839,6928.0,824671677,vcf,833315052,vcf,88.238944
2016-02-28 02:34:07.259604,slurm_normal,,main_w2_handler0,1307140,11959299,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",6192496.roundup,slurm,,corral-repl,,1,,False,"""/galaxy-repl/localdata/chrom/ce10.len""","""ce10""","""True""","""-i""","""False""",0,ce10,cached,23533535,23535082,"""30""",,,,28669668,error,toolshed.g2.bx.psu.edu/repos/devteam/vcfvcfintersect/vcfvcfintersect/0.0.3,0.0.3,,2016-02-28 02:35:36.923455,24657.0,1176456108,vcf,1184895332,vcf,89.66385100000001
2016-03-20 09:15:15.340193,slurm_normal,,main_w1_handler2,2629753,12197867,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",6413420.roundup,slurm,,corral-repl,,0,"-t ""vcfvcf-intersect-result""",True,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","""False""","""-i""","""False""",0,Arabidopsis_thaliana_TAIR10,cached,23839414,23839418,"""30""",,,,28907708,error,toolshed.g2.bx.psu.edu/repos/devteam/vcfvcfintersect/vcfvcfintersect/0.0.3,0.0.3,,2016-03-20 09:16:34.640791,68454.0,13819474499,vcf,15716433390,vcf,79.30059800000001
2016-04-09 01:51:15.816749,slurm_normal,,main_w1_handler2,2661670,12397391,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",6595554.roundup,slurm,,corral-repl,,1,,False,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""","""False""","""-i""","""False""",0,hg_g1k_v37,cached,24225157,24224936,"""30""",,,,29486006,error,toolshed.g2.bx.psu.edu/repos/devteam/vcfvcfintersect/vcfvcfintersect/0.0.3,0.0.3,,2016-04-09 01:52:19.228054,82129.0,1436348156,vcf,1364711,vcf,63.411305000000006
