create_time,destination_id,exit_code,fastq_input1,fastq_input1_filetype,fastq_input2,fastq_input2_filetype,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,object_store_id,param_filename,parameters.__job_resource.__current_case__,parameters.__job_resource.__job_resource__select,parameters.analysis_type.__current_case__,parameters.analysis_type.analysis_type_selector,parameters.chromInfo,parameters.dbkey,parameters.input_type.__current_case__,parameters.input_type.adv_pe_options.__current_case__,parameters.input_type.adv_pe_options.adv_pe_options_selector,parameters.input_type.fastq_input1.values,parameters.input_type.fastq_input2.values,parameters.input_type.input_type_selector,parameters.reference_source.__current_case__,parameters.reference_source.index_a,parameters.reference_source.ref_file.values,parameters.reference_source.reference_source_selector,parameters.rg.CN,parameters.rg.DS,parameters.rg.DT,parameters.rg.FO,parameters.rg.KS,parameters.rg.PG,parameters.rg.PI,parameters.rg.PL,parameters.rg.PU,parameters.rg.__current_case__,parameters.rg.read_group_id_conditional.ID,parameters.rg.read_group_id_conditional.__current_case__,parameters.rg.read_group_id_conditional.do_auto_name,parameters.rg.read_group_lb_conditional.LB,parameters.rg.read_group_lb_conditional.__current_case__,parameters.rg.read_group_lb_conditional.do_auto_name,parameters.rg.read_group_sm_conditional.SM,parameters.rg.read_group_sm_conditional.__current_case__,parameters.rg.read_group_sm_conditional.do_auto_name,parameters.rg.rg_selector,ref_file,ref_file_filetype,runner_name,session_id,state,tool_id,tool_version,traceback,update_time,user_id,runtime
2018-01-28 00:26:05.424585,slurm_multi,,3342935401,fastqsanger,3336002029,fastqsanger,main_w3_handler2,3404316,18177366,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",12263767,slurm,,corral-repl,,0,no,0,illumina,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,1,do_not_set,"[{'src': 'hda', 'id': 33525703}]","[{'src': 'hda', 'id': 33525704}]",paired,1,auto,"[{'src': 'hda', 'id': 33527348}]",history,Sanford_Burnham_Prebys,,2018-01-23,,,,300,ILLUMINA,,1,HVGH5AFXX_0643_Nd,1,false,tpsr0643_Nd,1,false,tpsr0643_Nd,1,false,set,22133042689,fasta,,43421066,error,toolshed.g2.bx.psu.edu/repos/devteam/bwa/bwa/0.7.15.1,0.7.15.1,,2018-01-29 11:57:50.710471,120568,127905.28588600001
2018-01-27 02:39:45.950946,slurm_multi,,3568494598,fastqsanger,3558430242,fastqsanger,main_w3_handler2,3404316,18173403,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",12254799,slurm,,corral-repl,,0,no,0,illumina,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,1,do_not_set,"[{'src': 'hda', 'id': 33525640}]","[{'src': 'hda', 'id': 33525641}]",paired,1,auto,"[{'src': 'hda', 'id': 33527348}]",history,Sanford_Burnham_Prebys_Discovery_Institute,,2018-01-23,,,,,ILLUMINA,,1,,0,true,,0,true,,0,true,set,22133042689,fasta,,43421066,error,toolshed.g2.bx.psu.edu/repos/devteam/bwa/bwa/0.7.15.1,0.7.15.1,,2018-01-27 14:50:39.690100,120568,43853.739154
2018-01-28 00:10:36.997116,slurm_multi,,4256077423,fastqsanger,4238168133,fastqsanger,main_w4_handler2,3404316,18177328,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",12263765,slurm,,corral-repl,,0,no,0,illumina,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,1,do_not_set,"[{'src': 'hda', 'id': 33525660}]","[{'src': 'hda', 'id': 33525661}]",paired,1,auto,"[{'src': 'hda', 'id': 33527348}]",history,Sanford_Burnham_Prebys,,2018-01-23,,,,300,ILLUMINA,,1,HVGH5AFXX_0651_Tw,1,false,tpsr0651_Tw,1,false,tpsr0651_Tw,1,false,set,22133042689,fasta,,43421066,error,toolshed.g2.bx.psu.edu/repos/devteam/bwa/bwa/0.7.15.1,0.7.15.1,,2018-01-29 11:53:09.174081,120568,128552.176965
2018-01-27 02:39:45.483284,slurm_multi,,3424215910,fastqsanger,3414235248,fastqsanger,main_w4_handler2,3404316,18173402,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",12254784,slurm,,corral-repl,,0,no,0,illumina,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,1,do_not_set,"[{'src': 'hda', 'id': 33525635}]","[{'src': 'hda', 'id': 33525636}]",paired,1,auto,"[{'src': 'hda', 'id': 33527348}]",history,Sanford_Burnham_Prebys_Discovery_Institute,,2018-01-23,,,,,ILLUMINA,,1,,0,true,,0,true,,0,true,set,22133042689,fasta,,43421066,error,toolshed.g2.bx.psu.edu/repos/devteam/bwa/bwa/0.7.15.1,0.7.15.1,,2018-01-27 14:37:16.098557,120568,43050.615273
2018-01-28 00:00:51.468006,slurm_multi,,3568494598,fastqsanger,3558430242,fastqsanger,main_w3_handler2,3404316,18177296,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",12259054,slurm,,corral-repl,,0,no,0,illumina,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,1,do_not_set,"[{'src': 'hda', 'id': 33525640}]","[{'src': 'hda', 'id': 33525641}]",paired,1,auto,"[{'src': 'hda', 'id': 33527348}]",history,Sanford_Burnham_Prebys,,2018-01-23,,,,300,ILLUMINA,,1,HVGH5AFXX_0910_Tw,1,false,tpsr0910_Tw,1,false,tpsr0910_Tw,1,false,set,22133042689,fasta,,43421066,error,toolshed.g2.bx.psu.edu/repos/devteam/bwa/bwa/0.7.15.1,0.7.15.1,,2018-01-28 12:35:36.783623,120568,45285.315617
2018-01-27 23:47:10.673989,slurm_multi,,3424215910,fastqsanger,3414235248,fastqsanger,main_w4_handler2,3404316,18177270,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",12259018,slurm,,corral-repl,,0,no,0,illumina,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,1,do_not_set,"[{'src': 'hda', 'id': 33525635}]","[{'src': 'hda', 'id': 33525636}]",paired,1,auto,"[{'src': 'hda', 'id': 33527348}]",history,Sanford_Burnham_Prebys,,2018-01-23,,,,300,ILLUMINA,,1,HVGH5AFXX_0911_Tw,1,false,tpsr0911_Tw,1,false,tpsr0911_Tw,1,false,set,22133042689,fasta,,43421066,error,toolshed.g2.bx.psu.edu/repos/devteam/bwa/bwa/0.7.15.1,0.7.15.1,,2018-01-28 12:01:26.233303,120568,44055.559314000006
