create_time,destination_id,exit_code,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.input,parameters.input.values,parameters.regions,parameters.regions.values,regions,regions_filetype,runner_name,session_id,state,tool_id,tool_version,traceback,update_time,user_id,runtime
2015-10-15 00:19:58.895119,slurm_normal,,main_w2_handler1,2285263,10576279,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",845819583,vcf,4847240.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21524818,,19733270,,201018,bed,,25693830.0,error,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_slice/vcftools_slice/0.1,0.1,,2015-10-15 00:23:53.801629,37542.0,234.90651000000003
2016-03-09 12:20:50.794480,slurm_normal,,main_w1_handler0,2597925,12082345,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",6975540,vcf,6307449.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23401380,,23757649,,25927,bed,,28391525.0,error,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_slice/vcftools_slice/0.1,0.1,,2016-03-09 12:24:34.853047,72096.0,224.058567
2016-02-29 12:53:38.436406,slurm_normal,,main_w2_handler0,2616097,11966776,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",593503,vcf,6199574.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23553000,,23553103,,23256,bed,,28695749.0,error,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_slice/vcftools_slice/0.1,0.1,,2016-02-29 13:02:56.275760,,557.8393540000001
2016-11-30 10:11:58.311410,slurm_normal,,main_w4_handler1,2910832,14452477,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",26270226601,vcf,8648052.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 27431421}]",,"[{'src': 'hda', 'id': 27429705}]",253986,bed,,34536811.0,error,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_slice/vcftools_slice/0.1,0.1,,2016-11-30 11:32:43.913873,49150.0,4845.602463
2016-01-20 15:11:11.063615,slurm_normal,,main_w1_handler2,2572221,11562261,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",43039676,vcf,5827350.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/canFam3.len""","""canFam3""",22978788,,22978671,,522,bed,,27433187.0,error,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_slice/vcftools_slice/0.1,0.1,,2016-01-20 15:14:44.958670,71467.0,213.895055
2016-01-28 17:08:04.799119,slurm_normal,,main_w2_handler1,2578781,11624646,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1697140699,vcf,5888630.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23070204,,23070934,,25984272,bed,,27765908.0,error,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_slice/vcftools_slice/0.1,0.1,,2016-01-28 17:14:09.209950,,364.41083100000003
2015-02-05 22:52:45.987093,rodeo_normal,,main_w2_handler0,2187783,8673319,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",392771,vcf,2661130.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18422822,,18425438,,420,bed,,20364837.0,error,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_slice/vcftools_slice/0.1,0.1,,2015-02-05 22:55:54.067644,50685.0,188.080551
2015-10-09 14:52:20.006642,slurm_normal,,main_w1_handler2,2465882,10536170,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1414147377,vcf,4810311.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""",21455345,,21455494,,8376727,bed,,25591563.0,error,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_slice/vcftools_slice/0.1,0.1,,2015-10-09 14:55:15.624337,70851.0,175.617695
2017-11-10 08:23:02.798576,slurm_normal,,main_w3_handler1,3314630,17408029,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",14354936075,vcf,11469748,slurm,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 32152838}]",,"[{'src': 'hda', 'id': 32216036}]",35,bed,,41847709.0,error,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_slice/vcftools_slice/0.1,0.1,,2017-11-10 09:12:26.487636,115668.0,2963.68906
2015-10-09 13:46:52.916455,slurm_normal,,main_w1_handler0,2465882,10535628,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1414147377,vcf,4809788.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""",21455345,,21456547,,13002,bed,,25591563.0,error,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_slice/vcftools_slice/0.1,0.1,,2015-10-09 13:49:17.545806,70851.0,144.629351
2015-05-30 21:39:47.546851,slurm_normal,,main_w1_handler0,2323155,9567705,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1348087320,vcf,3880832.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",19849841,,19850076,,14038725,bed,,23326093.0,error,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_slice/vcftools_slice/0.1,0.1,,2015-05-30 21:43:19.592085,64232.0,212.04523400000002
2016-09-20 07:11:45.360943,slurm_normal,,main_w3_handler0,2824697,13890272,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",10108358,vcf,8114021.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5170e9df58e2b13ae'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52d0deb8d0d5297bb'}]",3555751,bed,,33026880.0,error,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_slice/vcftools_slice/0.1,0.1,,2016-09-20 07:14:30.531455,42091.0,165.170512
2015-10-15 00:10:44.325637,slurm_normal,,main_w1_handler1,2285263,10576187,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",845819583,vcf,4847182.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21524615,,19733270,,201018,bed,,25693830.0,error,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_slice/vcftools_slice/0.1,0.1,,2015-10-15 00:13:56.869602,37542.0,192.54396500000001
2015-03-12 15:34:26.222780,rodeo_normal,,main_w1_handler0,1959733,8932870,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",4404609,vcf,3141195.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18836745,,15958056,,90355,bed,,20931169.0,error,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_slice/vcftools_slice/0.1,0.1,,2015-03-12 16:14:58.318410,48464.0,2432.0956300000003
2016-11-29 15:00:38.501625,slurm_normal,,main_w4_handler0,2910832,14445743,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",26270226601,vcf,8642470.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 27431421}]",,"[{'src': 'hda', 'id': 27429705}]",253986,bed,,34507634.0,error,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_slice/vcftools_slice/0.1,0.1,,2016-11-29 19:15:05.056057,49150.0,15266.554432
2015-10-09 13:51:20.860474,slurm_normal,,main_w1_handler0,2465882,10535668,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1414147377,vcf,4809828.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""",21455345,,21455494,,8376727,bed,,25591563.0,error,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_slice/vcftools_slice/0.1,0.1,,2015-10-09 13:53:43.300887,70851.0,142.440413
2016-03-29 20:29:26.123434,slurm_normal,,main_w2_handler0,2062107,12277619,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",13086,vcf,6485441.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",24050769,,24045451,,785,bed,,28597995.0,error,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_slice/vcftools_slice/0.1,0.1,,2016-03-29 20:32:51.568045,47259.0,205.444611
2016-01-26 14:30:15.965566,slurm_normal,,main_w2_handler1,2578446,11607314,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1697140699,vcf,5872124.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23045706,,23045711,,1488681,bed,,27765908.0,error,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_slice/vcftools_slice/0.1,0.1,,2016-01-26 14:34:31.339941,,255.37437500000001
2017-07-05 19:58:16.148245,slurm_normal,,main_w4_handler0,3183018,16266055,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",203091107,vcf,10337214.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30312558}]",,"[{'src': 'hda', 'id': 30312601}]",18012487817,bed,,39118869.0,error,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_slice/vcftools_slice/0.1,0.1,,2017-07-05 20:02:46.761429,108593.0,270.613184
2015-08-15 23:50:49.898948,slurm_normal,,main_w1_handler1,2409628,10127109,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",165358,vcf,4399185.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20788433,,20788340,,210,bed,,24525295.0,error,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_slice/vcftools_slice/0.1,0.1,,2015-08-15 23:53:56.741993,67444.0,186.84304500000002
2018-02-05 08:53:06.540090,slurm_normal,,main_w4_handler0,3406019,18255826,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",52129,vcf,12337487,slurm,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 33609570}]",,"[{'src': 'hda', 'id': 33607978}]",10431,bed,,43680697.0,error,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_slice/vcftools_slice/0.1,0.1,,2018-02-05 08:55:46.579599,64295.0,160.039509
2017-07-07 10:59:27.705332,slurm_normal,,main_w3_handler0,2232551,16282560,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",65775517827,vcf,10352934.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30277196}]",,"[{'src': 'hda', 'id': 30329857}]",7006036,bed,,39066197.0,error,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_slice/vcftools_slice/0.1,0.1,,2017-07-07 11:21:49.442462,60720.0,1341.73713
2016-01-28 16:20:01.497263,slurm_normal,,main_w2_handler0,2578781,11624096,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1697140699,vcf,5888176.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23070204,,23070207,,51823355,bed,,27765908.0,error,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_slice/vcftools_slice/0.1,0.1,,2016-01-28 16:24:36.449052,,274.951789
2016-06-24 12:21:38.475566,slurm_normal,,main_w1_handler0,2747266,13254022,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",44864146681,vcf,7441008.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5bbab472b7ecca4a1'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54be88dbb5bb640cb'}]",51387890,bed,,31027627.0,error,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_slice/vcftools_slice/0.1,0.1,,2016-06-24 13:08:24.006025,86484.0,2805.530459
2015-10-15 00:05:12.380184,slurm_normal,,main_w1_handler1,2285263,10576150,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",845819583,vcf,4847143.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21524615,,19733270,,201018,bed,,25693830.0,error,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_slice/vcftools_slice/0.1,0.1,,2015-10-15 00:07:11.139701,37542.0,118.759517
2015-10-15 22:49:02.869605,slurm_normal,,main_w1_handler1,2285263,10589384,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",845819583,vcf,4859328.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21524615,,19733270,,201018,bed,,25693830.0,error,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_slice/vcftools_slice/0.1,0.1,,2015-10-15 22:50:59.240032,37542.0,116.370427
2018-02-16 00:20:05.257367,slurm_normal,,main_w3_handler1,3431088,18404249,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",394705,vcf,12490003,slurm,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 33887307}]",,"[{'src': 'hda', 'id': 33887278}]",779930,bed,,43856137.0,error,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_slice/vcftools_slice/0.1,0.1,,2018-02-16 00:23:03.555174,79386.0,178.297807
