create_time,destination_id,exit_code,handler,history_id,id,imported,info,input1,input1_filetype,input2,input2_filetype,job_runner_external_id,job_runner_name,library_folder_id,object_store_id,param_filename,parameters.boxit,parameters.chromInfo,parameters.dbkey,parameters.input1,parameters.input1.values,parameters.input2,parameters.input2.values,parameters.overlaps,parameters.wordsize,runner_name,session_id,state,tool_id,tool_version,traceback,update_time,user_id,runtime
2015-12-01 15:27:30.648988,slurm_normal,,main_w2_handler0,2522541,11053469,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",5262427,fasta,5262427,fasta,5308121.roundup,slurm,,corral-repl,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",22222741,,22222741,,"""no""","""4""",,26485510,error,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dotpath25/5.0.0,5.0.0,,2015-12-01 15:29:54.706582,74359.0,144.05759400000002
2016-10-30 09:27:41.252888,slurm_normal,,main_w3_handler0,2874413,14208406,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",8449291,fasta,8449291,fasta,8419661.roundup,slurm,,corral-repl,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52bc27b5847b7c61d'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52bc27b5847b7c61d'}]","""no""","""4""",,33985477,error,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dotpath25/5.0.0,5.0.0,,2016-10-30 09:30:30.548540,48775.0,169.29565200000002
2015-08-14 07:29:50.754306,slurm_normal,,main_w1_handler1,2380743,10116490,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",4780061,fasta,4780061,fasta,4389410.roundup,slurm,,corral-repl,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",20433641,,20433641,,"""no""","""4""",,24202839,error,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dotpath25/5.0.0,5.0.0,,2015-08-14 07:31:26.684946,66469.0,95.93064000000001
2016-10-30 09:25:10.911405,slurm_normal,,main_w4_handler1,2874413,14208400,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",8449291,fasta,8449291,fasta,8419658.roundup,slurm,,corral-repl,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52bc27b5847b7c61d'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52bc27b5847b7c61d'}]","""no""","""4""",,33985470,error,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dotpath25/5.0.0,5.0.0,,2016-10-30 09:27:15.430590,,124.51918500000001
2015-12-01 15:25:37.390317,slurm_normal,,main_w2_handler0,2522541,11053369,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",5262427,fasta,5242734,fasta,5308050.roundup,slurm,,corral-repl,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",22222741,,22222743,,"""no""","""4""",,26485510,error,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dotpath25/5.0.0,5.0.0,,2015-12-01 15:27:12.517531,74359.0,95.12721400000001
