create_time,destination_id,exit_code,fasta,fasta_filetype,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,object_store_id,param_filename,parameters.chromInfo,parameters.correction,parameters.dbkey,parameters.fasta.values,parameters.filter,parameters.increment,parameters.window,runner_name,session_id,state,tool_id,tool_version,traceback,update_time,user_id,runtime
2017-03-23 06:05:47.545482,slurm_normal,,335042699,fasta,main_w3_handler1,3042234,15372634,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",9510960.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""true""","""?""","[{'src': 'hda', 'id': 28889643}]","""false""","""25""","""0""",,36799209,error,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_chimera_bellerophon/1.21.0,1.21.0,,2017-03-23 06:06:24.246962,67113.0,36.701480000000004
2017-03-08 07:57:44.331776,slurm_normal,,5144173,fasta,main_w3_handler0,3009978,15240266,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",9388261.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""true""","""?""","[{'src': 'hda', 'id': 28532253}]","""false""","""25""","""0""",,36503906,error,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_chimera_bellerophon/1.21.0,1.21.0,,2017-03-08 07:59:36.535576,99424.0,112.2038
2017-04-06 09:49:05.000720,slurm_normal,,174688011,fasta,main_w4_handler0,3030435,15504502,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",9633394.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""true""","""?""","[{'src': 'hda', 'id': 29096696}]","""false""","""25""","""0""",,36608014,error,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_chimera_bellerophon/1.21.0,1.21.0,,2017-04-06 11:37:57.255762,,6532.255042000001
2017-06-19 02:24:23.439760,slurm_normal,,164330793,fasta,main_w3_handler1,2885491,16128029,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",10208550.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""true""","""?""","[{'src': 'hda', 'id': 30073413}]","""false""","""25""","""0""",,37775719,error,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_chimera_bellerophon/1.21.0,1.21.0,,2017-06-19 02:26:29.444216,94144.0,126.004456
2017-05-11 15:09:14.553112,slurm_normal,,2803004994,fasta,main_w3_handler0,3106125,15818264,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",9921403.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""true""","""?""","[{'src': 'hda', 'id': 29569969}]","""false""","""25""","""0""",,37886156,error,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_chimera_bellerophon/1.21.0,1.21.0,,2017-05-11 15:25:49.324952,99883.0,994.7718400000001
2017-03-23 16:13:37.624744,slurm_normal,,29229515,fasta,main_w4_handler0,2990879,15377383,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",9515302.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""true""","""?""","[{'src': 'hda', 'id': 28896170}]","""false""","""25""","""0""",,36787139,error,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_chimera_bellerophon/1.21.0,1.21.0,,2017-03-23 16:15:49.982157,99883.0,132.357413
