create_time,destination_id,exit_code,forward_input,forward_input_filetype,handler,history_id,id,imported,info,input_sequences,input_sequences_filetype,job_runner_external_id,job_runner_name,library_folder_id,object_store_id,param_filename,parameters.chromInfo,parameters.dbkey,parameters.kraken_database,parameters.only_classified_output,parameters.quick_operation.__current_case__,parameters.quick_operation.min_hits,parameters.quick_operation.quick,parameters.single_paired.__current_case__,parameters.single_paired.check_names,parameters.single_paired.forward_input.values,parameters.single_paired.input_sequences.values,parameters.single_paired.reverse_input.values,parameters.single_paired.single_paired_selector,parameters.split_reads,reverse_input,reverse_input_filetype,runner_name,session_id,state,tool_id,tool_version,traceback,update_time,user_id,runtime
2016-12-05 12:47:18.779804,slurm_normal,,,,main_w4_handler1,2908234,14491881,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",468951910.0,fasta,8680604.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""bacteria""","""false""",0,2,yes,2,,,"[{'src': 'hda', 'id': 27449714}]",,no,"""false""",,,,34648711,error,toolshed.g2.bx.psu.edu/repos/devteam/kraken/kraken/1.1.2,1.1.2,,2016-12-06 17:17:02.320928,95752,102583.54112400001
2016-12-20 06:59:21.021679,slurm_normal,,1557061273.0,fastq,main_w4_handler0,2934489,14612798,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,8789450.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""bacteria""","""false""",1,,no,1,false,"[{'src': 'hda', 'id': 27685444}]",,"[{'src': 'hda', 'id': 27685684}]",yes,"""false""",1557061273.0,fastq,,34934269,error,toolshed.g2.bx.psu.edu/repos/devteam/kraken/kraken/1.1.2,1.1.2,,2016-12-20 08:05:42.405194,88083,3981.3835150000004
2016-12-01 12:56:35.558763,slurm_normal,,,,main_w3_handler1,2908234,14461518,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",267121582.0,fasta,8655689.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""bacteria""","""false""",1,,no,2,,,"[{'src': 'hda', 'id': 27449694}]",,no,"""false""",,,,34542901,error,toolshed.g2.bx.psu.edu/repos/devteam/kraken/kraken/1.1.2,1.1.2,,2016-12-02 02:15:44.321738,95752,47948.762975000005
2016-12-21 08:33:23.624804,slurm_normal,,,,main_w3_handler1,2934489,14621470,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1570896280.0,fastq,8798118.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""bacteria""","""false""",0,1,yes,2,,,"[{'src': 'hda', 'id': 27685699}]",,no,"""false""",,,,34934269,error,toolshed.g2.bx.psu.edu/repos/devteam/kraken/kraken/1.1.2,1.1.2,,2016-12-21 09:40:15.429246,88083,4011.804442
2016-12-14 14:18:18.894001,slurm_normal,,,,main_w3_handler1,1135103,14574812,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1175880641.0,fasta,8754199.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""bacteria""","""true""",0,1,yes,2,,,"[{'src': 'hda', 'id': 27618324}]",,no,"""false""",,,,34829302,error,toolshed.g2.bx.psu.edu/repos/devteam/kraken/kraken/1.1.2,1.1.2,,2016-12-15 07:04:12.970447,8720,60354.07644600001
2016-12-20 08:45:47.710056,slurm_normal,,,,main_w4_handler0,2934489,14613442,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1557061273.0,fastq,8790049.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""bacteria""","""false""",0,1,yes,2,,,"[{'src': 'hda', 'id': 27685444}]",,no,"""false""",,,,34934269,error,toolshed.g2.bx.psu.edu/repos/devteam/kraken/kraken/1.1.2,1.1.2,,2016-12-21 03:46:54.466254,88083,68466.756198
2016-12-14 00:01:05.073844,slurm_normal,,,,main_w4_handler1,1135103,14570171,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1175880641.0,fasta,8749269.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""bacteria""","""false""",1,,no,2,,,"[{'src': 'hda', 'id': 27618324}]",,no,"""false""",,,,34829302,error,toolshed.g2.bx.psu.edu/repos/devteam/kraken/kraken/1.1.2,1.1.2,,2016-12-14 01:42:39.589418,8720,6094.515574
