create_time,destination_id,exit_code,handler,history_id,id,imported,info,inputA,inputA_filetype,inputB,inputB1,inputB10,inputB10_filetype,inputB11,inputB11_filetype,inputB12,inputB12_filetype,inputB13,inputB13_filetype,inputB14,inputB14_filetype,inputB15,inputB15_filetype,inputB16,inputB16_filetype,inputB17,inputB17_filetype,inputB18,inputB18_filetype,inputB19,inputB19_filetype,inputB1_filetype,inputB2,inputB20,inputB20_filetype,inputB21,inputB21_filetype,inputB22,inputB22_filetype,inputB23,inputB23_filetype,inputB24,inputB24_filetype,inputB25,inputB25_filetype,inputB26,inputB26_filetype,inputB27,inputB27_filetype,inputB28,inputB28_filetype,inputB29,inputB29_filetype,inputB2_filetype,inputB3,inputB30,inputB30_filetype,inputB31,inputB31_filetype,inputB32,inputB32_filetype,inputB33,inputB33_filetype,inputB34,inputB34_filetype,inputB35,inputB35_filetype,inputB36,inputB36_filetype,inputB37,inputB37_filetype,inputB38,inputB38_filetype,inputB3_filetype,inputB4,inputB4_filetype,inputB5,inputB5_filetype,inputB6,inputB6_filetype,inputB7,inputB7_filetype,inputB8,inputB8_filetype,inputB9,inputB9_filetype,inputB_filetype,job_runner_external_id,job_runner_name,library_folder_id,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.d,parameters.dbkey,parameters.hist,parameters.inputA.values,parameters.inputB.values,parameters.split,parameters.strandedness,runner_name,session_id,state,tool_id,tool_version,traceback,update_time,user_id,runtime
2017-10-13 12:12:38.229122,slurm_normal,,main_w4_handler0,3286181,17094443,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",74417,bed,376074756,376074756,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,11150930.roundup,slurm,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/Homo_sapiens_nuHg19_mtrCRS.len""","""false""","""Homo_sapiens_nuHg19_mtrCRS""","""false""","[{'src': 'hda', 'id': 31676879}]","[{'src': 'hda', 'id': 31676439}]","""false""","""false""",,41265744.0,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.26.0.0,2.26.0.0,,2017-10-13 12:13:32.842695,,54.613573
2017-12-04 18:52:18.866659,slurm_normal,,main_w4_handler1,3352582,17694214,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",59,bed,454114197,454114197,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,11758140,slurm,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""false""","""hg19""","""false""","[{'src': 'hda', 'id': 32723648}]","[{'src': 'hda', 'id': 32720362}]","""false""","""false""",,42451860.0,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.26.0.0,2.26.0.0,,2017-12-04 18:53:14.472213,12082.0,55.605554000000005
2017-05-30 20:01:48.773921,slurm_normal,,main_w4_handler0,3114522,15972808,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",20681029,bed,1867577677,1867577677,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,10070459.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""false""","""mm9""","""false""","[{'src': 'hda', 'id': 29813433}]","[{'src': 'hda', 'id': 29802197}]","""false""","""false""",,37749247.0,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.26.0.0,2.26.0.0,,2017-05-31 05:17:32.056228,34556.0,33343.282307
2017-08-30 09:55:19.818115,slurm_normal,,main_w3_handler0,3172658,16691591,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",757919,bed,579323092,579323092,,,,,,,,,,,,,,,,,,,,,bam,587318644.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,10763687.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""true""","""mm9""","""false""","[{'src': 'hda', 'id': 31040358}]","[{'src': 'hda', 'id': 30984683}, {'src': 'hda', 'id': 30984690}]","""false""","""false""",,38978439.0,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.26.0.0,2.26.0.0,,2017-08-30 09:56:16.383474,108204.0,56.565359
2017-10-09 19:53:48.802073,slurm_normal,,main_w3_handler0,2557147,17058316,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1364685,bed,1582346873,1582346873,,,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bed,11115686.roundup,slurm,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""true""","""hg19""","""false""","[{'src': 'hda', 'id': 25690018}]","[{'src': 'hda', 'id': 25490372}]","""false""","""false""",,40890196.0,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.26.0.0,2.26.0.0,,2017-10-09 19:54:30.682520,76207.0,41.880447000000004
2018-02-18 19:29:22.458927,slurm_normal,,main_w4_handler0,3420695,18428660,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",72,bed,11606606317,11606606317,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,12522862,slurm,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""false""","""hg19""","""true""","[{'src': 'hda', 'id': 33928440}]","[{'src': 'hda', 'id': 33927294}]","""false""","""false""",,43954328.0,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.26.0.0,2.26.0.0,,2018-02-18 19:30:19.658858,112077.0,57.19993100000001
2017-10-09 19:43:12.986809,slurm_normal,,main_w4_handler0,2557147,17058270,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1484235,bed,1582346873,1582346873,,,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bed,11115623.roundup,slurm,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""false""","""hg19""","""false""","[{'src': 'hda', 'id': 25690017}]","[{'src': 'hda', 'id': 25490372}]","""false""","""false""",,40890196.0,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.26.0.0,2.26.0.0,,2017-10-09 19:43:47.737043,76207.0,34.750234
2018-02-27 14:44:23.328514,slurm_normal,,main_w4_handler1,3440170,18535877,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",10907040,bed,1125841065,1125841065,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,12632970,slurm,,corral-repl,,"""af2eb36a1bcc11e88448005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""true""","""hg19""","""false""","[{'src': 'hda', 'id': 34095808}]","[{'src': 'hda', 'id': 34096503}]","""false""","""false""",,,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.26.0.0,2.26.0.0,,2018-02-27 15:23:03.848359,122599.0,2320.5198450000003
2017-05-01 18:40:49.554361,slurm_normal,,main_w3_handler0,3091261,15717624,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",426,bed,499357221,499357221,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,9828740.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""","""false""","[{'src': 'hda', 'id': 29420793}]","[{'src': 'hda', 'id': 29420416}]","""false""","""false""",,37635728.0,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.26.0.0,2.26.0.0,,2017-05-01 18:41:52.836218,104814.0,63.281857
2018-01-23 01:46:46.616298,slurm_normal,,main_w3_handler0,3401337,18127687,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1532824,bed,800483815,800483815,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,12206987,slurm,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""false""","""mm9""","""false""","[{'src': 'hda', 'id': 33452785}]","[{'src': 'hda', 'id': 33452645}]","""true""","""false""",,43358823.0,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.26.0.0,2.26.0.0,,2018-01-23 01:47:42.717240,120404.0,56.100942
2017-12-01 01:11:43.165266,slurm_normal,,main_w4_handler0,3346195,17655268,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",129682156,bed,531976551,531976551,,,,,,,,,,,,,,,,,,,,,gtf,6872113629.0,,,,,,,,,,,,,,,,,,,,,bam,9155959610.0,,,,,,,,,,,,,,,,,,,bam,7245061446.0,bam,9620672998.0,bam,6916619108.0,bam,,,,,,,gtf,11715462,slurm,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""false""","""mm10""","""false""","[{'src': 'hda', 'id': 32659115}]","[{'src': 'hda', 'id': 32643042}, {'src': 'hda', 'id': 32658700}, {'src': 'hda', 'id': 32658702}, {'src': 'hda', 'id': 32658704}, {'src': 'hda', 'id': 32658706}, {'src': 'hda', 'id': 32658708}]","""false""","""false""",,42347555.0,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.26.0.0,2.26.0.0,,2017-12-01 01:12:40.175300,16983.0,57.010034000000005
2017-11-20 21:30:28.641182,slurm_normal,,main_w3_handler1,3269701,17525844,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",882533,bed,777406598,777406598,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,11584925,slurm,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""false""","""mm10""","""false""","[{'src': 'hda', 'id': 32392554}]","[{'src': 'hda', 'id': 32392654}]","""false""","""false""",,41273874.0,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.26.0.0,2.26.0.0,,2017-11-20 21:31:23.503984,103934.0,54.862802
2017-11-21 05:46:19.137750,slurm_normal,,main_w4_handler0,2949679,17530864,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",4941831057,bam,6246090698,6246090698,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,11589966,slurm,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""false""","""?""","""false""","[{'src': 'hda', 'id': 32368490}]","[{'src': 'hda', 'id': 32368486}]","""false""","""false""",,42060945.0,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.26.0.0,2.26.0.0,,2017-11-21 05:47:09.375671,97753.0,50.237921
2017-11-07 13:43:05.357921,slurm_normal,,main_w3_handler0,3314707,17364668,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",47383973,bed,6074303585,6074303585,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,11423972,slurm,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""false""","""hg19""","""false""","[{'src': 'hda', 'id': 32112839}]","[{'src': 'hda', 'id': 32120153}]","""false""","""false""",,41809233.0,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.26.0.0,2.26.0.0,,2017-11-07 13:46:02.973586,87603.0,177.615665
2017-10-09 19:43:01.360350,slurm_normal,,main_w3_handler0,2557147,17058269,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1484235,bed,1582346873,1582346873,,,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bed,11115622.roundup,slurm,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""false""","""hg19""","""false""","[{'src': 'hda', 'id': 25690017}]","[{'src': 'hda', 'id': 25490372}]","""false""","""false""",,40890196.0,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.26.0.0,2.26.0.0,,2017-10-09 19:43:41.526909,76207.0,40.166559
2017-05-30 07:30:35.734737,slurm_normal,,main_w3_handler1,3114522,15966125,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",20681029,bed,1867577677,1867577677,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,10063033.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""false""","""mm9""","""true""","[{'src': 'hda', 'id': 29813433}]","[{'src': 'hda', 'id': 29802197}]","""false""","""false""",,37749247.0,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.26.0.0,2.26.0.0,,2017-05-30 07:31:31.727067,34556.0,55.99233
2017-12-25 17:16:54.481923,slurm_normal,,main_w4_handler0,3266245,17894497,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",3265167,bed,1519798973,1519798973,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,11968536,slurm,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg_g1k_v37.len""","""false""","""hg_g1k_v37""","""true""","[{'src': 'hda', 'id': 33082411}]","[{'src': 'hda', 'id': 33082404}]","""false""","""false""",,42853904.0,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.26.0.0,2.26.0.0,,2017-12-25 17:17:44.300725,108850.0,49.818802000000005
2018-02-18 19:31:52.976552,slurm_normal,,main_w3_handler1,3420695,18428665,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",72,bed,11606606317,11606606317,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,12522870,slurm,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""false""","""hg19""","""true""","[{'src': 'hda', 'id': 33928440}]","[{'src': 'hda', 'id': 33927294}]","""false""","""false""",,43954328.0,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.26.0.0,2.26.0.0,,2018-02-18 19:32:47.898644,112077.0,54.922092000000006
2017-08-31 10:00:09.577540,slurm_normal,,main_w3_handler0,3172658,16701406,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1554089,bed,1542089475,1542089475,,,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bed,10773929.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/susScr3.len""","""false""","""susScr3""","""false""","[{'src': 'hda', 'id': 31040357}]","[{'src': 'hda', 'id': 31056678}]","""false""","""false""",,38978439.0,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.26.0.0,2.26.0.0,,2017-08-31 10:00:48.523921,108204.0,38.946381
2017-11-21 05:47:26.060445,slurm_normal,,main_w4_handler0,2949679,17530869,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",4941831057,bam,6246090698,6246090698,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,11589974,slurm,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""false""","""?""","""false""","[{'src': 'hda', 'id': 32368490}]","[{'src': 'hda', 'id': 32368486}]","""false""","""false""",,42060945.0,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.26.0.0,2.26.0.0,,2017-11-21 05:48:16.833265,97753.0,50.77282
2017-08-31 09:09:11.321619,slurm_normal,,main_w4_handler1,3172658,16701129,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",757919,bed,921669285,921669285,,,,,,,,,,,,,,,,,,,,,bed,921666318.0,,,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bed,10773708.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""false""","""mm9""","""false""","[{'src': 'hda', 'id': 31040358}]","[{'src': 'hda', 'id': 31056210}, {'src': 'hda', 'id': 31056211}]","""false""","""false""",,38978439.0,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.26.0.0,2.26.0.0,,2017-08-31 09:09:54.056992,108204.0,42.735373
2017-10-09 20:29:11.890784,slurm_normal,,main_w4_handler1,2557147,17058516,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",200672,bed,1582346873,1582346873,,,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bed,11115912.roundup,slurm,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""true""","""hg19""","""false""","[{'src': 'hda', 'id': 31571743}]","[{'src': 'hda', 'id': 25490372}]","""false""","""false""",,40890196.0,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.26.0.0,2.26.0.0,,2017-10-09 20:29:51.687816,76207.0,39.797032
