create_time,destination_id,exit_code,genome,genome_filetype,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,object_store_id,param_filename,parameters.bed12,parameters.chromInfo,parameters.dbkey,parameters.genome.values,parameters.input.values,parameters.mapq,runner_name,session_id,state,tool_id,tool_version,traceback,update_time,user_id,runtime
2017-07-08 13:42:57.433961,slurm_normal,,434092656,bed,main_w3_handler0,3172658,16288876,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",434092656,bed,10358900.roundup,slurm,,corral-repl,,"""false""","""/galaxy-repl/localdata/chrom/susScr3.len""","""susScr3""","[{'src': 'hda', 'id': 30348788}]","[{'src': 'hda', 'id': 30348788}]","""255""",,39155301,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.26.0.0,2.26.0.0,,2017-07-08 13:47:13.974766,108204.0,256.54080500000003
2017-08-13 03:59:40.706351,slurm_normal,,3479420725,bed,main_w4_handler0,3211985,16568042,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",225203684,bed,10638952.roundup,slurm,,corral-repl,,"""true""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30749495}]","[{'src': 'hda', 'id': 30854284}]","""255""",,39793614,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.26.0.0,2.26.0.0,,2017-08-13 04:05:53.370170,108343.0,372.66381900000005
2017-06-01 22:05:16.842799,slurm_normal,,1149329134,bed,main_w4_handler0,3115227,15993529,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1459035206,bed,10088205.roundup,slurm,,corral-repl,,"""false""","""/galaxy-repl/localdata/chrom/hg18.len""","""hg18""","[{'src': 'hda', 'id': 29651712}]","[{'src': 'hda', 'id': 29651699}]","""255""",,38028455,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.26.0.0,2.26.0.0,,2017-06-01 22:21:06.406912,106112.0,949.564113
2018-02-17 16:04:57.623057,slurm_normal,,1559792411,bed,main_w3_handler1,3400017,18421991,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1559792411,bed,12511269,slurm,,corral-repl,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","[{'src': 'hda', 'id': 33427717}]","[{'src': 'hda', 'id': 33427717}]","""255""",,43975538,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.26.0.0,2.26.0.0,,2018-02-17 16:09:25.458645,99939.0,267.83558800000003
2018-01-10 13:08:15.784092,slurm_normal,,251648580,bed,main_w3_handler0,3117064,17992486,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",251648580,bed,12068973,slurm,,corral-repl,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""mm9""","[{'src': 'hda', 'id': 33234993}]","[{'src': 'hda', 'id': 33234993}]","""255""",,43112805,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.26.0.0,2.26.0.0,,2018-01-10 13:11:36.745730,106195.0,200.96163800000002
2017-11-08 23:26:56.679950,slurm_normal,,144281691578,bed,main_w3_handler0,3291639,17388534,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",144281691578,bed,11450248,slurm,,corral-repl,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","[{'src': 'hda', 'id': 32013959}]","[{'src': 'hda', 'id': 32013959}]","""255""",,41374287,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.26.0.0,2.26.0.0,,2017-11-08 23:31:35.756834,113913.0,279.076884
2017-06-16 09:12:20.757361,slurm_normal,,1634861455,bed,main_w3_handler1,3158182,16114609,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1634861455,bed,10197019.roundup,slurm,,corral-repl,,"""false""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","[{'src': 'hda', 'id': 30051160}]","[{'src': 'hda', 'id': 30051160}]","""255""",,38718741,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.26.0.0,2.26.0.0,,2017-06-16 09:28:31.089419,,970.3320580000001
2018-01-26 18:15:54.288988,slurm_normal,,5879450166,sam,main_w3_handler0,2717958,18169187,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",0,bed,12250422,slurm,,corral-repl,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","[{'src': 'hda', 'id': 25128999}]","[{'src': 'hda', 'id': 25203070}]","""255""",,43412350,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.26.0.0,2.26.0.0,,2018-01-26 18:28:32.476950,64830.0,758.1879620000001
2017-05-13 03:22:22.845719,slurm_normal,,619099464,bed,main_w3_handler1,3089961,15829327,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",619099464,bed,9931271.roundup,slurm,,corral-repl,,"""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 29588133}]","[{'src': 'hda', 'id': 29588133}]","""255""",,37866305,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.26.0.0,2.26.0.0,,2017-05-13 03:25:14.079329,104790.0,171.23361
2017-10-16 19:07:37.127263,slurm_normal,,334675824,bed,main_w4_handler0,3289236,17116156,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",334675824,bed,11173403.roundup,slurm,,corral-repl,,"""true""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31713417}]","[{'src': 'hda', 'id': 31713417}]","""255""",,40964114,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.26.0.0,2.26.0.0,,2017-10-16 19:11:11.770249,108374.0,214.642986
2018-02-06 12:46:11.192306,slurm_normal,,170054689,bedgraph,main_w4_handler1,2832637,18270344,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",227132898,bed,12352229,slurm,,corral-repl,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 26925700}]","[{'src': 'hda', 'id': 33693533}]","""255""",,43712056,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.26.0.0,2.26.0.0,,2018-02-06 12:51:39.192868,83815.0,328.000562
2018-01-10 12:47:23.590060,slurm_normal,,251648580,bed,main_w3_handler1,3117064,17992241,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",251648580,bed,12068827,slurm,,corral-repl,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""mm9""","[{'src': 'hda', 'id': 33234993}]","[{'src': 'hda', 'id': 33234993}]","""255""",,43112805,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.26.0.0,2.26.0.0,,2018-01-10 12:53:15.298114,106195.0,351.708054
2018-01-31 05:37:04.077106,slurm_normal,,1089535092,bed,main_w4_handler0,3411330,18208312,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1089535092,bed,12289238,slurm,,corral-repl,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""mm9""","[{'src': 'hda', 'id': 33583771}]","[{'src': 'hda', 'id': 33583771}]","""255""",,43568204,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.26.0.0,2.26.0.0,,2018-01-31 05:43:33.631345,,389.55423900000005
2018-02-20 14:04:19.480540,slurm_normal,,7198793396,sam,main_w3_handler1,3388989,18447010,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",2022645,bed,12541962,slurm,,corral-repl,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 33558980}]","[{'src': 'hda', 'id': 33561451}]","""255""",,43527896,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.26.0.0,2.26.0.0,,2018-02-20 14:10:15.804911,119734.0,356.32437100000004
2017-05-13 03:15:30.695392,slurm_normal,,619099464,bed,main_w3_handler0,3089961,15829277,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",619099464,bed,9931207.roundup,slurm,,corral-repl,,"""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 29588133}]","[{'src': 'hda', 'id': 29588133}]","""255""",,37866305,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.26.0.0,2.26.0.0,,2017-05-13 03:20:37.362304,104790.0,306.666912
2017-06-02 20:22:24.611813,slurm_normal,,2621596376,bed,main_w4_handler0,3134986,16002287,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",2621596376,bed,10096439.roundup,slurm,,corral-repl,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29870500}]","[{'src': 'hda', 'id': 29870500}]","""255""",,38216892,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.26.0.0,2.26.0.0,,2017-06-02 20:27:11.794186,30016.0,287.18237300000004
2017-08-13 04:07:29.357016,slurm_normal,,3479420725,bed,main_w4_handler1,3211985,16568052,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",225203684,bed,10638960.roundup,slurm,,corral-repl,,"""true""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30749495}]","[{'src': 'hda', 'id': 30854284}]","""255""",,39793614,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.26.0.0,2.26.0.0,,2017-08-13 04:13:11.087465,108343.0,341.730449
2018-01-10 12:54:18.363699,slurm_normal,,251648580,bed,main_w4_handler0,3117064,17992282,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",251648580,bed,12068872,slurm,,corral-repl,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""mm9""","[{'src': 'hda', 'id': 33234993}]","[{'src': 'hda', 'id': 33234993}]","""255""",,43112805,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.26.0.0,2.26.0.0,,2018-01-10 12:57:46.009083,106195.0,207.645384
