chromInfo,chromInfo_filetype,create_time,destination_id,exit_code,handler,history_id,id,imported,info,input1,input1_filetype,job_runner_external_id,job_runner_name,library_folder_id,object_store_id,param_filename,parameters.chromInfo,parameters.dbkey,parameters.input1,parameters.input1.values,runner_name,session_id,state,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2015-09-04 02:29:56.762172,slurm_normal,,main_w1_handler1,2210340,10255784,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",56396720664,bed,4543312.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21002803,,,25009675,error,CONVERTER_bed_to_fli_0,1.0.0,,2015-09-04 03:29:39.792708,59804,3583.030536
,,2017-11-24 09:25:51.616363,slurm_normal,,main_w3_handler0,3336474,17570074,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1318103272,bed,11632310,slurm,,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg_g1k_v37.len""","""hg_g1k_v37""",,"[{'src': 'hda', 'id': 32485325}]",,42139794,error,CONVERTER_bed_to_fli_0,1.0.0,,2017-11-24 09:27:48.354269,107224,116.73790600000001
,,2015-02-10 08:01:42.404396,rodeo_normal,,main_w1_handler1,2115524,8691623,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1566529301,bed,2696719.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18447787,,,20471286,error,CONVERTER_bed_to_fli_0,1.0.0,,2015-02-10 08:03:14.140720,55757,91.73632400000001
,,2015-09-14 14:40:57.676863,slurm_normal,,main_w1_handler0,2438283,10315872,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",3628650582,bed,4600334.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",21105067,,,23930276,error,CONVERTER_bed_to_fli_0,1.0.0,,2015-09-14 14:44:17.587397,64323,199.910534
,,2015-07-08 04:01:31.408922,slurm_normal,,main_w1_handler2,1928305,9808786,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1932430299,bed,4109216.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",20258026,,,24038991,error,CONVERTER_bed_to_fli_0,1.0.0,,2015-07-08 04:03:26.922588,49646,115.513666
,,2015-01-26 12:29:32.759414,rodeo_normal,,main_w1_handler0,2184623,8606496,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",534088927,bed,2566651.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18300310,,,20651558,error,CONVERTER_bed_to_fli_0,1.0.0,,2015-01-26 12:34:16.997755,58771,284.238341
,,2015-01-26 09:21:56.563954,rodeo_normal,,main_w2_handler1,2184461,8605673,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",534088927,bed,2565293.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18299114,,,20651558,error,CONVERTER_bed_to_fli_0,1.0.0,,2015-01-26 09:26:59.361559,58771,302.79760500000003
,,2017-08-08 12:20:50.542352,slurm_normal,,main_w3_handler0,3214729,16528295,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",3093202724,bed,10597715.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 30795077}]",,39747905,error,CONVERTER_bed_to_fli_0,1.0.0,,2017-08-08 12:22:21.500256,106919,90.957904
,,2014-11-18 19:22:45.724257,rodeo_normal,,main_w2_handler0,2094435,8195335,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",618516939,bed,2046302.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",17594027,,,18490744,error,CONVERTER_bed_to_fli_0,1.0.0,,2014-11-18 19:23:42.815319,55657,57.091062
,,2015-05-19 23:16:38.341007,slurm_normal,,main_w1_handler1,2303476,9499737,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",3659705690,bed,3821645.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",19747812,,,22692849,error,CONVERTER_bed_to_fli_0,1.0.0,,2015-05-20 00:24:35.608429,62686,4077.2674220000004
,,2015-05-19 22:15:01.538862,slurm_normal,,main_w2_handler0,2303476,9499404,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",4272421113,bed,3821053.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",19747819,,,22692849,error,CONVERTER_bed_to_fli_0,1.0.0,,2015-05-19 22:38:19.869222,62686,1398.3303600000002
,,2015-03-07 14:50:58.391297,rodeo_normal,,main_w1_handler0,2229134,8887170,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",2878295990,bed,3053396.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18770283,,,21636824,error,CONVERTER_bed_to_fli_0,1.0.0,,2015-03-07 14:52:21.139704,57381,82.748407
,,2015-10-05 02:34:51.432086,slurm_normal,,main_w1_handler1,2440243,10500519,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",5835223766,bed,4776338.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",21396074,,,25504382,error,CONVERTER_bed_to_fli_0,1.0.0,,2015-10-05 02:36:18.686537,69188,87.254451
,,2015-01-21 18:26:52.312801,rodeo_normal,,main_w1_handler1,2180583,8581108,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1917415009,bed,2525693.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/Schizosaccharomyces_pombe_1.1.len""","""Schizosaccharomyces_pombe_1.1""",18259216,,,20592522,error,CONVERTER_bed_to_fli_0,1.0.0,,2015-01-21 18:28:59.691032,58609,127.37823100000001
,,2016-07-07 10:48:52.620233,slurm_normal,,main_w2_handler1,2759899,13351837,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",25407319348,bed,7561412.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5533e4c98a3795fda'}]",,31322691,error,CONVERTER_bed_to_fli_0,1.0.0,,2016-07-07 10:50:43.950683,62089,111.33045000000001
,,2016-04-06 20:36:11.669340,slurm_normal,,main_w2_handler0,2650754,12356535,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",15690393668,bed,6561118.roundup,slurm,,corral-repl,,"""/galaxy-repl/main/files/015/044/dataset_15044805.dat""","""Zebrafish_v10""",24171265,,,29172099,error,CONVERTER_bed_to_fli_0,1.0.0,,2016-04-06 20:38:34.519828,80403,142.850488
,,2015-07-10 16:18:48.213619,slurm_normal,,main_w1_handler2,2369131,9832888,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",18091478590,bed,4130010.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20296749,,,24085686,error,CONVERTER_bed_to_fli_0,1.0.0,,2015-07-10 16:33:18.501375,65386,870.2877560000001
,,2016-11-02 23:34:51.993372,slurm_normal,,main_w3_handler0,2877806,14237271,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7419874014,bed,8446088.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54f65e1ecd867bd08'}]",,34043787,error,CONVERTER_bed_to_fli_0,1.0.0,,2016-11-03 00:36:16.877348,81365,3684.883976
,,2015-09-30 17:43:03.024391,slurm_normal,,main_w1_handler1,2449380,10472450,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",3949956292,bed,4748683.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",21347057,,,25356237,error,CONVERTER_bed_to_fli_0,1.0.0,,2015-09-30 17:48:11.705671,9904,308.68128
,,2015-05-19 23:16:32.413844,slurm_normal,,main_w1_handler1,2303476,9499726,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",5572445415,bed,3821618.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",19747816,,,22692849,error,CONVERTER_bed_to_fli_0,1.0.0,,2015-05-20 00:13:25.407711,62686,3412.993867
,,2016-09-08 17:25:50.795680,slurm_normal,,main_w3_handler0,2803888,13809188,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",2886787858,bed,8030101.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b507ba464a51e786e8'}]",,32693561,error,CONVERTER_bed_to_fli_0,1.0.0,,2016-09-08 17:27:40.805741,89300,110.01006100000001
,,2017-11-21 18:22:23.960569,slurm_normal,,main_w3_handler0,3286813,17540089,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7807951544,bed,11599403,slurm,,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 32453305}]",,41754772,error,CONVERTER_bed_to_fli_0,1.0.0,,2017-11-21 18:25:47.390087,113628,203.429518
,,2015-01-07 13:01:36.931389,rodeo_normal,,main_w1_handler0,2164580,8509534,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",9577938463,bed,2428330.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18142047,,,20362680,error,CONVERTER_bed_to_fli_0,1.0.0,,2015-01-07 13:03:04.037259,52980,87.10587000000001
,,2015-08-13 21:56:43.702777,slurm_normal,,main_w2_handler1,2408085,10114234,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",561164065,bed,4386920.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20767377,,,24679013,error,CONVERTER_bed_to_fli_0,1.0.0,,2015-08-13 21:59:49.355334,67749,185.652557
,,2016-11-03 01:02:01.947876,slurm_normal,,main_w3_handler1,2877806,14237527,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",8755146237,bed,8446367.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57bb588817567677d'}]",,34043787,error,CONVERTER_bed_to_fli_0,1.0.0,,2016-11-03 01:43:42.771224,81365,2500.8233480000004
,,2015-07-30 10:42:47.809555,slurm_normal,,main_w2_handler0,2362466,10031756,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",725487258,bed,4312966.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg18.len""","""hg18""",20213234,,,24389041,error,CONVERTER_bed_to_fli_0,1.0.0,,2015-07-30 10:44:18.609215,65510,90.79966
,,2015-05-19 22:15:02.887809,slurm_normal,,main_w1_handler1,2303476,9499405,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",4020072002,bed,3821085.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",19747817,,,22692849,error,CONVERTER_bed_to_fli_0,1.0.0,,2015-05-19 22:40:16.287200,62686,1513.3993910000002
,,2017-11-24 09:43:04.519307,slurm_normal,,main_w4_handler1,3336474,17570218,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1267177339,bed,11632451,slurm,,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg_g1k_v37.len""","""hg_g1k_v37""",,"[{'src': 'hda', 'id': 32485373}]",,42139794,error,CONVERTER_bed_to_fli_0,1.0.0,,2017-11-24 09:46:45.857258,107224,221.337951
8027.0,len,2015-02-20 20:36:03.151686,rodeo_normal,,main_w2_handler0,2213610,8779696,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1176611987,bed,2854517.roundup,slurm,,corral-repl,,"""/galaxy-repl/main/files/010/468/dataset_10468098.dat""","""?""",18590293,,,21362562,error,CONVERTER_bed_to_fli_0,1.0.0,,2015-02-20 20:52:25.504900,59943,982.3532140000001
,,2015-05-19 23:16:37.696403,slurm_normal,,main_w2_handler1,2303476,9499736,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",3909938984,bed,3821555.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",19747814,,,22692849,error,CONVERTER_bed_to_fli_0,1.0.0,,2015-05-20 00:00:54.054953,62686,2656.3585500000004
,,2015-07-23 16:20:27.960461,slurm_normal,,main_w2_handler0,2387004,9956214,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1943888064,bed,4240942.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20500974,,,24276555,error,CONVERTER_bed_to_fli_0,1.0.0,,2015-07-23 16:22:10.065792,66758,102.105331
,,2015-05-19 22:14:58.726089,slurm_normal,,main_w2_handler0,2303476,9499397,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",3691993385,bed,3821038.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",19747821,,,22692849,error,CONVERTER_bed_to_fli_0,1.0.0,,2015-05-19 22:34:19.344803,62686,1160.6187140000002
,,2018-01-16 21:11:57.553185,slurm_normal,,main_w4_handler0,3389172,18053030,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1726738620,bed,12130576,slurm,,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/dm3.len""","""dm3""",,"[{'src': 'hda', 'id': 33336350}]",,43136774,error,CONVERTER_bed_to_fli_0,1.0.0,,2018-01-16 21:13:18.606744,119747,81.053559
,,2015-12-09 23:34:47.683622,slurm_normal,,main_w2_handler1,2519370,11135282,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",5954949886,bed,5402056.roundup,slurm,,corral-repl,,"""/galaxy-repl/main/files/013/195/dataset_13195165.dat""","""Arabidopsis_v1""",22369088,,,26553607,error,CONVERTER_bed_to_fli_0,1.0.0,,2015-12-09 23:37:45.975077,73455,178.291455
,,2017-06-08 10:04:45.564246,slurm_normal,,main_w3_handler1,2805819,16051782,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1236267219,bed,10141235.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/franTula_TULARENSIS.len""","""franTula_TULARENSIS""",,"[{'src': 'hda', 'id': 26690137}]",,38526444,error,CONVERTER_bed_to_fli_0,1.0.0,,2017-06-08 10:07:16.747914,86640,151.183668
24560.0,len,2015-01-08 00:23:11.314979,rodeo_normal,,main_w2_handler0,2142292,8513019,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",6246415235,bed,714070.rodeo,slurm,,corral-repl,,"""/galaxy-repl/main/files/010/126/dataset_10126223.dat""","""rn6""",18142736,,,20345828,error,CONVERTER_bed_to_fli_0,1.0.0,,2015-01-08 00:25:44.846902,53117,153.531923
,,2014-12-04 02:41:13.305584,rodeo_normal,,main_w2_handler0,2136804,8315485,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",6937942484,bed,415419.rodeo,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",17778131,,,19830666,error,CONVERTER_bed_to_fli_0,1.0.0,,2014-12-04 02:42:28.709079,56422,75.403495
,,2017-11-24 09:25:19.558583,slurm_normal,,main_w4_handler0,3336474,17570068,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1267177339,bed,11632299,slurm,,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg_g1k_v37.len""","""hg_g1k_v37""",,"[{'src': 'hda', 'id': 32485373}]",,42139794,error,CONVERTER_bed_to_fli_0,1.0.0,,2017-11-24 09:26:26.550952,107224,66.99236900000001
,,2015-02-17 23:16:43.505531,rodeo_normal,,main_w2_handler1,2197844,8748960,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",786642293,bed,2799521.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18547672,,,21064595,error,CONVERTER_bed_to_fli_0,1.0.0,,2015-02-17 23:19:16.771198,50986,153.265667
,,2017-11-24 09:43:05.348523,slurm_normal,,main_w3_handler0,3336474,17570221,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1318103272,bed,11632457,slurm,,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg_g1k_v37.len""","""hg_g1k_v37""",,"[{'src': 'hda', 'id': 32485325}]",,42139794,error,CONVERTER_bed_to_fli_0,1.0.0,,2017-11-24 09:47:45.007191,107224,279.65866800000003
,,2016-03-04 15:46:17.218749,slurm_normal,,main_w1_handler1,2618919,12021189,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",5596219837,bed,6250590.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23670624,,,28767487,error,CONVERTER_bed_to_fli_0,1.0.0,,2016-03-04 16:26:17.741407,79673,2400.5226580000003
,,2015-01-26 14:19:50.345564,rodeo_normal,,main_w2_handler0,2184679,8607127,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",2297487432,bed,2568192.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18300972,,,20654713,error,CONVERTER_bed_to_fli_0,1.0.0,,2015-01-26 15:32:39.599744,58771,4369.25418
24560.0,len,2015-01-06 20:29:54.364197,rodeo_normal,,main_w1_handler0,2142292,8506484,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",6246614391,bed,704014.rodeo,slurm,,corral-repl,,"""/galaxy-repl/main/files/010/126/dataset_10126223.dat""","""rn6""",18141982,,,20345828,error,CONVERTER_bed_to_fli_0,1.0.0,,2015-01-06 20:32:28.397170,53117,154.032973
,,2015-11-13 06:05:58.696211,slurm_normal,,main_w1_handler2,2505246,10891456,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",843921453,bed,5144717.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""",21988139,,,26256733,error,CONVERTER_bed_to_fli_0,1.0.0,,2015-11-13 06:07:17.316581,73378,78.62037000000001
,,2015-09-11 11:16:39.066699,slurm_normal,,main_w1_handler1,2431642,10301149,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",2110480832,bed,4586099.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",21081509,,,25068603,error,CONVERTER_bed_to_fli_0,1.0.0,,2015-09-11 11:18:48.009043,68782,128.94234400000002
