create_time,destination_id,exit_code,fasta,fasta_filetype,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,object_store_id,param_filename,parameters.chromInfo,parameters.dbkey,parameters.fasta.values,parameters.input.values,parameters.name,parameters.split,parameters.strand,parameters.tab,runner_name,session_id,state,tool_id,tool_version,traceback,update_time,user_id,runtime
2016-09-21 18:09:32.219065,slurm_normal,,2809165758,fasta,main_w3_handler1,2828050,13909184,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",2978985,bed,8131824.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5d6509c7660af3030'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5c8d331bc0432dbed'}]","""false""","""false""","""false""","""false""",,33074549,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.22.0,2.22.0,,2016-09-21 18:15:24.764709,69337,352.54564400000004
2016-04-20 14:13:25.160570,slurm_normal,,4063703356,fasta,main_w1_handler2,2677438,12536898,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7295,bed,6723546.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b506601eed15ee0af1'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b529f4c62018248aad'}]","""false""","""false""","""false""","""true""",,29539513,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.22.0,2.22.0,,2016-04-20 14:18:28.044435,76422,302.883865
2016-04-20 14:13:26.428322,slurm_normal,,3403307622,fasta,main_w1_handler1,2677438,12536900,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7295,bed,6723549.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b534d91b283ac5d83d'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b529f4c62018248aad'}]","""false""","""false""","""false""","""true""",,29539513,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.22.0,2.22.0,,2016-04-20 14:21:13.974495,76422,467.546173
2016-04-20 14:13:25.571525,slurm_normal,,4127412491,fasta,main_w1_handler0,2677438,12536899,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7295,bed,6723551.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5339647e0751b1fbe'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b529f4c62018248aad'}]","""false""","""false""","""false""","""true""",,29539513,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.22.0,2.22.0,,2016-04-20 14:18:30.044421,76422,304.472896
