chromInfo,chromInfo_filetype,create_time,destination_id,exit_code,handler,history_id,id,imported,info,input_database,input_database_filetype,job_runner_external_id,job_runner_name,library_folder_id,object_store_id,param_filename,parameters.chromInfo,parameters.dbkey,parameters.input_database,parameters.input_database.values,parameters.plots,runner_name,session_id,state,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2016-07-29 12:26:46.272716,slurm_normal,,main_w2_handler0,2770693,13523686,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",567865344,sqlite,7739085.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59a1bb0266aff5506'}]","[{""__index__"": 0, ""height"": ""960"", ""plot"": {""clustering"": ""both"", ""labrow"": ""true"", ""labcol"": ""true"", ""features"": ""gene"", ""log10"": ""false"", ""border"": ""false"", ""genes"": [], ""__current_case__"": 7, ""type"": ""heatmap""}, ""width"": ""1280""}]",,31816716,error,toolshed.g2.bx.psu.edu/repos/devteam/cummerbund/cummeRbund/1.0.1,1.0.1,,2016-07-29 14:39:11.470572,85578.0,7945.197856000001
,,2017-04-06 08:44:28.201530,slurm_normal,,main_w3_handler1,3054009,15503968,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",857524224,sqlite,9631210.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29081145}]","[{""__index__"": 0, ""height"": ""960"", ""plot"": {""clustering"": ""both"", ""labrow"": ""true"", ""labcol"": ""true"", ""features"": ""isoforms"", ""log10"": ""true"", ""border"": ""false"", ""genes"": [], ""__current_case__"": 7, ""type"": ""heatmap""}, ""width"": ""1280""}]",,37150101,error,toolshed.g2.bx.psu.edu/repos/devteam/cummerbund/cummeRbund/1.0.1,1.0.1,,2017-04-06 09:08:14.124029,103353.0,1425.922499
,,2017-12-20 06:42:56.021288,slurm_normal_16gb,,main_w4_handler1,3369262,17855826,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",205849600,sqlite,11928519,slurm,,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 32999904}]","[{""__index__"": 0, ""height"": ""960"", ""plot"": {""clustering"": ""both"", ""labrow"": ""true"", ""labcol"": ""true"", ""features"": ""gene"", ""log10"": ""true"", ""border"": ""false"", ""genes"": [], ""__current_case__"": 7, ""type"": ""heatmap""}, ""width"": ""1280""}]",,42734798,error,toolshed.g2.bx.psu.edu/repos/devteam/cummerbund/cummeRbund/1.0.1,1.0.1,,2017-12-20 07:00:55.141002,118508.0,1079.1197140000002
,,2016-05-03 18:57:36.291128,slurm_normal,,main_w2_handler1,2676687,12761184,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",0,sqlite,6958852.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a03b682521f18cc7'}]","[{""__index__"": 0, ""height"": ""960"", ""plot"": {""clustering"": ""both"", ""labrow"": ""true"", ""labcol"": ""true"", ""features"": ""gene"", ""log10"": ""true"", ""border"": ""false"", ""genes"": [], ""__current_case__"": 7, ""type"": ""heatmap""}, ""width"": ""1280""}]",,29868896,error,toolshed.g2.bx.psu.edu/repos/devteam/cummerbund/cummeRbund/1.0.1,1.0.1,,2016-05-03 19:13:41.741639,80703.0,965.450511
,,2017-04-17 01:13:28.466152,slurm_normal,,main_w3_handler0,3070834,15602573,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",469751808,sqlite,9722759.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 29222406}]","[{""__index__"": 0, ""height"": ""960"", ""plot"": {""clustering"": ""both"", ""labrow"": ""true"", ""labcol"": ""true"", ""features"": ""gene"", ""log10"": ""true"", ""border"": ""false"", ""genes"": [], ""__current_case__"": 7, ""type"": ""heatmap""}, ""width"": ""1280""}]",,37302704,error,toolshed.g2.bx.psu.edu/repos/devteam/cummerbund/cummeRbund/1.0.1,1.0.1,,2017-04-17 01:23:54.738237,103982.0,626.2720850000001
,,2017-03-30 22:15:31.654099,slurm_normal,,main_w3_handler0,3047154,15439890,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",198269952,sqlite,9571175.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 28987489}]","[{""__index__"": 0, ""height"": ""960"", ""plot"": {""clustering"": ""both"", ""labrow"": ""true"", ""labcol"": ""true"", ""features"": ""isoforms"", ""log10"": ""true"", ""border"": ""false"", ""genes"": [], ""__current_case__"": 7, ""type"": ""heatmap""}, ""width"": ""1280""}]",,36992747,error,toolshed.g2.bx.psu.edu/repos/devteam/cummerbund/cummeRbund/1.0.1,1.0.1,,2017-03-30 22:37:20.259216,102843.0,1308.605117
,,2016-10-16 08:01:38.691379,slurm_normal,,main_w3_handler1,2849333,14091235,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",130239488,sqlite,8307422.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59a05a1f677d23376'}]","[{""__index__"": 0, ""height"": ""960"", ""plot"": {""multiple_genes"": {""__current_case__"": 1, ""multiple_genes_selector"": ""no""}, ""log10"": ""true"", ""smooth"": ""true"", ""__current_case__"": 5, ""y"": ""AKT3"", ""x"": ""AKT3"", ""type"": ""scatter""}, ""width"": ""1280""}, {""__index__"": 1, ""height"": ""960"", ""plot"": {""y"": ""AKT3"", ""x"": ""AKT3"", ""type"": ""volcano"", ""__current_case__"": 6, ""multiple_genes"": {""__current_case__"": 1, ""multiple_genes_selector"": ""no""}}, ""width"": ""1280""}, {""__index__"": 2, ""height"": ""960"", ""plot"": {""clustering"": ""both"", ""labrow"": ""true"", ""labcol"": ""true"", ""features"": ""gene"", ""log10"": ""true"", ""border"": ""false"", ""genes"": [], ""__current_case__"": 7, ""type"": ""heatmap""}, ""width"": ""1280""}, {""__index__"": 3, ""height"": ""960"", ""plot"": {""type"": ""dispersion"", ""__current_case__"": 10}, ""width"": ""1280""}]",,33493228,error,toolshed.g2.bx.psu.edu/repos/devteam/cummerbund/cummeRbund/1.0.1,1.0.1,,2016-10-16 08:33:14.064830,90104.0,1895.3734510000002
,,2017-01-26 20:55:52.702952,slurm_normal,,main_w4_handler0,2966575,14882272,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",191211520,sqlite,9041646.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 28096912}]","[{""__index__"": 0, ""height"": ""960"", ""plot"": {""clustering"": ""row"", ""labrow"": ""true"", ""labcol"": ""true"", ""features"": ""gene"", ""log10"": ""true"", ""border"": ""false"", ""genes"": [], ""__current_case__"": 7, ""type"": ""heatmap""}, ""width"": ""1280""}]",,35562613,error,toolshed.g2.bx.psu.edu/repos/devteam/cummerbund/cummeRbund/1.0.1,1.0.1,,2017-01-26 21:24:45.127659,98662.0,1732.4247070000001
,,2017-03-14 06:28:56.604568,slurm_normal,,main_w4_handler1,3030326,15288555,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",516023296,sqlite,9432306.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28745561}]","[{""__index__"": 0, ""height"": ""700"", ""plot"": {""clustering"": ""both"", ""labrow"": ""true"", ""labcol"": ""true"", ""features"": ""gene"", ""log10"": ""true"", ""border"": ""false"", ""genes"": [], ""__current_case__"": 7, ""type"": ""heatmap""}, ""width"": ""600""}]",,35600010,error,toolshed.g2.bx.psu.edu/repos/devteam/cummerbund/cummeRbund/1.0.1,1.0.1,,2017-03-14 06:53:22.923429,98467.0,1466.3188610000002
,,2016-04-09 12:30:21.744872,slurm_normal,,main_w1_handler0,2662024,12399600,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",308434944,sqlite,6599519.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",24201825,,"[{""__index__"": 0, ""height"": ""960"", ""plot"": {""clustering"": ""both"", ""labrow"": ""True"", ""labcol"": ""True"", ""features"": ""gene"", ""log10"": ""True"", ""border"": ""False"", ""genes"": [], ""__current_case__"": 7, ""type"": ""heatmap""}, ""width"": ""1280""}]",,29521022,error,toolshed.g2.bx.psu.edu/repos/devteam/cummerbund/cummeRbund/1.0.1,1.0.1,,2016-04-09 12:56:37.531664,82141.0,1575.786792
,,2017-02-20 04:00:02.931593,slurm_normal,,main_w4_handler1,2996251,15082604,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1372793856,sqlite,9237838.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 28359472}]","[{""__index__"": 0, ""height"": ""600"", ""plot"": {""clustering"": ""both"", ""labrow"": ""true"", ""labcol"": ""true"", ""features"": ""gene"", ""log10"": ""true"", ""border"": ""false"", ""genes"": [{""__index__"": 0, ""gene_id"": ""PPARGC1A""}], ""__current_case__"": 7, ""type"": ""heatmap""}, ""width"": ""800""}]",,36162789,error,toolshed.g2.bx.psu.edu/repos/devteam/cummerbund/cummeRbund/1.0.1,1.0.1,,2017-02-20 06:04:25.703821,92548.0,7462.772228000001
,,2016-10-06 22:51:04.039305,slurm_normal,,main_w3_handler0,2844080,14024857,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",2795117568,sqlite,8242952.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59fc8f253fbb28c2c'}]","[{""__index__"": 0, ""height"": ""960"", ""plot"": {""log10"": ""true"", ""type"": ""density"", ""replicates"": ""true"", ""__current_case__"": 0}, ""width"": ""1280""}, {""__index__"": 1, ""height"": ""960"", ""plot"": {""clustering"": ""both"", ""labrow"": ""true"", ""labcol"": ""true"", ""features"": ""gene"", ""log10"": ""true"", ""border"": ""false"", ""genes"": [], ""__current_case__"": 7, ""type"": ""heatmap""}, ""width"": ""1280""}]",,33064560,error,toolshed.g2.bx.psu.edu/repos/devteam/cummerbund/cummeRbund/1.0.1,1.0.1,,2016-10-06 23:11:35.713236,90652.0,1231.673931
,,2016-02-19 02:15:49.243860,slurm_normal,,main_w1_handler1,2543315,11874094,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",306850816,sqlite,6114600.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",23406945,,"[{""__index__"": 0, ""height"": ""960"", ""plot"": {""type"": ""pca"", ""replicates"": ""True"", ""__current_case__"": 2}, ""width"": ""1280""}, {""__index__"": 1, ""height"": ""960"", ""plot"": {""type"": ""dendrogram"", ""replicates"": ""True"", ""__current_case__"": 4}, ""width"": ""1280""}, {""__index__"": 2, ""height"": ""960"", ""plot"": {""clustering"": ""both"", ""labrow"": ""True"", ""labcol"": ""True"", ""features"": ""gene"", ""log10"": ""True"", ""border"": ""False"", ""genes"": [], ""__current_case__"": 7, ""type"": ""heatmap""}, ""width"": ""1280""}, {""__index__"": 3, ""height"": ""960"", ""plot"": {""type"": ""dispersion"", ""__current_case__"": 10}, ""width"": ""1280""}, {""__index__"": 4, ""height"": ""960"", ""plot"": {""type"": ""fpkmSCV"", ""__current_case__"": 11}, ""width"": ""1280""}, {""__index__"": 5, ""height"": ""960"", ""plot"": {""type"": ""scatterMatrix"", ""__current_case__"": 12}, ""width"": ""1280""}]",,28030909,error,toolshed.g2.bx.psu.edu/repos/devteam/cummerbund/cummeRbund/1.0.1,1.0.1,,2016-02-19 02:37:44.990852,69478.0,1315.746992
,,2016-05-02 04:54:20.697780,slurm_normal,,main_w1_handler0,2676687,12719520,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",0,sqlite,6925895.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a03b682521f18cc7'}]","[{""__index__"": 0, ""height"": ""960"", ""plot"": {""clustering"": ""both"", ""labrow"": ""true"", ""labcol"": ""true"", ""features"": ""gene"", ""log10"": ""true"", ""border"": ""false"", ""genes"": [], ""__current_case__"": 7, ""type"": ""heatmap""}, ""width"": ""1280""}]",,29936453,error,toolshed.g2.bx.psu.edu/repos/devteam/cummerbund/cummeRbund/1.0.1,1.0.1,,2016-05-02 05:07:19.561890,80703.0,778.8641100000001
,,2017-03-03 13:57:46.479391,slurm_normal,,main_w4_handler1,1794322,15199942,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",150113280,sqlite,9350137.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""",,"[{'src': 'hda', 'id': 28594888}]","[{""__index__"": 0, ""height"": ""960"", ""plot"": {""features"": ""gene"", ""log10"": ""true"", ""gene_id"": ""MSTRG.1"", ""replicates"": ""true"", ""__current_case__"": 13, ""draw_summary"": ""true"", ""type"": ""expressionplot"", ""error_bars"": ""true""}, ""width"": ""1280""}, {""__index__"": 1, ""height"": ""960"", ""plot"": {""clustering"": ""both"", ""labrow"": ""true"", ""labcol"": ""true"", ""features"": ""gene"", ""log10"": ""true"", ""border"": ""false"", ""genes"": [{""__index__"": 0, ""gene_id"": ""MSTRG.1""}], ""__current_case__"": 7, ""type"": ""heatmap""}, ""width"": ""1280""}]",,36340650,error,toolshed.g2.bx.psu.edu/repos/devteam/cummerbund/cummeRbund/1.0.1,1.0.1,,2017-03-03 14:10:11.672843,44775.0,745.1934520000001
,,2016-04-19 11:50:16.634870,slurm_normal,,main_w1_handler0,2673017,12519811,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",353271808,sqlite,6708849.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b155afecbfe8b403'}]","[{""__index__"": 0, ""height"": ""960"", ""plot"": {""log10"": ""true"", ""type"": ""density"", ""replicates"": ""true"", ""__current_case__"": 0}, ""width"": ""1280""}, {""__index__"": 1, ""height"": ""960"", ""plot"": {""log10"": ""true"", ""type"": ""boxplot"", ""replicates"": ""true"", ""__current_case__"": 3}, ""width"": ""1280""}, {""__index__"": 2, ""height"": ""960"", ""plot"": {""type"": ""mds"", ""replicates"": ""true"", ""__current_case__"": 1}, ""width"": ""1280""}, {""__index__"": 3, ""height"": ""960"", ""plot"": {""type"": ""pca"", ""replicates"": ""true"", ""__current_case__"": 2}, ""width"": ""1280""}, {""__index__"": 4, ""height"": ""960"", ""plot"": {""type"": ""dendrogram"", ""replicates"": ""true"", ""__current_case__"": 4}, ""width"": ""1280""}, {""__index__"": 5, ""height"": ""960"", ""plot"": {""multiple_genes"": {""__current_case__"": 1, ""multiple_genes_selector"": ""no""}, ""log10"": ""true"", ""smooth"": ""true"", ""__current_case__"": 5, ""y"": ""OPP"", ""x"": ""PUL"", ""type"": ""scatter""}, ""width"": ""1280""}, {""__index__"": 6, ""height"": ""960"", ""plot"": {""y"": ""OPP"", ""x"": ""PUL"", ""type"": ""volcano"", ""__current_case__"": 6, ""multiple_genes"": {""__current_case__"": 1, ""multiple_genes_selector"": ""no""}}, ""width"": ""1280""}, {""__index__"": 7, ""height"": ""960"", ""plot"": {""clustering"": ""both"", ""labrow"": ""true"", ""labcol"": ""true"", ""features"": ""cds"", ""log10"": ""true"", ""border"": ""false"", ""genes"": [], ""__current_case__"": 7, ""type"": ""heatmap""}, ""width"": ""1280""}]",,29650643,error,toolshed.g2.bx.psu.edu/repos/devteam/cummerbund/cummeRbund/1.0.1,1.0.1,,2016-04-19 12:12:15.880535,47857.0,1319.2456650000001
,,2017-04-12 17:41:30.404243,slurm_normal,,main_w3_handler1,3024403,15567349,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",305328128,sqlite,9690875.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 28847579}]","[{""__index__"": 0, ""height"": ""960"", ""plot"": {""clustering"": ""both"", ""labrow"": ""true"", ""labcol"": ""true"", ""features"": ""gene"", ""log10"": ""true"", ""border"": ""false"", ""genes"": [], ""__current_case__"": 7, ""type"": ""heatmap""}, ""width"": ""1280""}]",,36522761,error,toolshed.g2.bx.psu.edu/repos/devteam/cummerbund/cummeRbund/1.0.1,1.0.1,,2017-04-12 18:11:51.326153,39592.0,1820.92191
,,2016-07-07 08:38:12.277565,slurm_normal,,main_w2_handler0,2753795,13350901,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",840578048,sqlite,7560422.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55a303324af5027c4'}]","[{""__index__"": 0, ""height"": ""960"", ""plot"": {""clustering"": ""both"", ""labrow"": ""true"", ""labcol"": ""true"", ""features"": ""gene"", ""log10"": ""true"", ""border"": ""false"", ""genes"": [{""__index__"": 0, ""gene_id"": ""XLOC_000119""}], ""__current_case__"": 7, ""type"": ""heatmap""}, ""width"": ""1280""}]",,31319801,error,toolshed.g2.bx.psu.edu/repos/devteam/cummerbund/cummeRbund/1.0.1,1.0.1,,2016-07-07 08:49:30.425985,85578.0,678.14842
,,2016-04-07 17:46:32.993905,slurm_normal,,main_w1_handler0,2660861,12367597,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",308434944,sqlite,6570523.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",24180517,,"[{""__index__"": 0, ""height"": ""960"", ""plot"": {""clustering"": ""both"", ""labrow"": ""True"", ""labcol"": ""True"", ""features"": ""gene"", ""log10"": ""True"", ""border"": ""False"", ""genes"": [], ""__current_case__"": 7, ""type"": ""heatmap""}, ""width"": ""1280""}]",,29422676,error,toolshed.g2.bx.psu.edu/repos/devteam/cummerbund/cummeRbund/1.0.1,1.0.1,,2016-04-07 18:14:21.759829,80535.0,1668.765924
,,2017-08-08 06:13:17.788918,slurm_normal,,main_w3_handler0,1385500,16526301,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",258975744,sqlite,10595982.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30784466}]","[{""__index__"": 0, ""height"": ""960"", ""plot"": {""clustering"": ""both"", ""labrow"": ""true"", ""labcol"": ""true"", ""features"": ""gene"", ""log10"": ""true"", ""border"": ""false"", ""genes"": [], ""__current_case__"": 7, ""type"": ""heatmap""}, ""width"": ""1280""}]",,39737100,error,toolshed.g2.bx.psu.edu/repos/devteam/cummerbund/cummeRbund/1.0.1,1.0.1,,2017-08-08 06:23:59.713591,33161.0,641.924673
,,2016-10-01 04:57:35.576494,slurm_normal,,main_w3_handler1,2218170,13986905,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",200049664,sqlite,8206747.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b508193916f2caddfc'}]","[{""__index__"": 0, ""height"": ""960"", ""plot"": {""log10"": ""true"", ""type"": ""density"", ""replicates"": ""true"", ""__current_case__"": 0}, ""width"": ""1280""}, {""__index__"": 1, ""height"": ""960"", ""plot"": {""log10"": ""true"", ""type"": ""boxplot"", ""replicates"": ""true"", ""__current_case__"": 3}, ""width"": ""1280""}, {""__index__"": 2, ""height"": ""960"", ""plot"": {""clustering"": ""both"", ""labrow"": ""true"", ""labcol"": ""true"", ""features"": ""gene"", ""log10"": ""true"", ""border"": ""false"", ""genes"": [], ""__current_case__"": 7, ""type"": ""heatmap""}, ""width"": ""1280""}, {""__index__"": 3, ""height"": ""960"", ""plot"": {""features"": ""gene"", ""k"": ""1"", ""genes"": [], ""iter_max"": ""100"", ""__current_case__"": 8, ""type"": ""cluster""}, ""width"": ""1280""}, {""__index__"": 4, ""height"": ""960"", ""plot"": {""type"": ""pca"", ""replicates"": ""true"", ""__current_case__"": 2}, ""width"": ""1280""}]",,33316493,error,toolshed.g2.bx.psu.edu/repos/devteam/cummerbund/cummeRbund/1.0.1,1.0.1,,2016-10-01 08:37:58.001792,60157.0,13222.425298
,,2017-08-16 17:18:29.064639,slurm_normal,,main_w3_handler1,3196646,16595488,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",657438720,sqlite,10667453.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30784896}]","[{""__index__"": 0, ""height"": ""960"", ""plot"": {""clustering"": ""both"", ""labrow"": ""true"", ""labcol"": ""true"", ""features"": ""gene"", ""log10"": ""true"", ""border"": ""false"", ""genes"": [], ""__current_case__"": 7, ""type"": ""heatmap""}, ""width"": ""1280""}]",,39908011,error,toolshed.g2.bx.psu.edu/repos/devteam/cummerbund/cummeRbund/1.0.1,1.0.1,,2017-08-16 17:29:43.064387,109028.0,673.9997480000001
,,2017-01-21 07:01:36.162671,slurm_normal,,main_w3_handler1,2948105,14833873,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",173369344,sqlite,8994071.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27915194}]","[{""__index__"": 0, ""height"": ""1000"", ""plot"": {""clustering"": ""both"", ""labrow"": ""true"", ""labcol"": ""true"", ""features"": ""isoforms"", ""log10"": ""true"", ""border"": ""true"", ""genes"": [], ""__current_case__"": 7, ""type"": ""heatmap""}, ""width"": ""1500""}]",,35309656,error,toolshed.g2.bx.psu.edu/repos/devteam/cummerbund/cummeRbund/1.0.1,1.0.1,,2017-01-21 07:15:41.551365,97709.0,845.3886940000001
,,2016-12-20 21:35:53.824134,slurm_normal,,main_w4_handler1,2557492,14618693,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",200515584,sqlite,8795389.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 27697554}]","[{""__index__"": 0, ""height"": ""960"", ""plot"": {""clustering"": ""both"", ""labrow"": ""true"", ""labcol"": ""true"", ""features"": ""gene"", ""log10"": ""true"", ""border"": ""false"", ""genes"": [], ""__current_case__"": 7, ""type"": ""heatmap""}, ""width"": ""1280""}]",,33122058,error,toolshed.g2.bx.psu.edu/repos/devteam/cummerbund/cummeRbund/1.0.1,1.0.1,,2016-12-20 23:48:47.186263,76333.0,7973.362129
,,2016-02-28 22:09:01.268409,slurm_normal,,main_w1_handler1,2607401,11962953,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",157341696,sqlite,6195956.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23517207,,"[{""__index__"": 0, ""height"": ""960"", ""plot"": {""log10"": ""True"", ""type"": ""density"", ""replicates"": ""True"", ""__current_case__"": 0}, ""width"": ""1280""}, {""__index__"": 1, ""height"": ""960"", ""plot"": {""log10"": ""True"", ""type"": ""boxplot"", ""replicates"": ""True"", ""__current_case__"": 3}, ""width"": ""1280""}, {""__index__"": 2, ""height"": ""960"", ""plot"": {""multiple_genes"": {""multiple_genes_selector"": ""no"", ""__current_case__"": 1}, ""log10"": ""True"", ""smooth"": ""True"", ""__current_case__"": 5, ""y"": ""pIC"", ""x"": ""Control"", ""type"": ""scatter""}, ""width"": ""1280""}, {""__index__"": 3, ""height"": ""960"", ""plot"": {""clustering"": ""both"", ""labrow"": ""True"", ""labcol"": ""True"", ""features"": ""gene"", ""log10"": ""True"", ""border"": ""False"", ""genes"": [], ""__current_case__"": 7, ""type"": ""heatmap""}, ""width"": ""1280""}, {""__index__"": 4, ""height"": ""960"", ""plot"": {""y"": ""pIC"", ""x"": ""Control"", ""type"": ""volcano"", ""__current_case__"": 6, ""multiple_genes"": {""multiple_genes_selector"": ""no"", ""__current_case__"": 1}}, ""width"": ""1280""}]",,28530546,error,toolshed.g2.bx.psu.edu/repos/devteam/cummerbund/cummeRbund/1.0.1,1.0.1,,2016-02-29 00:51:06.149841,72664.0,9724.881432
,,2017-11-24 11:33:04.254274,slurm_normal_16gb,,main_w4_handler1,3336208,17570821,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",97737728,sqlite,11633133,slurm,,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 32513211}]","[{""__index__"": 0, ""height"": ""960"", ""plot"": {""clustering"": ""both"", ""labrow"": ""true"", ""labcol"": ""true"", ""features"": ""gene"", ""log10"": ""true"", ""border"": ""false"", ""genes"": [], ""__current_case__"": 7, ""type"": ""heatmap""}, ""width"": ""1280""}]",,42219254,error,toolshed.g2.bx.psu.edu/repos/devteam/cummerbund/cummeRbund/1.0.1,1.0.1,,2017-11-24 11:47:10.105284,117006.0,845.8510100000001
,,2017-08-03 20:58:43.879286,slurm_normal,,main_w4_handler1,3204637,16502618,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",293584896,sqlite,10572044.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 30739531}]","[{""__index__"": 0, ""height"": ""960"", ""plot"": {""clustering"": ""row"", ""labrow"": ""true"", ""labcol"": ""true"", ""features"": ""gene"", ""log10"": ""true"", ""border"": ""false"", ""genes"": [], ""__current_case__"": 7, ""type"": ""heatmap""}, ""width"": ""1280""}]",,39679147,error,toolshed.g2.bx.psu.edu/repos/devteam/cummerbund/cummeRbund/1.0.1,1.0.1,,2017-08-03 21:09:40.982106,72067.0,657.1028200000001
,,2017-03-23 02:55:37.881582,slurm_normal,,main_w4_handler0,3039150,15372103,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",354214912,sqlite,9510582.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 28885519}]","[{""__index__"": 0, ""height"": ""960"", ""plot"": {""type"": ""mds"", ""replicates"": ""true"", ""__current_case__"": 1}, ""width"": ""1280""}, {""__index__"": 1, ""height"": ""960"", ""plot"": {""clustering"": ""both"", ""labrow"": ""true"", ""labcol"": ""true"", ""features"": ""gene"", ""log10"": ""true"", ""border"": ""false"", ""genes"": [], ""__current_case__"": 7, ""type"": ""heatmap""}, ""width"": ""1280""}]",,36255966,error,toolshed.g2.bx.psu.edu/repos/devteam/cummerbund/cummeRbund/1.0.1,1.0.1,,2017-03-23 05:37:23.161430,34556.0,9705.279848
