create_time,destination_id,exit_code,file_list,file_list_filetype,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,object_store_id,param_filename,parameters.adv.alignments,parameters.adv.clip,parameters.adv.matepairDist,parameters.adv.maxID,parameters.adv.minID,parameters.adv.minlen,parameters.adv.readfilter,parameters.adv.region,parameters.adv.skip_technical,parameters.adv.split,parameters.adv.spotgroups,parameters.chromInfo,parameters.dbkey,parameters.input.__current_case__,parameters.input.file_list.values,parameters.input.input_select,parameters.outputformat,runner_name,session_id,state,tool_id,tool_version,traceback,update_time,user_id,runtime
2016-12-15 08:19:25.299808,slurm_normal,,1613164198,fastqsanger,main_w3_handler0,2863098,14580840,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",8760259.roundup,slurm,,corral-repl,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",2,"[{'src': 'hda', 'id': 26924353}]",file_list,"""fastqsanger""",,34750189,error,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.7.0.1,2.7.0.1,,2016-12-15 08:20:48.822882,37746,83.52307400000001
2016-11-12 21:54:27.261964,slurm_normal,,1340703934,fastq,main_w3_handler0,2574698,14326339,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",8533899.roundup,slurm,,corral-repl,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",2,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5620a252d81bd9586'}]",file_list,"""fastqsanger""",,33960892,error,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.7.0.1,2.7.0.1,,2016-11-12 21:56:29.304209,70414,122.04224500000001
