chromInfo,chromInfo_filetype,create_time,destination_id,exit_code,handler,history_id,id,imported,info,input1,input1_filetype,job_runner_external_id,job_runner_name,library_folder_id,object_store_id,param_filename,parameters.chromInfo,parameters.dbkey,parameters.input1,parameters.input1.values,runner_name,session_id,state,tool_id,tool_version,traceback,update_time,user_id,runtime
1352435.0,len,2015-12-17 04:17:18.142734,slurm_normal,,main_w1_handler1,2515192,11203944,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",16127019,gff3,5476430.roundup,slurm,,corral-repl,,"""/galaxy-repl/main/files/013/584/dataset_13584176.dat""","""?""",22419731,,,26420467,error,CONVERTER_gff_to_interval_index_0,1.0.0,,2015-12-17 04:18:40.258701,73808.0,82.11596700000001
,,2016-11-14 19:48:40.765690,slurm_normal,,main_w3_handler0,2892229,14337742,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",21458124,gtf,8543969.roundup,slurm,,corral-repl,,"""/galaxy-repl/main/files/017/833/dataset_17833214.dat""","""neems""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a2fa21979d275360'}]",,33366977,error,CONVERTER_gff_to_interval_index_0,1.0.0,,2016-11-14 19:49:51.740188,91348.0,70.97449800000001
,,2015-08-02 03:24:50.368632,slurm_normal,,main_w1_handler0,2396596,10049280,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",867699172,gtf,4329206.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",20663040,,,24389746,error,CONVERTER_gff_to_interval_index_0,1.0.0,,2015-08-02 03:27:43.908410,64426.0,173.539778
,,2017-11-05 17:28:27.386941,slurm_normal,,main_w3_handler1,3311424,17336896,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",401706329,gtf,11399304,slurm,,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 32072566}]",,41753982,error,CONVERTER_gff_to_interval_index_0,1.0.0,,2017-11-05 17:31:26.949556,115046.0,179.56261500000002
,,2018-01-19 22:03:51.494543,slurm_normal,,main_w4_handler0,3394408,18089404,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",598535066,gtf,12168560,slurm,,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/bosTau6.len""","""bosTau6""",,"[{'src': 'hda', 'id': 33400332}]",,43307072,error,CONVERTER_gff_to_interval_index_0,1.0.0,,2018-01-19 22:07:19.700367,119188.0,208.205824
,,2015-11-30 20:01:13.176232,slurm_normal,,main_w2_handler1,2523712,11046870,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",324515338,gtf,5301840.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",22225115,,,26498967,error,CONVERTER_gff_to_interval_index_0,1.0.0,,2015-11-30 20:04:58.680717,74467.0,225.50448500000002
,,2015-05-12 16:33:24.645450,slurm_normal,,main_w2_handler0,2295660,9455130,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",33459212,gtf,3780204.roundup,slurm,,corral-repl,,"""/galaxy-repl/main/files/011/267/dataset_11267596.dat""","""Nicotiana_v1.0.1""",19675638,,,22934033,error,CONVERTER_gff_to_interval_index_0,1.0.0,,2015-05-12 16:36:30.597700,55778.0,185.95225000000002
,,2017-11-01 23:38:30.092882,slurm_normal,,main_w3_handler0,3000196,17292123,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",649012684,gtf,11354221,slurm,,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 32013132}]",,40165077,error,CONVERTER_gff_to_interval_index_0,1.0.0,,2017-11-01 23:42:16.027230,19796.0,225.934348
,,2016-11-14 19:48:40.336225,slurm_normal,,main_w3_handler1,2892229,14337740,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",20667793,gtf,8543973.roundup,slurm,,corral-repl,,"""/galaxy-repl/main/files/017/833/dataset_17833214.dat""","""neems""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d02d8ff9deb0366b'}]",,33366977,error,CONVERTER_gff_to_interval_index_0,1.0.0,,2016-11-14 19:49:53.351725,91348.0,73.0155
,,2016-01-13 02:07:01.612243,slurm_normal,,main_w2_handler1,2562563,11485747,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1402373249,gff,5748543.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22852556,,,27280554,error,CONVERTER_gff_to_interval_index_0,1.0.0,,2016-01-13 02:09:52.329415,71902.0,170.717172
3506505.0,len,2014-11-23 06:17:36.654617,rodeo_normal,,main_w2_handler0,2077541,8231238,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",6856479,gtf,300728.rodeo,slurm,,corral-repl,,"""/galaxy-repl/main/files/009/751/dataset_9751307.dat""","""?""",17171185,,,18443886,error,CONVERTER_gff_to_interval_index_0,1.0.0,,2014-11-23 06:18:59.392127,51523.0,82.73751
,,2016-01-13 01:38:51.159037,slurm_normal,,main_w1_handler2,2562563,11485633,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1402373249,gff,5748303.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22852556,,,27280554,error,CONVERTER_gff_to_interval_index_0,1.0.0,,2016-01-13 01:46:44.028156,71902.0,472.869119
,,2017-04-08 10:19:07.379560,slurm_normal,,main_w3_handler0,3011547,15529545,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",8101109,gtf,9656241.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29074972}]",,37061729,error,CONVERTER_gff_to_interval_index_0,1.0.0,,2017-04-08 10:20:12.542082,99539.0,65.16252200000001
,,2015-05-13 14:02:40.762686,slurm_normal,,main_w2_handler0,2295660,9463269,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",33458789,gtf,3788120.roundup,slurm,,corral-repl,,"""/galaxy-repl/main/files/011/309/dataset_11309101.dat""","""Niben.genome.v1.0.1.scf.nrctgs""",19691456,,,22934033,error,CONVERTER_gff_to_interval_index_0,1.0.0,,2015-05-13 14:04:41.923259,55778.0,121.16057300000001
521480.0,len,2017-04-21 07:28:30.583471,slurm_normal,,main_w4_handler1,3080145,15642304,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",21268863,gff3,9759929.roundup,slurm,,corral-repl,,"""/galaxy-repl/main/files/019/670/dataset_19670469.dat""","""?""",,"[{'src': 'hda', 'id': 29291779}]",,37452143,error,CONVERTER_gff_to_interval_index_0,1.0.0,,2017-04-21 07:30:18.698382,58764.0,108.114911
,,2018-02-11 05:04:28.465460,slurm_normal,,main_w3_handler0,3424175,18340643,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",977954582,gtf,12424938,slurm,,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 33791778}]",,43814687,error,CONVERTER_gff_to_interval_index_0,1.0.0,,2018-02-11 05:07:09.414684,121717.0,160.94922400000002
,,2015-10-01 08:52:01.917666,slurm_normal,,main_w1_handler2,2436813,10478054,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",132927330,gtf,4755244.roundup,slurm,,corral-repl,,"""/galaxy-repl/main/files/012/460/dataset_12460190.dat""","""C_griseus_v1.0""",21355788,,,25457484,error,CONVERTER_gff_to_interval_index_0,1.0.0,,2015-10-01 08:54:15.585964,62952.0,133.66829800000002
,,2017-07-05 22:10:28.556736,slurm_normal,,main_w4_handler1,3182004,16266911,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1224419294,gtf,10338061.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30316139}]",,39122829,error,CONVERTER_gff_to_interval_index_0,1.0.0,,2017-07-05 22:13:11.925000,108553.0,163.368264
,,2015-10-15 23:40:28.159336,slurm_normal,,main_w1_handler1,2455313,10589861,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",508149359,gff,4859718.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/eschColi_K12.len""","""eschColi_K12""",21547107,,,25434008,error,CONVERTER_gff_to_interval_index_0,1.0.0,,2015-10-15 23:44:11.436643,70263.0,223.277307
,,2016-01-13 01:48:48.168505,slurm_normal,,main_w1_handler1,2562563,11485673,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1402373249,gff,5748367.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22852556,,,27280554,error,CONVERTER_gff_to_interval_index_0,1.0.0,,2016-01-13 01:52:08.103695,71902.0,199.93519
1217510.0,len,2017-06-09 18:33:38.374364,slurm_normal,,main_w3_handler1,2766300,16067456,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",40376733,gff,10155905.roundup,slurm,,corral-repl,,"""/galaxy-repl/main/files/020/251/dataset_20251727.dat""","""?""",,"[{'src': 'hda', 'id': 29973943}]",,37434433,error,CONVERTER_gff_to_interval_index_0,1.0.0,,2017-06-09 18:35:46.774176,87394.0,128.399812
,,2017-07-13 22:34:37.855993,slurm_normal,,main_w4_handler1,3185223,16339242,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",780924277,gtf,10405136.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 30474931}]",,39251818,error,CONVERTER_gff_to_interval_index_0,1.0.0,,2017-07-13 22:37:10.948906,18244.0,153.092913
,,2016-09-09 08:14:21.473139,slurm_normal,,main_w4_handler0,2813161,13813812,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",104090821,gtf,8035007.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b61753c04c15f725'}]",,32833729,error,CONVERTER_gff_to_interval_index_0,1.0.0,,2016-09-09 08:16:41.214505,89558.0,139.741366
666217.0,len,2016-04-12 00:50:22.575811,slurm_normal,,main_w2_handler1,2638151,12424694,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",5740568,gtf,6625086.roundup,slurm,,corral-repl,,"""/galaxy-repl/main/files/014/905/dataset_14905243.dat""","""?""",24264249,,,28282423,error,CONVERTER_gff_to_interval_index_0,1.0.0,,2016-04-12 00:52:46.865193,77813.0,144.28938200000002
1217278.0,len,2015-02-23 05:27:44.378384,rodeo_normal,,main_w1_handler0,2182108,8790093,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",29570787,gff3,2875176.roundup,slurm,,corral-repl,,"""/galaxy-repl/main/files/010/237/dataset_10237250.dat""","""?""",18438449,,,20611288,error,CONVERTER_gff_to_interval_index_0,1.0.0,,2015-02-23 05:29:10.211133,58697.0,85.832749
,,2016-11-13 01:30:45.195753,slurm_normal,,main_w3_handler0,2868947,14326924,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",44027589,gtf,8534362.roundup,slurm,,corral-repl,,"""/galaxy-repl/main/files/017/833/dataset_17833214.dat""","""neems""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55537c7b3be1338fb'}]",,33369915,error,CONVERTER_gff_to_interval_index_0,1.0.0,,2016-11-13 01:32:05.002275,91348.0,79.806522
,,2015-10-23 18:50:40.316301,slurm_normal,,main_w2_handler1,2482848,10705925,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",510343073,gtf,4967836.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",21451690,,,25514323,error,CONVERTER_gff_to_interval_index_0,1.0.0,,2015-10-23 19:01:21.393828,56042.0,641.077527
1019418.0,len,2015-09-21 03:28:47.920786,slurm_normal,,main_w1_handler0,2437929,10369968,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",206970974,gff3,4650861.roundup,slurm,,corral-repl,,"""/galaxy-repl/main/files/012/488/dataset_12488609.dat""","""?""",21100294,,,25244121,error,CONVERTER_gff_to_interval_index_0,1.0.0,,2015-09-21 03:31:12.788190,69193.0,144.86740400000002
,,2015-09-08 00:50:41.421985,slurm_normal,,main_w2_handler0,2431056,10274453,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",723222529,gtf,4560615.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19Patch2.len""","""hg19Patch2""",21035140,,,25062748,error,CONVERTER_gff_to_interval_index_0,1.0.0,,2015-09-08 00:53:47.831395,68715.0,186.40941
521480.0,len,2017-04-21 07:31:16.635601,slurm_normal,,main_w4_handler0,3080145,15642315,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",21268863,gff3,9759940.roundup,slurm,,corral-repl,,"""/galaxy-repl/main/files/019/670/dataset_19670469.dat""","""?""",,"[{'src': 'hda', 'id': 29291779}]",,37452143,error,CONVERTER_gff_to_interval_index_0,1.0.0,,2017-04-21 07:33:01.907440,58764.0,105.271839
,,2017-08-29 05:05:49.547154,slurm_normal,,main_w4_handler1,3232294,16679184,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",401706329,gtf,10751307.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 31004491}]",,40097742,error,CONVERTER_gff_to_interval_index_0,1.0.0,,2017-08-29 05:08:59.757853,110526.0,190.210699
,,2015-07-24 00:26:11.116515,slurm_normal,,main_w2_handler0,2384200,9960454,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",35581141,gff,4245089.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20507739,,,24246524,error,CONVERTER_gff_to_interval_index_0,1.0.0,,2015-07-24 00:27:57.831640,66627.0,106.715125
,,2015-03-12 18:46:31.699694,rodeo_normal,,main_w1_handler0,2233217,8935263,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",29570787,gff3,3143996.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18809873,,,20611288,error,CONVERTER_gff_to_interval_index_0,1.0.0,,2015-03-12 18:48:19.049449,58697.0,107.349755
,,2016-01-13 01:45:17.356201,slurm_normal,,main_w1_handler2,2562563,11485668,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1402373249,gff,5748405.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22852556,,,27280554,error,CONVERTER_gff_to_interval_index_0,1.0.0,,2016-01-13 01:55:58.755038,71902.0,641.3988370000001
,,2018-01-31 03:23:17.957149,slurm_normal,,main_w3_handler1,3397466,18207819,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",38742677,gtf,12288720,slurm,,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 33582615}]",,43565135,error,CONVERTER_gff_to_interval_index_0,1.0.0,,2018-01-31 03:24:44.540018,120002.0,86.582869
,,2017-06-01 16:10:07.304928,slurm_normal,,main_w4_handler0,3000196,15990332,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",729539541,gtf,10085202.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 29851433}]",,36942833,error,CONVERTER_gff_to_interval_index_0,1.0.0,,2017-06-01 16:14:19.392346,19796.0,252.087418
,,2016-05-30 08:05:17.899693,slurm_normal,,main_w1_handler0,2715640,13021300,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1188061800,gff3,7204056.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c4aa5780697955ea'}]",,30491072,error,CONVERTER_gff_to_interval_index_0,1.0.0,,2016-05-30 08:07:58.900680,83370.0,161.000987
521480.0,len,2017-04-21 07:27:32.879680,slurm_normal,,main_w3_handler1,3080145,15642297,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",21268863,gff3,9759921.roundup,slurm,,corral-repl,,"""/galaxy-repl/main/files/019/670/dataset_19670469.dat""","""?""",,"[{'src': 'hda', 'id': 29291779}]",,37452143,error,CONVERTER_gff_to_interval_index_0,1.0.0,,2017-04-21 07:29:12.117613,58764.0,99.23793300000001
