create_time,destination_id,exit_code,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,object_store_id,otu,otu_filetype,param_filename,parameters.as_datasets,parameters.chromInfo,parameters.dbkey,parameters.fontsize,parameters.nseqs,parameters.permute,parameters.sharedotus,runner_name,session_id,state,tool_id,tool_version,traceback,update_time,user_id,runtime
2017-06-22 00:13:05.495519,slurm_normal,,main_w4_handler1,3165633,16158891,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",10236927.roundup,slurm,,corral-repl,7180,tabular,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""24""","""false""","""false""","""false""",,38817067,error,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_venn/1.24.0,1.24.0,,2017-06-22 00:15:56.855539,,171.36002000000002
2017-03-22 17:16:04.682516,slurm_normal,,main_w3_handler1,3039708,15368432,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",9506976.roundup,slurm,,corral-repl,3264,bed,,"""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""24""","""false""","""false""","""false""",,36707999,error,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_venn/1.24.0,1.24.0,,2017-03-22 17:17:56.988292,102342.0,112.30577600000001
2017-03-26 04:18:35.758943,slurm_normal,,main_w3_handler0,3045030,15397645,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",9532897.roundup,slurm,,corral-repl,683,bed,,"""false""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""24""","""false""","""false""","""false""",,36854220,error,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_venn/1.24.0,1.24.0,,2017-03-26 04:20:56.861669,57124.0,141.10272600000002
2017-05-20 06:24:16.473578,slurm_normal,,main_w4_handler1,3112878,15895221,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",9994802.roundup,slurm,,corral-repl,205019946,fasta,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""24""","""false""","""false""","""false""",,38072969,error,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_venn/1.24.0,1.24.0,,2017-05-20 06:25:15.651750,106260.0,59.178172
2017-05-09 12:42:19.239139,slurm_normal,,main_w4_handler1,1946267,15793424,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",9897882.roundup,slurm,,corral-repl,13042,tabular,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""24""","""false""","""false""","""false""",,37837158,error,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_venn/1.24.0,1.24.0,,2017-05-09 12:44:39.392604,50285.0,140.153465
2017-04-03 11:41:05.767928,slurm_normal,,main_w4_handler1,3051145,15470405,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",9600021.roundup,slurm,,corral-repl,418190,bed,,"""false""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""24""","""false""","""false""","""false""",,37068653,error,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_venn/1.24.0,1.24.0,,2017-04-03 11:42:11.040351,58780.0,65.272423
2017-03-26 04:18:35.215387,slurm_normal,,main_w3_handler1,3045030,15397644,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",9532898.roundup,slurm,,corral-repl,832,bed,,"""false""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""24""","""false""","""false""","""false""",,36854220,error,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_venn/1.24.0,1.24.0,,2017-03-26 04:19:56.967679,57124.0,81.75229200000001
2017-03-22 17:16:05.109018,slurm_normal,,main_w4_handler1,3039708,15368434,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",9506984.roundup,slurm,,corral-repl,1148,bed,,"""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""24""","""false""","""false""","""false""",,36707999,error,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_venn/1.24.0,1.24.0,,2017-03-22 17:18:59.332700,102342.0,174.22368200000003
