bamfiles,bamfiles1,bamfiles1_filetype,bamfiles2,bamfiles2_filetype,bamfiles_filetype,create_time,destination_id,exit_code,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,object_store_id,param_filename,parameters.__job_resource.__current_case__,parameters.__job_resource.__job_resource__select,parameters.advancedOpt.__current_case__,parameters.advancedOpt.showAdvancedOpt,parameters.bamfiles.values,parameters.chromInfo,parameters.dbkey,parameters.mode.__current_case__,parameters.mode.binSize,parameters.mode.distanceBetweenBins,parameters.mode.modeOpt,parameters.outRawCounts,parameters.region,runner_name,session_id,state,tool_id,tool_version,traceback,update_time,user_id,runtime
11707022625,11707022625,bam,12474796868,bam,bam,2016-10-21 20:45:42.545247,slurm_multi,,main_w3_handler2,2827058,14143915,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",8357318,slurm,,corral-repl,,0,no,0,no,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c3990f9bc5ad70b6'}, {'src': 'hda', 'id': 'bbd44e69cb8906b50fcf8341d769b31f'}]","""/galaxy-repl/localdata/chrom/hg18.len""","""hg18""",0,10000,0,bins,"""true""","""""",,33846411,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bam_summary/deeptools_multi_bam_summary/2.3.5.0,2.3.5.0,,2016-10-21 21:59:12.583641,90658,4410.038394
11707022625,11707022625,bam,12474796868,bam,bam,2016-10-21 22:31:45.854409,slurm_multi,,main_w3_handler2,2827058,14144471,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",8357621,slurm,,corral-repl,,0,no,0,no,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c3990f9bc5ad70b6'}, {'src': 'hda', 'id': 'bbd44e69cb8906b50fcf8341d769b31f'}]","""/galaxy-repl/localdata/chrom/hg18.len""","""hg18""",0,10000,0,bins,"""true""","""""",,33846411,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bam_summary/deeptools_multi_bam_summary/2.3.5.0,2.3.5.0,,2016-10-21 22:51:41.211635,90658,1195.357226
11801306460,11801306460,bam,12573429284,bam,bam,2016-10-21 00:30:36.485452,reserved_multi,,main_w4_handler2,2862997,14135826,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",8350285.roundup,slurm,,corral-repl,,0,no,0,no,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5688e786dc69839ae'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5b7057486d8b2eb60'}]","""/galaxy-repl/localdata/chrom/hg18.len""","""hg18""",0,10000,0,bins,"""false""","""""",,32443707,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bam_summary/deeptools_multi_bam_summary/2.3.5.0,2.3.5.0,,2016-10-21 03:12:41.273793,5254,9724.788341000001
11707022625,11707022625,bam,12474796868,bam,bam,2016-10-20 22:52:30.863260,slurm_multi,,main_w3_handler2,2827058,14135405,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",8349601,slurm,,corral-repl,,0,no,0,no,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c3990f9bc5ad70b6'}, {'src': 'hda', 'id': 'bbd44e69cb8906b50fcf8341d769b31f'}]","""/galaxy-repl/localdata/chrom/hg18.len""","""hg18""",0,10000,0,bins,"""false""","""""",,33835302,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bam_summary/deeptools_multi_bam_summary/2.3.5.0,2.3.5.0,,2016-10-20 23:10:16.205939,90658,1065.342679
11707022625,11707022625,bam,12474796868,bam,bam,2016-10-21 22:00:32.105731,slurm_multi,,main_w4_handler2,2827058,14144318,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",8357431,slurm,,corral-repl,,0,no,0,no,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c3990f9bc5ad70b6'}, {'src': 'hda', 'id': 'bbd44e69cb8906b50fcf8341d769b31f'}]","""/galaxy-repl/localdata/chrom/hg18.len""","""hg18""",0,10000,0,bins,"""true""","""""",,33846411,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bam_summary/deeptools_multi_bam_summary/2.3.5.0,2.3.5.0,,2016-10-21 22:30:05.805508,90658,1773.699777
11707022625,11707022625,bam,12474796868,bam,bam,2016-10-20 22:11:49.935027,slurm_multi,,main_w3_handler2,2827058,14135216,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",8349398,slurm,,corral-repl,,0,no,0,no,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c3990f9bc5ad70b6'}, {'src': 'hda', 'id': 'bbd44e69cb8906b50fcf8341d769b31f'}]","""/galaxy-repl/localdata/chrom/hg18.len""","""hg18""",0,10000,0,bins,"""false""","""""",,33835302,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bam_summary/deeptools_multi_bam_summary/2.3.5.0,2.3.5.0,,2016-10-20 22:41:05.430440,90658,1755.495413
11707022625,11707022625,bam,12474796868,bam,bam,2016-10-20 21:55:09.851595,slurm_multi,,main_w4_handler2,2827058,14135045,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",8349271,slurm,,corral-repl,,0,no,0,no,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c3990f9bc5ad70b6'}, {'src': 'hda', 'id': 'bbd44e69cb8906b50fcf8341d769b31f'}]","""/galaxy-repl/localdata/chrom/hg18.len""","""hg18""",0,10000,0,bins,"""false""","""""",,33835302,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bam_summary/deeptools_multi_bam_summary/2.3.5.0,2.3.5.0,,2016-10-20 22:08:34.992396,90658,805.140801
