create_time,destination_id,exit_code,guide_gff,guide_gff_filetype,handler,history_id,id,imported,info,input_gtf,input_gtf1,input_gtf1_filetype,input_gtf2,input_gtf2_filetype,input_gtf3,input_gtf3_filetype,input_gtf_filetype,job_runner_external_id,job_runner_name,library_folder_id,object_store_id,param_filename,parameters.chromInfo,parameters.dbkey,parameters.gap_len,parameters.guide_gff.values,parameters.input_gtf.values,parameters.keep_introns,parameters.min_cov,parameters.min_fpkm,parameters.min_iso,parameters.min_len,parameters.min_tpm,runner_name,session_id,state,tool_id,tool_version,traceback,update_time,user_id,runtime
2017-03-03 16:47:59.423024,slurm_normal,,1408161843,gtf,main_w3_handler0,2912398,15201695,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",6269966574,6269966574,gtf,,,,,gtf,9352040.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""250""","[{'src': 'hda', 'id': 27444728}]","[{'src': 'hda', 'id': 27444722}]","""false""","""0""","""1.0""","""0.01""","""50""","""1.0""",,35197071,error,toolshed.g2.bx.psu.edu/repos/iuc/stringtie/stringtie_merge/0.1.0,0.1.0,,2017-03-03 16:53:06.127788,7115,306.704764
2017-03-06 14:24:23.392879,slurm_normal,,1623597670,gtf,main_w3_handler1,2912398,15220194,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",59812448,59812448,gtf,58888524.0,gtf,57325788.0,gtf,gtf,9369026.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""250""","[{'src': 'hda', 'id': 27444723}]","[{'src': 'hda', 'id': 28637053}, {'src': 'hda', 'id': 28637717}, {'src': 'hda', 'id': 28637718}]","""false""","""0""","""1.0""","""0.01""","""50""","""1.0""",,35087096,error,toolshed.g2.bx.psu.edu/repos/iuc/stringtie/stringtie_merge/0.1.0,0.1.0,,2017-03-06 14:25:45.742380,7115,82.349501
2016-12-09 16:26:17.012873,slurm_normal,,1408161843,gtf,main_w3_handler0,2912398,14532151,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",6269966574,6269966574,gtf,,,,,gtf,8714948.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""250""","[{'src': 'hda', 'id': 27444728}]","[{'src': 'hda', 'id': 27444722}]","""false""","""0""","""1.0""","""0.01""","""50""","""1.0""",,33099108,error,toolshed.g2.bx.psu.edu/repos/iuc/stringtie/stringtie_merge/0.1.0,0.1.0,,2016-12-09 16:30:38.737089,7115,261.724216
2017-03-06 14:22:01.701873,slurm_normal,,1079502171,gtf,main_w3_handler0,2912398,15220166,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",59812448,59812448,gtf,58888524.0,gtf,57325788.0,gtf,gtf,9368999.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""250""","[{'src': 'hda', 'id': 28635913}]","[{'src': 'hda', 'id': 28637053}, {'src': 'hda', 'id': 28637717}, {'src': 'hda', 'id': 28637718}]","""false""","""0""","""1.0""","""0.01""","""50""","""1.0""",,35087096,error,toolshed.g2.bx.psu.edu/repos/iuc/stringtie/stringtie_merge/0.1.0,0.1.0,,2017-03-06 14:23:53.675544,7115,111.97367100000001
2017-03-06 17:19:51.405192,slurm_normal,,1408161843,gtf,main_w3_handler0,2912398,15221881,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",271568976,271568976,gff3,,,,,gff3,9370579.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""250""","[{'src': 'hda', 'id': 27444728}]","[{'src': 'hda', 'id': 28639016}]","""false""","""0""","""1.0""","""0.01""","""50""","""1.0""",,35061623,error,toolshed.g2.bx.psu.edu/repos/iuc/stringtie/stringtie_merge/0.1.0,0.1.0,,2017-03-06 17:22:44.015541,7115,172.610349
2017-03-06 14:19:06.216971,slurm_normal,,710390034,gtf,main_w4_handler0,2912398,15220141,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",59812448,59812448,gtf,58888524.0,gtf,57325788.0,gtf,gtf,9368970.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""250""","[{'src': 'hda', 'id': 28607745}]","[{'src': 'hda', 'id': 28637053}, {'src': 'hda', 'id': 28637717}, {'src': 'hda', 'id': 28637718}]","""false""","""0""","""1.0""","""0.01""","""50""","""1.0""",,35087096,error,toolshed.g2.bx.psu.edu/repos/iuc/stringtie/stringtie_merge/0.1.0,0.1.0,,2017-03-06 14:20:27.872124,7115,81.655153
