create_time,destination_id,exit_code,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,object_store_id,param_filename,parameters.__job_resource.__current_case__,parameters.__job_resource.__job_resource__select,parameters.__workflow_invocation_uuid__,parameters.advancedOpt.__current_case__,parameters.advancedOpt.averageTypeBins,parameters.advancedOpt.binSize,parameters.advancedOpt.maxThreshold,parameters.advancedOpt.minThreshold,parameters.advancedOpt.missingDataAsZero,parameters.advancedOpt.scale,parameters.advancedOpt.showAdvancedOpt,parameters.advancedOpt.skipZeros,parameters.advancedOpt.sortRegions,parameters.advancedOpt.sortUsing,parameters.chromInfo,parameters.dbkey,parameters.mode.__current_case__,parameters.mode.afterRegionStartLength,parameters.mode.beforeRegionStartLength,parameters.mode.mode_select,parameters.mode.nanAfterEnd,parameters.mode.referencePoint,parameters.mode.regionBodyLength,parameters.mode.regionStartLength.__current_case__,parameters.mode.regionStartLength.afterRegionStartLength,parameters.mode.regionStartLength.beforeRegionStartLength,parameters.mode.regionStartLength.regionStartLength_select,parameters.mode.regionStartLength.unscaled3prime,parameters.mode.regionStartLength.unscaled5prime,parameters.output.__current_case__,parameters.output.saveMatrix,parameters.output.saveSortedRegions,parameters.output.showOutputSettings,parameters.regionsFiles,parameters.scoreFileName.values,regionsFiles_0|regionsFile,regionsFiles_0|regionsFile_filetype,regionsFiles_1|regionsFile,regionsFiles_1|regionsFile_filetype,regionsFiles_2|regionsFile,regionsFiles_2|regionsFile_filetype,regionsFiles_3|regionsFile,regionsFiles_3|regionsFile_filetype,regionsFiles_4|regionsFile,regionsFiles_4|regionsFile_filetype,runner_name,scoreFileName,scoreFileName1,scoreFileName10,scoreFileName10_filetype,scoreFileName11,scoreFileName11_filetype,scoreFileName12,scoreFileName12_filetype,scoreFileName13,scoreFileName13_filetype,scoreFileName14,scoreFileName14_filetype,scoreFileName15,scoreFileName15_filetype,scoreFileName16,scoreFileName16_filetype,scoreFileName17,scoreFileName17_filetype,scoreFileName18,scoreFileName18_filetype,scoreFileName19,scoreFileName19_filetype,scoreFileName1_filetype,scoreFileName2,scoreFileName20,scoreFileName20_filetype,scoreFileName21,scoreFileName21_filetype,scoreFileName22,scoreFileName22_filetype,scoreFileName23,scoreFileName23_filetype,scoreFileName24,scoreFileName24_filetype,scoreFileName2_filetype,scoreFileName3,scoreFileName3_filetype,scoreFileName4,scoreFileName4_filetype,scoreFileName5,scoreFileName5_filetype,scoreFileName6,scoreFileName6_filetype,scoreFileName7,scoreFileName7_filetype,scoreFileName8,scoreFileName8_filetype,scoreFileName9,scoreFileName9_filetype,scoreFileName_filetype,session_id,state,tool_id,tool_version,traceback,update_time,user_id,runtime
2016-07-23 14:28:50.503526,slurm_multi,,main_w2_handler2,2773992,13476735,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7698200,slurm,,corral-repl,,0,no,"""c612e20250e111e6bb43005056a52a46""",0,,,,,,,no,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,,,scale-regions,,,500,1.0,2500,2500,yes,0,0,0,,,no,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5ff872b752dd94292""}]}}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5ec671f848e0d5681'}, {'src': 'hda', 'id': 'bbd44e69cb8906b50050528dc6936958'}, {'src': 'hda', 'id': 'bbd44e69cb8906b50010aac7c4477377'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5a2c31b3984f8b524'}, {'src': 'hda', 'id': 'bbd44e69cb8906b50e453eff282506aa'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5ad9abaa8e538f4e4'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5dd396a825b33aeef'}, {'src': 'hda', 'id': 'bbd44e69cb8906b533971584342c24a7'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5eebe05c76344b365'}]",9616450,bed,,,,,,,,,,264803097,264803097,,,,,,,,,,,,,,,,,,,,,bigwig,304488321.0,,,,,,,,,,,bigwig,237966770.0,bigwig,230782346.0,bigwig,361839233.0,bigwig,373114462.0,bigwig,356867024.0,bigwig,307619375.0,bigwig,243556885.0,bigwig,bigwig,31533916,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.2.3.0,2.2.3.0,,2016-07-25 11:54:44.494726,29338,163553.99120000002
2016-07-30 13:24:14.892765,slurm_multi,,main_w1_handler2,2780025,13529429,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7744738,slurm,,corral-repl,,0,no,"""e8d39030565811e68ee6005056a51846""",0,,,,,,,no,,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",0,,,scale-regions,,,500,1.0,2500,2500,yes,0,0,0,,,no,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5aeb215d58998124a""}]}}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b54edd911e8beb8c29'}, {'src': 'hda', 'id': 'bbd44e69cb8906b56ade5375b72ce7a4'}, {'src': 'hda', 'id': 'bbd44e69cb8906b528996cd74d378593'}, {'src': 'hda', 'id': 'bbd44e69cb8906b568149abde81fb20e'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5fc884a2fdc5b5575'}, {'src': 'hda', 'id': 'bbd44e69cb8906b50858d93782cd53dc'}, {'src': 'hda', 'id': 'bbd44e69cb8906b561b3b53650cf4910'}, {'src': 'hda', 'id': 'bbd44e69cb8906b52eb226552ffa61f5'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5739ace5dde8096f4'}]",366712427,bed,,,,,,,,,,216646460,216646460,,,,,,,,,,,,,,,,,,,,,bigwig,363401642.0,,,,,,,,,,,bigwig,450866742.0,bigwig,202764193.0,bigwig,251577323.0,bigwig,326726518.0,bigwig,320997843.0,bigwig,374297943.0,bigwig,318853248.0,bigwig,bigwig,31819982,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.2.3.0,2.2.3.0,,2016-07-30 13:47:03.663793,29338,1368.7710280000001
2016-06-01 10:19:56.271227,slurm_multi,,main_w2_handler2,2723531,13038643,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7218993,slurm,,corral-repl,,0,no,,1,mean,50,,,false,,yes,false,descend,mean,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,,,scale-regions,,,500,1.0,1000,1000,yes,0,0,1,false,false,yes,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b58327f12d202a4edd""}]}}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b574bb8b4124a39677'}]",1446028571,bed,,,,,,,,,,48297220,48297220,,,,,,,,,,,,,,,,,,,,,bigwig,,,,,,,,,,,,,,,,,,,,,,,,,,,bigwig,30509195,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.2.3.0,2.2.3.0,,2016-06-01 10:27:12.195714,83277,435.924487
2016-07-23 14:30:57.256704,slurm_multi,,main_w1_handler2,2773998,13476772,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7710411,slurm,,corral-repl,,0,no,"""119988ac50e211e68241005056a52a46""",0,,,,,,,no,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,,,scale-regions,,,500,1.0,2500,2500,yes,0,0,0,,,no,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b53fa85279c7852afb""}]}}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5802caff61bf003ad'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5e795ff2899c2529a'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5f61fe5b0635858e0'}, {'src': 'hda', 'id': 'bbd44e69cb8906b55f225aed7bd8b741'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5bac9e4284551e0c5'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5559285af6c9471cc'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5cf805032d6fb23c5'}, {'src': 'hda', 'id': 'bbd44e69cb8906b54c6571e8b8507683'}, {'src': 'hda', 'id': 'bbd44e69cb8906b561e766856ac5332d'}]",15764696,bed,,,,,,,,,,236155985,236155985,,,,,,,,,,,,,,,,,,,,,bigwig,283358300.0,,,,,,,,,,,bigwig,235848270.0,bigwig,160591504.0,bigwig,321218842.0,bigwig,261414276.0,bigwig,248649568.0,bigwig,186317617.0,bigwig,222108689.0,bigwig,bigwig,31533916,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.2.3.0,2.2.3.0,,2016-07-26 14:23:40.464874,29338,258763.20817000003
2016-07-15 21:32:36.503369,slurm_multi,,main_w1_handler2,2738336,13421926,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7633706,slurm,,corral-repl,,0,no,,0,,,,,,,no,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,,,scale-regions,,,500,0.0,,,no,,,0,,,no,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b57aa763057720b09d""}]}}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b57a47a81c7c518b91'}]",1342373695,bed,,,,,,,,,,166412404,166412404,,,,,,,,,,,,,,,,,,,,,bigwig,,,,,,,,,,,,,,,,,,,,,,,,,,,bigwig,30647447,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.2.3.0,2.2.3.0,,2016-07-15 21:39:04.543687,85504,388.040318
2016-06-16 08:39:11.961728,slurm_multi,,main_w1_handler2,605821,13180719,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7365249,slurm,,corral-repl,,0,no,,0,,,,,,,no,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,1000,1000,reference-point,false,center,,,,,,,,0,,,no,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5bf22372c65d739cc""}]}}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b509cd957abf8ada9b'}]",433806072,bed,,,,,,,,,,153483998,153483998,,,,,,,,,,,,,,,,,,,,,bigwig,,,,,,,,,,,,,,,,,,,,,,,,,,,bigwig,30186712,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.2.3.0,2.2.3.0,,2016-06-16 08:44:11.557403,12956,299.595675
2016-07-06 08:32:49.497774,slurm_multi,,main_w2_handler2,2758797,13341942,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7560819,slurm,,corral-repl,,0,no,"""38a7fbf4435411e6bf8c005056a52a46""",0,,,,,,,no,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,,,scale-regions,,,500,1.0,5000,5000,yes,0,0,0,,,no,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5a668f39d808ec119""}]}}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b557424eb60e2520cf'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5a6019482d4951dac'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5f2aad723e7e40d0f'}, {'src': 'hda', 'id': 'bbd44e69cb8906b50aa9ded027d42f13'}]",3164745725,bed,,,,,,,,,,494286,494286,,,,,,,,,,,,,,,,,,,,,bigwig,126297.0,,,,,,,,,,,bigwig,10407948.0,bigwig,19249.0,bigwig,,,,,,,,,,,bigwig,31200238,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.2.3.0,2.2.3.0,,2016-07-07 09:19:23.125055,29338,89193.62728100001
2016-07-30 13:25:40.028529,slurm_multi,,main_w2_handler2,2780027,13529445,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7754187,slurm,,corral-repl,,0,no,"""1b7a4e02565911e6a52a005056a51846""",0,,,,,,,no,,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",0,,,scale-regions,,,500,1.0,2500,2500,yes,0,0,0,,,no,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5aeb215d58998124a""}]}}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5db002e89069aa3dd'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5faf36f4e00f7bb3e'}, {'src': 'hda', 'id': 'bbd44e69cb8906b578cce4e126c544c2'}, {'src': 'hda', 'id': 'bbd44e69cb8906b516144d352a3a4c50'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5704dedf5cd3487c3'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5b097b968dd557dd8'}, {'src': 'hda', 'id': 'bbd44e69cb8906b516ceea23b3e5e998'}, {'src': 'hda', 'id': 'bbd44e69cb8906b50e67de847a65d6a9'}, {'src': 'hda', 'id': 'bbd44e69cb8906b56891800c7cd2ef40'}]",366712427,bed,,,,,,,,,,337967578,337967578,,,,,,,,,,,,,,,,,,,,,bigwig,345058772.0,,,,,,,,,,,bigwig,223043920.0,bigwig,176817712.0,bigwig,375468628.0,bigwig,260883782.0,bigwig,328813020.0,bigwig,274046920.0,bigwig,285154823.0,bigwig,bigwig,31819982,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.2.3.0,2.2.3.0,,2016-07-31 14:49:46.585075,29338,91446.556546
2016-07-23 14:26:00.789584,slurm_multi,,main_w1_handler2,2773984,13476662,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7692779,slurm,,corral-repl,,0,no,"""60a6f19c50e111e694fc005056a52a46""",0,,,,,,,no,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,,,scale-regions,,,500,1.0,2500,2500,yes,0,0,0,,,no,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5ff872b752dd94292""}]}}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b534e344c7f7937694'}, {'src': 'hda', 'id': 'bbd44e69cb8906b59091fd58145ce7ff'}, {'src': 'hda', 'id': 'bbd44e69cb8906b50a190b108f98a247'}, {'src': 'hda', 'id': 'bbd44e69cb8906b50ad0888096b90e29'}, {'src': 'hda', 'id': 'bbd44e69cb8906b511020896bd4df175'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5acae0684280355cb'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5e8464428fe650641'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5b2eabf75e5a6a0ee'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5a66d5c2ffc513f46'}]",9616450,bed,,,,,,,,,,205261937,205261937,,,,,,,,,,,,,,,,,,,,,bigwig,246647222.0,,,,,,,,,,,bigwig,303891627.0,bigwig,218432761.0,bigwig,330915454.0,bigwig,389652281.0,bigwig,410947984.0,bigwig,344136433.0,bigwig,317315731.0,bigwig,bigwig,31533916,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.2.3.0,2.2.3.0,,2016-07-23 22:22:16.554555,29338,28575.764971
2016-08-09 11:46:29.459220,slurm_multi,,main_w2_handler2,2755184,13629287,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7842592,slurm,,corral-repl,,0,no,,0,,,,,,,no,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,,,scale-regions,,,500,0.0,,,no,,,0,,,no,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5c572879d7e7ca741""}]}}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5ea0b7666586b105d'}, {'src': 'hda', 'id': 'bbd44e69cb8906b58025fae9a742e1aa'}]",97164116,bed,,,,,,,,,,93045967,93045967,,,,,,,,,,,,,,,,,,,,,bigwig,174177161.0,,,,,,,,,,,bigwig,,,,,,,,,,,,,,,bigwig,31024500,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.2.3.0,2.2.3.0,,2016-08-09 12:01:28.920477,60571,899.461257
2016-07-05 08:10:47.144297,slurm_multi,,main_w2_handler2,2757742,13332391,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7539798,slurm,,corral-repl,,0,no,"""f6b8b8e0428711e6b2a5005056a52a46""",0,,,,,,,no,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,,,scale-regions,,,500,1.0,1000,1000,yes,0,0,0,,,no,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5086f55ca9bae569b""}]}}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b54915f21cbc4585c8'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5d33177ea77d2ca74'}, {'src': 'hda', 'id': 'bbd44e69cb8906b54e2e9b0aa4141ef5'}, {'src': 'hda', 'id': 'bbd44e69cb8906b587d478edaaeebe61'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5ba05fbe1d1c9f34c'}, {'src': 'hda', 'id': 'bbd44e69cb8906b57997d6d32091175f'}, {'src': 'hda', 'id': 'bbd44e69cb8906b539cbed1afc90f65f'}]",28966577,bed,,,,,,,,,,219603705,219603705,,,,,,,,,,,,,,,,,,,,,bigwig,218432761.0,,,,,,,,,,,bigwig,237171613.0,bigwig,202764193.0,bigwig,230782346.0,bigwig,223043920.0,bigwig,235848270.0,bigwig,,,,,bigwig,31200238,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.2.3.0,2.2.3.0,,2016-07-05 10:33:21.908731,29338,8554.764434
2016-07-23 03:17:16.481621,slurm_multi,,main_w2_handler2,2773715,13475272,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7691514,slurm,,corral-repl,,0,no,"""f49ffc44508311e6978e005056a51846""",0,,,,,,,no,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,,,scale-regions,,,500,1.0,2500,2500,yes,0,0,0,,,no,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5ff872b752dd94292""}]}}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b55fec0f20b61c8e9c'}, {'src': 'hda', 'id': 'bbd44e69cb8906b56c4d94957917208a'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5c1dee02a03f22e98'}, {'src': 'hda', 'id': 'bbd44e69cb8906b589c87ff10fc80a77'}, {'src': 'hda', 'id': 'bbd44e69cb8906b51d7a6c65cd1f1d86'}, {'src': 'hda', 'id': 'bbd44e69cb8906b55f6e075ef006e748'}, {'src': 'hda', 'id': 'bbd44e69cb8906b579e650e72d4b04fd'}, {'src': 'hda', 'id': 'bbd44e69cb8906b54881a58cae8a6263'}, {'src': 'hda', 'id': 'bbd44e69cb8906b58102da2f991e7f83'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5d7c46d6539fc4349'}]",9616450,bed,,,,,,,,,,354779190,354779190,273084445.0,bigwig,,,,,,,,,,,,,,,,,,,bigwig,247018452.0,,,,,,,,,,,bigwig,262358246.0,bigwig,219603705.0,bigwig,113668655.0,bigwig,248622475.0,bigwig,129417001.0,bigwig,250073939.0,bigwig,289182773.0,bigwig,bigwig,31533916,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.2.3.0,2.2.3.0,,2016-07-23 17:25:51.138028,29338,50914.656407
2016-05-19 14:06:55.954863,slurm_multi,,main_w1_handler2,2710359,12940394,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7134828,slurm,,corral-repl,,0,no,"""f11e95a81dca11e69928005056a52a46""",0,,,,,,,no,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,5000,5000,reference-point,false,TSS,,,,,,,,0,,,no,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5f48c6358fe0150ce""}]}}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5d4aebeb923bdd01b'}, {'src': 'hda', 'id': 'bbd44e69cb8906b513f566fbe258b13b'}, {'src': 'hda', 'id': 'bbd44e69cb8906b522f9eece153e1d1e'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5e5c06c275f62eb44'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5c7e2a3ebeea42a06'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5b6e543a5382dabf7'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5dc40e49ebe3abd1e'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5253ce949ed9c92a5'}]",24910497,bed,,,,,,,,,,114363727,114363727,,,,,,,,,,,,,,,,,,,,,bigwig,137678377.0,,,,,,,,,,,bigwig,95618147.0,bigwig,125293265.0,bigwig,14416545.0,bigwig,45221458.0,bigwig,57116763.0,bigwig,48750879.0,bigwig,,,bigwig,30307578,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.2.3.0,2.2.3.0,,2016-05-19 21:27:23.581020,41189,26427.626157000002
2016-05-21 18:48:34.269771,slurm_multi,,main_w1_handler2,2448228,12954695,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7147954,slurm,,corral-repl,,0,no,,0,,,,,,,no,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",0,,,scale-regions,,,500,0.0,,,no,,,0,,,no,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5e193d15489a6240a""}]}}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b55693c2cb7cf3b62a'}]",232710605,bed,,,,,,,,,,84118028,84118028,,,,,,,,,,,,,,,,,,,,,bigwig,,,,,,,,,,,,,,,,,,,,,,,,,,,bigwig,29763558,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.2.3.0,2.2.3.0,,2016-05-21 18:59:56.334254,28645,682.064483
2016-07-05 08:30:03.982699,slurm_multi,,main_w2_handler2,2757761,13332547,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7544922,slurm,,corral-repl,,0,no,"""aba2904e428a11e68766005056a52a46""",0,,,,,,,no,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,,,scale-regions,,,500,1.0,1000,1000,yes,0,0,0,,,no,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b59cdea5c6e00f007f""}]}}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b54915f21cbc4585c8'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5d33177ea77d2ca74'}, {'src': 'hda', 'id': 'bbd44e69cb8906b54e2e9b0aa4141ef5'}, {'src': 'hda', 'id': 'bbd44e69cb8906b587d478edaaeebe61'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5ba05fbe1d1c9f34c'}, {'src': 'hda', 'id': 'bbd44e69cb8906b57997d6d32091175f'}, {'src': 'hda', 'id': 'bbd44e69cb8906b539cbed1afc90f65f'}]",31938384,bed,,,,,,,,,,219603705,219603705,,,,,,,,,,,,,,,,,,,,,bigwig,218432761.0,,,,,,,,,,,bigwig,237171613.0,bigwig,202764193.0,bigwig,230782346.0,bigwig,223043920.0,bigwig,235848270.0,bigwig,,,,,bigwig,31200238,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.2.3.0,2.2.3.0,,2016-07-05 21:33:44.234503,29338,47020.251804
2016-07-06 02:30:41.868922,slurm_multi,,main_w2_handler2,2758607,13340781,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7557080,slurm,,corral-repl,,0,no,"""a1d1bddc432111e68766005056a52a46""",0,,,,,,,no,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,,,scale-regions,,,500,1.0,5000,5000,yes,0,0,0,,,no,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b519c3c18b502d5655""}]}}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b556df8369aefaa9ea'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5adf035127405b70a'}, {'src': 'hda', 'id': 'bbd44e69cb8906b55d3aabeba46b05ac'}, {'src': 'hda', 'id': 'bbd44e69cb8906b57861abc956fe6a1f'}, {'src': 'hda', 'id': 'bbd44e69cb8906b52daa8988465358fc'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5d80c382297f77434'}, {'src': 'hda', 'id': 'bbd44e69cb8906b564cd44ec94368c9d'}]",24910497,bed,,,,,,,,,,354779190,354779190,,,,,,,,,,,,,,,,,,,,,bigwig,205261937.0,,,,,,,,,,,bigwig,356663430.0,bigwig,216646460.0,bigwig,264803097.0,bigwig,337967578.0,bigwig,236155985.0,bigwig,,,,,bigwig,31200238,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.2.3.0,2.2.3.0,,2016-07-07 03:32:27.944663,29338,90106.07574100001
2016-09-10 14:28:43.501251,slurm_multi,,main_w3_handler2,1346211,13820706,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",8042396,slurm,,corral-repl,,0,no,,0,,,,,,,no,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,1000,1000,reference-point,false,TSS,,,,,,,,0,,,no,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b54be26374f3be7474""}]}}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b535d931ad775f0820'}]",51504872,bed,,,,,,,,,,324614260,324614260,,,,,,,,,,,,,,,,,,,,,bigwig,,,,,,,,,,,,,,,,,,,,,,,,,,,bigwig,32458818,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.2.3.0,2.2.3.0,,2016-09-10 14:30:00.208762,14248,76.70751100000001
