create_time,destination_id,exit_code,gtf_input,gtf_input_filetype,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,mask_file,mask_file_filetype,object_store_id,param_filename,parameters.__job_resource.__current_case__,parameters.__job_resource.__job_resource__select,parameters.additional.__current_case__,parameters.additional.frag_len_std_dev,parameters.additional.frag_mean_len,parameters.additional.sAdditional,parameters.advanced_settings.__current_case__,parameters.advanced_settings.library_type,parameters.advanced_settings.mask_file,parameters.advanced_settings.max_bundle_frags,parameters.advanced_settings.max_mle_iterations,parameters.advanced_settings.sAdvanced,parameters.bias_correction.__current_case__,parameters.bias_correction.do_bias_correction,parameters.bias_correction.seq_source.__current_case__,parameters.bias_correction.seq_source.index,parameters.bias_correction.seq_source.index_source,parameters.bias_correction.seq_source.ref_file,parameters.chromInfo,parameters.dbkey,parameters.gtf_input,parameters.gtf_input.values,parameters.length_correction,parameters.multiread_correct,parameters.samples,ref_file,ref_file_filetype,runner_name,samples_0|sample,samples_0|sample_filetype,samples_10|sample,samples_10|sample_filetype,samples_11|sample,samples_11|sample_filetype,samples_12|sample,samples_12|sample_filetype,samples_13|sample,samples_13|sample_filetype,samples_14|sample,samples_14|sample_filetype,samples_15|sample,samples_15|sample_filetype,samples_16|sample,samples_16|sample_filetype,samples_17|sample,samples_17|sample_filetype,samples_18|sample,samples_18|sample_filetype,samples_19|sample,samples_19|sample_filetype,samples_1|sample,samples_1|sample_filetype,samples_20|sample,samples_20|sample_filetype,samples_21|sample,samples_21|sample_filetype,samples_22|sample,samples_22|sample_filetype,samples_23|sample,samples_23|sample_filetype,samples_24|sample,samples_24|sample_filetype,samples_25|sample,samples_25|sample_filetype,samples_26|sample,samples_26|sample_filetype,samples_27|sample,samples_27|sample_filetype,samples_28|sample,samples_28|sample_filetype,samples_29|sample,samples_29|sample_filetype,samples_2|sample,samples_2|sample_filetype,samples_30|sample,samples_30|sample_filetype,samples_31|sample,samples_31|sample_filetype,samples_32|sample,samples_32|sample_filetype,samples_33|sample,samples_33|sample_filetype,samples_34|sample,samples_34|sample_filetype,samples_35|sample,samples_35|sample_filetype,samples_36|sample,samples_36|sample_filetype,samples_37|sample,samples_37|sample_filetype,samples_38|sample,samples_38|sample_filetype,samples_39|sample,samples_39|sample_filetype,samples_3|sample,samples_3|sample_filetype,samples_40|sample,samples_40|sample_filetype,samples_41|sample,samples_41|sample_filetype,samples_42|sample,samples_42|sample_filetype,samples_43|sample,samples_43|sample_filetype,samples_44|sample,samples_44|sample_filetype,samples_45|sample,samples_45|sample_filetype,samples_46|sample,samples_46|sample_filetype,samples_4|sample,samples_4|sample_filetype,samples_5|sample,samples_5|sample_filetype,samples_6|sample,samples_6|sample_filetype,samples_7|sample,samples_7|sample_filetype,samples_8|sample,samples_8|sample_filetype,samples_9|sample,samples_9|sample_filetype,session_id,state,tool_id,tool_version,traceback,update_time,user_id,runtime
2016-09-16 19:40:41.094762,slurm_multi,,1230562011,gtf,main_w3_handler2,2769329,13868551,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",8092280,slurm,,,,corral-repl,,0.0,no,0,,,No,0.0,,,,,No,0,Yes,0.0,hg38,cached,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f0d7641642f02adb'}]","""""","""false""","[{""sample"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b568b73c6fdb303678""}]}, ""__index__"": 0}]",,,,1670546238,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32870387,error,toolshed.g2.bx.psu.edu/repos/devteam/cuffquant/cuffquant/2.2.1.0,2.2.1.0,,2016-09-16 21:11:03.149769,41053,5422.055007
2015-08-27 13:54:16.104575,slurm_normal,,89985589,gtf,main_w1_handler0,2419388,10210409,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",4480247.roundup,slurm,,,,corral-repl,,,,0,,,No,0.0,,,,,No,0,Yes,0.0,mm10,cached,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",20915851,,"""""","""True""","[{""sample"": 20907894, ""__index__"": 0}]",,,,6269870146,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24745788,error,toolshed.g2.bx.psu.edu/repos/devteam/cuffquant/cuffquant/2.2.1.0,2.2.1.0,,2015-08-27 15:37:01.667145,56262,6165.56257
2016-02-27 22:39:35.279339,slurm_normal,,1143139385,gtf,main_w1_handler0,2593097,11958783,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",6192049.roundup,slurm,,,,corral-repl,,,,0,,,No,0.0,,,,,No,1,No,,,,,"""/galaxy-repl/localdata/chrom/rn5.len""","""rn5""",23530507,,"""""","""False""","[{""sample"": 23525633, ""__index__"": 0}]",,,,16176121,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28208743,error,toolshed.g2.bx.psu.edu/repos/devteam/cuffquant/cuffquant/2.2.1.0,2.2.1.0,,2016-02-27 22:44:39.202254,78243,303.92291500000005
2015-10-16 07:52:53.569919,slurm_normal,,1580953,gtf,main_w1_handler2,2470379,10591661,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",4862653.roundup,slurm,,,,corral-repl,,,,0,,,No,0.0,,,,,No,1,No,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21548914,,"""""","""False""","[{""sample"": 21511308, ""__index__"": 0}]",,,,642428712,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25644554,error,toolshed.g2.bx.psu.edu/repos/devteam/cuffquant/cuffquant/2.2.1.0,2.2.1.0,,2015-10-16 07:57:27.458465,71026,273.888546
2015-11-27 12:35:44.856015,slurm_normal,,141303787,gtf,main_w1_handler0,2421220,11021861,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",5279944.roundup,slurm,,,,corral-repl,,,,0,,,No,0.0,,,,,No,0,Yes,0.0,mm10,cached,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",22187455,,"""""","""True""","[{""sample"": 20925807, ""__index__"": 0}, {""sample"": 20929654, ""__index__"": 1}, {""sample"": 20929682, ""__index__"": 2}, {""sample"": 20929721, ""__index__"": 3}, {""sample"": 20929763, ""__index__"": 4}, {""sample"": 21039777, ""__index__"": 5}, {""sample"": 21039793, ""__index__"": 6}, {""sample"": 21039804, ""__index__"": 7}, {""sample"": 21039823, ""__index__"": 8}, {""sample"": 21039827, ""__index__"": 9}, {""sample"": 21039842, ""__index__"": 10}, {""sample"": 21039851, ""__index__"": 11}, {""sample"": 21039864, ""__index__"": 12}, {""sample"": 21039866, ""__index__"": 13}, {""sample"": 21039869, ""__index__"": 14}, {""sample"": 21039870, ""__index__"": 15}, {""sample"": 21039872, ""__index__"": 16}, {""sample"": 21039876, ""__index__"": 17}, {""sample"": 21039877, ""__index__"": 18}, {""sample"": 21039896, ""__index__"": 19}, {""sample"": 21039915, ""__index__"": 20}, {""sample"": 21039922, ""__index__"": 21}, {""sample"": 21039924, ""__index__"": 22}, {""sample"": 21039926, ""__index__"": 23}, {""sample"": 21039932, ""__index__"": 24}, {""sample"": 21870230, ""__index__"": 25}, {""sample"": 21039936, ""__index__"": 26}, {""sample"": 21039939, ""__index__"": 27}, {""sample"": 21039941, ""__index__"": 28}, {""sample"": 21039945, ""__index__"": 29}, {""sample"": 21040032, ""__index__"": 30}, {""sample"": 21040036, ""__index__"": 31}, {""sample"": 21040038, ""__index__"": 32}, {""sample"": 21870179, ""__index__"": 33}, {""sample"": 21870181, ""__index__"": 34}, {""sample"": 21870183, ""__index__"": 35}, {""sample"": 21870184, ""__index__"": 36}, {""sample"": 21870185, ""__index__"": 37}, {""sample"": 21870186, ""__index__"": 38}, {""sample"": 21870187, ""__index__"": 39}, {""sample"": 21870191, ""__index__"": 40}, {""sample"": 21870192, ""__index__"": 41}, {""sample"": 21870194, ""__index__"": 42}, {""sample"": 21870195, ""__index__"": 43}, {""sample"": 21870203, ""__index__"": 44}, {""sample"": 21870217, ""__index__"": 45}, {""sample"": 21870230, ""__index__"": 46}]",,,,117301898,bam,296438768.0,bam,348150327.0,bam,169718915.0,bam,239452078.0,bam,222703558.0,bam,263393128.0,bam,555033398.0,bam,415877592.0,bam,346986824.0,bam,420673382.0,bam,268188096.0,bam,321300836.0,bam,276600593.0,bam,186558492.0,bam,282168079.0,bam,264798578.0,bam,231092631.0,bam,370554349.0,bam,349364918.0,bam,445523631.0,bam,524146621.0,bam,196685613.0,bam,441662174.0,bam,243717910.0,bam,324177150.0,bam,282448836.0,bam,329215703.0,bam,806462385.0,bam,306587155.0,bam,353795761.0,bam,212461923.0,bam,219425140.0,bam,357989922.0,bam,270917191.0,bam,301069596.0,bam,279128645.0,bam,274698522.0,bam,326761371.0,bam,230974180.0,bam,231092631.0,bam,170039084.0,bam,415206975.0,bam,183456651.0,bam,493735154.0,bam,426444735.0,bam,407903200.0,bam,26462874,error,toolshed.g2.bx.psu.edu/repos/devteam/cuffquant/cuffquant/2.2.1.0,2.2.1.0,,2015-11-27 15:46:06.801492,41969,11421.945477000001
2015-06-25 18:10:59.435853,slurm_normal,,765590409,gtf,main_w1_handler2,2297225,9734512,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",4040135,slurm,,,,corral-repl,,,,0,,,No,0.0,,,,,No,1,No,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20094975,,"""""","""False""","[{""sample"": 19964012, ""__index__"": 0}]",,,,8206961786,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23135227,error,toolshed.g2.bx.psu.edu/repos/devteam/cuffquant/cuffquant/2.2.1.0,2.2.1.0,,2015-06-25 20:13:07.368503,62553,7327.932650000001
2015-06-26 14:22:20.546842,slurm_normal,,674882968,gtf,main_w1_handler2,2297225,9741103,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",4046146,slurm,,,,corral-repl,,,,0,,,No,0.0,,,,,No,1,No,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20094657,,"""""","""False""","[{""sample"": 19957534, ""__index__"": 0}]",,,,6829820077,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23849613,error,toolshed.g2.bx.psu.edu/repos/devteam/cuffquant/cuffquant/2.2.1.0,2.2.1.0,,2015-06-26 16:52:23.605384,62553,9003.058542
2015-06-25 18:10:06.934104,slurm_normal,,674882968,gtf,main_w2_handler1,2297225,9734508,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",4040129,slurm,,,,corral-repl,,,,0,,,No,0.0,,,,,No,1,No,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20094657,,"""""","""False""","[{""sample"": 19957534, ""__index__"": 0}]",,,,6829820077,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23135227,error,toolshed.g2.bx.psu.edu/repos/devteam/cuffquant/cuffquant/2.2.1.0,2.2.1.0,,2015-06-25 20:10:05.367175,62553,7198.433071
2015-08-27 12:31:08.496823,slurm_normal,,89985589,gtf,main_w1_handler0,2419388,10209942,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",4479896.roundup,slurm,,,,corral-repl,,,,0,,,No,0.0,,,,,No,0,Yes,0.0,mm10,cached,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",20915851,,"""""","""True""","[{""sample"": 20907894, ""__index__"": 0}]",,,,6269870146,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24845514,error,toolshed.g2.bx.psu.edu/repos/devteam/cuffquant/cuffquant/2.2.1.0,2.2.1.0,,2015-08-27 13:48:09.554311,56262,4621.057488
2015-09-11 01:15:15.279683,slurm_normal,,498093628,gtf,main_w1_handler0,2431683,10299200,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",4584220.roundup,slurm,,499247034.0,gtf,corral-repl,,,,0,,,No,1.0,auto,21078812.0,500000,5000,Yes,0,Yes,0.0,rn5,cached,,"""/galaxy-repl/localdata/chrom/rn5.len""","""rn5""",21055714,,"""""","""True""","[{""sample"": 21050382, ""__index__"": 0}]",,,,2103769512,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24905096,error,toolshed.g2.bx.psu.edu/repos/devteam/cuffquant/cuffquant/2.2.1.0,2.2.1.0,,2015-09-11 01:28:07.528258,56262,772.2485750000001
2015-08-27 17:15:29.131588,slurm_normal,,89985589,gtf,main_w2_handler0,2419388,10211565,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",4481426.roundup,slurm,,,,corral-repl,,,,0,,,No,0.0,,,,,No,0,Yes,0.0,mm10,cached,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",20915851,,"""""","""True""","[{""sample"": 20907894, ""__index__"": 0}]",,,,6269870146,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24745788,error,toolshed.g2.bx.psu.edu/repos/devteam/cuffquant/cuffquant/2.2.1.0,2.2.1.0,,2015-08-27 18:50:04.981306,56262,5675.849718
2015-06-25 12:43:58.458698,slurm_normal,,765590409,gtf,main_w2_handler0,2297225,9731190,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",4038137,slurm,,,,corral-repl,,,,0,,,No,0.0,,,,,No,1,No,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20094975,,"""""","""False""","[{""sample"": 19964012, ""__index__"": 0}]",,,,8206961786,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22804196,error,toolshed.g2.bx.psu.edu/repos/devteam/cuffquant/cuffquant/2.2.1.0,2.2.1.0,,2015-06-25 15:42:26.083350,62553,10707.624652
2017-11-11 19:29:05.149157,slurm_multi,,1487927024,gtf,main_w4_handler2,3299510,17419331,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11484067,slurm,,,,corral-repl,,0.0,no,0,,,No,0.0,,,,,No,1,No,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 32247643}]","""""","""false""","[{""sample"": {""values"": [{""src"": ""hda"", ""id"": 32247462}]}, ""__index__"": 0}]",,,,2291908532,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41717281,error,toolshed.g2.bx.psu.edu/repos/devteam/cuffquant/cuffquant/2.2.1.0,2.2.1.0,,2017-11-12 05:12:06.626616,89476,34981.477459
2015-08-26 15:03:31.265041,slurm_normal,,89985589,gtf,main_w1_handler2,2419388,10204712,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",4474403.roundup,slurm,,,,corral-repl,,,,0,,,No,0.0,,,,,No,0,Yes,0.0,mm10,cached,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",20915851,,"""""","""True""","[{""sample"": 20907894, ""__index__"": 0}]",,,,6269870146,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24745788,error,toolshed.g2.bx.psu.edu/repos/devteam/cuffquant/cuffquant/2.2.1.0,2.2.1.0,,2015-08-26 17:04:49.706005,56262,7278.440964
2016-03-11 06:19:29.463231,slurm_normal,,341250253,gtf,main_w1_handler1,2597631,12103080,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",6327209.roundup,slurm,,,,corral-repl,,,,0,,,No,0.0,,,,,No,1,No,,,,,"""/galaxy-repl/localdata/chrom/rn5.len""","""rn5""",23741146,,"""""","""True""","[{""sample"": 23403838, ""__index__"": 0}, {""sample"": 23410951, ""__index__"": 1}, {""sample"": 23410957, ""__index__"": 2}, {""sample"": 23416046, ""__index__"": 3}, {""sample"": 23416053, ""__index__"": 4}, {""sample"": 23419874, ""__index__"": 5}, {""sample"": 23419894, ""__index__"": 6}, {""sample"": 23432367, ""__index__"": 7}, {""sample"": 23432373, ""__index__"": 8}, {""sample"": 23435608, ""__index__"": 9}, {""sample"": 23435614, ""__index__"": 10}, {""sample"": 23440462, ""__index__"": 11}, {""sample"": 23579642, ""__index__"": 12}, {""sample"": 23579648, ""__index__"": 13}, {""sample"": 23609833, ""__index__"": 14}, {""sample"": 23609880, ""__index__"": 15}, {""sample"": 23631196, ""__index__"": 16}, {""sample"": 23631208, ""__index__"": 17}, {""sample"": 23440469, ""__index__"": 18}, {""sample"": 23447340, ""__index__"": 19}, {""sample"": 23447346, ""__index__"": 20}, {""sample"": 23451386, ""__index__"": 21}, {""sample"": 23451392, ""__index__"": 22}, {""sample"": 23639036, ""__index__"": 23}, {""sample"": 23652840, ""__index__"": 24}, {""sample"": 23652854, ""__index__"": 25}, {""sample"": 23664075, ""__index__"": 26}, {""sample"": 23664081, ""__index__"": 27}, {""sample"": 23666132, ""__index__"": 28}]",,,,2182724285,bam,1941463971.0,bam,1997119337.0,bam,1834099926.0,bam,2691069042.0,bam,1865523316.0,bam,2331239431.0,bam,1995522658.0,bam,1972225196.0,bam,2030098718.0,bam,1758052455.0,bam,2120818875.0,bam,2436958308.0,bam,2191503205.0,bam,1941957701.0,bam,2236301411.0,bam,2172598583.0,bam,2269492705.0,bam,1919366357.0,bam,1972407075.0,bam,2323650128.0,bam,,,2131259043.0,bam,,,,,,,,,,,,,,,,,,,,,2028767471.0,bam,,,,,,,,,,,,,,,1841767971.0,bam,2099994491.0,bam,2209313551.0,bam,1913917543.0,bam,1882577595.0,bam,1888805233.0,bam,28283720,error,toolshed.g2.bx.psu.edu/repos/devteam/cuffquant/cuffquant/2.2.1.0,2.2.1.0,,2016-03-11 09:28:13.129947,50398,11323.666716000002
2015-10-28 12:22:02.003562,slurm_normal,,462399357,gtf,main_w2_handler1,2461352,10752868,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",5012334.roundup,slurm,,,,corral-repl,,,,0,,,No,0.0,,,,,No,0,Yes,0.0,hg19,cached,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21771748,,"""""","""False""","[{""sample"": 21572416, ""__index__"": 0}, {""sample"": 21572409, ""__index__"": 1}, {""sample"": 21735342, ""__index__"": 2}, {""sample"": 21735358, ""__index__"": 3}]",,,,3866417462,bam,,,,,,,,,,,,,,,,,,,,,3111054151.0,bam,,,,,,,,,,,,,,,,,,,,,4252336933.0,bam,,,,,,,,,,,,,,,,,,,,,4307856477.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,25591541,error,toolshed.g2.bx.psu.edu/repos/devteam/cuffquant/cuffquant/2.2.1.0,2.2.1.0,,2015-10-28 13:20:25.024249,58466,3503.020687
2015-10-27 21:03:20.542468,slurm_normal,,410006806,gtf,main_w1_handler0,2461352,10747754,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",5007378.roundup,slurm,,,,corral-repl,,,,0,,,No,0.0,,,,,No,0,Yes,1.0,,history,21735302.0,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21759624,,"""""","""True""","[{""sample"": 21605190, ""__index__"": 0}, {""sample"": 21654110, ""__index__"": 1}, {""sample"": 21666274, ""__index__"": 2}, {""sample"": 21719715, ""__index__"": 3}]",137017746.0,fasta,,4565023378,bam,,,,,,,,,,,,,,,,,,,,,4913853119.0,bam,,,,,,,,,,,,,,,,,,,,,5180239660.0,bam,,,,,,,,,,,,,,,,,,,,,4983003591.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,25591541,error,toolshed.g2.bx.psu.edu/repos/devteam/cuffquant/cuffquant/2.2.1.0,2.2.1.0,,2015-10-28 01:09:11.578016,58466,14751.035548000002
2015-09-11 13:03:30.609975,slurm_normal,,112871592,gtf,main_w1_handler2,2431683,10301717,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",4586568.roundup,slurm,,499247034.0,gtf,corral-repl,,,,0,,,No,1.0,auto,21078812.0,500000,5000,Yes,0,Yes,0.0,rn5,cached,,"""/galaxy-repl/localdata/chrom/rn5.len""","""rn5""",21079432,,"""""","""True""","[{""sample"": 21057730, ""__index__"": 0}]",,,,6719317763,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24745788,error,toolshed.g2.bx.psu.edu/repos/devteam/cuffquant/cuffquant/2.2.1.0,2.2.1.0,,2015-09-11 13:19:26.553698,56262,955.9437230000001
2015-09-09 15:38:02.687059,slurm_normal,,497014396,gtf,main_w2_handler0,2431683,10287661,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",4573049.roundup,slurm,,495320133.0,gtf,corral-repl,,,,0,,,No,1.0,auto,21040132.0,500000,5000,Yes,0,Yes,0.0,rn5,cached,,"""/galaxy-repl/localdata/chrom/rn5.len""","""rn5""",21059217,,"""""","""False""","[{""sample"": 21050382, ""__index__"": 0}]",,,,2103769512,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24745788,error,toolshed.g2.bx.psu.edu/repos/devteam/cuffquant/cuffquant/2.2.1.0,2.2.1.0,,2015-09-09 16:01:00.550586,56262,1377.863527
2017-11-11 19:29:06.185067,slurm_multi,,1487927024,gtf,main_w4_handler2,3299510,17419333,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11484627,slurm,,,,corral-repl,,0.0,no,0,,,No,0.0,,,,,No,1,No,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 32247643}]","""""","""false""","[{""sample"": {""values"": [{""src"": ""hda"", ""id"": 32247464}]}, ""__index__"": 0}]",,,,768043299,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41717281,error,toolshed.g2.bx.psu.edu/repos/devteam/cuffquant/cuffquant/2.2.1.0,2.2.1.0,,2017-11-12 06:36:01.777191,89476,40015.592124
2015-09-25 11:15:04.106840,slurm_normal,,300764377,gtf,main_w2_handler0,2018204,10421741,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",4699858.roundup,slurm,,,,corral-repl,,,,0,,,No,,,,,,,1,No,,,,,"""/galaxy-repl/localdata/chrom/rn5.len""","""rn5""",21262541,,"""""","""True""","[{""sample"": 20925818, ""__index__"": 0}, {""sample"": 20925841, ""__index__"": 1}, {""sample"": 20933008, ""__index__"": 2}, {""sample"": 20933014, ""__index__"": 3}, {""sample"": 20959889, ""__index__"": 4}, {""sample"": 20959901, ""__index__"": 5}, {""sample"": 20969686, ""__index__"": 6}, {""sample"": 20969707, ""__index__"": 7}, {""sample"": 20979020, ""__index__"": 8}, {""sample"": 20979029, ""__index__"": 9}, {""sample"": 20993235, ""__index__"": 10}, {""sample"": 20993243, ""__index__"": 11}, {""sample"": 20997982, ""__index__"": 12}, {""sample"": 20998625, ""__index__"": 13}, {""sample"": 21004172, ""__index__"": 14}, {""sample"": 21004185, ""__index__"": 15}, {""sample"": 21009748, ""__index__"": 16}, {""sample"": 21011840, ""__index__"": 17}, {""sample"": 21015250, ""__index__"": 18}, {""sample"": 21016860, ""__index__"": 19}]",,,,2824050597,bam,3422788961.0,bam,3468877406.0,bam,3191619824.0,bam,3014141595.0,bam,2734862490.0,bam,3740603500.0,bam,3184579269.0,bam,3423519876.0,bam,2796248675.0,bam,3312730247.0,bam,3400607890.0,bam,,,,,,,,,,,,,,,,,,,,,3672955093.0,bam,,,,,,,,,,,,,,,,,,,,,3563319379.0,bam,,,,,,,,,,,,,,,2610047117.0,bam,2871773165.0,bam,3370366834.0,bam,3511956373.0,bam,3581514557.0,bam,2582107926.0,bam,25220744,error,toolshed.g2.bx.psu.edu/repos/devteam/cuffquant/cuffquant/2.2.1.0,2.2.1.0,,2015-09-25 18:05:21.788973,36816,24617.682133000002
2015-08-17 06:44:09.938933,slurm_normal,,1330273532,gtf,main_w1_handler0,2374101,10131734,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",4403488.roundup,slurm,,,,corral-repl,,,,0,,,No,0.0,,,,,No,1,No,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20773067,,"""""","""False""","[{""sample"": 20484605, ""__index__"": 0}]",,,,1186418472,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24121586,error,toolshed.g2.bx.psu.edu/repos/devteam/cuffquant/cuffquant/2.2.1.0,2.2.1.0,,2015-08-17 06:48:36.042421,51071,266.103488
2015-09-29 06:50:11.940439,slurm_normal,,542397650,gtf,main_w1_handler2,2454176,10456727,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",4733897.roundup,slurm,,,,corral-repl,,,,0,,,No,0.0,,,,,No,0,Yes,0.0,hg19,cached,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21318136,,"""""","""True""","[{""sample"": 21318231, ""__index__"": 0}]",,,,1569767126,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25198581,error,toolshed.g2.bx.psu.edu/repos/devteam/cuffquant/cuffquant/2.2.1.0,2.2.1.0,,2015-09-29 07:20:17.210519,57352,1805.27008
