BED,BED1,BED1_filetype,BED2,BED2_filetype,BED3,BED3_filetype,BED4,BED4_filetype,BED5,BED5_filetype,BED6,BED6_filetype,BED7,BED7_filetype,BED8,BED8_filetype,BED_filetype,bamfiles,bamfiles1,bamfiles1_filetype,bamfiles2,bamfiles2_filetype,bamfiles3,bamfiles3_filetype,bamfiles4,bamfiles4_filetype,bamfiles5,bamfiles5_filetype,bamfiles6,bamfiles6_filetype,bamfiles7,bamfiles7_filetype,bamfiles8,bamfiles8_filetype,bamfiles_filetype,create_time,destination_id,exit_code,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,object_store_id,param_filename,parameters.BED.values,parameters.advancedOpt.__current_case__,parameters.advancedOpt.showAdvancedOpt,parameters.bamfiles.values,parameters.chromInfo,parameters.dbkey,parameters.outFileFormat,parameters.outRawCounts,parameters.region,runner_name,session_id,state,tool_id,tool_version,traceback,update_time,user_id,runtime
3194440455,3194440455,bed,928830577.0,bed,664211548.0,bed,1220317065.0,bed,3293991706.0,bed,1176656088.0,bed,3296580507.0,bed,3392942881.0,bed,bed,2002179364,2002179364,bam,2140593526.0,bam,1960422280.0,bam,2352213909.0,bam,2201398186.0,bam,2358562023.0,bam,2407231276.0,bam,2524433043.0,bam,bam,2017-03-11 01:49:41.180590,slurm_normal,,main_w4_handler1,2945003,15268163,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",9414017.roundup,slurm,,corral-repl,,"[{'src': 'hda', 'id': 28703987}, {'src': 'hda', 'id': 28703997}, {'src': 'hda', 'id': 28703998}, {'src': 'hda', 'id': 28703999}, {'src': 'hda', 'id': 28704000}, {'src': 'hda', 'id': 28704001}, {'src': 'hda', 'id': 28709376}, {'src': 'hda', 'id': 28709377}]",0,no,"[{'src': 'hda', 'id': 28650150}, {'src': 'hda', 'id': 28650186}, {'src': 'hda', 'id': 28650192}, {'src': 'hda', 'id': 28650194}, {'src': 'hda', 'id': 28650196}, {'src': 'hda', 'id': 28650198}, {'src': 'hda', 'id': 28705927}, {'src': 'hda', 'id': 28705934}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""png""","""true""","""""",,35165758,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.3.6.0,2.3.6.0,,2017-03-11 02:18:28.989793,97589,1727.809203
3194440455,3194440455,bed,928830577.0,bed,664211548.0,bed,1220317065.0,bed,3293991706.0,bed,1176656088.0,bed,3296580507.0,bed,3392942881.0,bed,bed,2002179364,2002179364,bam,2140593526.0,bam,1960422280.0,bam,2352213909.0,bam,2201398186.0,bam,2358562023.0,bam,2407231276.0,bam,2524433043.0,bam,bam,2017-03-11 00:28:51.729917,slurm_normal,,main_w3_handler0,2945003,15267965,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",9413848.roundup,slurm,,corral-repl,,"[{'src': 'hda', 'id': 28703987}, {'src': 'hda', 'id': 28703997}, {'src': 'hda', 'id': 28703998}, {'src': 'hda', 'id': 28703999}, {'src': 'hda', 'id': 28704000}, {'src': 'hda', 'id': 28704001}, {'src': 'hda', 'id': 28709376}, {'src': 'hda', 'id': 28709377}]",0,no,"[{'src': 'hda', 'id': 28650150}, {'src': 'hda', 'id': 28650186}, {'src': 'hda', 'id': 28650192}, {'src': 'hda', 'id': 28650194}, {'src': 'hda', 'id': 28650196}, {'src': 'hda', 'id': 28650198}, {'src': 'hda', 'id': 28705927}, {'src': 'hda', 'id': 28705934}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""png""","""false""","""""",,36545116,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.3.6.0,2.3.6.0,,2017-03-11 01:03:33.555608,97589,2081.825691
3202708544,3202708544,bed,,,,,,,,,,,,,,,bed,6972359130,6972359130,bam,,,,,,,,,,,,,,,bam,2016-12-29 12:09:33.220186,slurm_normal,,main_w4_handler0,2663524,14662086,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",8835082.roundup,slurm,,corral-repl,,"[{'src': 'hda', 'id': 27567806}]",0,no,"[{'src': 'hda', 'id': 27767204}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""png""","""false""","""""",,33785159,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.3.6.0,2.3.6.0,,2016-12-29 12:33:45.764654,14978,1452.544468
3194440455,3194440455,bed,928830577.0,bed,664211548.0,bed,1220317065.0,bed,3293991706.0,bed,1176656088.0,bed,3296580507.0,bed,3392942881.0,bed,bed,2524433043,2524433043,bam,,,,,,,,,,,,,,,bam,2017-03-11 02:27:15.886524,slurm_normal,,main_w4_handler0,2945003,15268242,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",9414092.roundup,slurm,,corral-repl,,"[{'src': 'hda', 'id': 28703987}, {'src': 'hda', 'id': 28703997}, {'src': 'hda', 'id': 28703998}, {'src': 'hda', 'id': 28703999}, {'src': 'hda', 'id': 28704000}, {'src': 'hda', 'id': 28704001}, {'src': 'hda', 'id': 28709376}, {'src': 'hda', 'id': 28709377}]",0,no,"[{'src': 'hda', 'id': 28705934}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""png""","""true""","""""",,35165758,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.3.6.0,2.3.6.0,,2017-03-11 02:43:07.914631,97589,952.0281070000001
3194440455,3194440455,bed,928830577.0,bed,664211548.0,bed,1220317065.0,bed,3293991706.0,bed,1176656088.0,bed,3296580507.0,bed,3392942881.0,bed,bed,2002179364,2002179364,bam,2140593526.0,bam,1960422280.0,bam,2352213909.0,bam,2201398186.0,bam,2358562023.0,bam,2407231276.0,bam,2524433043.0,bam,bam,2017-03-10 17:28:22.937997,slurm_normal,,main_w4_handler0,2945003,15265128,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",9411902.roundup,slurm,,corral-repl,,"[{'src': 'hda', 'id': 28703987}, {'src': 'hda', 'id': 28703997}, {'src': 'hda', 'id': 28703998}, {'src': 'hda', 'id': 28703999}, {'src': 'hda', 'id': 28704000}, {'src': 'hda', 'id': 28704001}, {'src': 'hda', 'id': 28709376}, {'src': 'hda', 'id': 28709377}]",0,no,"[{'src': 'hda', 'id': 28650150}, {'src': 'hda', 'id': 28650186}, {'src': 'hda', 'id': 28650192}, {'src': 'hda', 'id': 28650194}, {'src': 'hda', 'id': 28650196}, {'src': 'hda', 'id': 28650198}, {'src': 'hda', 'id': 28705927}, {'src': 'hda', 'id': 28705934}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""png""","""false""","""""",,35165758,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.3.6.0,2.3.6.0,,2017-03-10 19:32:18.417396,97589,7435.479399000001
2255193922,2255193922,bed,,,,,,,,,,,,,,,bed,5213125867,5213125867,bam,,,,,,,,,,,,,,,bam,2016-12-29 12:09:54.915752,slurm_normal,,main_w4_handler1,2663524,14662088,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",8835083.roundup,slurm,,corral-repl,,"[{'src': 'hda', 'id': 27567808}]",0,no,"[{'src': 'hda', 'id': 27767207}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""png""","""false""","""""",,33785159,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.3.6.0,2.3.6.0,,2016-12-29 12:31:31.345685,14978,1296.4299330000001
