create_time,destination_id,exit_code,handler,history_id,id,imported,info,input1,input1_filetype,job_runner_external_id,job_runner_name,library_folder_id,object_store_id,param_filename,parameters.chromInfo,parameters.dbkey,parameters.input1,parameters.input1.values,parameters.maf_source_type.__current_case__,parameters.maf_source_type.maf_identifier,parameters.maf_source_type.maf_source,parameters.maf_source_type.species,parameters.overwrite_with_gaps,runner_name,session_id,state,tool_id,tool_version,traceback,update_time,user_id,runtime
2015-07-21 16:11:45.691768,slurm_normal,,main_w1_handler1,1944231,9928628,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",113881,bed,4215876.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/susScr3.len""","""susScr3""",20343378,,1,100_WAY_MULTIZ_v2_hg19,cached,"['hg19', 'mm10', 'susScr3', 'bosTau7']","""True""",,24246107,error,Interval_Maf_Merged_Fasta2,1.0.1,,2015-07-21 16:17:15.778382,50000.0,330.086614
2016-12-20 16:29:40.853140,reserved,,main_w3_handler0,2935583,14616900,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",433899,interval,8793345.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/susScr3.len""","""susScr3""",,"[{'src': 'hda', 'id': 27696882}]",1,100_WAY_MULTIZ_v2_hg19,cached,"['susScr3', 'bosTau7']","""True""",,34652796,error,Interval_Maf_Merged_Fasta2,1.0.1,,2016-12-20 16:33:01.579652,5254.0,200.726512
2016-12-20 16:16:52.604709,reserved,,main_w3_handler1,2935583,14616800,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",433899,bed6,8793263.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/susScr3.len""","""susScr3""",,"[{'src': 'hda', 'id': 27696826}]",1,100_WAY_MULTIZ_v2_hg19,cached,"['susScr3', 'bosTau7']","""True""",,34652796,error,Interval_Maf_Merged_Fasta2,1.0.1,,2016-12-20 16:17:58.480401,5254.0,65.875692
2015-01-08 01:25:08.411602,rodeo_normal,,main_w1_handler0,2125398,8513500,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",653348,bed,714439.rodeo,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/susScr3.len""","""susScr3""",17629268,,1,100_WAY_MULTIZ_v2_hg19,cached,mm10,"""True""",,19659024,error,Interval_Maf_Merged_Fasta2,1.0.1,,2015-01-08 01:27:58.504720,33207.0,170.093118
2016-12-20 16:24:41.918154,reserved,,main_w3_handler0,2935583,14616869,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",433899,bed6,8793315.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/susScr3.len""","""susScr3""",,"[{'src': 'hda', 'id': 27696826}]",1,100_WAY_MULTIZ_v2_hg19,cached,"['susScr3', 'bosTau7']","""False""",,34652796,error,Interval_Maf_Merged_Fasta2,1.0.1,,2016-12-20 16:26:49.188238,5254.0,127.27008400000001
2016-12-21 04:03:03.562007,slurm_normal,,main_w4_handler0,2026158,14620460,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",2476568,bed6,8797088.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/susScr3.len""","""susScr3""",,"[{'src': 'hda', 'id': 27702327}]",1,100_WAY_MULTIZ_v2_hg19,cached,"['susScr3', 'oviAri3']","""True""",,34989625,error,Interval_Maf_Merged_Fasta2,1.0.1,,2016-12-21 06:50:52.715110,52332.0,10069.153103
2016-12-20 16:20:04.654565,reserved,,main_w4_handler1,2935583,14616831,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",433899,interval,8793279.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/susScr3.len""","""susScr3""",,"[{'src': 'hda', 'id': 27696882}]",1,100_WAY_MULTIZ_v2_hg19,cached,"['susScr3', 'bosTau7']","""True""",,34652796,error,Interval_Maf_Merged_Fasta2,1.0.1,,2016-12-20 16:20:39.464961,5254.0,34.810396000000004
2015-07-14 06:11:29.033807,slurm_normal,,main_w1_handler0,1944231,9858120,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",113881,bed,4152805.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/susScr3.len""","""susScr3""",20343378,,1,100_WAY_MULTIZ_v2_hg19,cached,"['hg19', 'mm10', 'susScr3', 'bosTau7']","""True""",,24045928,error,Interval_Maf_Merged_Fasta2,1.0.1,,2015-07-14 06:15:43.280651,50000.0,254.246844
2015-12-02 11:44:08.168090,slurm_normal,,main_w2_handler0,2471609,11064081,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",82382,bed,5316932.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/rn5.len""","""rn5""",22242423,,1,100_WAY_MULTIZ_v2_hg19,cached,"['hg19', 'panTro4', 'rheMac3', 'otoGar3', 'speTri2', 'mm10', 'rn5', 'cavPor3', 'oryCun2', 'ochPri3', 'vicPac2', 'turTru2', 'bosTau7', 'equCab2', 'felCat5', 'canFam3', 'pteVam1', 'myoLuc2', 'eriEur2', 'sorAra2', 'loxAfr3', 'echTel2', 'dasNov3']","""True""",,25692131,error,Interval_Maf_Merged_Fasta2,1.0.1,,2015-12-02 18:51:35.024856,,25646.856766
2016-04-28 17:27:53.528686,slurm_normal,,main_w2_handler0,2687784,12673721,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",303654,bed,6879438.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/rn5.len""","""rn5""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f244e301378bebeb'}]",1,100_WAY_MULTIZ_v2_hg19,cached,"['hg19', 'panTro4', 'rheMac3', 'mm10', 'rn5']","""True""",,29791182,error,Interval_Maf_Merged_Fasta2,1.0.1,,2016-04-29 06:17:54.294848,,46200.766162
2017-08-11 19:32:02.376352,slurm_normal,,main_w3_handler0,3217622,16562693,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",299339,bed,10634079.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/rn5.len""","""rn5""",,"[{'src': 'hda', 'id': 30833015}]",1,100_WAY_MULTIZ_v2_hg19,cached,"['hg19', 'panTro4', 'rheMac3', 'otoGar3', 'speTri2', 'mm10', 'rn5', 'cavPor3', 'oryCun2', 'ochPri3', 'vicPac2', 'turTru2', 'bosTau7', 'equCab2', 'felCat5', 'canFam3', 'pteVam1', 'myoLuc2', 'eriEur2', 'sorAra2', 'loxAfr3', 'echTel2', 'dasNov3']","""True""",,39814629,error,Interval_Maf_Merged_Fasta2,1.0.1,,2017-08-11 19:40:11.937611,109983.0,489.561259
