create_time,destination_id,exit_code,handler,history_id,id,imported,info,input_control_file,input_control_file1,input_control_file10,input_control_file10_filetype,input_control_file11,input_control_file11_filetype,input_control_file12,input_control_file12_filetype,input_control_file13,input_control_file13_filetype,input_control_file14,input_control_file14_filetype,input_control_file15,input_control_file15_filetype,input_control_file16,input_control_file16_filetype,input_control_file17,input_control_file17_filetype,input_control_file18,input_control_file18_filetype,input_control_file19,input_control_file19_filetype,input_control_file1_filetype,input_control_file2,input_control_file20,input_control_file20_filetype,input_control_file21,input_control_file21_filetype,input_control_file22,input_control_file22_filetype,input_control_file23,input_control_file23_filetype,input_control_file24,input_control_file24_filetype,input_control_file25,input_control_file25_filetype,input_control_file26,input_control_file26_filetype,input_control_file27,input_control_file27_filetype,input_control_file2_filetype,input_control_file3,input_control_file3_filetype,input_control_file4,input_control_file4_filetype,input_control_file5,input_control_file5_filetype,input_control_file6,input_control_file6_filetype,input_control_file7,input_control_file7_filetype,input_control_file8,input_control_file8_filetype,input_control_file9,input_control_file9_filetype,input_control_file_filetype,input_treatment_file,input_treatment_file1,input_treatment_file1_filetype,input_treatment_file2,input_treatment_file2_filetype,input_treatment_file3,input_treatment_file3_filetype,input_treatment_file4,input_treatment_file4_filetype,input_treatment_file5,input_treatment_file5_filetype,input_treatment_file6,input_treatment_file6_filetype,input_treatment_file7,input_treatment_file7_filetype,input_treatment_file_filetype,job_runner_external_id,job_runner_name,library_folder_id,object_store_id,param_filename,parameters.advanced_options.__current_case__,parameters.advanced_options.advanced_options_selector,parameters.advanced_options.broad_options.__current_case__,parameters.advanced_options.broad_options.broad_cutoff,parameters.advanced_options.broad_options.broad_options_selector,parameters.advanced_options.broad_options.call_summits,parameters.advanced_options.keep_dup_options.__current_case__,parameters.advanced_options.keep_dup_options.keep_dup_options_selector,parameters.advanced_options.llocal,parameters.advanced_options.nolambda,parameters.advanced_options.ratio,parameters.advanced_options.slocal,parameters.advanced_options.to_large,parameters.bampe,parameters.band_width,parameters.chromInfo,parameters.cutoff_options.__current_case__,parameters.cutoff_options.cutoff_options_selector,parameters.cutoff_options.pvalue,parameters.cutoff_options.qvalue,parameters.dbkey,parameters.effective_genome_size_options.__current_case__,parameters.effective_genome_size_options.effective_genome_size_options_selector,parameters.effective_genome_size_options.gsize,parameters.input_control_file.values,parameters.input_treatment_file.values,parameters.mfold.lower,parameters.mfold.upper,parameters.nomodel_type.__current_case__,parameters.nomodel_type.extsize,parameters.nomodel_type.nomodel_type_selector,parameters.nomodel_type.shift,parameters.outputs,runner_name,session_id,state,tool_id,tool_version,traceback,update_time,user_id,runtime
2017-05-20 19:12:44.757035,slurm_normal,,main_w4_handler1,3105763,15897579,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",765265758.0,765265758.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,726152579,726152579,bam,,,,,,,,,,,,,bam,9996903.roundup,slurm,,corral-repl,,1,off,,,,,,,,,,,,"""false""","""300""","""/galaxy-repl/localdata/chrom/papHam.len""",1,qvalue,,0.05,"""papHam""",2,121400000,,"[{'src': 'hda', 'id': 29676500}]","[{'src': 'hda', 'id': 29676502}]",10,30,0,,create_model,,"[""peaks_tabular"", ""summits"", ""bdg"", ""html""]",,37907887,error,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_callpeak/2.1.1.20160309.0,2.1.1.20160309.0,,2017-05-20 19:13:30.880613,89066,46.123578
2017-12-13 15:43:28.518509,slurm_normal,,main_w4_handler0,3286402,17797707,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",2713877305.0,2713877305.0,,,,,,,,,,,,,,,,,,,,,sam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sam,624229125,624229125,bam,,,,,,,,,,,,,bam,11866907,slurm,,corral-repl,,1,off,,,,,,,,,,,,"""false""","""300""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/droVir3.len""",1,qvalue,,0.05,"""droVir3""",2,121400000,,"[{'src': 'hda', 'id': 32906290}]","[{'src': 'hda', 'id': 32906606}]",5,50,0,,create_model,,"[""peaks_tabular"", ""summits"", ""bdg""]",,41268631,error,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_callpeak/2.1.1.20160309.0,2.1.1.20160309.0,,2017-12-13 15:46:01.118890,113613,152.600381
2018-03-05 21:15:55.955111,slurm_normal,,main_w3_handler0,3452541,18615454,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",4432616537.0,4432616537.0,,,,,,,,,,,,,,,,,,,,,bam,10813441451.0,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,bam,4828605886,4828605886,bam,,,,,,,,,,,,,bam,12711345,slurm,,corral-repl,,0,on,0.0,0.1,broad,,1.0,1,10000,false,1.0,1000,false,"""true""","""300""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/papHam1.len""",1,qvalue,,1e-05,"""papHam1""",0,2451960000,,"[{'src': 'hda', 'id': 34224782}, {'src': 'hda', 'id': 34224783}]","[{'src': 'hda', 'id': 34222504}]",5,50,0,,create_model,,"[""peaks_tabular"", ""summits""]",,44329583,error,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_callpeak/2.1.1.20160309.0,2.1.1.20160309.0,,2018-03-05 21:18:53.459869,123261,177.504758
2017-05-13 22:32:33.144810,slurm_normal,,main_w3_handler0,3104119,15832612,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",5681485777.0,5681485777.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,6255391966,6255391966,bam,,,,,,,,,,,,,bam,9934162.roundup,slurm,,corral-repl,,1,off,,,,,,,,,,,,"""true""","""300""","""/galaxy-repl/localdata/chrom/?.len""",1,qvalue,,0.05,"""?""",5,user_defined,300000000,"[{'src': 'hda', 'id': 29593020}]","[{'src': 'hda', 'id': 29593019}]",5,50,1,200,nomodel,0,"[""bdg""]",,37957325,error,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_callpeak/2.1.1.20160309.0,2.1.1.20160309.0,,2017-05-13 22:38:11.197981,80827,338.053171
2018-03-05 21:07:24.388201,slurm_normal,,main_w4_handler0,3452541,18615394,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",4432616537.0,4432616537.0,,,,,,,,,,,,,,,,,,,,,bam,10813441451.0,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,bam,4828605886,4828605886,bam,,,,,,,,,,,,,bam,12711284,slurm,,corral-repl,,0,on,0.0,0.1,broad,,1.0,1,10000,false,1.0,1000,false,"""true""","""300""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/papHam1.len""",1,qvalue,,1e-05,"""papHam1""",0,2451960000,,"[{'src': 'hda', 'id': 34224782}, {'src': 'hda', 'id': 34224783}]","[{'src': 'hda', 'id': 34222504}]",5,50,1,100,nomodel,0,"[""peaks_tabular"", ""summits""]",,44329583,error,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_callpeak/2.1.1.20160309.0,2.1.1.20160309.0,,2018-03-05 21:10:33.711475,123261,189.323274
2017-10-20 15:03:52.301119,slurm_normal,,main_w3_handler1,3275939,17155453,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",986810962.0,986810962.0,7728774273.0,bam,6014113626.0,bam,6731227276.0,bam,8746895453.0,bam,1363388831.0,bam,1292642716.0,bam,1208262294.0,bam,1285974192.0,bam,2400969636.0,bam,2568977847.0,bam,bam,1566259972.0,13284693481.0,bam,8047840047.0,bam,4526882829.0,bam,4818704056.0,bam,,,,,,,,,bam,1911409917.0,bam,1446597568.0,bam,1997287034.0,bam,1380527368.0,bam,1578176699.0,bam,1230813355.0,bam,7038441301.0,bam,bam,4420746561,4420746561,bam,5115653728.0,bam,6026388531.0,bam,5125197635.0,bam,5751590072.0,bam,5825761910.0,bam,,,bam,11213865,slurm,,corral-repl,,1,off,,,,,,,,,,,,"""false""","""158""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",1,qvalue,,0.05,"""?""",0,2451960000,,"[{'src': 'hda', 'id': 31589809}, {'src': 'hda', 'id': 31589844}, {'src': 'hda', 'id': 31633640}, {'src': 'hda', 'id': 31633702}, {'src': 'hda', 'id': 31633785}, {'src': 'hda', 'id': 31633844}, {'src': 'hda', 'id': 31633860}, {'src': 'hda', 'id': 31633900}, {'src': 'hda', 'id': 31636950}, {'src': 'hda', 'id': 31668493}, {'src': 'hda', 'id': 31668494}, {'src': 'hda', 'id': 31670223}, {'src': 'hda', 'id': 31670225}, {'src': 'hda', 'id': 31684206}, {'src': 'hda', 'id': 31684311}, {'src': 'hda', 'id': 31684337}, {'src': 'hda', 'id': 31684347}, {'src': 'hda', 'id': 31685020}, {'src': 'hda', 'id': 31685022}, {'src': 'hda', 'id': 31685109}, {'src': 'hda', 'id': 31685437}, {'src': 'hda', 'id': 31767614}, {'src': 'hda', 'id': 31767617}]","[{'src': 'hda', 'id': 31767615}, {'src': 'hda', 'id': 31767616}, {'src': 'hda', 'id': 31767618}, {'src': 'hda', 'id': 31767619}, {'src': 'hda', 'id': 31767620}, {'src': 'hda', 'id': 31767621}]",5,150,0,,create_model,,"[""peaks_tabular"", ""summits"", ""bdg""]",,41302037,error,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_callpeak/2.1.1.20160309.0,2.1.1.20160309.0,,2017-10-20 19:50:05.257914,105071,17172.956795000002
2018-03-05 21:06:54.695682,slurm_normal,,main_w3_handler1,3452541,18615390,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",4432616537.0,4432616537.0,,,,,,,,,,,,,,,,,,,,,bam,10813441451.0,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,bam,4252338568,4252338568,bam,,,,,,,,,,,,,bam,12711280,slurm,,corral-repl,,0,on,0.0,0.1,broad,,1.0,1,10000,false,1.0,1000,false,"""true""","""300""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/papHam1.len""",1,qvalue,,1e-05,"""papHam1""",0,2451960000,,"[{'src': 'hda', 'id': 34224782}, {'src': 'hda', 'id': 34224783}]","[{'src': 'hda', 'id': 34222506}]",5,50,1,100,nomodel,0,"[""peaks_tabular"", ""summits""]",,44329583,error,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_callpeak/2.1.1.20160309.0,2.1.1.20160309.0,,2018-03-05 21:09:55.023553,123261,180.32787100000002
2017-10-22 23:37:47.398369,slurm_normal,,main_w3_handler1,3292868,17170078,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1834972104.0,1834972104.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,1132758390,1132758390,bam,,,,,,,,,,,,,bam,11230060,slurm,,corral-repl,,1,off,,,,,,,,,,,,"""false""","""300""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/papHam.len""",1,qvalue,,0.05,"""papHam""",0,2451960000,,"[{'src': 'hda', 'id': 31803029}]","[{'src': 'hda', 'id': 31803026}]",5,50,0,,create_model,,"[""peaks_tabular"", ""summits"", ""bdg""]",,41449146,error,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_callpeak/2.1.1.20160309.0,2.1.1.20160309.0,,2017-10-22 23:39:00.093077,113550,72.694708
2017-08-04 21:30:57.555522,slurm_normal,,main_w4_handler0,3189088,16507701,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1564324424.0,1564324424.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,2153791161,2153791161,bam,,,,,,,,,,,,,bam,10577671.roundup,slurm,,corral-repl,,1,off,,,,,,,,,,,,"""false""","""300""","""/galaxy-repl/localdata/chrom/?.len""",1,qvalue,,0.05,"""?""",5,user_defined,3100000000,"[{'src': 'hda', 'id': 30762453}]","[{'src': 'hda', 'id': 30388748}]",5,50,0,,create_model,,"[""peaks_tabular"", ""summits"", ""bdg""]",,39210920,error,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_callpeak/2.1.1.20160309.0,2.1.1.20160309.0,,2017-08-04 21:35:39.061363,17286,281.50584100000003
2017-10-28 17:18:47.517526,slurm_normal,,main_w3_handler1,3292864,17250749,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1834976438.0,1834976438.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,1441796143,1441796143,bam,,,,,,,,,,,,,bam,11310633,slurm,,corral-repl,,1,off,,,,,,,,,,,,"""false""","""300""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/.len""",1,qvalue,,0.05,"""""",0,2451960000,,"[{'src': 'hda', 'id': 31939909}]","[{'src': 'hda', 'id': 31939907}]",5,50,0,,create_model,,"[""peaks_tabular"", ""summits"", ""bdg""]",,41494590,error,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_callpeak/2.1.1.20160309.0,2.1.1.20160309.0,,2017-10-28 17:20:17.738913,114008,90.22138700000001
2017-08-28 09:18:38.729160,slurm_normal,,main_w3_handler0,3230663,16671937,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1187360668.0,1187360668.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,1705084243,1705084243,bam,,,,,,,,,,,,,bam,10744245.roundup,slurm,,corral-repl,,0,on,1.0,,nobroad,false,1.0,1,10000,false,1.0,1000,false,"""false""","""300""","""/galaxy-repl/localdata/chrom/hg19.len""",1,qvalue,,0.05,"""hg19""",0,2451960000,,"[{'src': 'hda', 'id': 31012584}]","[{'src': 'hda', 'id': 31012494}]",5,50,0,,create_model,,"[""bdg""]",,40110173,error,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_callpeak/2.1.1.20160309.0,2.1.1.20160309.0,,2017-08-28 09:22:54.321391,103043,255.59223100000003
2017-10-24 19:16:17.099890,slurm_normal,,main_w3_handler1,3285170,17202146,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1834967356.0,1834967356.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,1302091614,1302091614,bam,,,,,,,,,,,,,bam,11261339,slurm,,corral-repl,,1,off,,,,,,,,,,,,"""false""","""300""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/papHam.len""",1,qvalue,,0.05,"""papHam""",0,2451960000,,"[{'src': 'hda', 'id': 31858113}]","[{'src': 'hda', 'id': 31857737}]",5,50,0,,create_model,,"[""peaks_tabular"", ""summits"", ""bdg""]",,41249213,error,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_callpeak/2.1.1.20160309.0,2.1.1.20160309.0,,2017-10-24 19:17:03.561004,113547,46.461114
2017-08-23 14:55:09.155042,slurm_normal,,main_w4_handler0,3230663,16641567,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1187360849.0,1187360849.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,1705084357,1705084357,bam,,,,,,,,,,,,,bam,10714013.roundup,slurm,,corral-repl,,0,on,1.0,,nobroad,false,1.0,1,10000,false,1.0,1000,false,"""false""","""300""","""/galaxy-repl/localdata/chrom/hg19.len""",0,pvalue,1e-06,,"""hg19""",0,2451960000,,"[{'src': 'hda', 'id': 30965496}]","[{'src': 'hda', 'id': 30965552}]",5,50,1,100,nomodel,0,"[""summits"", ""bdg"", ""html""]",,40026846,error,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_callpeak/2.1.1.20160309.0,2.1.1.20160309.0,,2017-08-23 14:59:37.098704,103043,267.943662
2017-10-31 20:27:09.467153,slurm_normal,,main_w3_handler1,3305106,17280741,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254724888,254724888,bam,,,,,,,,,,,,,bam,11341619,slurm,,corral-repl,,1,off,,,,,,,,,,,,"""false""","""300""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/papHam.len""",1,qvalue,,0.05,"""papHam""",0,2451960000,,,"[{'src': 'hda', 'id': 31993094}]",5,50,0,,create_model,,"[""html"", ""pdf""]",,41648689,error,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_callpeak/2.1.1.20160309.0,2.1.1.20160309.0,,2017-10-31 20:28:06.327681,114830,56.860528
2017-10-24 19:08:03.196898,slurm_normal,,main_w4_handler1,3285170,17202076,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1834967356.0,1834967356.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,1302091614,1302091614,bam,,,,,,,,,,,,,bam,11261190,slurm,,corral-repl,,1,off,,,,,,,,,,,,"""false""","""300""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/papHam.len""",1,qvalue,,0.05,"""papHam""",0,2451960000,,"[{'src': 'hda', 'id': 31858113}]","[{'src': 'hda', 'id': 31857737}]",5,50,0,,create_model,,"[""peaks_tabular"", ""summits"", ""bdg""]",,41249213,error,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_callpeak/2.1.1.20160309.0,2.1.1.20160309.0,,2017-10-24 19:09:41.202028,113547,98.00513000000001
2017-04-20 02:13:05.037447,slurm_normal,,main_w4_handler1,1987500,15630733,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",752870535.0,752870535.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,1070963618,1070963618,bam,,,,,,,,,,,,,bam,9749027.roundup,slurm,,corral-repl,,0,on,1.0,,nobroad,false,1.0,1,10000,false,1.0,1000,false,"""false""","""300""","""/galaxy-repl/localdata/chrom/hg19.len""",1,qvalue,,0.05,"""hg19""",0,2451960000,,"[{'src': 'hda', 'id': 29270888}]","[{'src': 'hda', 'id': 29271310}]",5,50,1,200,nomodel,0,"[""peaks_tabular"", ""summits"", ""bdg""]",,37406726,error,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_callpeak/2.1.1.20160309.0,2.1.1.20160309.0,,2017-04-20 02:34:05.326061,42527,1260.288614
2017-07-05 16:47:38.138010,slurm_normal,,main_w4_handler0,3104119,16264689,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",4051051998.0,4051051998.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,4320119876,4320119876,bam,,,,,,,,,,,,,bam,10335992.roundup,slurm,,corral-repl,,0,on,0.0,0.1,broad,,3.0,auto,10000,false,1.0,1000,false,"""true""","""350""","""/galaxy-repl/main/files/020/084/dataset_20084565.dat""",1,qvalue,,0.05,"""V2.1""",5,user_defined,265000000,"[{'src': 'hda', 'id': 29797093}]","[{'src': 'hda', 'id': 29797116}]",5,50,0,,create_model,,"[""peaks_tabular"", ""summits"", ""bdg""]",,39116355,error,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_callpeak/2.1.1.20160309.0,2.1.1.20160309.0,,2017-07-05 16:57:26.015162,80827,587.877152
2017-11-26 22:35:18.213995,slurm_normal,,main_w3_handler0,3274082,17595832,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",390243597.0,390243597.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,344897312,344897312,bam,,,,,,,,,,,,,bam,11654905,slurm,,corral-repl,,1,off,,,,,,,,,,,,"""false""","""300""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/papHam.len""",1,qvalue,,0.05,"""papHam""",0,2451960000,,"[{'src': 'hda', 'id': 32549665}]","[{'src': 'hda', 'id': 32549664}]",5,50,0,,create_model,,"[""peaks_tabular"", ""summits"", ""bdg""]",,42265434,error,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_callpeak/2.1.1.20160309.0,2.1.1.20160309.0,,2017-11-26 22:36:00.912570,112684,42.698575000000005
2017-06-29 15:39:36.510039,slurm_normal,,main_w4_handler0,2194122,16224162,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",691808530.0,691808530.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,962909677,962909677,bam,,,,,,,,,,,,,bam,10300206.roundup,slurm,,corral-repl,,1,off,,,,,,,,,,,,"""false""","""300""","""/galaxy-repl/main/files/010/867/dataset_10867800.dat""",1,qvalue,,0.05,"""Sacco2""",2,121400000,,"[{'src': 'hda', 'id': 18401830}]","[{'src': 'hda', 'id': 18401836}]",5,50,0,,create_model,,"[""peaks_tabular"", ""summits"", ""bdg""]",,38979670,error,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_callpeak/2.1.1.20160309.0,2.1.1.20160309.0,,2017-06-29 15:44:25.193796,56842,288.683757
2017-06-06 14:32:18.718530,slurm_normal,,main_w4_handler1,3134070,16027548,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",466947180.0,466947180.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,453512338,453512338,bam,,,,,,,,,,,,,bam,10118719.roundup,slurm,,corral-repl,,1,off,,,,,,,,,,,,"""false""","""300""","""/galaxy-repl/localdata/chrom/?.len""",1,qvalue,,0.05,"""?""",5,user_defined,569160000,"[{'src': 'hda', 'id': 29910284}]","[{'src': 'hda', 'id': 29909829}]",5,50,0,,create_model,,"[""peaks_tabular"", ""summits"", ""bdg"", ""html""]",,38331494,error,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_callpeak/2.1.1.20160309.0,2.1.1.20160309.0,,2017-06-06 14:34:00.065173,106911,101.346643
2018-02-22 21:24:51.500867,slurm_normal,,main_w4_handler0,1919870,18489337,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",574622131.0,574622131.0,,,,,,,,,,,,,,,,,,,,,bam,822716448.0,,,,,,,,,,,,,,,,,bam,396206664.0,bam,,,,,,,,,,,,,bam,426896924,426896924,bam,351661622.0,bam,356656354.0,bam,656198329.0,bam,565711417.0,bam,482810850.0,bam,,,bam,12584629,slurm,,corral-repl,,1,off,,,,,,,,,,,,"""false""","""300""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",1,qvalue,,0.05,"""?""",1,2150570000,,"[{'src': 'hda', 'id': 34021793}, {'src': 'hda', 'id': 34022094}, {'src': 'hda', 'id': 34022219}]","[{'src': 'hda', 'id': 34021577}, {'src': 'hda', 'id': 34022079}, {'src': 'hda', 'id': 34022174}, {'src': 'hda', 'id': 34022258}, {'src': 'hda', 'id': 34022267}, {'src': 'hda', 'id': 34022285}]",4,50,0,,create_model,,"[""peaks_tabular"", ""summits"", ""bdg"", ""html"", ""pdf""]",,44102256,error,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_callpeak/2.1.1.20160309.0,2.1.1.20160309.0,,2018-02-22 21:26:50.768338,49331,119.267471
2017-12-19 09:25:04.260317,slurm_normal,,main_w3_handler0,3028928,17845779,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1072874385,1072874385,bam,,,,,,,,,,,,,bam,11920105,slurm,,corral-repl,,1,off,,,,,,,,,,,,"""false""","""300""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/papHam.len""",1,qvalue,,0.05,"""papHam""",0,2451960000,,,"[{'src': 'hda', 'id': 32999225}]",5,50,0,,create_model,,"[""peaks_tabular"", ""summits"", ""bdg""]",,42750386,error,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_callpeak/2.1.1.20160309.0,2.1.1.20160309.0,,2017-12-19 09:25:49.299589,101911,45.039272000000004
2017-10-31 20:22:47.430790,slurm_normal,,main_w3_handler0,3306194,17280689,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",2898097562.0,2898097562.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,1420655356,1420655356,bam,,,,,,,,,,,,,bam,11341581,slurm,,corral-repl,,1,off,,,,,,,,,,,,"""false""","""300""","""/galaxy-repl/main/files/018/576/dataset_18576768.dat""",1,qvalue,,0.05,"""Xenopus_Laevis9.1""",5,user_defined,3100000000,"[{'src': 'hda', 'id': 31993498}]","[{'src': 'hda', 'id': 31993510}]",5,50,0,,create_model,,"[""peaks_tabular"", ""summits"", ""bdg""]",,39795090,error,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_callpeak/2.1.1.20160309.0,2.1.1.20160309.0,,2017-10-31 20:25:33.152526,17286,165.72173600000002
2017-11-01 12:09:11.257087,slurm_normal,,main_w3_handler0,3306370,17284812,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1834970895.0,1834970895.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,1834970895,1834970895,bam,,,,,,,,,,,,,bam,11346200,slurm,,corral-repl,,1,off,,,,,,,,,,,,"""false""","""300""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/papHam.len""",1,qvalue,,0.05,"""papHam""",0,2451960000,,"[{'src': 'hda', 'id': 31999175}]","[{'src': 'hda', 'id': 31999175}]",5,50,0,,create_model,,"[""peaks_tabular"", ""summits"", ""bdg""]",,41653275,error,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_callpeak/2.1.1.20160309.0,2.1.1.20160309.0,,2017-11-01 12:09:54.575371,114836,43.318284000000006
2017-07-05 06:49:20.666447,slurm_normal,,main_w3_handler0,2585933,16259626,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",10615667987.0,10615667987.0,,,,,,,,,,,,,,,,,,,,,sam,9421819804.0,,,,,,,,,,,,,,,,,sam,,,,,,,,,,,,,,,sam,2392902183,2392902183,bam,,,,,,,,,,,,,bam,10331324.roundup,slurm,,corral-repl,,1,off,,,,,,,,,,,,"""false""","""300""","""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""",1,qvalue,,0.05,"""Arabidopsis_thaliana_TAIR10""",5,user_defined,119146348,"[{'src': 'hda', 'id': 29805277}, {'src': 'hda', 'id': 29805279}]","[{'src': 'hda', 'id': 29803228}]",5,50,0,,create_model,,"[""peaks_tabular"", ""summits"", ""bdg""]",,39083251,error,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_callpeak/2.1.1.20160309.0,2.1.1.20160309.0,,2017-07-05 06:58:13.668026,74793,533.001579
