create_time,destination_id,exit_code,handler,history_id,id,imported,info,inputFile,inputFile_filetype,job_runner_external_id,job_runner_name,library_folder_id,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.allow_contig_length_discordance,parameters.allow_incomplete_dict_concordance,parameters.chromInfo,parameters.dbkey,parameters.inputFile,parameters.reference_source.__current_case__,parameters.reference_source.ref_file,parameters.reference_source.reference_source_selector,parameters.validation_stringency,runner_name,session_id,state,tool_id,tool_version,traceback,update_time,user_id,runtime
2015-02-28 06:37:46.512534,rodeo_normal,,main_w1_handler1,2222663,8832585,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",3489267592,bam,2955352.roundup,slurm,,corral-repl,,"""4ce7a7ecbf1411e497f7005056a51846""","""False""","""False""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18676801,0,hg19,cached,"""LENIENT""",,21442185,error,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReorderSam/1.126.0,1.126.0,,2015-02-28 19:12:40.609792,57800,45294.097258
2015-02-28 06:27:04.519226,rodeo_normal,,main_w2_handler1,2221479,8832569,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",998174776,bam,2952609.roundup,slurm,,corral-repl,,,"""False""","""False""","""/galaxy-repl/localdata/chrom/rn5.len""","""rn5""",18674364,0,rn5,cached,"""LENIENT""",,21442185,error,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReorderSam/1.126.0,1.126.0,,2015-02-28 06:30:58.517332,57800,233.998106
2015-02-27 21:34:35.130530,rodeo_normal,,main_w2_handler1,2221479,8831301,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1885345633,bam,2951505.roundup,slurm,,corral-repl,,"""66d48978bec811e4a08a005056a52a46""","""False""","""False""","""/galaxy-repl/localdata/chrom/rn5.len""","""rn5""",18674368,0,rn5,cached,"""LENIENT""",,20306536,error,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReorderSam/1.126.0,1.126.0,,2015-02-28 01:29:31.615730,57800,14096.485200000001
2015-02-28 06:37:47.116386,rodeo_normal,,main_w1_handler0,2222663,8832587,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",3877171217,bam,2954219.roundup,slurm,,corral-repl,,"""4ce7a7ecbf1411e497f7005056a51846""","""False""","""False""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18676806,0,hg19,cached,"""LENIENT""",,21442185,error,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReorderSam/1.126.0,1.126.0,,2015-02-28 15:53:53.435494,57800,33366.319108
2015-02-27 21:41:16.801250,rodeo_normal,,main_w1_handler1,2218226,8831329,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11229811533,bam,2950153.roundup,slurm,,corral-repl,,,"""False""","""False""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",18664790,0,mm10,cached,"""LENIENT""",,21439437,error,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReorderSam/1.126.0,1.126.0,,2015-02-27 21:45:01.703975,60162,224.902725
2015-02-27 21:41:00.572506,rodeo_normal,,main_w2_handler1,2218226,8831325,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",8736016467,bam,2950145.roundup,slurm,,corral-repl,,,"""False""","""False""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",18664796,0,mm10,cached,"""LENIENT""",,21439437,error,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReorderSam/1.126.0,1.126.0,,2015-02-27 21:44:54.493275,60162,233.920769
2015-02-28 06:34:14.910463,rodeo_normal,,main_w1_handler1,2221479,8832577,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",998174776,bam,2952622.roundup,slurm,,corral-repl,,,"""False""","""False""","""/galaxy-repl/localdata/chrom/rn5.len""","""rn5""",18674364,0,rn5,cached,"""LENIENT""",,21442185,error,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReorderSam/1.126.0,1.126.0,,2015-02-28 06:35:54.582853,57800,99.67239000000001
2015-02-27 21:34:29.278252,rodeo_normal,,main_w2_handler1,2221479,8831298,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",998174776,bam,2951167.roundup,slurm,,corral-repl,,"""66d48978bec811e4a08a005056a52a46""","""False""","""False""","""/galaxy-repl/localdata/chrom/rn5.len""","""rn5""",18674364,0,rn5,cached,"""LENIENT""",,20306536,error,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReorderSam/1.126.0,1.126.0,,2015-02-28 00:07:32.805339,57800,9183.527087
2015-02-28 06:27:14.196337,rodeo_normal,,main_w2_handler0,2221479,8832570,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1885345633,bam,2952611.roundup,slurm,,corral-repl,,,"""False""","""False""","""/galaxy-repl/localdata/chrom/rn5.len""","""rn5""",18674368,0,rn5,cached,"""LENIENT""",,21442185,error,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReorderSam/1.126.0,1.126.0,,2015-02-28 06:29:38.641692,57800,144.445355
