create_time,destination_id,exit_code,handler,history_id,id,imported,info,inputFile,inputFile_filetype,job_runner_external_id,job_runner_name,library_folder_id,object_store_id,param_filename,parameters.aligned_reads_only,parameters.assume_sorted,parameters.chromInfo,parameters.dbkey,parameters.include_no_calls,parameters.inputFile,parameters.pf_reads_only,parameters.reference_source.__current_case__,parameters.reference_source.ref_file,parameters.reference_source.reference_source_selector,parameters.validation_stringency,runner_name,session_id,state,tool_id,tool_version,traceback,update_time,user_id,runtime
2015-02-28 21:22:22.965606,rodeo_normal,,main_w2_handler0,2193413,8834633,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1233746527,bam,2956596.roundup,slurm,,corral-repl,,"""False""","""True""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""False""",18620753,"""False""",0,hg19,cached,"""LENIENT""",,20361994,error,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_QualityScoreDistribution/1.126.0,1.126.0,,2015-02-28 21:30:57.810358,57554,514.8447520000001
2015-02-28 21:22:12.028331,rodeo_normal,,main_w2_handler0,2193413,8834626,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",618492773,bam,2956576.roundup,slurm,,corral-repl,,"""False""","""True""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""False""",18620737,"""False""",0,hg19,cached,"""LENIENT""",,20361994,error,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_QualityScoreDistribution/1.126.0,1.126.0,,2015-02-28 21:29:01.556523,57554,409.52819200000005
2015-02-28 21:22:14.017802,rodeo_normal,,main_w1_handler1,2193413,8834627,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",539334891,bam,2956516.roundup,slurm,,corral-repl,,"""False""","""True""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""False""",18620739,"""False""",0,hg19,cached,"""LENIENT""",,20361994,error,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_QualityScoreDistribution/1.126.0,1.126.0,,2015-02-28 21:26:30.476181,57554,256.45837900000004
2015-02-28 21:22:09.157629,rodeo_normal,,main_w2_handler0,2193413,8834624,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",649765692,bam,2956570.roundup,slurm,,corral-repl,,"""False""","""True""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""False""",18620735,"""False""",0,hg19,cached,"""LENIENT""",,20361994,error,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_QualityScoreDistribution/1.126.0,1.126.0,,2015-02-28 21:27:38.611776,57554,329.45414700000003
2015-02-28 21:22:19.503668,rodeo_normal,,main_w2_handler1,2193413,8834630,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",796783646,bam,2956518.roundup,slurm,,corral-repl,,"""False""","""True""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""False""",18620744,"""False""",0,hg19,cached,"""LENIENT""",,20361994,error,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_QualityScoreDistribution/1.126.0,1.126.0,,2015-02-28 21:26:30.528417,57554,251.024749
2015-02-28 21:22:21.621050,rodeo_normal,,main_w1_handler1,2193413,8834632,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1176681614,bam,2956578.roundup,slurm,,corral-repl,,"""False""","""True""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""False""",18620748,"""False""",0,hg19,cached,"""LENIENT""",,20361994,error,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_QualityScoreDistribution/1.126.0,1.126.0,,2015-02-28 21:29:05.256956,57554,403.63590600000003
2015-02-28 21:22:15.837686,rodeo_normal,,main_w2_handler0,2193413,8834628,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",833526285,bam,2956592.roundup,slurm,,corral-repl,,"""False""","""True""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""False""",18620740,"""False""",0,hg19,cached,"""LENIENT""",,20361994,error,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_QualityScoreDistribution/1.126.0,1.126.0,,2015-02-28 21:29:52.557681,57554,456.71999500000004
2015-02-28 21:22:17.682995,rodeo_normal,,main_w1_handler1,2193413,8834629,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1336803706,bam,2956568.roundup,slurm,,corral-repl,,"""False""","""True""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""False""",18620742,"""False""",0,hg19,cached,"""LENIENT""",,20361994,error,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_QualityScoreDistribution/1.126.0,1.126.0,,2015-02-28 21:28:09.296051,57554,351.61305600000003
2015-02-28 21:22:06.697240,rodeo_normal,,main_w1_handler0,2193413,8834623,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",523260243,bam,2956514.roundup,slurm,,corral-repl,,"""False""","""True""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""False""",18620734,"""False""",0,hg19,cached,"""LENIENT""",,20361994,error,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_QualityScoreDistribution/1.126.0,1.126.0,,2015-02-28 21:26:15.141642,57554,248.44440200000003
