create_time,destination_id,exit_code,handler,history_id,id,imported,infile_control,infile_control_filetype,infile_treatment,infile_treatment_filetype,info,job_runner_external_id,job_runner_name,library_folder_id,object_store_id,param_filename,parameters.bdgcmp_options.__current_case__,parameters.bdgcmp_options.bdgcmp_options_selector,parameters.chromInfo,parameters.dbkey,parameters.infile_control.values,parameters.infile_treatment.values,runner_name,session_id,state,tool_id,tool_version,traceback,update_time,user_id,runtime
2017-04-12 21:45:21.100783,slurm_normal,,main_w3_handler1,3040492,15569101,False,4765032816,bedgraph,12849316903,bedgraph,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",9693156.roundup,slurm,,corral-repl,,3,ppois,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 29192997}]","[{'src': 'hda', 'id': 29192996}]",,35868784,error,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgcmp/2.1.1.20160309.0,2.1.1.20160309.0,,2017-04-12 23:10:14.301952,91117,5093.201169
2017-04-26 15:24:11.002518,slurm_normal,,main_w4_handler0,3040492,15682520,False,4765032816,bedgraph,12849316903,bedgraph,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",9796966.roundup,slurm,,corral-repl,,3,ppois,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 29277864}]","[{'src': 'hda', 'id': 29277863}]",,35868784,error,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgcmp/2.1.1.20160309.0,2.1.1.20160309.0,,2017-04-26 16:43:04.173140,91117,4733.170622000001
2017-04-12 18:23:49.307727,slurm_normal,,main_w3_handler1,3040492,15567777,False,3785810375,bedgraph,9980945960,bedgraph,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",9691547.roundup,slurm,,corral-repl,,3,ppois,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 29190869}]","[{'src': 'hda', 'id': 29190868}]",,35868784,error,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgcmp/2.1.1.20160309.0,2.1.1.20160309.0,,2017-04-12 19:54:18.695164,91117,5429.387437
2017-04-18 00:59:07.546516,slurm_normal,,main_w4_handler1,3040492,15610044,False,4785081101,bedgraph,12984433628,bedgraph,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",9729256.roundup,slurm,,corral-repl,,3,ppois,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 29251924}]","[{'src': 'hda', 'id': 29251923}]",,35868784,error,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgcmp/2.1.1.20160309.0,2.1.1.20160309.0,,2017-04-18 01:14:12.742839,91117,905.196323
2017-04-18 01:54:30.575992,slurm_normal,,main_w3_handler0,3040492,15610495,False,4785081101,bedgraph,12984433628,bedgraph,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",9729689.roundup,slurm,,corral-repl,,3,ppois,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 29251924}]","[{'src': 'hda', 'id': 29251923}]",,35868784,error,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgcmp/2.1.1.20160309.0,2.1.1.20160309.0,,2017-04-18 02:09:31.238045,91117,900.662053
2017-04-18 02:10:20.602120,slurm_normal,,main_w4_handler1,3040492,15610545,False,4785081101,bedgraph,12984433628,bedgraph,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",9729738.roundup,slurm,,corral-repl,,3,ppois,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 29251924}]","[{'src': 'hda', 'id': 29251923}]",,35868784,error,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgcmp/2.1.1.20160309.0,2.1.1.20160309.0,,2017-04-18 02:25:02.009611,91117,881.407491
2017-04-13 16:43:44.764806,slurm_normal,,main_w3_handler1,3040492,15578113,False,4765032816,bedgraph,12849316903,bedgraph,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",9700651.roundup,slurm,,corral-repl,,3,ppois,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 29192997}]","[{'src': 'hda', 'id': 29192996}]",,37276700,error,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgcmp/2.1.1.20160309.0,2.1.1.20160309.0,,2017-04-13 17:01:10.561452,91117,1045.796646
2017-04-19 15:39:00.054658,slurm_normal,,main_w3_handler0,3040492,15626660,False,4765032816,bedgraph,12849316903,bedgraph,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",9745318.roundup,slurm,,corral-repl,,3,ppois,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 29277864}]","[{'src': 'hda', 'id': 29277863}]",,37276700,error,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgcmp/2.1.1.20160309.0,2.1.1.20160309.0,,2017-04-19 16:02:10.151559,91117,1390.0969010000001
