chromInfo,chromInfo_filetype,create_time,destination_id,exit_code,handler,history_id,id,imported,info,input_sam,input_sam_filetype,job_runner_external_id,job_runner_name,library_folder_id,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.clipping_action,parameters.clipping_attribute,parameters.dbkey,parameters.include_non_pf_reads,parameters.include_non_primary_alignments,parameters.input_sam,parameters.input_sam.values,parameters.output_per_read_group_selector,parameters.re_reverse,parameters.read1_max_bases_to_write,parameters.read1_trim,parameters.single_paired_end_type.__current_case__,parameters.single_paired_end_type.read2_max_bases_to_write,parameters.single_paired_end_type.read2_trim,parameters.single_paired_end_type.single_paired_end_type_selector,runner_name,session_id,state,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2015-09-07 07:52:33.884358,slurm_normal_16gb,,main_w1_handler2,2429139,10269771,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1985742346,sam,4556154.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""""","""""","""mm10""","""False""","""False""",21026577,,"""per_sam_file""","""True""","""""","""""",0,,,single,,25045925.0,error,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.56.1,1.56.1,,2015-09-07 07:58:36.735454,68199,362.85109600000004
,,2015-08-12 22:51:17.788511,slurm_normal_16gb,,main_w1_handler2,2353314,10105934,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",24642600540,sam,4379890.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""""","""""","""?""","""False""","""False""",20753424,,"""per_sam_file""","""True""","""""","""""",1,,,paired,,24660981.0,error,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.56.1,1.56.1,,2015-08-12 23:04:31.391952,60634,793.6034410000001
,,2015-11-24 00:12:43.614409,slurm_normal_16gb,,main_w2_handler0,2516715,10989435,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",24123234125,bam,5249375.roundup,slurm,,corral-repl,,"""14b44a9c924011e58f71005056a51846""","""/galaxy-repl/localdata/chrom/mm10.len""","""""","""""","""mm10""","""True""","""True""",22128451,,"""per_sam_file""","""True""","""""","""""",1,,,paired,,25328109.0,error,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.56.1,1.56.1,,2015-11-24 00:57:52.475226,19796,2708.860817
,,2014-11-16 21:03:45.486542,rodeo_normal,,main_w1_handler0,2119788,8179559,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",5958554979,sam,2027733.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""""","""""","""mm10""","""True""","""True""",17559317,,"""per_sam_file""","""True""","""""","""""",1,,,paired,,17873176.0,error,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.56.1,1.56.1,,2014-11-16 21:06:05.886090,19796,140.399548
,,2015-05-08 14:22:31.223643,slurm_normal_16gb,,main_w1_handler0,2298602,9430242,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",2362650670,bam,3757787.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""""","""""","""?""","""False""","""False""",19638367,,"""per_sam_file""","""True""","""""","""""",0,,,single,,22911776.0,error,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.56.1,1.56.1,,2015-05-08 14:25:37.832648,63170,186.60900500000002
,,2015-08-14 21:01:44.889150,slurm_normal_16gb,,main_w1_handler1,2402098,10122020,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",40206754284,sam,4394854.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""""","""""","""?""","""False""","""False""",20767598,,"""per_sam_file""","""True""","""""","""""",0,,,single,,24679258.0,error,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.56.1,1.56.1,,2015-08-14 21:17:05.326820,61634,920.43767
,,2014-11-14 22:57:58.943975,rodeo_normal,,main_w2_handler0,2119036,8170838,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",3041996460,sam,2018077.roundup,slurm,,corral-repl,,"""ad0269e86c5111e4b528005056a52a46""","""/galaxy-repl/localdata/chrom/mm10.len""","""""","""""","""mm10""","""True""","""True""",17545393,,"""per_sam_file""","""True""","""""","""""",1,,,paired,,18452035.0,error,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.56.1,1.56.1,,2014-11-14 23:00:09.502591,19796,130.558616
,,2015-05-08 15:47:30.319847,slurm_normal_16gb,,main_w2_handler1,2298602,9430714,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",2362650670,bam,3758060.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""""","""""","""?""","""False""","""False""",19638367,,"""per_sam_file""","""True""","""""","""""",0,,,single,,22911776.0,error,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.56.1,1.56.1,,2015-05-08 15:50:15.786745,63170,165.46689800000001
,,2015-08-13 12:37:22.857391,slurm_normal_16gb,,main_w1_handler1,2353314,10109081,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",24642600540,sam,4382886.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""""","""""","""?""","""False""","""False""",20753424,,"""per_sam_file""","""True""","""""","""""",1,,,paired,,24667810.0,error,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.56.1,1.56.1,,2015-08-13 12:45:52.684887,60634,509.82749600000005
,,2015-09-05 14:26:53.190048,slurm_normal_16gb,,main_w2_handler0,2427990,10264731,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",5805340035,sam,4551662.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""""","""""","""?""","""False""","""False""",21017277,,"""per_sam_file""","""True""","""""","""""",1,,,paired,,25026142.0,error,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.56.1,1.56.1,,2015-09-05 14:30:04.932125,65985,191.74207700000002
,,2015-08-12 19:40:18.993091,slurm_normal_16gb,,main_w1_handler2,2402098,10104942,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",51567355118,sam,4378863.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""""","""""","""?""","""False""","""False""",20752626,,"""per_sam_file""","""True""","""""","""""",1,,,paired,,24659243.0,error,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.56.1,1.56.1,,2015-08-12 19:52:32.656903,61634,733.663812
,,2014-11-16 04:24:50.757513,rodeo_normal,,main_w1_handler0,2119790,8177312,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",4870289832,sam,2025046.roundup,slurm,,corral-repl,,"""80d4389a6d4811e48a1b005056a51846""","""/galaxy-repl/localdata/chrom/mm10.len""","""""","""""","""mm10""","""True""","""True""",17559330,,"""per_sam_file""","""True""","""""","""""",1,,,paired,,17873176.0,error,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.56.1,1.56.1,,2014-11-16 04:41:16.764786,19796,986.007273
,,2015-05-07 17:13:19.081197,slurm_normal_16gb,,main_w1_handler1,2297259,9424421,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",2362650670,bam,3753018.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""""","""""","""?""","""False""","""False""",19626678,,"""per_sam_file""","""True""","""""","""""",0,,,single,,22911776.0,error,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.56.1,1.56.1,,2015-05-07 17:15:14.059271,63170,114.978074
,,2015-05-07 15:48:39.134925,slurm_normal_16gb,,main_w1_handler0,2297259,9423532,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",2362650670,bam,3752519.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""""","""""","""?""","""False""","""False""",19626678,,"""per_sam_file""","""True""","""""","""""",0,,,single,,22911776.0,error,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.56.1,1.56.1,,2015-05-07 15:51:11.542008,63170,152.407083
,,2015-09-03 02:33:23.788547,slurm_normal_16gb,,main_w2_handler1,2419453,10248800,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1922964032,sam,4535466.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""""","""""","""mm10""","""False""","""False""",20987487,,"""per_sam_file""","""True""","""""","""""",0,,,single,,24994049.0,error,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.56.1,1.56.1,,2015-09-03 02:41:53.118157,68199,509.32961000000006
,,2015-05-11 04:18:08.346568,slurm_normal_16gb,,main_w1_handler1,2300569,9440476,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",5854187990,sam,3766697.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""""","""""","""?""","""False""","""False""",19656969,,"""per_sam_file""","""True""","""""","""""",1,,,paired,,21182977.0,error,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.56.1,1.56.1,,2015-05-11 04:38:50.014843,38914,1241.668275
,,2015-05-18 21:59:05.453020,slurm_normal_16gb,,main_w1_handler1,2219819,9490814,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",10443522178,bam,3813343.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""""","""""","""hg19""","""False""","""False""",19713740,,"""per_sam_file""","""True""","""""","""""",1,,,paired,,23080716.0,error,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.56.1,1.56.1,,2015-05-18 22:26:11.413316,58080,1625.9602960000002
,,2014-11-13 18:20:02.226810,rodeo_normal,,main_w2_handler1,2117624,8161087,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",29287163957,sam,2005383.roundup,slurm,,corral-repl,,"""ae827f926b6111e498fc005056a51846""","""/galaxy-repl/localdata/chrom/mm10.len""","""""","""""","""mm10""","""False""","""True""",17530647,,"""per_sam_file""","""True""","""""","""""",1,,,paired,,18452035.0,error,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.56.1,1.56.1,,2014-11-13 19:04:06.996089,19796,2644.769279
,,2015-05-08 14:33:28.544422,slurm_normal_16gb,,main_w2_handler0,2298602,9430300,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",2362650670,bam,3757830.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""""","""""","""?""","""False""","""False""",19638367,,"""per_sam_file""","""True""","""""","""""",0,,,single,,22911776.0,error,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.56.1,1.56.1,,2015-05-08 14:40:58.729015,63170,450.184593
,,2015-11-24 00:13:22.895302,slurm_normal_16gb,,main_w1_handler0,2516717,10989445,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",18171155988,bam,5249570.roundup,slurm,,corral-repl,,"""2bf890fa924011e5ac73005056a51846""","""/galaxy-repl/localdata/chrom/mm10.len""","""""","""""","""mm10""","""True""","""True""",22128455,,"""per_sam_file""","""True""","""""","""""",1,,,paired,,25328109.0,error,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.56.1,1.56.1,,2015-11-24 01:32:28.968485,19796,4746.073183
2323288.0,len,2015-08-27 07:00:44.681250,slurm_normal_16gb,,main_w2_handler1,2413497,10208690,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",2699051352,bam,4478556.roundup,slurm,,corral-repl,,,"""/galaxy-repl/main/files/012/221/dataset_12221620.dat""","""""","""""","""?""","""False""","""False""",20908773,,"""per_read_group""","""True""","""""","""""",1,,,paired,,24389626.0,error,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.56.1,1.56.1,,2015-08-27 07:07:38.809239,67002,414.127989
2323288.0,len,2015-08-27 07:29:53.923581,slurm_normal_16gb,,main_w2_handler0,2413497,10208753,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7131021951,bam,4478619.roundup,slurm,,corral-repl,,,"""/galaxy-repl/main/files/012/221/dataset_12221620.dat""","""""","""""","""?""","""False""","""False""",20908760,,"""per_read_group""","""True""","""""","""""",1,,,paired,,24389626.0,error,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.56.1,1.56.1,,2015-08-27 07:34:56.566566,67002,302.642985
,,2014-11-14 21:33:09.726487,rodeo_normal,,main_w1_handler1,2118960,8170418,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",3910203638,sam,2017365.roundup,slurm,,corral-repl,,"""d3bb94126c4511e4a1f8005056a51846""","""/galaxy-repl/localdata/chrom/mm10.len""","""""","""""","""mm10""","""False""","""True""",17545390,,"""per_sam_file""","""True""","""""","""""",1,,,paired,,18452035.0,error,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.56.1,1.56.1,,2014-11-14 21:36:50.692243,19796,220.96575600000003
