create_time,destination_id,exit_code,handler,history_id,id,imported,info,input1,input1_filetype,input2,input2_filetype,job_runner_external_id,job_runner_name,library_folder_id,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.direction,parameters.input1,parameters.input1.values,parameters.input2,parameters.input2.values,runner_name,session_id,state,tool_id,tool_version,traceback,update_time,user_id,runtime
2017-01-17 20:28:27.686337,slurm_normal_16gb,,main_w4_handler0,2951837,14793053,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",29971,bed,1402217245,bed,8955925.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""Both""",,"[{'src': 'hda', 'id': 27867264}]",,"[{'src': 'hda', 'id': 27867104}]",,33988944,error,toolshed.g2.bx.psu.edu/repos/devteam/flanking_features/flanking_features_1/4.0.1,4.0.1,,2017-01-17 21:25:12.158157,52630.0,3404.47182
2016-05-01 21:22:49.567776,slurm_normal,,main_w1_handler0,2684303,12717300,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",600060,bed,1249402843,gtf,6921606.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""Either""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b537a823405a2deed4'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5fd7f148477c9980e'}]",,29977558,error,toolshed.g2.bx.psu.edu/repos/devteam/flanking_features/flanking_features_1/4.0.1,4.0.1,,2016-05-01 21:27:33.377114,83138.0,283.809338
2016-03-23 21:56:05.673467,slurm_normal,,main_w1_handler1,2643420,12239917,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",6413,bed,2223037678,bed,6453447.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""Either""",23999232,,23999038,,,29171924,error,toolshed.g2.bx.psu.edu/repos/devteam/flanking_features/flanking_features_1/4.0.1,4.0.1,,2016-03-23 22:02:19.473929,81194.0,373.80046200000004
2015-02-26 16:00:08.749296,rodeo_normal,,main_w1_handler0,2216076,8820960,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",92093386,bedgraph,92472264,bedgraph,2930581.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""Downstream""",18652447,,18652448,,,20454066,error,toolshed.g2.bx.psu.edu/repos/devteam/flanking_features/flanking_features_1/4.0.1,4.0.1,,2015-02-26 16:04:35.031434,58096.0,266.28213800000003
2015-04-07 15:03:09.755102,slurm_normal,,main_w2_handler0,2205129,9159698,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",5128,bed,1111970946,gtf,3441416.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""Either""",19174508,,19171972,,,22174058,error,toolshed.g2.bx.psu.edu/repos/devteam/flanking_features/flanking_features_1/4.0.1,4.0.1,,2015-04-07 15:14:52.286759,16545.0,702.531657
2016-03-07 21:52:06.048081,slurm_normal,,main_w1_handler1,2614588,12061880,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",15507821,interval,1374868032,interval,6284134.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""Either""",23626564,,23541659,,,28863718,error,toolshed.g2.bx.psu.edu/repos/devteam/flanking_features/flanking_features_1/4.0.1,4.0.1,,2016-03-07 22:06:22.427234,3556.0,856.3791530000001
2016-05-01 20:53:32.238070,slurm_normal,,main_w2_handler0,2684303,12717240,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",436909,bed,1249402843,gtf,6921337.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""Either""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58c7503b05f998f39'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5fd7f148477c9980e'}]",,29977558,error,toolshed.g2.bx.psu.edu/repos/devteam/flanking_features/flanking_features_1/4.0.1,4.0.1,,2016-05-01 20:57:57.797417,83138.0,265.559347
2016-06-14 09:56:18.383279,slurm_normal,,main_w1_handler0,2735397,13157482,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",42151,bed,169688998,bed,7341591.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""Either""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58ac335565ec6931f'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5da2e51c5c4f6bd27'}]",,30833245,error,toolshed.g2.bx.psu.edu/repos/devteam/flanking_features/flanking_features_1/4.0.1,4.0.1,,2016-06-14 10:03:01.816219,85951.0,403.43294000000003
2015-03-15 09:13:25.662287,rodeo_normal,,main_w1_handler0,2225671,8950834,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",49763431,gtf,1206554472,gff,3171244.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""Either""",18773825,,18858913,,,21812339,error,toolshed.g2.bx.psu.edu/repos/devteam/flanking_features/flanking_features_1/4.0.1,4.0.1,,2015-03-15 09:18:08.085975,54022.0,282.423688
2017-08-16 13:21:24.432915,slurm_normal_16gb,,main_w3_handler0,3223700,16593687,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",515385740,bed,515385740,bed,10665500.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg18.len""","""hg18""","""Either""",,"[{'src': 'hda', 'id': 30891992}]",,"[{'src': 'hda', 'id': 30891992}]",,39902207,error,toolshed.g2.bx.psu.edu/repos/devteam/flanking_features/flanking_features_1/4.0.1,4.0.1,,2017-08-16 13:30:21.952656,,537.5197410000001
2017-01-17 20:26:12.085133,slurm_normal_16gb,,main_w4_handler1,2951837,14793006,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",38588,bed,1402217245,bed,8955846.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""Both""",,"[{'src': 'hda', 'id': 27867252}]",,"[{'src': 'hda', 'id': 27867104}]",,33988944,error,toolshed.g2.bx.psu.edu/repos/devteam/flanking_features/flanking_features_1/4.0.1,4.0.1,,2017-01-17 21:15:01.927204,52630.0,2929.842071
2015-03-15 09:27:07.014124,rodeo_normal,,main_w1_handler0,2225671,8950862,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",49763431,gtf,1206554472,gff,3171279.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""Either""",18773825,,18858913,,,21812339,error,toolshed.g2.bx.psu.edu/repos/devteam/flanking_features/flanking_features_1/4.0.1,4.0.1,,2015-03-15 09:31:23.232695,54022.0,256.218571
2016-05-01 21:26:20.900285,slurm_normal,,main_w2_handler1,2688676,12717312,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1593,bed,1249402843,gtf,6921644.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""Either""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b597525f48b04c62c6'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ab04185efddf0f62'}]",,29977558,error,toolshed.g2.bx.psu.edu/repos/devteam/flanking_features/flanking_features_1/4.0.1,4.0.1,,2016-05-01 21:31:11.122351,83138.0,290.22206600000004
2017-01-17 20:28:03.433700,slurm_normal_16gb,,main_w4_handler0,2951837,14793048,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",246444,bed,341459672,bed,8955847.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""Both""",,"[{'src': 'hda', 'id': 27867262}]",,"[{'src': 'hda', 'id': 27867101}]",,33988944,error,toolshed.g2.bx.psu.edu/repos/devteam/flanking_features/flanking_features_1/4.0.1,4.0.1,,2017-01-17 21:13:34.311872,52630.0,2730.878172
2016-05-01 21:24:46.932287,slurm_normal,,main_w1_handler0,2688672,12717308,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",265991,bed,1249402843,gtf,6921626.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""Either""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58c32f9ee15f87b05'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53283325e4b8a89bf'}]",,29977558,error,toolshed.g2.bx.psu.edu/repos/devteam/flanking_features/flanking_features_1/4.0.1,4.0.1,,2016-05-01 21:29:46.476053,83138.0,299.543766
2016-05-02 21:22:05.745425,slurm_normal,,main_w1_handler2,2682207,12739177,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1034904,bed,1175571066,gtf,6938899.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""Either""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59ebcd497d5f78b8d'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b529240212e2db64cd'}]",,30001118,error,toolshed.g2.bx.psu.edu/repos/devteam/flanking_features/flanking_features_1/4.0.1,4.0.1,,2016-05-02 21:27:06.539831,80130.0,300.79440600000004
2017-04-07 23:04:27.106220,slurm_normal_16gb,,main_w3_handler1,3063874,15527675,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",74672686,interval,771450121,bed,9654512.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""Both""",,"[{'src': 'hda', 'id': 29128991}]",,"[{'src': 'hda', 'id': 29123763}]",,35281501,error,toolshed.g2.bx.psu.edu/repos/devteam/flanking_features/flanking_features_1/4.0.1,4.0.1,,2017-04-07 23:14:32.784208,5613.0,605.677988
2015-09-14 04:18:53.881029,slurm_normal,,main_w2_handler1,2210340,10312559,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",99060266097,gff,99060266097,gff,4597218.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""Either""",21003478,,21003478,,,25160278,error,toolshed.g2.bx.psu.edu/repos/devteam/flanking_features/flanking_features_1/4.0.1,4.0.1,,2015-09-14 04:23:45.741729,59804.0,291.8607
2016-05-01 20:53:30.863333,slurm_normal,,main_w1_handler2,2684303,12717239,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",600060,bed,1249402843,gtf,6921341.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""Either""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51d9fd4ae6ce76de0'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5fd7f148477c9980e'}]",,29977558,error,toolshed.g2.bx.psu.edu/repos/devteam/flanking_features/flanking_features_1/4.0.1,4.0.1,,2016-05-01 20:58:03.689277,83138.0,272.825944
2016-05-02 21:45:15.696807,slurm_normal,,main_w1_handler0,2688676,12740202,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1081,bed,1175571066,gtf,6939396.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""Either""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54e742c9a6a219790'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a14a5302b4a5036c'}]",,29997733,error,toolshed.g2.bx.psu.edu/repos/devteam/flanking_features/flanking_features_1/4.0.1,4.0.1,,2016-05-02 21:49:54.251722,83138.0,278.554915
2016-05-02 21:22:03.885535,slurm_normal,,main_w1_handler2,2682207,12739174,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",67338,bed,1175571066,gtf,6938897.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""Either""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53ab9d1dab354c47b'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b529240212e2db64cd'}]",,30001118,error,toolshed.g2.bx.psu.edu/repos/devteam/flanking_features/flanking_features_1/4.0.1,4.0.1,,2016-05-02 21:27:06.506269,80130.0,302.620734
2016-05-02 20:53:48.835435,slurm_normal,,main_w2_handler0,2688676,12738733,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1593,bed,1249402843,gtf,6938307.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""Either""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b597525f48b04c62c6'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ab04185efddf0f62'}]",,30000458,error,toolshed.g2.bx.psu.edu/repos/devteam/flanking_features/flanking_features_1/4.0.1,4.0.1,,2016-05-02 21:00:16.397472,83138.0,387.56203700000003
2016-10-30 20:09:59.626268,slurm_normal,,main_w4_handler1,2845046,14209810,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",743899,bed,142900861,bed,8420910.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""Both""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b911fc0c6950b109'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5dcdf9a2dbf51c124'}]",,33988944,error,toolshed.g2.bx.psu.edu/repos/devteam/flanking_features/flanking_features_1/4.0.1,4.0.1,,2016-10-30 20:14:21.310609,52630.0,261.684341
2016-10-30 20:13:43.326751,slurm_normal,,main_w4_handler0,2845046,14209842,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",339888,bed,341459672,bed,8420939.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""Both""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5985a3f145e967017'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51f9ae5a5acffba1c'}]",,33988944,error,toolshed.g2.bx.psu.edu/repos/devteam/flanking_features/flanking_features_1/4.0.1,4.0.1,,2016-10-30 20:18:03.326870,52630.0,260.00011900000004
2016-04-12 18:47:39.853008,slurm_normal,,main_w1_handler1,2606845,12434414,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",51665666,bed,304905871,bed,6634108.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""Upstream""",24258849,,24276390,,,28578749,error,toolshed.g2.bx.psu.edu/repos/devteam/flanking_features/flanking_features_1/4.0.1,4.0.1,,2016-04-12 18:54:19.529785,73750.0,399.676777
2016-06-14 09:40:10.793705,slurm_normal,,main_w2_handler1,2735397,13157098,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",74277,gff,169688998,bed,7341248.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""Either""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5da4ac502fa51d512'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5da2e51c5c4f6bd27'}]",,30833245,error,toolshed.g2.bx.psu.edu/repos/devteam/flanking_features/flanking_features_1/4.0.1,4.0.1,,2016-06-14 09:45:45.761593,85951.0,334.967888
2017-09-22 12:53:19.650063,slurm_normal_16gb,,main_w3_handler0,3261570,16898979,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",103125067,gtf,382211941,bed,10967768.roundup,slurm,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""mm9""","""Either""",,"[{'src': 'hda', 'id': 31365788}]",,"[{'src': 'hda', 'id': 31348415}]",,40713345,error,toolshed.g2.bx.psu.edu/repos/devteam/flanking_features/flanking_features_1/4.0.1,4.0.1,,2017-09-22 13:02:41.299657,112007.0,561.649594
2016-04-01 21:19:21.584106,slurm_normal,,main_w1_handler1,2654263,12316219,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",5470,interval,284603996,interval,6523472.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""Either""",24104511,,24102521,,,28981702,error,toolshed.g2.bx.psu.edu/repos/devteam/flanking_features/flanking_features_1/4.0.1,4.0.1,,2016-04-01 21:24:11.173533,6515.0,289.589427
2015-02-04 23:13:46.999792,rodeo_normal,,main_w1_handler1,2193179,8665960,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",905,bed,455943508,interval,2647979.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""Both""",18389753,,18402657,,,21016403,error,toolshed.g2.bx.psu.edu/repos/devteam/flanking_features/flanking_features_1/4.0.1,4.0.1,,2015-02-04 23:18:23.641412,51763.0,276.64162
2015-02-26 15:54:50.420774,rodeo_normal,,main_w2_handler1,2216076,8820937,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",92093386,bedgraph,92472264,bedgraph,2930517.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""Downstream""",18652447,,18652448,,,20454066,error,toolshed.g2.bx.psu.edu/repos/devteam/flanking_features/flanking_features_1/4.0.1,4.0.1,,2015-02-26 15:59:18.008819,58096.0,267.588045
2016-10-30 20:14:40.545445,slurm_normal,,main_w4_handler0,2845046,14209847,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",48334,bed,1402217245,bed,8420943.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""Both""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b586f0e327fa92d8a6'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57e46dccc68250149'}]",,33988944,error,toolshed.g2.bx.psu.edu/repos/devteam/flanking_features/flanking_features_1/4.0.1,4.0.1,,2016-10-30 20:19:14.816946,52630.0,274.271501
2015-04-07 14:40:55.149517,slurm_normal,,main_w1_handler1,2205129,9158926,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",5128,bed,847928511,gtf,3441090.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""Either""",19174508,,19085310,,,22174058,error,toolshed.g2.bx.psu.edu/repos/devteam/flanking_features/flanking_features_1/4.0.1,4.0.1,,2015-04-07 14:46:49.974610,16545.0,354.82509300000004
2015-01-23 23:46:28.319452,rodeo_normal,,main_w1_handler1,2173213,8596888,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",57682,bed,146397772,bed,2549728.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""Either""",18281812,,18205563,,,20580277,error,toolshed.g2.bx.psu.edu/repos/devteam/flanking_features/flanking_features_1/4.0.1,4.0.1,,2015-01-23 23:50:30.977805,32837.0,242.658353
2017-09-24 17:44:26.243719,slurm_normal_16gb,,main_w3_handler1,3171019,16913828,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",23,bed,292219966,bed,10983294.roundup,slurm,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","""Both""",,"[{'src': 'hda', 'id': 31389538}]",,"[{'src': 'hda', 'id': 30251182}]",,40817843,error,toolshed.g2.bx.psu.edu/repos/devteam/flanking_features/flanking_features_1/4.0.1,4.0.1,,2017-09-24 17:53:39.627012,84314.0,553.383293
2016-05-02 21:25:42.313336,slurm_normal,,main_w1_handler2,2688676,12739389,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1593,bed,1175571066,gtf,6938990.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""Either""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b597525f48b04c62c6'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a14a5302b4a5036c'}]",,30001237,error,toolshed.g2.bx.psu.edu/repos/devteam/flanking_features/flanking_features_1/4.0.1,4.0.1,,2016-05-02 21:30:42.655647,83138.0,300.342311
2016-09-08 20:19:56.273838,slurm_normal,,main_w3_handler0,2799332,13810803,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1193300202,bedgraph,708775937,bedgraph,8031809.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""Either""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c9b2da735ddc2e73'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b584985ec3befd6091'}]",,32746960,error,toolshed.g2.bx.psu.edu/repos/devteam/flanking_features/flanking_features_1/4.0.1,4.0.1,,2016-09-08 20:25:29.840553,88883.0,333.56671500000004
