chromInfo,chromInfo_filetype,create_time,destination_id,exit_code,handler,history_id,id,imported,info,input_1,input_1_filetype,input_2,input_2_filetype,job_runner_external_id,job_runner_name,library_folder_id,object_store_id,own_file,own_file_filetype,param_filename,parameters.__job_resource.__current_case__,parameters.__job_resource.__job_resource__select,parameters.__job_resource.tacc_compute_resource,parameters.chromInfo,parameters.dbkey,parameters.library.__current_case__,parameters.library.input_1,parameters.library.input_2,parameters.library.max_insert,parameters.library.min_insert,parameters.library.type,parameters.params.__current_case__,parameters.params.align_type,parameters.params.full,parameters.params.gbar,parameters.params.nofw_norc,parameters.params.performance,parameters.params.skip,parameters.params.time,parameters.params.trim3,parameters.params.trim5,parameters.params.upto,parameters.read_group.__current_case__,parameters.read_group.selection,parameters.reference_genome.__current_case__,parameters.reference_genome.own_file,parameters.reference_genome.source,parameters.unaligned_file,runner_name,session_id,state,tool_id,tool_version,traceback,update_time,user_id,runtime
76,len,2014-12-19 09:55:07.743862,roundup_multi,,main_w2_handler2,2093715,8444434,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",535018554,fastqsanger,986892654,fastqsanger,2348171,slurm,,corral-repl,38165428,fasta,,0,no,,"""/galaxy-repl/main/files/010/040/dataset_10040121.dat""","""?""",1,18017750,18010556,38165412,0,paired,1,,no,,,,,,,,,1,no,1,18030231,history,"""False""",,20135151,error,toolshed.g2.bx.psu.edu/repos/devteam/bowtie2/bowtie2/0.2,0.2,,2014-12-19 09:56:32.462381,31848,84.718519
76,len,2014-12-19 06:50:35.847149,roundup_multi,,main_w2_handler2,2093715,8444034,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",535018554,fastqsanger,986892654,fastqsanger,2347672,slurm,,corral-repl,111760743,fasta,,0,no,,"""/galaxy-repl/main/files/010/040/dataset_10040121.dat""","""?""",1,18017750,18010556,111760730,0,paired,0,,yes,4,,--sensitive,0,,0,0,0,1,no,1,18029606,history,"""False""",,20129307,error,toolshed.g2.bx.psu.edu/repos/devteam/bowtie2/bowtie2/0.2,0.2,,2014-12-19 06:54:57.173897,31848,261.326748
76,len,2014-12-19 06:59:45.130605,roundup_multi,,main_w2_handler2,2093715,8444051,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",535018554,fastqsanger,986892654,fastqsanger,2347691,slurm,,corral-repl,111760743,fasta,,1,yes,roundup_multi,"""/galaxy-repl/main/files/010/040/dataset_10040121.dat""","""?""",1,18017750,18010556,111760730,0,paired,1,,no,,,,,,,,,1,no,1,18029606,history,"""False""",,20129307,error,toolshed.g2.bx.psu.edu/repos/devteam/bowtie2/bowtie2/0.2,0.2,,2014-12-19 07:05:11.844552,31848,326.713947
76,len,2014-12-19 07:23:19.258689,roundup_multi,,main_w2_handler2,2093715,8444115,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",535018554,fastqsanger,986892654,fastqsanger,2347744,slurm,,corral-repl,67602485,fasta,,0,no,,"""/galaxy-repl/main/files/010/040/dataset_10040121.dat""","""?""",1,18017750,18010556,67602478,0,paired,1,,no,,,,,,,,,1,no,1,18029701,history,"""False""",,20129307,error,toolshed.g2.bx.psu.edu/repos/devteam/bowtie2/bowtie2/0.2,0.2,,2014-12-19 07:27:58.166687,31848,278.907998
