create_time,destination_id,exit_code,handler,history_id,id,imported,info,input1,input1_filetype,job_runner_external_id,job_runner_name,library_folder_id,object_store_id,param_filename,parameters.chromInfo,parameters.dbkey,parameters.input1,parameters.input1.values,parameters.predictor_cols,parameters.response_col,runner_name,session_id,state,tool_id,tool_version,traceback,update_time,user_id,runtime
2015-03-29 00:39:23.228458,rodeo_normal,,main_w1_handler1,2243480,9075363,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",2268111775,bed,3361783.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",19047888,,"[""2""]","""2""",,21991200,error,toolshed.g2.bx.psu.edu/repos/devteam/linear_regression/LinearRegression1/1.0.1,1.0.1,,2015-03-29 00:45:35.015841,61201,371.78738300000003
2015-01-30 15:39:44.503663,rodeo_normal,,main_w1_handler1,2107480,8638982,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1880824138,tabular,2596912.roundup,slurm,,corral-repl,,"""/galaxy-repl/main/files/010/265/dataset_10265393.dat""","""trypanosoma_v5.1""",18352574,,"[""3""]","""2""",,19892064,error,toolshed.g2.bx.psu.edu/repos/devteam/linear_regression/LinearRegression1/1.0.1,1.0.1,,2015-01-30 15:45:07.074771,55442,322.57110800000004
2016-02-09 11:40:06.331778,slurm_normal,,main_w2_handler0,2276715,11758450,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",3832130680,tabular,6013717.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23240744,,"[""2"", ""6"", ""9"", ""13"", ""20""]","""2""",,28123383,error,toolshed.g2.bx.psu.edu/repos/devteam/linear_regression/LinearRegression1/1.0.1,1.0.1,,2016-02-09 11:44:43.461701,62597,277.129923
2016-12-09 19:34:53.057886,slurm_normal,,main_w3_handler1,2881673,14534024,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",926530865,bedgraph,8716776.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 27427448}]","[""2"", ""3"", ""4""]","""2""",,34094627,error,toolshed.g2.bx.psu.edu/repos/devteam/linear_regression/LinearRegression1/1.0.1,1.0.1,,2016-12-09 19:39:59.533170,93861,306.47528400000004
