create_time,destination_id,exit_code,handler,history_id,id,imported,info,input_chipseq_file1,input_chipseq_file1_filetype,input_control_file1,input_control_file1_filetype,job_runner_external_id,job_runner_name,library_folder_id,object_store_id,param_filename,parameters.bw,parameters.chromInfo,parameters.dbkey,parameters.diag_type.__current_case__,parameters.diag_type.diag_type_selector,parameters.diag_type.fe-max,parameters.diag_type.fe-min,parameters.diag_type.fe-step,parameters.experiment_name,parameters.futurefdr,parameters.gsize,parameters.input_type.__current_case__,parameters.input_type.input_chipseq_file1,parameters.input_type.input_control_file1,parameters.input_type.input_type_selector,parameters.lambdaset,parameters.mfold,parameters.nolambda,parameters.nomodel_type.__current_case__,parameters.nomodel_type.nomodel_type_selector,parameters.nomodel_type.shiftsize,parameters.pvalue,parameters.tsize,parameters.wig_type.__current_case__,parameters.wig_type.space,parameters.wig_type.wig_type_selector,parameters.wig_type.wigextend,parameters.xls_to_interval,runner_name,session_id,state,tool_id,tool_version,traceback,update_time,user_id,runtime
2015-11-18 14:03:54.307570,slurm_normal,,main_w1_handler2,2511030,10935941,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1943387059,bam,3235357962.0,bam,5191096.roundup,slurm,,corral-repl,,"""200""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,diag,500,0,20,"""HDAC2""","""False""","""2700000000.0""",1.0,22051638.0,22051589.0,single_end,"""1000,5000,10000""","""32""","""False""",0,nomodel,150,"""0.0001""","""51""",0,10,wig,-1,"""False""",,26203863,error,toolshed.g2.bx.psu.edu/repos/devteam/macs/peakcalling_macs/1.0.1,1.0.1,,2015-11-19 17:44:39.311054,49807,99645.003484
2015-01-12 11:49:04.438437,rodeo_normal,,main_w1_handler0,2166833,8531897,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",6008707320,bam,,,2455798.roundup,slurm,,corral-repl,,"""300""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",1,no_diag,,,,"""MACS in Galaxy""","""False""","""2700000000.0""",,,,,"""1000,5000,10000""","""32""","""False""",1,create_model,,"""1e-05""","""25""",1,,no_wig,,"""False""",,20416009,error,toolshed.g2.bx.psu.edu/repos/devteam/macs/peakcalling_macs/1.0.1,1.0.1,,2015-01-12 13:28:46.530501,57968,5982.092064
2015-11-20 10:00:25.267978,slurm_normal,,main_w2_handler1,2511030,10958706,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1943387059,bam,3235357962.0,bam,5219101.roundup,slurm,,corral-repl,,"""200""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,diag,500,0,20,"""HDAC2""","""False""","""2700000000.0""",1.0,22051638.0,22051589.0,single_end,"""1000,5000,10000""","""32""","""False""",0,nomodel,150,"""0.0001""","""51""",0,10,wig,-1,"""False""",,26203863,error,toolshed.g2.bx.psu.edu/repos/devteam/macs/peakcalling_macs/1.0.1,1.0.1,,2015-11-21 13:46:02.651988,49807,99937.38401000001
2015-11-24 13:16:06.179744,slurm_normal,,main_w1_handler1,2513725,10993998,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11666325166,bam,,,5253501.roundup,slurm,,corral-repl,,"""500""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,no_diag,,,,"""MACS in Galaxy""","""False""","""2700000000.0""",,,,,"""1000,5000,10000""","""32""","""False""",1,create_model,,"""1e-05""","""50""",0,10,wig,-1,"""False""",,25638088,error,toolshed.g2.bx.psu.edu/repos/devteam/macs/peakcalling_macs/1.0.1,1.0.1,,2015-11-24 16:20:34.416501,44552,11068.236757
2015-11-25 15:20:55.142714,slurm_normal,,main_w1_handler0,2409404,11006072,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",17234740344,bed,,,5264779.roundup,slurm,,corral-repl,,"""300""","""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""",1,no_diag,,,,"""MACS in Galaxy""","""False""","""136000000.0""",,,,,"""1000,5000,10000""","""32""","""False""",0,nomodel,100,"""1e-05""","""40""",0,10,wig,-1,"""False""",,25661898,error,toolshed.g2.bx.psu.edu/repos/devteam/macs/peakcalling_macs/1.0.1,1.0.1,,2015-11-25 18:29:31.314297,51951,11316.171583000001
2015-11-23 15:51:23.752684,slurm_normal,,main_w1_handler0,2513725,10984794,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11666325166,bam,,,5244615.roundup,slurm,,corral-repl,,"""300""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,no_diag,,,,"""4CSeq_Peaks_l1_50_100""","""False""","""2700000000.0""",,,,,"""1000,5000,10000""","""32""","""False""",1,create_model,,"""1e-05""","""50""",1,,no_wig,,"""False""",,25638088,error,toolshed.g2.bx.psu.edu/repos/devteam/macs/peakcalling_macs/1.0.1,1.0.1,,2015-11-23 20:42:21.581451,44552,17457.828767000003
