create_time,destination_id,exit_code,handler,history_id,id,imported,infile,infile_filetype,info,job_runner_external_id,job_runner_name,library_folder_id,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.hardmask,parameters.infile.values,parameters.infile|__identifier__,parameters.qmask,runner_name,session_id,state,tool_id,tool_version,traceback,update_time,user_id,runtime
2018-02-02 00:02:43.569594,slurm_normal,,main_w3_handler0,3411168,18230154,False,8611973374,fasta,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",12313430,slurm,,corral-repl,,"""5602235007ac11e8bf88005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""true""","[{'src': 'hda', 'id': 33622128}]","""adb67999ca1fe33525afde4b1a7258a0_unmapped_mate_mapped""","""dust""",,,error,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_masking/1.9.7.0,1.9.7.0,,2018-02-02 08:20:36.299495,79386,29872.729901000002
2018-02-07 21:59:12.545701,slurm_normal,,main_w4_handler0,3407462,18303514,False,9064367648,fasta,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",12387242,slurm,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""true""","[{'src': 'hda', 'id': 33586788}]","""adb67999ca1fe33525afde4b1a7258a0_both_unmapped.bam""","""dust""",,43658818.0,error,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_masking/1.9.7.0,1.9.7.0,,2018-02-07 22:01:31.072584,111518,138.526883
2018-02-02 09:54:21.433890,slurm_normal,,main_w3_handler0,3411168,18233472,False,8611973374,fasta,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",12314055,slurm,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""true""","[{'src': 'hda', 'id': 33622128}]",,"""dust""",,43618458.0,error,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_masking/1.9.7.0,1.9.7.0,,2018-02-02 09:56:37.382245,79386,135.94835500000002
2018-02-07 22:13:18.062140,slurm_normal,,main_w3_handler1,3407462,18303670,False,9064367648,fasta,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",12387370,slurm,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""true""","[{'src': 'hda', 'id': 33586788}]","""adb67999ca1fe33525afde4b1a7258a0_both_unmapped.bam""","""dust""",,43658818.0,error,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_masking/1.9.7.0,1.9.7.0,,2018-02-07 22:15:31.171422,111518,133.109282
