create_time,destination_id,exit_code,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,object_store_id,param_filename,parameters.URL,parameters.chromInfo,parameters.dbkey,parameters.name,runner_name,session_id,state,tool_id,tool_version,traceback,update_time,user_id,runtime
2016-03-21 20:03:35.228396,slurm_normal,,main_w2_handler0,2639206,12220062,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",6431416.roundup,slurm,,corral-repl,,"""ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR192/006/SRR1927026/SRR1927026_1.fastq.gz""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""EBI SRA: SRP056477 File: ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR192/006/SRR1927026/SRR1927026_1.fastq.gz""",,29083343,error,ebi_sra_main,1.0.1,,2016-03-21 20:58:35.962448,80997.0,3300.7340520000002
2016-11-05 10:03:02.894094,slurm_normal,,main_w4_handler0,2833415,14260076,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",8468680.roundup,slurm,,corral-repl,,"""ftp://ftp.sra.ebi.ac.uk/vol1/ERA332/ERA332155/bam/Ust_Ishim.hg19_1000g.all.bam""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""EBI SRA: PRJEB6622 File: ftp://ftp.sra.ebi.ac.uk/vol1/ERA332/ERA332155/bam/Ust_Ishim.hg19_1000g.all.bam""",,33220347,error,ebi_sra_main,1.0.1,,2016-11-05 18:00:28.897679,,28646.003585000002
2015-04-28 15:29:07.507505,slurm_normal,,main_w2_handler1,2286092,9352256,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",3690164.roundup,slurm,,corral-repl,,"""ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR140/008/SRR1409978/SRR1409978_1.fastq.gz""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""EBI SRA: SRP043273 File: ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR140/008/SRR1409978/SRR1409978_1.fastq.gz""",,22394491,error,ebi_sra_main,1.0.1,,2015-04-28 19:04:49.221152,61994.0,12941.713647
2016-03-21 20:02:22.722785,slurm_normal,,main_w2_handler1,2639206,12220057,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",6431403.roundup,slurm,,corral-repl,,"""ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR192/004/SRR1927024/SRR1927024_1.fastq.gz""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""EBI SRA: SRP056477 File: ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR192/004/SRR1927024/SRR1927024_1.fastq.gz""",,29083343,error,ebi_sra_main,1.0.1,,2016-03-21 20:59:35.598644,80997.0,3432.875859
2015-11-30 08:06:02.149609,slurm_normal,,main_w2_handler0,2522945,11040392,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",5295914.roundup,slurm,,corral-repl,,"""ftp://ftp.sra.ebi.ac.uk/vol1/ERA000/ERA000206/fastq/200x100x100-081224_EAS20_0008_FC30TBBAAXX-6.tar.gz""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""EBI SRA: ERA000206 File: ftp://ftp.sra.ebi.ac.uk/vol1/ERA000/ERA000206/fastq/200x100x100-081224_EAS20_0008_FC30TBBAAXX-6.tar.gz""",,26489264,error,ebi_sra_main,1.0.1,,2015-11-30 08:13:22.070498,,439.92088900000005
2017-05-11 17:17:48.810832,slurm_normal,,main_w3_handler0,3107639,15819258,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",9922143.roundup,slurm,,corral-repl,,"""ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR351/ERR351511/ERR351511_1.fastq.gz""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""EBI SRA: PRJEB4743 File: ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR351/ERR351511/ERR351511_1.fastq.gz""",,37911550,error,ebi_sra_main,1.0.1,,2017-05-11 17:47:21.693248,,1772.8824160000001
2017-01-10 20:59:57.211142,slurm_normal,,main_w4_handler1,2929199,14734182,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",8898100.roundup,slurm,,corral-repl,,"""ftp://ftp.sra.ebi.ac.uk/vol1/ERA247/ERA247614/fastq/psm_1.fastq.gz""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""EBI SRA: PRJEB4513 File: ftp://ftp.sra.ebi.ac.uk/vol1/ERA247/ERA247614/fastq/psm_1.fastq.gz""",,34835894,error,ebi_sra_main,1.0.1,,2017-01-10 21:22:50.365162,,1373.1540200000002
2016-11-21 14:48:05.207406,slurm_normal,,main_w4_handler0,2903333,14399242,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",8604196.roundup,slurm,,corral-repl,,"""ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR207/001/SRR2079291/SRR2079291_1.fastq.gz""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""EBI SRA: SRX1072771 File: ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR207/001/SRR2079291/SRR2079291_1.fastq.gz""",,34377495,error,ebi_sra_main,1.0.1,,2016-11-21 22:06:44.809965,,26319.602559000003
2016-11-05 10:18:14.702453,slurm_normal,,main_w3_handler1,2882232,14260101,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",8468702.roundup,slurm,,corral-repl,,"""ftp://ftp.sra.ebi.ac.uk/vol1/ERA332/ERA332155/bam/Ust_Ishim.hg19_1000g.all.bam""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""EBI SRA: PRJEB6622 File: ftp://ftp.sra.ebi.ac.uk/vol1/ERA332/ERA332155/bam/Ust_Ishim.hg19_1000g.all.bam""",,34102843,error,ebi_sra_main,1.0.1,,2016-11-05 18:00:39.348015,,27744.645562
