create_time,destination_id,exit_code,handler,history_id,id,imported,info,input_file,input_file_filetype,job_runner_external_id,job_runner_name,library_folder_id,object_store_id,param_filename,parameters.chromInfo,parameters.dbkey,parameters.input_file.values,runner_name,session_id,state,tool_id,tool_version,traceback,update_time,user_id,runtime
2017-12-21 07:59:23.671226,slurm_normal,,main_w4_handler1,3369313,17867349,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",5275385858,fastqsanger,11939798,slurm,,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33018311}]",,42757678,error,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_deinterlacer/fastq_paired_end_deinterlacer/1.1.2,1.1.2,,2017-12-21 08:26:52.989722,118827,1649.318496
2018-02-14 04:09:44.151449,slurm_normal,,main_w4_handler1,3323473,18378896,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",2565642518,fastqsanger,12463792,slurm,,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","[{'src': 'hda', 'id': 33841616}]",,43894048,error,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_deinterlacer/fastq_paired_end_deinterlacer/1.1.2,1.1.2,,2018-02-14 04:27:46.578700,116168,1082.427251
2017-12-21 07:59:14.111769,slurm_normal,,main_w3_handler1,3369313,17867343,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7401113397,fastqsanger,11939689,slurm,,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33018305}]",,42757678,error,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_deinterlacer/fastq_paired_end_deinterlacer/1.1.2,1.1.2,,2017-12-21 08:07:36.091983,118827,501.98021400000005
2017-12-21 07:59:16.801156,slurm_normal,,main_w3_handler1,3369313,17867344,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",6478785239,fastqsanger,11939783,slurm,,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33018306}]",,42757678,error,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_deinterlacer/fastq_paired_end_deinterlacer/1.1.2,1.1.2,,2017-12-21 08:23:03.022635,118827,1426.221479
2017-11-01 18:00:23.245921,slurm_normal,,main_w3_handler0,3307254,17288098,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",24137777111,fastqsanger.gz,11352299,slurm,,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32006257}]",,41599954,error,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_deinterlacer/fastq_paired_end_deinterlacer/1.1.2,1.1.2,,2017-11-01 21:14:00.490476,112058,11617.244555000001
2018-02-21 09:22:42.381638,slurm_normal,,main_w4_handler1,3296281,18458600,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",15486981417,fastqsanger,12553752,slurm,,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33955750}]",,44025909,error,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_deinterlacer/fastq_paired_end_deinterlacer/1.1.2,1.1.2,,2018-02-21 09:31:39.842304,114204,537.4606660000001
2017-12-21 07:59:17.407644,slurm_normal,,main_w3_handler1,3369313,17867345,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",6478785239,fastqsanger,11939786,slurm,,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33018307}]",,42757678,error,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_deinterlacer/fastq_paired_end_deinterlacer/1.1.2,1.1.2,,2017-12-21 08:23:27.139784,118827,1449.73214
2017-12-14 18:11:49.712798,slurm_normal,,main_w4_handler1,3365685,17810403,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",10852391485,fastqsanger,11878742,slurm,,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32935694}]",,42641428,error,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_deinterlacer/fastq_paired_end_deinterlacer/1.1.2,1.1.2,,2017-12-14 18:21:17.500389,93144,567.787591
2017-11-03 12:41:06.596120,slurm_normal,,main_w3_handler1,1800749,17316588,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",47819646858,fastqsanger,11376731,slurm,,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32028902}]",,41717180,error,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_deinterlacer/fastq_paired_end_deinterlacer/1.1.2,1.1.2,,2017-11-03 12:52:06.446394,43728,659.850274
2017-12-21 07:59:22.328414,slurm_normal,,main_w4_handler1,3369313,17867347,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7618752288,fastqsanger,11939734,slurm,,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33018309}]",,42757678,error,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_deinterlacer/fastq_paired_end_deinterlacer/1.1.2,1.1.2,,2017-12-21 08:15:00.528862,118827,938.200448
