create_time,destination_id,exit_code,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,object_store_id,param_filename,parameters.chromInfo,parameters.dbkey,parameters.options_type.__current_case__,parameters.options_type.min_coverage,parameters.options_type.options_type_selector,parameters.reference_source.__current_case__,parameters.reference_source.batchmode.__current_case__,parameters.reference_source.batchmode.input_bams.values,parameters.reference_source.batchmode.processmode,parameters.reference_source.ref_file,parameters.reference_source.reference_source_selector,parameters.target_limit_type.__current_case__,parameters.target_limit_type.target_limit_type_selector,reference_source|input_bams,reference_source|input_bams1,reference_source|input_bams10,reference_source|input_bams10_filetype,reference_source|input_bams11,reference_source|input_bams11_filetype,reference_source|input_bams12,reference_source|input_bams12_filetype,reference_source|input_bams13,reference_source|input_bams13_filetype,reference_source|input_bams14,reference_source|input_bams14_filetype,reference_source|input_bams15,reference_source|input_bams15_filetype,reference_source|input_bams16,reference_source|input_bams16_filetype,reference_source|input_bams17,reference_source|input_bams17_filetype,reference_source|input_bams18,reference_source|input_bams18_filetype,reference_source|input_bams19,reference_source|input_bams19_filetype,reference_source|input_bams1_filetype,reference_source|input_bams2,reference_source|input_bams20,reference_source|input_bams20_filetype,reference_source|input_bams21,reference_source|input_bams21_filetype,reference_source|input_bams22,reference_source|input_bams22_filetype,reference_source|input_bams23,reference_source|input_bams23_filetype,reference_source|input_bams24,reference_source|input_bams24_filetype,reference_source|input_bams25,reference_source|input_bams25_filetype,reference_source|input_bams26,reference_source|input_bams26_filetype,reference_source|input_bams27,reference_source|input_bams27_filetype,reference_source|input_bams28,reference_source|input_bams28_filetype,reference_source|input_bams29,reference_source|input_bams29_filetype,reference_source|input_bams2_filetype,reference_source|input_bams3,reference_source|input_bams30,reference_source|input_bams30_filetype,reference_source|input_bams31,reference_source|input_bams31_filetype,reference_source|input_bams32,reference_source|input_bams32_filetype,reference_source|input_bams33,reference_source|input_bams33_filetype,reference_source|input_bams34,reference_source|input_bams34_filetype,reference_source|input_bams35,reference_source|input_bams35_filetype,reference_source|input_bams36,reference_source|input_bams36_filetype,reference_source|input_bams37,reference_source|input_bams37_filetype,reference_source|input_bams3_filetype,reference_source|input_bams4,reference_source|input_bams4_filetype,reference_source|input_bams5,reference_source|input_bams5_filetype,reference_source|input_bams6,reference_source|input_bams6_filetype,reference_source|input_bams7,reference_source|input_bams7_filetype,reference_source|input_bams8,reference_source|input_bams8_filetype,reference_source|input_bams9,reference_source|input_bams9_filetype,reference_source|input_bams_filetype,runner_name,session_id,state,tool_id,tool_version,traceback,update_time,user_id,runtime
2018-03-07 21:45:36.339309,slurm_normal,,main_w4_handler1,3454953,18648413,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",12742221,slurm,,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",2,10,simple_w_filters,0,0,"[{'src': 'hda', 'id': 34264020}]",individual,hg19,cached,0,do_not_limit,3906191948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,44432964,error,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/freebayes/1.1.0.46-0,1.1.0.46-0,,2018-03-08 04:39:38.022951,84504,24841.683642
2018-03-05 05:27:31.086779,slurm_normal,,main_w3_handler0,3450295,18605644,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",12700949,slurm,,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",2,10,simple_w_filters,0,0,"[{'src': 'hda', 'id': 34196912}]",individual,hg19,cached,0,do_not_limit,5206771707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,44332854,error,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/freebayes/1.1.0.46-0,1.1.0.46-0,,2018-03-05 13:12:10.528622,84504,27879.441843
2018-03-08 05:27:53.413842,slurm_normal,,main_w3_handler1,3454953,18651652,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",12747498,slurm,,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",2,10,simple_w_filters,0,0,"[{'src': 'hda', 'id': 34264020}]",individual,hg19,cached,0,do_not_limit,3906191948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,44457132,error,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/freebayes/1.1.0.46-0,1.1.0.46-0,,2018-03-08 11:56:04.068796,84504,23290.654954
2018-03-04 20:21:59.969790,slurm_normal,,main_w3_handler1,3450295,18602666,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",12697884,slurm,,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",2,10,simple_w_filters,0,0,"[{'src': 'hda', 'id': 34196912}]",individual,hg19,cached,0,do_not_limit,5206771707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,44324502,error,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/freebayes/1.1.0.46-0,1.1.0.46-0,,2018-03-05 04:02:46.007771,84504,27646.037981
2018-03-02 05:23:43.821140,slurm_normal,,main_w3_handler1,3444902,18576520,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",12670774,slurm,,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",2,10,simple_w_filters,0,0,"[{'src': 'hda', 'id': 34135981}]",individual,hg19,cached,0,do_not_limit,4724368525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,44264571,error,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/freebayes/1.1.0.46-0,1.1.0.46-0,,2018-03-02 18:18:08.659705,84504,46464.838565000005
2018-03-07 13:11:17.311867,slurm_normal,,main_w3_handler0,3454953,18639081,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",12735330,slurm,,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",2,10,simple_w_filters,0,0,"[{'src': 'hda', 'id': 34264020}]",individual,hg19,cached,0,do_not_limit,3906191948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,44413692,error,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/freebayes/1.1.0.46-0,1.1.0.46-0,,2018-03-07 19:57:46.789814,84504,24389.477947000003
2018-03-03 02:23:55.112081,slurm_normal,,main_w3_handler0,3434644,18588267,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",12683298,slurm,,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""",2,40,simple_w_filters,0,1,"[{'src': 'hda', 'id': 34118181}, {'src': 'hda', 'id': 34118631}, {'src': 'hda', 'id': 34118632}, {'src': 'hda', 'id': 34118633}, {'src': 'hda', 'id': 34118634}, {'src': 'hda', 'id': 34118635}, {'src': 'hda', 'id': 34118636}, {'src': 'hda', 'id': 34118637}, {'src': 'hda', 'id': 34118638}, {'src': 'hda', 'id': 34118639}, {'src': 'hda', 'id': 34118640}, {'src': 'hda', 'id': 34118641}, {'src': 'hda', 'id': 34118642}, {'src': 'hda', 'id': 34118643}, {'src': 'hda', 'id': 34118644}, {'src': 'hda', 'id': 34118645}, {'src': 'hda', 'id': 34118646}, {'src': 'hda', 'id': 34118647}, {'src': 'hda', 'id': 34118648}, {'src': 'hda', 'id': 34118649}, {'src': 'hda', 'id': 34118650}, {'src': 'hda', 'id': 34118651}, {'src': 'hda', 'id': 34118652}, {'src': 'hda', 'id': 34118653}, {'src': 'hda', 'id': 34118654}, {'src': 'hda', 'id': 34118655}, {'src': 'hda', 'id': 34118656}, {'src': 'hda', 'id': 34118657}, {'src': 'hda', 'id': 34118658}, {'src': 'hda', 'id': 34118659}, {'src': 'hda', 'id': 34118660}, {'src': 'hda', 'id': 34118661}, {'src': 'hda', 'id': 34118662}, {'src': 'hda', 'id': 34118664}, {'src': 'hda', 'id': 34118665}, {'src': 'hda', 'id': 34118666}, {'src': 'hda', 'id': 34118667}]",merge,hg38,cached,0,do_not_limit,192301848,192301848.0,226287633.0,bam,178290900.0,bam,240886233.0,bam,223117778.0,bam,81281790.0,bam,218199114.0,bam,211216134.0,bam,211929572.0,bam,176626417.0,bam,136257895.0,bam,bam,150554277.0,222358731.0,bam,238180592.0,bam,250477646.0,bam,27719177.0,bam,238510763.0,bam,121734153.0,bam,159160630.0,bam,280410193.0,bam,88504753.0,bam,111945996.0,bam,bam,247998275.0,387382095.0,bam,271010413.0,bam,311581375.0,bam,361139336.0,bam,309424990.0,bam,199316465.0,bam,174606565.0,bam,256009996.0,bam,bam,242908958.0,bam,187322627.0,bam,243227646.0,bam,117009111.0,bam,186754238.0,bam,177547680.0,bam,bam,,44001394,error,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/freebayes/1.1.0.46-0,1.1.0.46-0,,2018-03-03 15:12:56.954888,122228,46141.842807
2018-03-04 12:24:12.822694,slurm_normal,,main_w4_handler1,3450295,18599442,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",12694477,slurm,,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",2,10,simple_w_filters,0,0,"[{'src': 'hda', 'id': 34196912}]",individual,hg19,cached,0,do_not_limit,5206771707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,44321877,error,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/freebayes/1.1.0.46-0,1.1.0.46-0,,2018-03-04 20:06:36.044689,84504,27743.221995000004
2018-03-02 09:56:47.956688,slurm_normal,,main_w4_handler1,3434644,18578347,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",12672795,slurm,,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""",2,20,simple_w_filters,0,1,"[{'src': 'hda', 'id': 34118181}, {'src': 'hda', 'id': 34118631}, {'src': 'hda', 'id': 34118632}, {'src': 'hda', 'id': 34118633}, {'src': 'hda', 'id': 34118634}, {'src': 'hda', 'id': 34118635}, {'src': 'hda', 'id': 34118636}, {'src': 'hda', 'id': 34118637}, {'src': 'hda', 'id': 34118638}, {'src': 'hda', 'id': 34118639}, {'src': 'hda', 'id': 34118640}, {'src': 'hda', 'id': 34118641}, {'src': 'hda', 'id': 34118642}, {'src': 'hda', 'id': 34118643}, {'src': 'hda', 'id': 34118644}, {'src': 'hda', 'id': 34118645}, {'src': 'hda', 'id': 34118646}, {'src': 'hda', 'id': 34118647}, {'src': 'hda', 'id': 34118648}, {'src': 'hda', 'id': 34118649}, {'src': 'hda', 'id': 34118650}, {'src': 'hda', 'id': 34118651}, {'src': 'hda', 'id': 34118652}, {'src': 'hda', 'id': 34118653}, {'src': 'hda', 'id': 34118654}, {'src': 'hda', 'id': 34118655}, {'src': 'hda', 'id': 34118656}, {'src': 'hda', 'id': 34118657}, {'src': 'hda', 'id': 34118658}, {'src': 'hda', 'id': 34118659}, {'src': 'hda', 'id': 34118660}, {'src': 'hda', 'id': 34118661}, {'src': 'hda', 'id': 34118662}, {'src': 'hda', 'id': 34118664}, {'src': 'hda', 'id': 34118665}, {'src': 'hda', 'id': 34118666}, {'src': 'hda', 'id': 34118667}]",merge,hg38,cached,0,do_not_limit,192301848,192301848.0,226287633.0,bam,178290900.0,bam,240886233.0,bam,223117778.0,bam,81281790.0,bam,218199114.0,bam,211216134.0,bam,211929572.0,bam,176626417.0,bam,136257895.0,bam,bam,150554277.0,222358731.0,bam,238180592.0,bam,250477646.0,bam,27719177.0,bam,238510763.0,bam,121734153.0,bam,159160630.0,bam,280410193.0,bam,88504753.0,bam,111945996.0,bam,bam,247998275.0,387382095.0,bam,271010413.0,bam,311581375.0,bam,361139336.0,bam,309424990.0,bam,199316465.0,bam,174606565.0,bam,256009996.0,bam,bam,242908958.0,bam,187322627.0,bam,243227646.0,bam,117009111.0,bam,186754238.0,bam,177547680.0,bam,bam,,44001394,error,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/freebayes/1.1.0.46-0,1.1.0.46-0,,2018-03-02 23:08:04.929227,122228,47476.972539
