create_time,destination_id,exit_code,filePath,filePath_filetype,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,object_store_id,param_filename,parameters.chromInfo,parameters.dbkey,parameters.filePath.values,parameters.flankSetting.__current_case__,parameters.flankSetting.noflankdisplay,parameters.hammingThreshold,parameters.inputFileSource.__current_case__,parameters.inputFileSource.inputFileType,parameters.minlength,parameters.multipleruns,parameters.partialmotifs,parameters.period,parameters.prefix,parameters.surfix,runner_name,session_id,state,tool_id,tool_version,traceback,update_time,user_id,runtime
2016-04-24 01:56:33.221053,slurm_normal,,325235257,fasta,main_w1_handler2,2672361,12584463,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",6788399.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 'bbd44e69cb8906b53e14a8a8f0877e67'}]",1,true,"""0""",2,fasta,"""40""","""true""","""true""","""4""","""39""","""20""",,29780969,error,toolshed.g2.bx.psu.edu/repos/arkarachai-fungtammasan/str_fm/microsatellite/1.0.0,1.0.0,,2016-04-24 01:59:01.771409,82624.0,148.55035600000002
2016-04-24 02:19:14.345671,slurm_normal,,325235257,fasta,main_w2_handler1,2682300,12584515,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",6788435.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5fda1b829f490484c'}]",1,true,"""0""",2,fasta,"""40""","""true""","""true""","""4""","""20""","""20""",,29780969,error,toolshed.g2.bx.psu.edu/repos/arkarachai-fungtammasan/str_fm/microsatellite/1.0.0,1.0.0,,2016-04-24 02:21:44.183616,82624.0,149.83794500000002
2017-06-28 14:39:29.388494,slurm_normal,,634912769,fasta,main_w3_handler0,2083280,16212508,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",10288613.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/ponAbe2.len""","""ponAbe2""","[{'src': 'hda', 'id': 30197574}]",1,true,"""0""",2,fasta,"""5""","""true""","""true""","""1""","""20""","""20""",,37712844,error,toolshed.g2.bx.psu.edu/repos/arkarachai-fungtammasan/str_fm/microsatellite/1.0.0,1.0.0,,2017-06-28 14:42:07.957692,40052.0,158.569198
2017-03-27 12:31:53.741533,slurm_normal,,2533231736,fasta,main_w3_handler1,2809081,15406319,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",9539842.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28939357}]",1,true,"""0""",2,fasta,"""5""","""true""","""true""","""2""","""20""","""20""",,36905337,error,toolshed.g2.bx.psu.edu/repos/arkarachai-fungtammasan/str_fm/microsatellite/1.0.0,1.0.0,,2017-03-27 12:34:31.255323,19766.0,157.51379
2017-03-28 11:45:25.190972,slurm_normal,,2533231736,fasta,main_w4_handler1,2809081,15413875,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",9545306.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28939357}]",1,true,"""0""",2,fasta,"""5""","""true""","""true""","""2""","""20""","""20""",,36905337,error,toolshed.g2.bx.psu.edu/repos/arkarachai-fungtammasan/str_fm/microsatellite/1.0.0,1.0.0,,2017-03-28 15:03:55.965061,19766.0,11910.774089
2017-07-02 23:03:31.307585,slurm_normal,,634912769,fasta,main_w4_handler1,2083280,16244231,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",10319289.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/ponAbe2.len""","""ponAbe2""","[{'src': 'hda', 'id': 30197574}]",1,true,"""0""",2,fasta,"""5""","""true""","""true""","""1""","""20""","""20""",,37712844,error,toolshed.g2.bx.psu.edu/repos/arkarachai-fungtammasan/str_fm/microsatellite/1.0.0,1.0.0,,2017-07-02 23:06:14.991870,40052.0,163.68428500000002
2016-07-05 03:41:27.654890,slurm_normal,,272969190,fasta,main_w2_handler0,2757595,13331178,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7538552.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5ed27d0cb4b052fc4'}]",1,true,"""0""",2,fasta,"""10""","""true""","""true""","""3""","""20""","""20""",,31278815,error,toolshed.g2.bx.psu.edu/repos/arkarachai-fungtammasan/str_fm/microsatellite/1.0.0,1.0.0,,2016-07-05 03:46:46.405900,,318.75101
2017-03-27 12:18:24.740560,slurm_normal,,2533231736,fasta,main_w3_handler0,2809081,15406249,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",9539821.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28939357}]",1,true,"""0""",2,fasta,"""5""","""true""","""true""","""1""","""20""","""20""",,36905337,error,toolshed.g2.bx.psu.edu/repos/arkarachai-fungtammasan/str_fm/microsatellite/1.0.0,1.0.0,,2017-03-27 12:21:58.974862,19766.0,214.234302
2016-04-24 02:23:24.622537,slurm_normal,,325235257,fasta,main_w1_handler0,2682300,12584520,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",6788441.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5fda1b829f490484c'}]",1,true,"""0""",2,fasta,"""40""","""true""","""true""","""3""","""20""","""20""",,29780969,error,toolshed.g2.bx.psu.edu/repos/arkarachai-fungtammasan/str_fm/microsatellite/1.0.0,1.0.0,,2016-04-24 02:25:52.965983,82624.0,148.343446
