create_time,destination_id,exit_code,handler,history_id,id,imported,info,inputFile,inputFile_filetype,job_runner_external_id,job_runner_name,library_folder_id,object_store_id,param_filename,parameters.chromInfo,parameters.dbkey,parameters.inputFile,parameters.reference_source.__current_case__,parameters.reference_source.ref_file,parameters.reference_source.reference_source_selector,runner_name,session_id,state,tool_id,tool_version,traceback,update_time,user_id,runtime
2015-06-23 01:52:38.833166,slurm_normal_16gb,,main_w1_handler1,2345038,9712654,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",8436730507,bed,4019903,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""",20099938,0,Homo_sapiens_nuHg19_mtrCRS,cached,,23763896,error,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_BedToIntervalList/1.126.0,1.126.0,,2015-06-23 01:56:07.578659,64969,208.745493
2015-12-28 02:16:39.669903,slurm_normal_16gb,,main_w1_handler2,2210340,11340038,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",82719381007,bed,5615956.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22584273,0,hg19,cached,,27034126,error,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_BedToIntervalList/1.126.0,1.126.0,,2015-12-28 03:43:00.056958,59804,5180.387055
2015-06-23 04:07:43.823035,slurm_normal_16gb,,main_w1_handler0,2345038,9713062,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",8436730507,bed,4020354,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""",20099938,0,Homo_sapiens_nuHg19_mtrCRS,cached,,23763896,error,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_BedToIntervalList/1.126.0,1.126.0,,2015-06-23 04:11:59.646505,64969,255.82347000000001
2015-09-06 21:49:34.435362,slurm_normal_16gb,,main_w1_handler1,2210340,10268408,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",56396720664,bed,4555003.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21002803,0,hg19,cached,,25042825,error,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_BedToIntervalList/1.126.0,1.126.0,,2015-09-06 21:55:11.358146,59804,336.92278400000004
