create_time,destination_id,exit_code,handler,history_id,id,imported,info,input1,input1_filetype,input2,input2_filetype,job_runner_external_id,job_runner_name,library_folder_id,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.begin_col,parameters.chromInfo,parameters.dbkey,parameters.end_col,parameters.ignore_empty_end_cols,parameters.input1,parameters.input1.values,parameters.input2,parameters.input2.values,runner_name,session_id,state,tool_id,tool_version,traceback,update_time,user_id,runtime
2015-07-13 23:56:38.377438,slurm_normal,,main_w1_handler0,2372236,9855862,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",9326134826,fastq,8773998298,fastq,4150752.roundup,slurm,,corral-repl,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"""False""",20339237,,20339706,,,24092514,error,toolshed.g2.bx.psu.edu/repos/devteam/subtract_query/subtract_query1/0.1,0.1,,2015-07-13 23:59:03.460390,65975,145.082952
2016-03-25 23:55:24.133494,slurm_normal,,main_w1_handler2,2642857,12255919,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7830439583,tabular,263988,tabular,6467012.roundup,slurm,,corral-repl,,,"""1""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""2""","""False""",24022047,,24022251,,,27174502,error,toolshed.g2.bx.psu.edu/repos/devteam/subtract_query/subtract_query1/0.1,0.1,,2016-03-25 23:58:23.981810,52613,179.848316
2015-07-16 21:41:22.011990,slurm_normal,,main_w2_handler0,2372236,9887978,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",9326134826,fastq,8773998298,fastq,4176862.roundup,slurm,,corral-repl,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"""False""",20339237,,20339706,,,24154705,error,toolshed.g2.bx.psu.edu/repos/devteam/subtract_query/subtract_query1/0.1,0.1,,2015-07-16 21:46:29.159646,65975,307.14765600000004
2015-04-24 12:53:26.851355,slurm_normal,,main_w1_handler1,2279727,9323100,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",185124740296,vcf,4286119936,vcf,3656999.roundup,slurm,,corral-repl,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"""False""",19434742,,19446249,,,22639624,error,toolshed.g2.bx.psu.edu/repos/devteam/subtract_query/subtract_query1/0.1,0.1,,2015-04-24 12:57:16.633137,61465,229.78178200000002
2014-12-04 00:37:49.096227,rodeo_normal,,main_w2_handler0,801753,8315126,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7490316660,sam,91698771,tabular,414835.rodeo,slurm,,corral-repl,,,"""None""","""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""","""None""","""False""",17776823,,17777650,,,19865612,error,toolshed.g2.bx.psu.edu/repos/devteam/subtract_query/subtract_query1/0.1,0.1,,2014-12-04 00:39:21.210342,18497,92.11411500000001
2016-06-01 20:40:29.044760,slurm_normal,,main_w1_handler1,2679621,13044027,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1660045987,bedgraph,725848151,bedgraph,7223857.roundup,slurm,,corral-repl,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5baa9ac6eb88595be'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5920dea3b6f74d357'}]",,29329636,error,toolshed.g2.bx.psu.edu/repos/devteam/subtract_query/subtract_query1/0.1,0.1,,2016-06-01 20:43:29.044234,81738,179.99947400000002
2017-11-08 16:25:24.894076,slurm_normal,,main_w3_handler1,3292703,17382473,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",5235577644,fastqsanger,5235577644,fastqsanger,11444196,slurm,,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"""false""",,"[{'src': 'hda', 'id': 32152359}]",,"[{'src': 'hda', 'id': 32152359}]",,41395779,error,toolshed.g2.bx.psu.edu/repos/devteam/subtract_query/subtract_query1/0.1,0.1,,2017-11-08 16:28:56.076622,75576,211.182546
2017-05-10 22:19:10.511989,slurm_normal,,main_w3_handler1,3080848,15806214,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",25310720794,gtf,73,gtf,9910889.roundup,slurm,,corral-repl,,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"""false""",,"[{'src': 'hda', 'id': 29540130}]",,"[{'src': 'hda', 'id': 29555122}]",,37855724,error,toolshed.g2.bx.psu.edu/repos/devteam/subtract_query/subtract_query1/0.1,0.1,,2017-05-10 22:27:09.434738,100425,478.922749
2016-03-29 20:36:49.903336,slurm_normal,,main_w1_handler2,2650025,12277690,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",5219974516,tabular,508767,tabular,6485615.roundup,slurm,,corral-repl,,,"""1""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""12""","""False""",24046273,,24051534,,,27174502,error,toolshed.g2.bx.psu.edu/repos/devteam/subtract_query/subtract_query1/0.1,0.1,,2016-03-29 20:42:52.309998,52613,362.40666200000004
2015-03-17 06:03:38.909761,rodeo_normal,,main_w1_handler1,2179652,8963748,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7180810757,sam,5667008,bai,3195629.roundup,slurm,,corral-repl,,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"""False""",18851505,,18879002,,,20581033,error,toolshed.g2.bx.psu.edu/repos/devteam/subtract_query/subtract_query1/0.1,0.1,,2015-03-17 06:16:09.502937,58541,750.5931760000001
2015-03-13 14:34:57.540744,rodeo_normal,,main_w1_handler1,2229134,8942994,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7107267240,bed,4753827763,bed,3157459.roundup,slurm,,corral-repl,,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"""False""",18849812,,18849813,,,21752480,error,toolshed.g2.bx.psu.edu/repos/devteam/subtract_query/subtract_query1/0.1,0.1,,2015-03-13 14:38:37.438972,57381,219.89822800000002
2014-12-16 19:18:50.835484,rodeo_normal,,main_w1_handler0,2149952,8425467,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",2934451892,sam,2416153637,tabular,575110.rodeo,slurm,,corral-repl,,,"""None""","""/galaxy-repl/localdata/chrom/ce6.len""","""ce6""","""None""","""False""",17971202,,17971212,,,17728483,error,toolshed.g2.bx.psu.edu/repos/devteam/subtract_query/subtract_query1/0.1,0.1,,2014-12-16 19:20:18.438918,44863,87.60343400000001
2015-01-24 04:28:27.888827,rodeo_normal,,main_w1_handler0,2165299,8597603,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",3549769536,fasta,1471642867,fasta,2551150.roundup,slurm,,corral-repl,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"""False""",18137417,,18278078,,,20271581,error,toolshed.g2.bx.psu.edu/repos/devteam/subtract_query/subtract_query1/0.1,0.1,,2015-01-24 04:30:15.610643,51343,107.721816
2016-07-01 12:05:56.880497,slurm_normal,,main_w1_handler1,2754938,13305261,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",2357171516,interval,2559688469,interval,7507044.roundup,slurm,,corral-repl,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5460b22c4540383ed'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5849036af63c71d00'}]",,31218830,error,toolshed.g2.bx.psu.edu/repos/devteam/subtract_query/subtract_query1/0.1,0.1,,2016-07-01 12:07:51.831009,86849,114.950512
2017-11-08 16:33:28.218487,slurm_normal,,main_w4_handler1,3292703,17382563,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",5235577644,fastqsanger,5235577644,fastqsanger,11444306,slurm,,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"""false""",,"[{'src': 'hda', 'id': 32152359}]",,"[{'src': 'hda', 'id': 32152359}]",,41395779,error,toolshed.g2.bx.psu.edu/repos/devteam/subtract_query/subtract_query1/0.1,0.1,,2017-11-08 16:36:49.758187,75576,201.5397
2016-07-01 12:05:56.474339,slurm_normal,,main_w2_handler1,2754938,13305260,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",2357171516,interval,2223318420,interval,7507047.roundup,slurm,,corral-repl,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5460b22c4540383ed'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5746faee0129241e8'}]",,31218830,error,toolshed.g2.bx.psu.edu/repos/devteam/subtract_query/subtract_query1/0.1,0.1,,2016-07-01 12:08:42.530321,86849,166.055982
2015-10-25 03:36:27.234048,slurm_normal,,main_w1_handler2,2482995,10720391,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",29556705378,fastqsanger,8913206456,fastqsanger,4982482.roundup,slurm,,corral-repl,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"""False""",21710700,,21708345,,,25867872,error,toolshed.g2.bx.psu.edu/repos/devteam/subtract_query/subtract_query1/0.1,0.1,,2015-10-25 03:57:52.484473,70516,1285.2504250000002
2015-12-01 18:16:24.825385,slurm_normal,,main_w2_handler0,2523497,11055651,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",701693202,bedgraph,1599859351,bedgraph,5309905.roundup,slurm,,corral-repl,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"""False""",22238525,,22238586,,,26517489,error,toolshed.g2.bx.psu.edu/repos/devteam/subtract_query/subtract_query1/0.1,0.1,,2015-12-01 18:18:08.306136,74445,103.48075100000001
2017-02-16 03:52:01.150639,slurm_normal,,main_w4_handler1,2997511,15052479,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",8365241424,vcf,7663941627,vcf,9208126.roundup,slurm,,corral-repl,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"""false""",,"[{'src': 'hda', 'id': 28375530}]",,"[{'src': 'hda', 'id': 28375544}]",,36072873,error,toolshed.g2.bx.psu.edu/repos/devteam/subtract_query/subtract_query1/0.1,0.1,,2017-02-16 04:07:54.721085,100264,953.5704460000001
2015-11-24 14:09:12.230970,slurm_normal,,main_w1_handler2,2505163,10994592,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",17356679074,fastqsanger,19121069980,sam,5254082.roundup,slurm,,corral-repl,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"""False""",22069213,,22133773,,,26254147,error,toolshed.g2.bx.psu.edu/repos/devteam/subtract_query/subtract_query1/0.1,0.1,,2015-11-24 14:12:35.135459,19650,202.904489
2017-02-16 03:51:24.401652,slurm_normal,,main_w3_handler1,2997511,15052475,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",6561382633,vcf,7663941627,vcf,9208127.roundup,slurm,,corral-repl,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"""false""",,"[{'src': 'hda', 'id': 28375535}]",,"[{'src': 'hda', 'id': 28375544}]",,36072873,error,toolshed.g2.bx.psu.edu/repos/devteam/subtract_query/subtract_query1/0.1,0.1,,2017-02-16 04:08:10.071873,100264,1005.6702210000001
2016-07-01 12:05:56.113740,slurm_normal,,main_w1_handler0,2754938,13305259,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",2357171516,interval,2009478788,interval,7507049.roundup,slurm,,corral-repl,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5460b22c4540383ed'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b94b556e9a5b2c23'}]",,31218830,error,toolshed.g2.bx.psu.edu/repos/devteam/subtract_query/subtract_query1/0.1,0.1,,2016-07-01 12:08:01.743452,86849,125.62971200000001
2015-06-26 20:54:02.127413,slurm_normal,,main_w1_handler1,2356910,9747030,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",2781371781,fastq,2774796143,fastq,4049612.roundup,slurm,,corral-repl,,,,"""/galaxy-repl/localdata/chrom/ce10.len""","""ce10""",,"""False""",20156529,,20155637,,,23852984,error,toolshed.g2.bx.psu.edu/repos/devteam/subtract_query/subtract_query1/0.1,0.1,,2015-06-26 20:56:43.200253,65378,161.07284
2015-01-06 03:29:54.992952,rodeo_normal,,main_w2_handler1,2161426,8502722,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",3634720,bai,5559970560,fastqsanger,697912.rodeo,slurm,,corral-repl,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"""False""",18136765,,18125135,,,20271581,error,toolshed.g2.bx.psu.edu/repos/devteam/subtract_query/subtract_query1/0.1,0.1,,2015-01-06 03:33:45.286330,51343,230.29337800000002
2017-05-11 17:16:41.154450,slurm_normal,,main_w4_handler1,3080848,15819254,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",25310716064,gtf,73,gtf,9922137.roundup,slurm,,corral-repl,,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"""true""",,"[{'src': 'hda', 'id': 29541260}]",,"[{'src': 'hda', 'id': 29555122}]",,37855724,error,toolshed.g2.bx.psu.edu/repos/devteam/subtract_query/subtract_query1/0.1,0.1,,2017-05-11 17:25:42.830568,100425,541.6761180000001
2015-12-01 18:19:32.012504,slurm_normal,,main_w2_handler0,2523497,11055679,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",701693202,bedgraph,1599859351,bedgraph,5309972.roundup,slurm,,corral-repl,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"""False""",22238525,,22238586,,,26517489,error,toolshed.g2.bx.psu.edu/repos/devteam/subtract_query/subtract_query1/0.1,0.1,,2015-12-01 18:23:28.904953,74445,236.89244900000003
2015-11-12 12:18:50.446344,slurm_normal,,main_w2_handler0,2503051,10884640,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",19979688377,fastqsanger,28655858642,fastqsanger,5138169.roundup,slurm,,corral-repl,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"""False""",21975186,,21975470,,,26240091,error,toolshed.g2.bx.psu.edu/repos/devteam/subtract_query/subtract_query1/0.1,0.1,,2015-11-12 12:21:51.955291,72458,181.508947
2017-02-16 03:52:25.060827,slurm_normal,,main_w3_handler0,2997511,15052483,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7663941627,vcf,8365241424,vcf,9208128.roundup,slurm,,corral-repl,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"""false""",,"[{'src': 'hda', 'id': 28375544}]",,"[{'src': 'hda', 'id': 28375530}]",,36072873,error,toolshed.g2.bx.psu.edu/repos/devteam/subtract_query/subtract_query1/0.1,0.1,,2017-02-16 04:07:54.980210,100264,929.919383
2017-11-08 15:27:07.685634,slurm_normal,,main_w3_handler0,3292703,17381664,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",5351702394,fastqsanger,5235577644,fastqsanger,11443440,slurm,,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"""false""",,"[{'src': 'hda', 'id': 32152238}]",,"[{'src': 'hda', 'id': 32152359}]",,41395779,error,toolshed.g2.bx.psu.edu/repos/devteam/subtract_query/subtract_query1/0.1,0.1,,2017-11-08 15:30:04.002817,75576,176.317183
2014-12-05 19:49:53.721217,rodeo_normal,,main_w2_handler1,2139780,8338127,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1643209213,sam,1247460613,sam,2219705.roundup,slurm,,corral-repl,,,"""None""","""/galaxy-repl/localdata/chrom/ce6.len""","""ce6""","""None""","""True""",17818231,,17818628,,,17728483,error,toolshed.g2.bx.psu.edu/repos/devteam/subtract_query/subtract_query1/0.1,0.1,,2014-12-05 19:51:06.943191,44863,73.221974
2016-10-19 12:49:04.365981,slurm_normal,,main_w4_handler0,2852004,14118058,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1946,vcf,6158235822,bed,8332671.roundup,slurm,,corral-repl,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5424a02eb81d6ac7a'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50d0325d571128a40'}]",,33802081,error,toolshed.g2.bx.psu.edu/repos/devteam/subtract_query/subtract_query1/0.1,0.1,,2016-10-19 12:51:25.416905,92082,141.050924
2016-01-05 14:00:38.412855,slurm_normal,,main_w1_handler0,2553383,11380523,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",4635038139,tabular,3220478061,interval,5650482.roundup,slurm,,corral-repl,,,,"""/galaxy-repl/localdata/chrom/ce6.len""","""ce6""",,"""False""",22740388,,22743159,,,27201327,error,toolshed.g2.bx.psu.edu/repos/devteam/subtract_query/subtract_query1/0.1,0.1,,2016-01-05 14:04:42.294585,18217,243.88173
2017-02-13 17:05:47.398325,slurm_normal,,main_w3_handler1,2990331,15024921,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",2569556809,bedgraph,2552560218,bedgraph,9181269.roundup,slurm,,corral-repl,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"""false""",,"[{'src': 'hda', 'id': 28327286}]",,"[{'src': 'hda', 'id': 28327158}]",,34822512,error,toolshed.g2.bx.psu.edu/repos/devteam/subtract_query/subtract_query1/0.1,0.1,,2017-02-13 17:10:58.909222,96816,311.510897
2015-11-03 21:41:48.075705,slurm_normal,,main_w2_handler0,2492763,10811322,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",9100476749,fastq,14339941335,fastq,5066746.roundup,slurm,,corral-repl,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"""False""",21863815,,21847118,,,26076858,error,toolshed.g2.bx.psu.edu/repos/devteam/subtract_query/subtract_query1/0.1,0.1,,2015-11-03 21:54:21.872389,72458,753.796684
2016-09-04 23:51:34.809019,slurm_normal,,main_w4_handler0,2808668,13779998,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",72059806,vcf,26655430954,vcf,8001609.roundup,slurm,,corral-repl,,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5fe486eeff9774815'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d6a2ac5cf57b8d64'}]",,32762002,error,toolshed.g2.bx.psu.edu/repos/devteam/subtract_query/subtract_query1/0.1,0.1,,2016-09-04 23:55:23.333154,79348,228.524135
2015-04-18 17:18:21.649334,slurm_normal,,main_w1_handler1,2122526,9263337,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",4730874494,fastqsanger,4407363055,fastqsanger,3552330.roundup,slurm,,corral-repl,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"""False""",18973660,,19346693,,,21560304,error,toolshed.g2.bx.psu.edu/repos/devteam/subtract_query/subtract_query1/0.1,0.1,,2015-04-18 17:22:11.020896,43177,229.371562
2015-03-13 14:44:24.938152,rodeo_normal,,main_w1_handler1,2229134,8943044,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7107267240,bed,4753827763,bed,3157627.roundup,slurm,,corral-repl,,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"""False""",18849812,,18849813,,,21779675,error,toolshed.g2.bx.psu.edu/repos/devteam/subtract_query/subtract_query1/0.1,0.1,,2015-03-13 14:47:35.899592,57381,190.96144
2016-04-03 19:34:35.813266,slurm_normal,,main_w1_handler1,2650025,12327129,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",5219974516,tabular,8168688,tabular,6533768.roundup,slurm,,corral-repl,,,"""1""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""12""","""False""",24046273,,24126363,,,29394496,error,toolshed.g2.bx.psu.edu/repos/devteam/subtract_query/subtract_query1/0.1,0.1,,2016-04-03 19:37:35.917203,52613,180.103937
2015-04-24 11:26:03.337803,slurm_normal,,main_w2_handler1,2280933,9322616,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",26210204294,tabular,53249129,tabular,3659005.roundup,slurm,,corral-repl,,"""ad73db40ea7411e48372005056a51846""",,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"""False""",19451688,,19451689,,,22639624,error,toolshed.g2.bx.psu.edu/repos/devteam/subtract_query/subtract_query1/0.1,0.1,,2015-04-24 14:58:32.882123,61465,12749.54432
2015-01-23 11:22:37.095908,rodeo_normal,,main_w2_handler0,2165299,8593284,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",2313383828,fasta,1471642867,fasta,2544321.roundup,slurm,,corral-repl,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"""False""",18137423,,18278078,,,20271581,error,toolshed.g2.bx.psu.edu/repos/devteam/subtract_query/subtract_query1/0.1,0.1,,2015-01-23 11:23:53.183622,51343,76.087714
2017-04-20 21:27:05.837907,slurm_normal,,main_w3_handler1,3081175,15639842,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",38022109923,sam,37573969633,sam,9757619.roundup,slurm,,corral-repl,,,,"""/galaxy-repl/localdata/chrom/ce10.len""","""ce10""",,"""true""",,"[{'src': 'hda', 'id': 29300120}]",,"[{'src': 'hda', 'id': 29300119}]",,37465652,error,toolshed.g2.bx.psu.edu/repos/devteam/subtract_query/subtract_query1/0.1,0.1,,2017-04-20 21:28:46.579404,103738,100.74149700000001
2015-11-21 13:50:36.960375,slurm_normal,,main_w1_handler1,2500197,10976950,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",3036953909,bedgraph,3234791687,bedgraph,5238411.roundup,slurm,,corral-repl,,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"""False""",22088807,,22112886,,,24811196,error,toolshed.g2.bx.psu.edu/repos/devteam/subtract_query/subtract_query1/0.1,0.1,,2015-11-21 14:05:31.086849,57381,894.126474
2015-04-24 07:45:59.557777,slurm_normal,,main_w2_handler0,2279727,9318797,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",4286119936,vcf,185124740296,vcf,3651682.roundup,slurm,,corral-repl,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"""False""",19446249,,19434742,,,22639624,error,toolshed.g2.bx.psu.edu/repos/devteam/subtract_query/subtract_query1/0.1,0.1,,2015-04-24 07:49:52.469441,61465,232.911664
2017-01-30 22:24:56.981509,slurm_normal,,main_w3_handler1,2974870,14909597,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",3696494482,fastqsanger,2960946333,fastqsanger,9065723.roundup,slurm,,corral-repl,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"""false""",,"[{'src': 'hda', 'id': 28143960}]",,"[{'src': 'hda', 'id': 28145090}]",,35692916,error,toolshed.g2.bx.psu.edu/repos/devteam/subtract_query/subtract_query1/0.1,0.1,,2017-01-30 22:37:09.985247,33225,733.003738
2015-05-04 10:56:32.502833,slurm_normal,,main_w2_handler1,2292605,9386955,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",8418912459,tabular,25713222,tabular,3720326.roundup,slurm,,corral-repl,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"""False""",19556909,,19556910,,,22857962,error,toolshed.g2.bx.psu.edu/repos/devteam/subtract_query/subtract_query1/0.1,0.1,,2015-05-04 10:59:12.733593,61465,160.23076
2015-04-18 17:35:00.314988,slurm_normal,,main_w1_handler0,2122526,9263382,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",4730874494,fastqsanger,4407363055,fastqsanger,3552418.roundup,slurm,,corral-repl,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"""False""",18973660,,19346693,,,21560304,error,toolshed.g2.bx.psu.edu/repos/devteam/subtract_query/subtract_query1/0.1,0.1,,2015-04-18 17:38:17.927032,43177,197.61204400000003
2015-05-04 13:34:15.171541,slurm_normal,,main_w1_handler1,2292831,9387753,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",4326210901,tabular,12974581,tabular,3721159.roundup,slurm,,corral-repl,,"""3d541050f26211e493b9005056a52a46""",,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"""False""",19560286,,19560287,,,22857962,error,toolshed.g2.bx.psu.edu/repos/devteam/subtract_query/subtract_query1/0.1,0.1,,2015-05-04 13:58:18.294102,61465,1443.1225610000001
2015-03-17 06:04:38.755682,rodeo_normal,,main_w2_handler1,2179652,8963754,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",5485719763,sam,5568880,bai,3195547.roundup,slurm,,corral-repl,,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"""False""",18813238,,18879008,,,20581033,error,toolshed.g2.bx.psu.edu/repos/devteam/subtract_query/subtract_query1/0.1,0.1,,2015-03-17 06:10:22.390729,58541,343.63504700000004
2015-03-03 02:44:04.507815,rodeo_normal,,main_w1_handler1,2165299,8846449,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",3549769536,fasta,1456404096,tabular,2979103.roundup,slurm,,corral-repl,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"""False""",18137417,,18284501,,,20271581,error,toolshed.g2.bx.psu.edu/repos/devteam/subtract_query/subtract_query1/0.1,0.1,,2015-03-03 02:46:32.187918,51343,147.680103
2016-04-04 06:39:49.270470,slurm_normal,,main_w1_handler0,2650025,12330445,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",5021189354,tabular,962441,tabular,6536831.roundup,slurm,,corral-repl,,,"""1""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""12""","""False""",24129480,,24131652,,,29394496,error,toolshed.g2.bx.psu.edu/repos/devteam/subtract_query/subtract_query1/0.1,0.1,,2016-04-04 06:48:17.656903,52613,508.386433
2015-04-17 07:24:53.560635,slurm_normal,,main_w1_handler0,2249769,9253390,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",4488765916,vcf,7566689,tabular,16549.rodeo,slurm,,corral-repl,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"""False""",19079936,,19326737,,,22031885,error,toolshed.g2.bx.psu.edu/repos/devteam/subtract_query/subtract_query1/0.1,0.1,,2015-04-17 07:26:43.558101,61465,109.997466
